,tomato,medicago,Group Number,Species 1 Score,Species 2 Score,Total Score
24522,LOC101267321,LOC11416797,6774,0.763429424943988,0.7745814175414245,0.7690054212427062
24523,LOC101267321,LOC11408765,6774,0.6990112023898432,0.7641305919435528,0.731570897166698
24524,LOC101267321,LOC11414015,6774,0.6811949215832711,0.750331106677077,0.7157630141301741
24525,LOC101250635,LOC25485411,6775,0.5892158327109783,0.4836933576241288,0.5364545951675536
24526,LOC101265566,LOC11428773,6776,0.9194264376400298,0.9374974697087995,0.9284619536744148
24527,LOC101265566,LOC25494169,6776,0.7757191934279313,0.7360400219773864,0.7558796077026588
24528,LOC101263316,LOC11428773,6776,0.9362091112770724,0.8978514213007143,0.9170302662888934
24529,LOC101263316,LOC25494169,6776,0.8616041822255415,0.9134727162314565,0.887538449228499
24530,LOC101253102,LOC11428773,6776,0.844218073188947,0.8686388479222695,0.8564284605556083
24531,LOC101253102,LOC25494169,6776,0.920824495892457,0.8938260894710969,0.907325292681777
24532,LOC101246482,LOC11417851,6777,0.9163973114264377,0.8865819059277895,0.9014896086771136
24533,LOC101267126,LOC11417851,6777,0.9613024645257654,0.8944474968592259,0.9278749806924956
24534,LOC101256931,LOC11438918,6778,0.9871964152352503,0.9868103550761659,0.9870033851557081
24535,LOC101268166,LOC11437641,6779,0.9339925317401045,0.9711286544634337,0.9525605931017691
24536,LOC101262327,LOC11423033,6780,0.7235309932785661,0.7938983835053931,0.7587146883919795
24537,LOC101265254,LOC11423033,6780,0.6603402207285702,0.6035163818281716,0.631928301278371
24538,LOC101256529,LOC11424595,6781,0.9897296489917848,0.9801740840345855,0.9849518665131851
24539,LOC101256529,LOC11446499,6781,0.9199462285287529,0.917769873630028,0.9188580510793904
24540,LOC101254921,LOC11424595,6781,0.933914861837192,0.9177409560163096,0.9258279089267507
24541,LOC101254921,LOC11446499,6781,0.9182972367438387,0.9135074173679189,0.9159023270558788
24542,LOC101256422,LOC11424595,6781,0.4012905153099328,0.34871750383158384,0.3750040095707583
24543,LOC101256422,LOC11446499,6781,0.30128752800597464,0.4495300887770741,0.37540880839152435
24544,LOC101264135,LOC11421942,6782,0.9621867064973861,0.992234014182483,0.9772103603399346
24545,LOC101256642,LOC11415029,6784,0.959713218820015,0.9615337902316302,0.9606235045258227
24546,LOC101251967,LOC25487954,6785,0.8633009708737864,0.6377201353344322,0.7505105531041093
24547,LOC101251967,LOC11441218,6785,0.7266975354742345,0.5771377345941413,0.651917635034188
24548,LOC101248118,LOC25487954,6785,0.26906646751306945,0.34896041178681936,0.30901343964994443
24549,LOC101248118,LOC11441218,6785,0.5153696788648245,0.48198721841473635,0.49867844863978045
24550,LOC101262926,LOC25487954,6785,0.2779852294415401,0.3201642520459212,0.29907474074373064
24551,LOC101262926,LOC11441218,6785,0.4886764583851963,0.41425638356322836,0.4514664209742123
24552,LOC101257767,LOC11424895,6786,0.912352501867065,0.9171221190827333,0.9147373104748991
24553,LOC101257767,LOC25479529,6786,0.9301150112023898,0.8952957468616357,0.9127053790320128
24554,LOC101257767,LOC11423691,6786,0.9340941000746826,0.955084519758763,0.9445893099167229
24555,LOC101254892,LOC11424895,6786,0.8359253174010455,0.9241953673982822,0.8800603423996638
24556,LOC101254892,LOC25479529,6786,0.830536221060493,0.9003659684669487,0.8654510947637208
24557,LOC101254892,LOC11423691,6786,0.8279970126960419,0.9278634060450666,0.8779302093705542
24558,LOC101263658,LOC11420710,6787,0.5730724421209857,0.8937277695844539,0.7334001058527198
24559,OVATE,LOC11445731,6788,0.48415235250186706,0.11637026112605187,0.30026130681395946
24560,OVATE,LOC11408108,6788,0.4701194921583271,0.7157745582834505,0.5929470252208888
24561,OVATE,LOC25499452,6788,0.5166318147871546,0.677377750788005,0.5970047827875797
24562,LOC101248946,LOC11445731,6788,0.7512007302298565,0.6397501518174721,0.6954754410236643
24563,LOC101248946,LOC11408108,6788,0.9037922164135757,0.869309736560539,0.8865509764870574
24564,LOC101248946,LOC25499452,6788,0.5937897269936104,0.778467944825193,0.6861288359094018
24565,LOC101255843,LOC25485357,6789,0.9951605675877521,0.9963101124895174,0.9957353400386347
24566,LOC101055530,LOC11441030,6791,0.8836982823002241,0.9159538474885052,0.8998260648943646
24567,LOC101257780,LOC25491185,6792,0.7825421956684092,0.9045429571151788,0.8435425763917941
24568,LOC101253066,LOC11421651,6794,0.8173130860509501,0.6701599144038634,0.7437365002274068
24569,LOC101262291,LOC11446154,6795,0.6680926064227035,0.395303779532113,0.5316981929774083
24570,LOC101250593,LOC11434203,6796,0.7660403286034354,0.9278071773517249,0.8469237529775802
24571,LOC101256048,LOC11422096,6797,0.8468648244958924,0.7141956565744194,0.780530240535156
24572,LOC101247442,LOC11433365,6799,0.8105272591486185,0.8433012347821058,0.8269142469653621
24573,LOC101249802,LOC25489432,6800,0.8488424197162061,0.8381076313582603,0.8434750255372332
24574,LOC101250397,LOC25489432,6800,0.8421269604182225,0.8916514849194644,0.8668892226688435
24575,LOC101254374,LOC11416659,6801,0.8934010455563853,0.8722188485006217,0.8828099470285036
24576,LOC101254102,LOC25489511,6802,0.8263539955190441,0.9247679361499089,0.8755609658344765
24577,LOC101267302,LOC11442990,6804,0.9860293751555889,0.9921633266822821,0.9890963509189354
24578,LOC101268163,LOC25479500,6805,0.9243614637789395,0.9235000594417615,0.9239307616103505
24579,LOC101268163,LOC11439881,6805,0.8941299477221807,0.8601081518753073,0.877119049798744
24580,LOC101259380,LOC25479500,6805,0.523345780433159,0.3782038306198972,0.45077480552652816
24581,LOC101259380,LOC11439881,6805,0.6313666915608663,0.7430496515427547,0.6872081715518106
24582,MFP1,LOC11445122,6806,0.9206512322628827,0.8652323530262283,0.8929417926445555
24583,LOC101256019,LOC25493567,6807,0.6636528088955274,0.6505820473027899,0.6571174280991586
24584,LOC101256019,LOC11435630,6807,0.5293502613890964,0.522992394667592,0.5261713280283442
24585,LOC101246257,LOC25493567,6807,0.6572367438386856,0.843655314896748,0.7504460293677169
24586,LOC101246257,LOC11435630,6807,0.8239581777445855,0.869760851334548,0.8468595145395668
24587,LOC101252972,LOC25493567,6807,0.8016596133100987,0.8311114966792941,0.8163855549946963
24588,LOC101252972,LOC11435630,6807,0.8793494315824413,0.8978745553916891,0.8886119934870652
24589,LOC101255818,LOC25493567,6807,0.855814787154593,0.8168840307297842,0.8363494089421886
24590,LOC101255818,LOC11435630,6807,0.8815235250186706,0.8807842456840462,0.8811538853513584
24591,LOC101248101,LOC25493567,6807,0.8980194174757282,0.8392084285204785,0.8686139229981034
24592,LOC101248101,LOC11435630,6807,0.8474144884241972,0.8891819207079031,0.8682982045660501
24593,LOC101245037,LOC11433908,6808,0.7399014189693801,0.6686973257633447,0.7042993723663624
24594,LOC101245037,LOC11441913,6808,0.6498222554144883,0.8073971255891963,0.7286096905018423
24595,LOC101262661,LOC11433908,6808,0.8086034353995519,0.8419588148919285,0.8252811251457401
24596,LOC101262661,LOC11441913,6808,0.7127169529499627,0.808224169341546,0.7604705611457543
24597,LOC101263630,LOC11433908,6808,0.8161090365944735,0.7826712806325888,0.7993901586135312
24598,LOC101263630,LOC11441913,6808,0.7182972367438387,0.7257280009253637,0.7220126188346012
24599,LOC101264731,LOC11433908,6808,0.7098073188946975,0.8507947524170305,0.780301035655864
24600,LOC101264731,LOC11441913,6808,0.5587035100821508,0.6540123189034441,0.6063579144927975
24601,adh3a,LOC11435196,6809,0.47461621442203966,0.19569513123777024,0.33515567282990494
24602,adh3a,LOC11431241,6809,0.6977080740187536,0.7099563344032851,0.7038322042110193
24603,LOC101251366,LOC11435196,6809,0.8744675130694548,0.8318440762268298,0.8531557946481423
24604,LOC101251366,LOC11431241,6809,0.45925018670649737,0.7210317804574766,0.590140983581987
24605,LOC101244075,LOC11435196,6809,0.7443764002987304,0.6058047289937634,0.6750905646462468
24606,LOC101244075,LOC11431241,6809,0.7927308937017675,0.7509788612243717,0.7718548774630696
24607,LOC101266981,LOC11420633,6810,0.8625063480209112,0.8845536566322547,0.873530002326583
24608,LOC101258917,LOC25492875,6811,0.9934339058999252,0.9890723550825918,0.9912531304912585
24609,LOC101262086,LOC11446584,6812,0.969511575802838,0.9806309823313379,0.9750712790670879
24610,LOC101262502,LOC11431622,6813,0.6558088125466767,0.6320378242387438,0.6439233183927102
24611,LOC101254294,LOC11431622,6813,0.9192651232262883,0.9497628755675082,0.9345139993968983
24612,LOC101258367,LOC11431622,6813,0.9077102315160567,0.9002992973019867,0.9040047644090217
24613,LOC101251719,LOC25496366,6814,0.6719940253920836,0.6597585700561323,0.665876297724108
24614,LOC101251719,LOC25494011,6814,0.6030052277819268,0.8038286920563316,0.7034169599191291
24615,LOC101251719,LOC25499100,6814,0.8113637042569082,0.7283479367282611,0.7698558204925847
24616,LOC101259481,LOC25496366,6814,0.7977117251680359,0.78080770108184,0.7892597131249379
24617,LOC101259481,LOC25494011,6814,0.8392591486183719,0.901830484948382,0.8705448167833769
24618,LOC101259481,LOC25499100,6814,0.895731142643764,0.8770191723778954,0.8863751575108296
24619,LOC101255304,LOC25496366,6814,0.5883734129947722,0.5546398311211359,0.5715066220579541
24620,LOC101255304,LOC25494011,6814,0.5438745332337566,0.5634481362597958,0.5536613347467763
24621,LOC101255304,LOC25499100,6814,0.5794353995519044,0.5500477140626355,0.56474155680727
24622,LOC101254174,LOC25496366,6814,0.41195519044062734,0.47161414906708565,0.4417846697538565
24623,LOC101254174,LOC25494011,6814,0.46879761015683347,0.5540267777103033,0.5114121939335684
24624,LOC101254174,LOC25499100,6814,0.4056818521284541,0.5585379254503918,0.48210988878942296
24625,LOC101253872,LOC11432813,6815,0.6374906646751307,0.4734391717995431,0.5554649182373369
24626,LOC101252675,LOC25493759,6816,0.8808543689320388,0.7758724283405467,0.8283633986362928
24627,LOC101252675,LOC11442188,6816,0.9600298730395818,0.969115988548625,0.9645729307941033
24628,LOC101255257,LOC25493759,6816,0.42911874533233757,0.3168535065819702,0.37298612595715386
24629,LOC101255257,LOC11442188,6816,0.536908140403286,0.5461091350741737,0.5415086377387299
24630,LOC101266439,LOC11420551,6817,0.9632621359223301,0.9706775396894248,0.9669698378058775
24631,LOC101254258,LOC11410902,6818,0.9920298730395817,0.9917700471357104,0.991899960087646
24632,LOC101259554,LOC11431486,6819,0.9410664675130694,0.8789219513605737,0.9099942094368216
24633,LOC101259554,LOC11432979,6819,0.7959551904406272,0.8058240074029092,0.8008895989217681
24634,LOC101267608,LOC11419418,6820,0.8407528005974608,0.8610103814233249,0.8508815910103928
24635,LOC101246968,LOC25493291,6821,0.7230603269438222,0.7951938925999826,0.7591271097719023
24636,LOC101246968,LOC25502133,6821,0.8091876192847066,0.8824788178479512,0.8458332185663289
24637,LOC101256504,LOC25493291,6821,0.8588498879761016,0.8689048899684798,0.8638773889722907
24638,LOC101256504,LOC25502133,6821,0.9110440627333831,0.9759636794771697,0.9435038711052763
24639,LOC101268782,LOC25493291,6821,0.8062733383121733,0.8817038258002949,0.8439885820562341
24640,LOC101268782,LOC25502133,6821,0.8580911127707244,0.9714756658280558,0.9147833892993901
24641,LOC101255437,LOC11437392,6822,0.9631545929798356,0.9469940140539602,0.9550743035168979
24642,LOC101258769,LOC11437392,6822,0.47962957430918596,0.5951418408952893,0.5373857076022377
24643,LOC101261854,LOC11415982,6823,0.7648693054518297,0.8768077524909311,0.8208385289713804
24644,LOC101261551,LOC11415982,6823,0.6785096672475313,0.7991800249976706,0.7388448461226009
24645,LOC101267648,LOC25499858,6824,0.9210216579536968,0.93996382085217,0.9304927394029334
24646,LOC101254112,LOC25487119,6825,0.7998267363704257,0.7288202577523303,0.7643234970613779
24647,LOC101253806,LOC25487119,6825,0.9264227035100822,0.7857493999595153,0.8560860517347988
24648,LOC101268258,LOC25487119,6825,0.9239910380881254,0.845750235357245,0.8848706367226853
24649,LOC101258126,LOC25494424,6826,0.9859596713965646,0.9885948931494173,0.9872772822729909
24650,LOC101247147,LOC11416307,6827,0.8074981329350261,0.8501778433243689,0.8288379881296974
24651,LOC101245225,LOC11405182,6828,0.9480149365197909,0.9455712674590092,0.9467931019894
24652,LOC101248893,LOC25489650,6830,0.3404480955937267,0.17369653856163791,0.2570723170776823
24653,LOC101248893,LOC25495194,6830,0.2674607916355489,0.47298805702553426,0.3702244243305416
24654,LOC101248893,LOC11444027,6830,0.7469305451829724,0.7798849078974003,0.7634077265401864
24655,LOC101248893,LOC25486910,6830,0.4163853622106049,0.4796738093172551,0.44802958576393004
24656,LOC101248893,LOC11435969,6830,0.4820014936519791,0.6321968711141956,0.5570991823830873
24657,LOC101252338,LOC25489650,6830,0.6253024645257655,0.32623695092680954,0.47576970772628757
24658,LOC101252338,LOC25495194,6830,0.5913003070284624,0.484664989445071,0.5379826482367667
24659,LOC101252338,LOC11444027,6830,0.6305003734129948,0.43037506144992915,0.530437717431462
24660,LOC101252338,LOC25486910,6830,0.776201145133184,0.7218588242098262,0.7490299846715051
24661,LOC101252338,LOC11435969,6830,0.8224313334992948,0.7758852806133105,0.7991583070563026
24662,LOC101257981,LOC25489650,6830,0.6566990291262136,0.29233394060322143,0.47451648486471754
24663,LOC101257981,LOC25495194,6830,0.30308588498879757,0.48930337468552093,0.39619462983715925
24664,LOC101257981,LOC11444027,6830,0.4670052277819268,0.42544750007229404,0.44622636392711046
24665,LOC101257981,LOC25486910,6830,0.5225093353248693,0.5799080419883751,0.5512086886566222
24666,LOC101257981,LOC11435969,6830,0.6453353248693054,0.8540656558354138,0.7497004903523596
24667,LOC543598,LOC25489650,6830,0.34387851630570077,0.22088430062751221,0.2823814084666065
24668,LOC543598,LOC25495194,6830,0.26922910961745916,0.4049969636505596,0.3371130366340094
24669,LOC543598,LOC11444027,6830,0.8014405443531657,0.7692779271854487,0.7853592357693072
24670,LOC543598,LOC25486910,6830,0.3363571487843332,0.4424915415979873,0.38942434519116026
24671,LOC543598,LOC11435969,6830,0.2599087212679446,0.4423559501203294,0.35113233569413704
24672,LOC101260003,LOC25489650,6830,0.6152309826096234,0.667788670078945,0.6415098263442842
24673,LOC101260003,LOC25495194,6830,0.484378534087272,0.5434776322257887,0.5139280831565304
24674,LOC101260003,LOC11444027,6830,0.5534108609836765,0.33394060322142216,0.44367573210254935
24675,LOC101260003,LOC25486910,6830,0.7818713325509442,0.833261039299037,0.8075661859249906
24676,LOC101260003,LOC11435969,6830,0.5474959991464846,0.7013613769925039,0.6244286880694943
24677,LOC543597,LOC25489650,6830,0.3021583271097834,0.17982128914721957,0.2409898081285015
24678,LOC543597,LOC25495194,6830,0.27199402539208367,0.43209276770480903,0.35204339654844635
24679,LOC543597,LOC11444027,6830,0.7173263629574309,0.7505913652005437,0.7339588640789874
24680,LOC543597,LOC25486910,6830,0.36795369678864825,0.4511668257135421,0.4095602612510952
24681,LOC543597,LOC11435969,6830,0.33153846153846156,0.5054284787086036,0.4184834701235326
24682,LOC101253254,LOC11441843,6831,0.6314828644925733,0.8188022324397791,0.7251425484661762
24683,LOC101250703,LOC11446230,6832,0.5357251680358477,0.6807784621613024,0.6082518150985751
24684,LOC101260449,LOC11425770,6833,0.5947602688573562,0.5370257912983688,0.5658930300778625
24685,LOC101260449,LOC25486437,6833,0.7056609410007468,0.6198259159654146,0.6627434284830807
24686,LOC101260449,LOC11418916,6833,0.7087020164301717,0.570752725485093,0.6397273709576323
24687,LOC104646528,LOC11425770,6833,0.8026825989544436,0.6068714676331576,0.7047770332938006
24688,LOC104646528,LOC25486437,6833,0.6901030619865571,0.8611954541511234,0.7756492580688403
24689,LOC104646528,LOC11418916,6833,0.8446362957430918,0.7734767646973771,0.8090565302202345
24690,LOC101260897,LOC11410403,6834,0.662924570575056,0.2277262080333131,0.4453253893041846
24691,LOC101260897,LOC11413515,6834,0.8562748319641523,0.9190364651108991,0.8876556485375258
24692,LOC101260897,LOC11415407,6834,0.9078715459297984,0.6783840837454094,0.7931278148376039
24693,LOC101260897,LOC25490177,6834,0.8561971620612397,0.9289031549116568,0.8925501584864483
24694,LOC101250766,LOC11410403,6834,0.2812725914861837,0.16401492148867877,0.22264375648743123
24695,LOC101250766,LOC11413515,6834,0.729798356982823,0.7670050027471733,0.7484016798649982
24696,LOC101250766,LOC11415407,6834,0.8362778192681106,0.8657297359821867,0.8510037776251487
24697,LOC101250766,LOC25490177,6834,0.7226945481702763,0.8556779734536306,0.7891862608119535
24698,LOC101246895,LOC11410403,6834,0.6703689320388349,0.3187993406784072,0.49458413635862103
24699,LOC101246895,LOC11413515,6834,0.8059686333084392,0.8437407825106272,0.8248547079095332
24700,LOC101246895,LOC11415407,6834,0.9041911874533234,0.798380613631763,0.8512859005425433
24701,LOC101246895,LOC25490177,6834,0.7618879761015683,0.8757699314652555,0.8188289537834119
24702,LAT61,LOC11410403,6834,0.5186258401792382,0.22908533587808333,0.37385558802866076
24703,LAT61,LOC11413515,6834,0.7634413741598208,0.8833174286457881,0.8233794014028044
24704,LAT61,LOC11415407,6834,0.901867064973861,0.7526560828200457,0.8272615738969533
24705,LAT61,LOC25490177,6834,0.7610634802091112,0.9195338480668576,0.8402986641379844
24706,LOC101247043,LOC11410403,6834,0.7357371172516803,0.4832885110320696,0.609512814141875
24707,LOC101247043,LOC11413515,6834,0.4626318147871546,0.8182007460744339,0.6404162804307942
24708,LOC101247043,LOC11415407,6834,0.36718745332337566,0.23159538474885052,0.2993914190361131
24709,LOC101247043,LOC25490177,6834,0.5712800597460791,0.6654405598450015,0.6183603097955404
24710,LOC101244781,LOC25500633,6835,0.756570575056012,0.8697724183800353,0.8131714967180237
24711,LOC101254354,LOC11419051,6836,0.3509126213592233,0.3413306600605984,0.34612164070991086
24712,LOC101254354,LOC11446092,6836,0.7963256161314414,0.5498105896301437,0.6730681028807926
24713,LOC101254354,LOC11411283,6836,0.791814787154593,0.7841531476822532,0.787983967418423
24714,LOC101246598,LOC11419051,6836,0.5548551987386938,0.39112036474750106,0.4729877817430974
24715,LOC101246598,LOC11446092,6836,0.6269421624761431,0.7215349469361789,0.674238554706161
24716,LOC101246598,LOC11411283,6836,0.5452891876192847,0.614828952314855,0.5800590699670698
24717,LOC101245648,LOC11422677,6837,0.7256041822255415,0.7634507067143487,0.744527444469945
24718,LOC101259248,LOC11407034,6838,0.9413233756534727,0.946726526127064,0.9440249508902683
24719,LOC101260288,LOC25487158,6839,0.3502793129200896,0.7890055232642202,0.5696424180921549
24720,LOC101263525,LOC25489885,6840,0.8633666915608663,0.9007084815361037,0.8820375865484851
24721,LOC101263525,LOC11441033,6840,0.792436146377894,0.7507912180420204,0.7716136822099572
24722,LOC101263525,LOC25491806,6840,0.7486123973114264,0.6428514052353733,0.6957319012733998
24723,LOC101247883,LOC25489885,6840,0.8134309185959671,0.8993840548277956,0.8564074867118814
24724,LOC101247883,LOC11441033,6840,0.8149902912621358,0.6497337973003802,0.732362044281258
24725,LOC101247883,LOC25491806,6840,0.6370126960418222,0.5452126890488996,0.5911126925453609
24726,LOC101249991,LOC11411033,6841,0.9955548917102315,0.9454710197314518,0.9705129557208416
24727,LOC101256107,LOC11411033,6841,0.9827811799850634,0.9474117129187833,0.9650964464519234
24728,LOC101251838,LOC11441513,6842,0.9034324122479462,0.9696943408229953,0.9365633765354708
24729,LOC101260711,LOC11411185,6844,0.6130843913368185,0.6500910904832133,0.6315877409100159
24730,LOC101260711,LOC25489576,6844,0.6638461538461539,0.7805268789219514,0.7221865163840526
24731,LOC101260711,LOC11407969,6844,0.727124719940254,0.7228651571672307,0.7249949385537423
24732,LOC101244285,LOC11411185,6844,0.5853741598207618,0.6975911627772476,0.6414826612990048
24733,LOC101244285,LOC25489576,6844,0.7001463778939507,0.6846939070587895,0.6924201424763701
24734,LOC101244285,LOC11407969,6844,0.6893203883495146,0.7996182874989155,0.7444693379242151
24735,LOC101265806,LOC11441646,6845,0.8343778939507095,0.854636939359764,0.8445074166552368
24736,LOC101265806,LOC11441209,6845,0.8170216579536967,0.7175500997657673,0.7672858788597321
24737,LOC101267468,LOC11441646,6845,0.9334249439880509,0.832405077932969,0.88291501096051
24738,LOC101267468,LOC11441209,6845,0.9084630321135175,0.7249761429686823,0.8167195875411
24739,LOC101265517,LOC11441646,6845,0.9075031117749565,0.8903906769613371,0.8989468943681468
24740,LOC101265517,LOC11441209,6845,0.8667762011451331,0.7541540152106648,0.810465108177899
24741,LOC101258712,LOC11423266,6846,0.9291053024645257,0.8956684627717854,0.9123868826181556
24742,LOC101255344,LOC25492833,6847,0.8040448095593727,0.5919564050907853,0.6980006073250791
24743,LOC101258423,LOC11413266,6848,0.9796684092606424,0.981255602787658,0.9804620060241502
24744,LOC101258423,LOC25497704,6848,0.9568454070201643,0.9740088487897978,0.9654271279049811
24745,LOC101258423,LOC11415929,6848,0.9827333831217326,0.9844538908649259,0.9835936369933292
24746,LOC101246658,LOC11413266,6848,0.9719073935772965,0.9766981868656197,0.974302790221458
24747,LOC101246658,LOC25497704,6848,0.9415623599701269,0.9661027731991557,0.9538325665846413
24748,LOC101246658,LOC11415929,6848,0.9719432412247946,0.9820305948353142,0.9769869180300543
24749,LOC101247574,LOC11413266,6848,0.9824884241971622,0.9813018709696076,0.9818951475833849
24750,LOC101247574,LOC25497704,6848,0.9887259148618371,0.9740956016309533,0.9814107582463952
24751,LOC101247574,LOC11415929,6848,0.9800567587752054,0.9837135999537319,0.9818851793644686
24752,LOC101266687,LOC112417546,6849,0.9946168782673638,0.9988664295422343,0.9967416539047991
24753,LOC101246403,LOC11439530,6850,0.9934697535474235,0.9935770766862986,0.993523415116861
24754,LOC101246403,LOC25497132,6850,0.9935235250186706,0.9968074954454758,0.9951655102320731
24755,LOC101260161,LOC11439530,6850,0.9936430171769977,0.994855877826295,0.9942494475016463
24756,LOC101260161,LOC25497132,6850,0.9937684839432412,0.9971602903328418,0.9954643871380415
24757,LOC101254460,LOC11421678,6851,0.9687766990291262,0.9217315867094648,0.9452541428692955
24758,LOC101247290,LOC11429729,6853,0.8734398805078417,0.766912466383274,0.8201761734455579
24759,LOC101247290,LOC11410049,6853,0.9451710231516056,0.8538330296983894,0.8995020264249975
24760,LOC101245333,LOC25493508,6854,0.5929665587918015,0.703039241201816,0.6480028999968088
24761,LOC101245333,LOC11428142,6854,0.7907194423699277,0.854793094473844,0.8227562684218859
24762,LOC101256072,LOC25493508,6854,0.6792949962658701,0.5584974407911859,0.618896218528528
24763,LOC101256072,LOC11428142,6854,0.8483345780433159,0.8893901275266765,0.8688623527849961
24764,LOC101249962,LOC112416763,6855,0.9109902912621359,0.8941261900401312,0.9025582406511335
24765,LOC101249962,LOC112421058,6855,0.7093412994772218,0.7360573725456175,0.7226993360114197
24766,LOC101265365,LOC112416763,6855,0.9216370425690814,0.8827647809169454,0.9022009117430134
24767,LOC101265365,LOC112421058,6855,0.811411501120239,0.6712009484977299,0.7413062248089844
24768,LOC101055513,LOC11412397,6856,0.9507931292008962,0.8763482837396258,0.913570706470261
24769,LOC101244424,LOC11434329,6857,0.6694548170276325,0.7784171783477761,0.7239359976877043
24770,LOC101268567,LOC11428016,6858,0.731680358476475,0.8373442063560915,0.7845122824162832
24771,LOC101252831,LOC11425048,6859,0.9169469753547423,0.9118559003177725,0.9144014378362575
24772,LOC101252831,LOC11429905,6859,0.9416938013442868,0.9743950595863495,0.9580444304653182
24773,LOC101254412,LOC11445321,6860,0.9243973114264377,0.8803446979555247,0.9023710046909812
24774,LOC101254412,LOC11409930,6860,0.8959581777445855,0.9377982128914722,0.9168781953180289
24775,LOC101265610,LOC25492356,6861,0.9877580283793875,0.979248720395593,0.9835033743874902
24776,LOC101257554,LOC112419843,6862,0.5560368434154842,0.7665885891096267,0.6613127162625554
24777,LOC101260281,LOC11405718,6863,0.9584107542942494,0.921739298073123,0.9400750261836862
24778,LOC101260281,LOC11411922,6863,0.9813532486930546,0.9627888146670136,0.9720710316800341
24779,LOC101258996,LOC11405718,6863,0.8477968633308439,0.906804957121605,0.8773009102262245
24780,LOC101258996,LOC11411922,6863,0.8668558625840179,0.9219340100054944,0.8943949362947561
24781,LOC101267331,LOC11405718,6863,0.9475787901418969,0.9276706219536097,0.9376247060477534
24782,LOC101267331,LOC11411922,6863,0.961864077669903,0.9575489430612186,0.9597065103655609
24783,LOC101257508,LOC11416199,6864,0.8550619865571322,0.8455857262658686,0.8503238564115003
24784,LOC101257508,LOC25488100,6864,0.7901000746825989,0.8748272172580319,0.8324636459703154
24785,LOC101263297,LOC11416199,6864,0.9620612397311427,0.8815881553454209,0.9218246975382818
24786,LOC101263297,LOC25488100,6864,0.9013353248693055,0.8357884387380354,0.8685618818036704
24787,LOC101260408,LOC11425660,6865,0.7550649738610904,0.5582834504496689,0.6566742121553797
24788,LOC101260408,LOC11441477,6865,0.7427214339058998,0.7154448974870593,0.7290831656964796
24789,LOC101248997,LOC11425660,6865,0.7843863579785909,0.6791301581793471,0.731758258078969
24790,LOC101248997,LOC11441477,6865,0.5101784084308356,0.42315722506578757,0.4666678167483116
24791,LOC101247018,LOC11418094,6866,0.9418849887976101,0.8099245250281947,0.8759047569129024
24792,LOC101247018,LOC25501833,6866,0.8746706497386109,0.8533523546970238,0.8640115022178173
24793,LOC101247018,LOC25497703,6866,0.7838267363704257,0.9097031446298385,0.8467649405001321
24794,LOC101258561,LOC11418094,6866,0.7541150112023899,0.48888696104797436,0.6215009861251821
24795,LOC101258561,LOC25501833,6866,0.8343241224794623,0.801846871596156,0.8180854970378091
24796,LOC101258561,LOC25497703,6866,0.8682837938760268,0.9777495027776975,0.9230166483268621
24797,LOC101261180,LOC25497909,6867,0.9253140818189363,0.6433333654640152,0.7843237236414757
24798,LOC101250312,LOC25494210,6868,0.7640627333831217,0.833386348958484,0.7987245411708028
24799,LOC101250312,LOC11425283,6868,0.8793069454817027,0.9204939128423122,0.8999004291620074
24800,LOC101250312,LOC25487893,6868,0.744806572068708,0.8422602006882393,0.7935333863784737
24801,LOC101250312,LOC25489298,6868,0.8970336071695295,0.8479049188860935,0.8724692630278115
24802,LOC101250312,LOC11440090,6868,0.8407528005974608,0.8603163586940805,0.8505345796457706
24803,LOC101244470,LOC25494210,6868,0.6903420463032114,0.7692020987761423,0.7297720725396768
24804,LOC101244470,LOC11425283,6868,0.8972008961911875,0.8996790144877245,0.898439955339456
24805,LOC101244470,LOC25487893,6868,0.864167289021658,0.8914721957144096,0.8778197423680338
24806,LOC101244470,LOC25489298,6868,0.9407378640776699,0.9074983372372112,0.9241181006574406
24807,LOC101244470,LOC11440090,6868,0.8208095593726661,0.8783378155634597,0.8495736874680628
24808,LOC101256002,LOC25494210,6868,0.7657595220313667,0.7715219340100055,0.7686407280206861
24809,LOC101256002,LOC11425283,6868,0.9489111277072442,0.9385558543708973,0.9437334910390707
24810,LOC101256002,LOC25487893,6868,0.812941000746826,0.8643474740464416,0.8386442373966339
24811,LOC101256002,LOC25489298,6868,0.9447050037341299,0.9264335907000955,0.9355692972171127
24812,LOC101256002,LOC11440090,6868,0.8619148618371919,0.8589340967583354,0.8604244792977637
24813,LOC101255202,LOC25494210,6868,0.9046631814787154,0.7897978658801076,0.8472305236794115
24814,LOC101255202,LOC11425283,6868,0.42696340552651235,0.6597842746016599,0.5433738400640862
24815,LOC101255202,LOC25487893,6868,0.23967139656460046,0.5342702640178132,0.3869708302912068
24816,LOC101255202,LOC25489298,6868,0.6156833457804332,0.5699893004829242,0.5928363231316787
24817,LOC101255202,LOC11440090,6868,0.5893412994772218,0.7728579277638009,0.6810996136205114
24818,LOC101245324,LOC25485803,6869,0.8566930545182972,0.8839921729658868,0.870342613742092
24819,LOC101245324,LOC11428482,6869,0.8295384615384616,0.9033978196119257,0.8664681405751936
24820,LOC101252512,LOC11440055,6870,0.75263928304705,0.8606691535814465,0.8066542183142482
