,tomato,sorghum,Group Number,Species 1 Score,Species 2 Score,Total Score
14679,LOC101246126,LOC110434702,5096,0.8560684849128021,0.8961839682985429,0.8761262266056724
14680,LOC101246126,LOC8066794,5096,0.3792988786303017,0.40045555243533343,0.38987721553281757
14681,LOC101246126,LOC8067541,5096,0.8615727475326329,0.9039533214764891,0.882763034504561
14682,LOC101246126,LOC110429777,5096,0.840171212282005,0.8648818995912508,0.852526555936628
14683,GME2,LOC110435745,5097,0.4833917011567441,0.7593809479234922,0.6213863245401181
14684,GME2,LOC8059467,5097,0.5742615585977572,0.5819214328060158,0.5780914957018866
14685,GME1,LOC110435745,5097,0.33282394141993,0.7407407407407407,0.5367823410803354
14686,GME1,LOC8059467,5097,0.49067883547348684,0.5657586820181597,0.5282187587458232
14687,LOC101251935,LOC8072203,5098,0.49771127383352787,0.5352429092951418,0.5164770915643349
14688,LOC101251935,LOC8057170,5098,0.5362481870600304,0.6947736278823052,0.6155109074711678
14689,LOC101251935,LOC8072204,5098,0.4372280590045633,0.5128896377422072,0.47505884837338525
14690,LOC101259869,LOC110432869,5099,0.9388446708408504,0.7990140097974975,0.868929340319174
14691,LOC101261592,LOC8073567,5100,0.8421734054971878,0.9333146120003744,0.8877440087487811
14692,LOC101263081,LOC8061599,5101,0.6394778732887616,0.6805766170551343,0.660027245171948
14693,LOC101264268,LOC8061599,5101,0.9317910078177508,0.915666635464445,0.9237288216410979
14694,LOC101249238,LOC8080851,5102,0.7818316884219463,0.747636431713938,0.7647340600679422
14695,LOC101263122,LOC8080851,5102,0.8308111358732181,0.8168304783300571,0.8238208071016375
14696,LOC101268321,LOC8064361,5103,0.9209169054441261,0.8987238291366345,0.9098203672903803
14697,LOC101260558,LOC8082829,5104,0.8049028971665074,0.7688539424006989,0.7868784197836032
14698,LOC101260558,LOC8070737,5104,0.8508755173511621,0.8664732128927579,0.8586743651219599
14699,LOC101253490,LOC8055565,5105,0.971290105769571,0.928047676994602,0.9496688913820865
14700,LOC101253490,LOC8081956,5105,0.9705118681240936,0.9420262722705857,0.9562690701973396
14701,LOC101253490,LOC8065446,5105,0.965559446743783,0.9319666760273331,0.948763061385558
14702,LOC101253490,LOC8063563,5105,0.964668010895327,0.8978002433773284,0.9312341271363278
14703,LOC101265413,LOC8055565,5105,0.9771905620998267,0.9806109394988923,0.9789007507993595
14704,LOC101265413,LOC8081956,5105,0.9769217163677526,0.9609535398920402,0.9689376281298965
14705,LOC101265413,LOC8065446,5105,0.977388658955039,0.9802177915067553,0.9788032252308971
14706,LOC101265413,LOC8063563,5105,0.9518836888464396,0.9394801709881744,0.9456819299173069
14707,LOC101268270,LOC110431690,5106,0.7114931550461636,0.6862741427189616,0.6988836488825626
14708,LOC101268239,LOC8080665,5107,0.8077477881149748,0.7214993707551978,0.7646235794350863
14709,LOC101268239,LOC8075274,5107,0.4153509340816992,0.05263468092261502,0.23399280750215712
14710,LOC101254722,LOC8080665,5107,0.35226573278149215,0.4226236908067854,0.38744471179413875
14711,LOC101254722,LOC8075274,5107,0.8674944285259472,0.9862328864481817,0.9268636574870645
14712,LOC101264399,LOC8080665,5107,0.8136651455658142,0.7266858733675171,0.7701755094666656
14713,LOC101264399,LOC8075274,5107,0.48483320952279885,0.3228320523087911,0.40383263091579497
14714,LOC101257695,LOC8071439,5108,0.8497930595351798,0.9108178102280882,0.8803054348816339
14715,LOC101257695,LOC8083054,5108,0.8314266511019137,0.8786233579830884,0.8550250045425011
14716,LOC101263843,LOC8056555,5110,0.747688280448548,0.715548067022372,0.7316181737354599
14717,LOC101263843,LOC8070214,5110,0.6154020304927659,0.48936870971879864,0.5523853701057823
14718,LOC101257623,LOC8056555,5110,0.6400257840351229,0.8093419451464944,0.7246838645908087
14719,LOC101257623,LOC8070214,5110,0.7612421930579629,0.5820115725572995,0.6716268828076313
14720,LOC101263407,LOC8072461,5111,0.9444833563267183,0.916055623160369,0.9302694897435437
14721,LOC101263407,LOC8081768,5111,0.9320032544483356,0.92277450154451,0.9273888779964228
14722,LOC101258263,LOC8072461,5111,0.9808907283596873,0.9930211031025409,0.9869559157311141
14723,LOC101258263,LOC8081768,5111,0.9806218826276133,0.9789176989401644,0.9797697907838889
14724,LOC101245456,LOC8066088,5113,0.9716862994799957,0.9608100096726887,0.9662481545763422
14725,LOC101250080,LOC8058271,5114,0.8076338038133645,0.8542793846921901,0.8309565942527772
14726,LOC101250080,LOC110434690,5114,0.9407195160776823,0.9492152641268059,0.9449673901022442
14727,3OH-2,LOC8078789,5115,0.17626689620746713,0.6778869855533713,0.42707694088041925
14728,LOC101267023,LOC110432969,5116,0.9440871626162936,0.9458641455271616,0.9449756540717276
14729,LOC101255692,LOC110433320,5117,0.3916374827549613,0.5316359324783925,0.46163670761667686
14730,LOC101255692,LOC110432334,5117,0.7644699140401146,0.9085185531876536,0.8364942336138841
14731,NDK,LOC8080696,5118,0.5133821500583678,0.5476960626263256,0.5305391063423468
14732,NDK,LOC8058066,5118,0.9798224203190774,0.9644045056007988,0.9721134629599382
14733,LOC101262288,LOC8074633,5119,0.922211609890693,0.8936454942258556,0.9079285520582743
14734,LOC101262288,LOC110431937,5119,0.8215501078920373,0.7154919030234953,0.7685210054577662
14735,LOC101262974,LOC8074633,5119,0.92503449007747,0.8970708047746333,0.9110526474260516
14736,LOC101262974,LOC110431937,5119,0.8139375287417312,0.7486099410278012,0.7812737348847663
14737,LOC101262596,LOC8074633,5119,0.8353815133184761,0.8172069851373418,0.826294249227909
14738,LOC101262596,LOC110431937,5119,0.7186812409353002,0.7072482760772567,0.7129647585062784
14739,LOC101262469,LOC8074633,5119,0.9179171530651951,0.9144816444264166,0.9161993987458058
14740,LOC101262469,LOC110431937,5119,0.8902331175492589,0.8193266560579113,0.8547798868035852
14741,LOC101253689,LOC110430023,5120,0.874250946266228,0.8215336931989558,0.8478923197325918
14742,LOC101253689,LOC8069478,5120,0.8293254094591248,0.9021685544010734,0.8657469819300991
14743,LOC101247556,LOC110430023,5120,0.9321235275390003,0.7801526135327501,0.8561380705358752
14744,LOC101247556,LOC8069478,5120,0.9072340726590965,0.8298667665137758,0.8685504195864362
14745,LOC101261153,LOC8056677,5121,0.9332484346810994,0.9566413928671722,0.9449449137741358
14746,LOC104646477,LOC8055020,5122,0.8605185892673953,0.923442229086711,0.8919804091770531
14747,LOC104646477,LOC8083107,5122,0.84728854929428,0.7032481512683704,0.7752683502813251
14748,LOC104646477,LOC8055022,5122,0.6402065867204358,0.6271833754563324,0.6336949810883841
14749,LOC104646477,LOC8083108,5122,0.816838232693056,0.8352904060102413,0.8260643193516486
14750,LOC101264759,LOC8062760,5123,0.8151402596483781,0.8721090274960911,0.8436246435722345
14751,LOC101244094,LOC110435098,5124,0.9459549329654392,0.9487909139130706,0.9473729234392549
14752,LOC101248581,LOC8086465,5125,0.9452474441968234,0.8421854036007363,0.8937164238987798
14753,LOC101264704,LOC8057582,5126,0.7793484028441049,0.6668289182189772,0.723088660531541
14754,LOC101264704,LOC8068233,5126,0.8677349747072766,0.8739180629660832,0.8708265188366799
14755,LOC101264704,LOC8069232,5126,0.8218260285117974,0.8327872944553653,0.8273066614835813
14756,LOC101261024,LOC8057582,5126,0.7775160069333898,0.6571187868576243,0.7173173968955071
14757,LOC101261024,LOC8068233,5126,0.8479535887367787,0.8492183843489656,0.8485859865428722
14758,LOC101261024,LOC8069232,5126,0.8861933566804626,0.8371868077007083,0.8616900821905855
14759,LOC101257025,LOC8057582,5126,0.7082174820474725,0.6771693344566133,0.6926934082520428
14760,LOC101257025,LOC8068233,5126,0.8259082387067105,0.881830946363381,0.8538695925350457
14761,LOC101257025,LOC8069232,5126,0.8004386430365418,0.8451995382071203,0.8228190906218311
14762,LOC101252068,LOC8057582,5126,0.7228019699631714,0.64571749508565,0.6842597325244106
14763,LOC101252068,LOC8068233,5126,0.8241222226152715,0.8695996754968953,0.8468609490560834
14764,LOC101252068,LOC8069232,5126,0.7722790178483694,0.7812911479297325,0.776785082889051
14765,LOC101252860,LOC8069177,5127,0.9042201705047933,0.9751255889419327,0.939672879723363
14766,LOC112942062,LOC8078193,5128,0.7513923772015674,0.8543168273581079,0.8028546022798376
14767,LOC101265147,LOC8078193,5128,0.6440058014079028,0.6310406634285695,0.637523232418236
14768,LOC101257549,LOC8070452,5130,0.4357635572535286,0.6129208399638054,0.524342198608667
14769,LOC101262731,LOC8070452,5130,0.6854363436980437,0.6297310368498237,0.6575836902739337
14770,LOC101268034,LOC8067999,5131,0.9307085500017688,0.9324818593750541,0.9315952046884115
14771,LOC101254597,LOC8085674,5132,0.6783968304503165,0.7697962494929639,0.7240965399716401
14772,LOC101254597,LOC8068239,5132,0.46126145247444195,0.3717495085650099,0.4165054805197259
14773,LOC101258582,LOC8085674,5132,0.8327496550992253,0.7525788636150894,0.7926642593571573
14774,LOC101258582,LOC8068239,5132,0.5663447592769465,0.3463945832943306,0.45636967128563855
14775,LOC101252738,LOC8085674,5132,0.38616309188313863,0.5255202970451497,0.45584169446414413
14776,LOC101252738,LOC8068239,5132,0.3634055364926637,0.2067584011981653,0.2850819688454145
14777,LOC101253043,LOC8085674,5132,0.22930418479606635,0.3439608100096727,0.28663249740286956
14778,LOC101253043,LOC8068239,5132,0.11302133078637376,0.22298355642921774,0.16800244360779576
14779,LOC101265898,LOC8085674,5132,0.6941667551027628,0.6866111267122219,0.6903889409074924
14780,LOC101265898,LOC8068239,5132,0.4183947079840108,0.3746325938406815,0.39651365091234614
14781,LOC101247286,LOC8068326,5134,0.7758675581025152,0.542939457289359,0.659403507695937
14782,LOC101247286,LOC8081871,5134,0.8364285966960274,0.8877656089113545,0.862097102803691
14783,LOC101247286,LOC8055673,5134,0.8409565248151686,0.7798891281059211,0.8104228264605449
14784,LOC101262973,LOC8068326,5134,0.6192083200679189,0.6988049549127898,0.6590066374903544
14785,LOC101262973,LOC8081871,5134,0.7273126039124129,0.8192704920590346,0.7732915479857237
14786,LOC101262973,LOC8055673,5134,0.7698822031200254,0.7925988330369123,0.7812405180784688
14787,LOC101267663,LOC8068326,5134,0.4782128833704765,0.5042972392967713,0.4912550613336239
14788,LOC101267663,LOC8081871,5134,0.7779263504191871,0.8467658897313489,0.812346120075268
14789,LOC101267663,LOC8055673,5134,0.750249389790937,0.7485343623132633,0.7493918760521001
14790,LOC101258415,LOC8070905,5135,0.6142346740245498,0.78750039002777,0.7008675320261599
14791,LOC101258705,LOC8070905,5135,0.7510913014255898,0.3979718555961185,0.5745315785108541
14792,LOC101249686,LOC8070905,5135,0.5550956878559553,0.7456582108646135,0.6503769493602845
14793,LOC101265501,LOC8062213,5136,0.7867275107007676,0.7143935848232393,0.7505605477620034
14794,LOC101254753,LOC8062213,5136,0.5678234108033535,0.46438266404568007,0.5161030374245168
14795,LOC101252683,LOC110436332,5137,0.9506526583890481,0.9574089675184874,0.9540308129537678
14796,LOC101252683,LOC8060562,5137,0.9519119883971842,0.9501076476645137,0.9510098180308489
14797,LOC101255405,LOC110436332,5137,0.9447097527326753,0.9492589472370433,0.9469843499848594
14798,LOC101255405,LOC8060562,5137,0.9442145105946443,0.9284283440980998,0.936321427346372
14799,LOC101256346,LOC110433268,5138,0.9349464077257773,0.9651845611407532,0.9500654844332652
14800,LOC101245014,LOC110431684,5139,0.9142594361314514,0.9029798121626259,0.9086196241470387
14801,LOC101244586,LOC110431684,5139,0.9660193144433833,0.9297700396268215,0.9478946770351024
14802,loxF,LOC110434540,5140,0.8354451873076515,0.8674841648725389,0.8514646760900952
14803,loxF,LOC8055177,5140,0.6200785312533164,0.7018690130737308,0.6609737721635236
14804,LOC101257338,LOC8080148,5141,0.9071633237822349,0.8873565131170673,0.897259918449651
14805,LOC101260600,LOC8055078,5142,0.9269942339665358,0.9078723205092203,0.917433277237878
14806,LOC101244847,LOC8074552,5143,0.35745870034313204,0.39811538581547007,0.37778704307930105
14807,LOC101244847,LOC8063097,5143,0.5736955675828646,0.5761524887238637,0.5749240281533641
14808,LOC101251666,LOC8074552,5143,0.3242491775443065,0.527379949452401,0.4258145634983537
14809,LOC101251666,LOC8063097,5143,0.37830839435423963,0.7422176458963878,0.5602630201253137
14810,LOC101243888,LOC8074552,5143,0.3660263893310694,0.39797809604043805,0.3820022426857537
14811,LOC101243888,LOC8063097,5143,0.13157168629948,0.264164941877195,0.1978683140883375
14812,LOC101264743,LOC8076218,5144,0.9161908804697725,0.8723267496645761,0.8942588150671743
14813,LOC101253350,LOC8068983,5145,0.5796879974530404,0.5496458547848606,0.5646669261189505
14814,LOC101253350,LOC8062494,5145,0.7448866249248294,0.6870867872459187,0.715986706085374
14815,LOC101253350,LOC8079053,5145,0.3878948671689837,0.10109519797809605,0.24449503257353988
14816,LOC101253350,LOC8058739,5145,0.37503272135554844,0.03826016412368561,0.20664644273961702
14817,LOC101259185,LOC8068983,5145,0.36205737733913473,0.43453461886486316,0.39829599810199895
14818,LOC101259185,LOC8062494,5145,0.5427924581697265,0.7686424606765335,0.6557174594231301
14819,LOC101259185,LOC8079053,5145,0.4449467614701617,0.29361914568317266,0.3692829535766672
14820,LOC101259185,LOC8058739,5145,0.38679118468994306,0.16223907142188526,0.27451512805591416
14821,LOC101244489,LOC8068983,5145,0.5075524426049737,0.6974757402727074,0.6025140914388405
14822,LOC101244489,LOC8062494,5145,0.3781385970497719,0.5023141647685315,0.44022638090915167
14823,LOC101244489,LOC8079053,5145,0.6318511443630832,0.639639302318325,0.6357452233407042
14824,LOC101244489,LOC8058739,5145,0.7061657646184867,0.7334519017754064,0.7198088331969466
14825,LOC101248625,LOC8068272,5146,0.8606034879196294,0.819931979156916,0.8402677335382727
14826,LOC101252684,LOC8073984,5147,0.8425342247691817,0.820000624044432,0.8312674244068068
14827,LOC101258105,LOC8075901,5148,0.9627153418939475,0.9607351243408531,0.9617252331174002
14828,LOC101258105,LOC110432373,5148,0.955258410272737,0.9111922368872664,0.9332253235800017
14829,LOC101261596,LOC8075901,5148,0.9733559729739291,0.9445848544416362,0.9589704137077826
14830,LOC101261596,LOC110432373,5148,0.9888075276804981,0.9540328871415644,0.9714202074110312
14831,LOC101263884,LOC8060430,5149,0.671336092539531,0.667072295547443,0.669204194043487
14832,LOC101249113,LOC8060430,5149,0.8195266900137961,0.7050266778994665,0.7622766839566313
14833,LOC101263563,LOC8075824,5150,0.9579397927057908,0.9510312334238197,0.9544855130648052
14834,LOC101055607,LOC8057928,5151,0.917825179525275,0.8884333364535555,0.9031292579894152
14835,LOC101260825,LOC8057928,5151,0.7961999992139014,0.8126431401915817,0.8044215697027415
14836,LOC101257731,LOC8059946,5152,0.8502246276840355,0.8747464819495148,0.8624855548167751
14837,LOC101249772,LOC8074546,5153,0.8930453854045067,0.8842210365378015,0.8886332109711541
14838,LOC101249772,LOC8057318,5153,0.7953234992394496,0.6804095118239085,0.7378665055316791
14839,LOC101244074,LOC8074546,5153,0.6250238777459407,0.8590658054853506,0.7420448416156457
14840,LOC101244074,LOC8057318,5153,0.8942162793165658,0.7001085143928915,0.7971623968547286
14841,LOC101264753,LOC8074546,5153,0.7670876224839931,0.7554307466691628,0.7612591845765779
14842,LOC101264753,LOC8057318,5153,0.45842442251229265,0.5707857066089772,0.5146050645606349
14843,LOC101246178,LOC8074430,5154,0.8972938554600445,0.6706043870323567,0.7839491212462006
14844,LOC101255140,LOC8074430,5154,0.9630832360536277,0.7993946769009953,0.8812389564773115
14845,LOC101250631,LOC8081898,5155,0.9939155965899041,0.9978345658210864,0.9958750812054953
14846,LOC101254266,LOC8067642,5156,0.5750397962432346,0.6767207158483017,0.6258802560457681
14847,LOC101262756,LOC8067642,5156,0.5869468322190385,0.787446999559702,0.6871969158893703
14848,LOC101257840,LOC8067642,5156,0.5564477775026433,0.7749869124014963,0.6657173449520698
14849,LOC101251000,LOC8067642,5156,0.5933865522107059,0.41072524363734697,0.5020558979240264
14850,LOC101266158,LOC8073114,5157,0.8124164278892073,0.6894567693219757,0.7509365986055916
14851,LOC101256490,LOC8072515,5158,0.45192967561639963,0.40307653904958035,0.42750310733299
14852,LOC101256490,LOC8060110,5158,0.7045809897767873,0.43681030089342365,0.5706956453351055
14853,LOC101256490,LOC8065357,5158,0.804167108847147,0.8813067490405316,0.8427369289438393
14854,LOC101249072,LOC8072515,5158,0.5669531996179561,0.5888420855564916,0.5778976425872239
14855,LOC101249072,LOC8060110,5158,0.5698185291308501,0.5675060064276577,0.5686622677792539
14856,LOC101249072,LOC8065357,5158,0.6359616541087411,0.8930824674716841,0.7645220607902126
14857,LOC101255889,LOC8072515,5158,0.6698574410131239,0.502449374395457,0.5861534077042905
14858,LOC101255889,LOC8060110,5158,0.6565000530616576,0.48409206735519567,0.5702960602084266
14859,LOC101255889,LOC8065357,5158,0.7267819873359511,0.8222284626665418,0.7745052250012465
14860,LOC101256185,LOC8072515,5158,0.7626571705951946,0.6706667914755531,0.7166619810353738
14861,LOC101256185,LOC8060110,5158,0.6685139984513857,0.5680468449353594,0.6182804216933726
14862,LOC101256185,LOC8065357,5158,0.7985504341229694,0.8674779244282192,0.8330141792755943
14863,LOC101252712,LOC8072515,5158,0.8955463582015636,0.6144029454897189,0.7549746518456413
14864,LOC101252712,LOC8060110,5158,0.6619547914676854,0.5908105990479856,0.6263826952578355
14865,LOC101252712,LOC8065357,5158,0.7293147971275956,0.8716153390121377,0.8004650680698666
14866,LOC101250897,LOC8061104,5159,0.6351055926987159,0.7775031982277139,0.7063043954632149
14867,LOC101250897,LOC8059387,5159,0.7375358166189112,0.839314799213704,0.7884253079163076
14868,LOC101250897,LOC8059388,5159,0.6778379143231101,0.7855332633016804,0.7316855888123952
14869,LOC101250897,LOC8072039,5159,0.43084651031164883,0.4357827077287903,0.43331460902021957
14870,LOC101252560,LOC8061104,5159,0.8920938130107184,0.8436893506817685,0.8678915818462435
14871,LOC101252560,LOC8059387,5159,0.8199441083872794,0.6935442603513371,0.7567441843693082
14872,LOC101252560,LOC8059388,5159,0.8112561463086774,0.6209450112848035,0.7161005787967405
14873,LOC101252560,LOC8072039,5159,0.8742155718277973,0.8692564510593154,0.8717360114435564
14874,LOC101245315,LOC8073891,5160,0.5511832749655099,0.5396320217999522,0.545407648382731
14875,LOC101245315,LOC8063409,5160,0.8139163040786727,0.6816000499235545,0.7477581770011136
14876,LOC101245315,LOC8071088,5160,0.7053521525345785,0.5634122749539767,0.6343822137442776
14877,LOC101263342,LOC8073891,5160,0.6751070076762531,0.6561931209502117,0.6656500643132324
14878,LOC101263342,LOC8063409,5160,0.8213095617107078,0.8398327560922337,0.8305711589014708
14879,LOC101263342,LOC8071088,5160,0.7707948636315398,0.6913975475053823,0.7310962055684611
14880,LOC101250311,LOC8073891,5160,0.7209239803318122,0.5998419087439025,0.6603829445378573
14881,LOC101250311,LOC8063409,5160,0.9287205065619584,0.9188867047333771,0.9238036056476677
14882,LOC101250311,LOC8071088,5160,0.8595564045420778,0.6902118630846515,0.7748841338133647
14883,LOC101250258,LOC8078845,5161,0.5121581944886625,0.5223390572075398,0.5172486258481012
14884,LOC101267815,LOC8075215,5162,0.7901942056669851,0.7630690505163967,0.776631628091691
14885,LOC101267815,LOC8075214,5162,0.8245498602709682,0.6961590065212644,0.7603544333961163
14886,LOC101257983,LOC8077465,5163,0.7983586260568113,0.9278667041093326,0.8631126650830719
14887,LOC543978,LOC110431678,5164,0.9992217623545226,0.9994258791225935,0.9993238207385581
14888,LOC101243857,LOC8071619,5165,0.8822738689023312,0.7155778824785658,0.7989258756904485
14889,LOC101268688,LOC8084681,5166,0.5158371360854647,0.5192205685044775,0.517528852294971
14890,LOC101262323,LOC8084681,5166,0.42892011946453207,0.39179069549751944,0.4103554074810257
14891,LOC101261358,LOC8084681,5166,0.662398151096018,0.5575836999594371,0.6099909255277276
14892,LOC101246491,LOC110430941,5167,0.9618875800346669,0.9183999500764454,0.9401437650555562
14893,LOC101267463,LOC8060613,5168,0.9179808270543706,0.8379231801304252,0.8779520035923979
14894,LOC101259010,LOC8054535,5169,0.5315504616364215,0.735392679958813,0.6334715707976173
14895,LOC101259010,LOC8083976,5169,0.6351338922494605,0.6097538144715904,0.6224438533605254
14896,LOC112940359,LOC8054535,5169,0.5700024762106901,0.4337108802146713,0.5018566782126808
14897,LOC112940359,LOC8083976,5169,0.5480632494959142,0.628219289213392,0.588141269354653
14898,LOC101247709,LOC8054535,5169,0.639767943683894,0.1813285905956504,0.4105482671397722
14899,LOC101247709,LOC8083976,5169,0.37884608581838763,0.4983182002558582,0.43858214303712295
14900,LOC101246400,LOC8054535,5169,0.641020198804344,0.5177634247558426,0.5793918117800934
14901,LOC101246400,LOC8083976,5169,0.7487141391630409,0.6598833036912227,0.7042987214271318
14902,BBR/BPC4,LOC8069061,5170,0.8486964519438254,0.771849355674124,0.8102729038089747
14903,BBR/BPC2,LOC8069061,5170,0.8563939297463653,0.8194889076102219,0.8379414186782936
14904,LOC101259787,LOC8069061,5170,0.9202164915631964,0.8458173421947642,0.8830169168789803
14905,LOC101267958,LOC8055549,5171,0.21339276238989704,0.7758051039900707,0.4945989331899839
14906,LOC101267958,LOC8085559,5171,0.7951678517103541,0.754607008018971,0.7748874298646625
14907,LOC101267958,LOC8054595,5171,0.6459584704092822,0.6979312927080408,0.6719448815586615
14908,LOC101262286,LOC8055549,5171,0.5723371891471223,0.667110431596063,0.6197238103715926
14909,LOC101262286,LOC8085559,5171,0.8612048533729527,0.8050797216761834,0.833142287524568
14910,LOC101262286,LOC8054595,5171,0.9044465669107503,0.8594027894786109,0.8819246781946806
14911,LOC101258671,LOC8055549,5171,0.7902720294315329,0.8255899820067188,0.8079310057191258
14912,LOC101258671,LOC8085559,5171,0.44476281439032156,0.6669038035508128,0.5558333089705672
14913,LOC101258671,LOC8054595,5171,0.5314938625349322,0.6906237324097475,0.6110587974723398
14914,LOC104645871,LOC8055549,5171,0.8278043086066009,0.8311023744890637,0.8294533415478322
14915,LOC104645871,LOC8085559,5171,0.7265838904807386,0.6876158382476832,0.7070998643642109
14916,LOC104645871,LOC8054595,5171,0.8025752591177615,0.6340353833192923,0.7183053212185269
14917,LOC104645872,LOC8055549,5171,0.6498213590859245,0.6831414396705046,0.6664813993782146
14918,LOC104645872,LOC8085559,5171,0.8638013371537726,0.7558675777715373,0.809834457462655
14919,LOC104645872,LOC8054595,5171,0.9217022179772896,0.8533807607101626,0.8875414893437261
14920,LOC101249175,LOC8054641,5172,0.5159636979651837,0.3890854628849574,0.45252458042507054
14921,LOC101249175,LOC8066228,5172,0.556329862707874,0.4947174638834285,0.5255236632956513
14922,LOC101249175,LOC8077044,5172,0.4999901737671026,0.4677150613123654,0.48385261753973396
14923,LOC101249175,LOC110434198,5172,0.5260572043974358,0.3583637554993916,0.44221047994841367
14924,LOC543632,LOC8054641,5172,0.7965757543598996,0.8069580954163936,0.8017669248881466
14925,LOC543632,LOC8066228,5172,0.5537656089709576,0.7168772816624543,0.635321445316706
14926,LOC543632,LOC8077044,5172,0.8360253280979164,0.8042060594714344,0.8201156937846754
14927,LOC543632,LOC110434198,5172,0.849219993632601,0.8582420668351587,0.8537310302338799
14928,LOC101257951,LOC8054641,5172,0.2492584001657545,0.32942681518924144,0.289342607677498
14929,LOC101257951,LOC8066228,5172,0.25494863126190725,0.3227120971013136,0.28883036418161045
14930,LOC101257951,LOC8077044,5172,0.3704512262296407,0.461711753876876,0.41608149005325834
14931,LOC101257951,LOC110434198,5172,0.37536321968031616,0.43640051171643424,0.4058818656983752
14932,LTC,LOC8054641,5172,0.8899854964802434,0.8598208992480265,0.874903197864135
14933,LTC,LOC8066228,5172,0.7727687572959779,0.7872008487004275,0.7799848029982027
14934,LTC,LOC8077044,5172,0.7482259719126958,0.7230865237604918,0.7356562478365938
14935,LTC,LOC110434198,5172,0.8819696487318265,0.7250834659427752,0.8035265573373008
14936,LOC101255345,LOC8083775,5174,0.9079910856415154,0.9392430341040282,0.9236170598727718
14937,LOC101255345,LOC8083692,5174,0.6535781244472744,0.7569936312798805,0.7052858778635774
14938,LOC101264085,LOC8054107,5175,0.7725423608900208,0.5777056659767509,0.6751240134333858
14939,LOC101264085,LOC8054104,5175,0.909498036718667,0.9266498174670037,0.9180739270928353
14940,LOC101264085,LOC8082764,5175,0.4828257101418515,0.6975693469375019,0.5901975285396768
14941,LOC101264781,LOC8054107,5175,0.7627365665570058,0.6192531574914801,0.690994862024243
14942,LOC101264781,LOC8054104,5175,0.8503944249885033,0.9099815906892571,0.8801880078388802
14943,LOC101264781,LOC8082764,5175,0.5846687183840956,0.804486879465818,0.6945777989249569
14944,LOC101259707,LOC8065260,5177,0.43069793767023945,0.5066382726450124,0.4686681051576259
14945,LOC101259707,LOC8072880,5177,0.5215677951112526,0.5469437423944585,0.5342557687528555
14946,LOC101259707,LOC8082216,5177,0.5767165446248541,0.7318418671409405,0.6542792058828972
14947,LOC101259707,LOC8065135,5177,0.6986310092327284,0.6519267371836874,0.6752788732082079
14948,LOC101259707,LOC8081014,5177,0.6582829247585694,0.6303784829479859,0.6443307038532777
14949,LOC101259707,LOC8060293,5177,0.6326364568962468,0.5594905023904369,0.5960634796433418
14950,LOC101257322,LOC8065260,5177,0.6917294562948814,0.39750070204998594,0.5446150791724337
14951,LOC101257322,LOC8072880,5177,0.789610527432877,0.5042653436924709,0.6469379355626739
14952,LOC101257322,LOC8082216,5177,0.7927057907955711,0.7718056725638865,0.7822557316797288
14953,LOC101257322,LOC8065135,5177,0.7206922777600906,0.6642204124933695,0.69245634512673
14954,LOC101257322,LOC8081014,5177,0.48929038876507835,0.5506880089862398,0.5199891988756591
14955,LOC101257322,LOC8060293,5177,0.48960875871095544,0.6014748250075406,0.545541791859248
14956,LOC101265127,LOC8065260,5177,0.8835756482365842,0.676011732035321,0.7797936901359526
14957,LOC101265127,LOC8072880,5177,0.889518553892957,0.7757433929295766,0.8326309734112668
14958,LOC101265127,LOC8082216,5177,0.8363012487176766,0.7964304658491684,0.8163658572834225
14959,LOC101265127,LOC8065135,5177,0.7309561710707843,0.671215950575681,0.7010860608232325
14960,LOC101265127,LOC8081014,5177,0.3142594361314514,0.4387032356703797,0.3764813359009156
14961,LOC101265127,LOC8060293,5177,0.3810534507764689,0.4490762408950184,0.41506484583574366
14962,LOC101266892,LOC8065260,5177,0.668881106512434,0.6443180754469718,0.6565995909797029
14963,LOC101266892,LOC8072880,5177,0.7262655205348615,0.7818091048082624,0.7540373126715619
14964,LOC101266892,LOC8082216,5177,0.8109519261381726,0.9050703610097038,0.8580111435739382
14965,LOC101266892,LOC8065135,5177,0.7807067812798472,0.7906018908546288,0.785654336067238
14966,LOC101266892,LOC8081014,5177,0.5621493508790548,0.5507270117632376,0.5564381813211462
14967,LOC101266892,LOC8060293,5177,0.706045491527822,0.5082841898343162,0.6071648406810691
14968,LOC101250479,LOC8065260,5177,0.8972867805723584,0.8400652126431402,0.8686759966077493
14969,LOC101250479,LOC8072880,5177,0.8681099437546429,0.8095416393647228,0.8388257915596828
14970,LOC101250479,LOC8082216,5177,0.7812444727439952,0.9191488033948017,0.8501966380693984
14971,LOC101250479,LOC8065135,5177,0.606041954083979,0.7863583887172767,0.6962001714006278
14972,LOC101250479,LOC8081014,5177,0.17216031695496833,0.515702518019283,0.3439314174871257
14973,LOC101250479,LOC8060293,5177,0.34877781315221623,0.371750201947712,0.3602640075499641
14974,LOC101244925,LOC8065260,5177,0.7633096324595847,0.821765109675809,0.7925373710676968
14975,LOC101244925,LOC8072880,5177,0.8179914393858997,0.8213922431277106,0.8196918412568052
14976,LOC101244925,LOC8082216,5177,0.7900951572393788,0.8954850385347437,0.8427900978870613
14977,LOC101244925,LOC8065135,5177,0.659966748027875,0.8275016381166339,0.7437341930722545
