,tomato,rice_jp,Group Number,Species 1 Score,Species 2 Score,Total Score
12355,GME2,Os11g0591100,5088,0.34319651577141347,0.6791128806494758,0.5111546982104447
12356,GME2,Os10g0417600,5088,0.5182702036865954,0.570911139451374,0.5445906715689847
12357,GME1,Os11g0591100,5088,0.3028589025685502,0.6510062521384802,0.4769325773535152
12358,GME1,Os10g0417600,5088,0.37754608244247945,0.5704756671194197,0.47401087478094955
12359,LOC101251935,Os07g0643700,5089,0.44353526021732437,0.49022364614762515,0.46687945318247476
12360,LOC101251935,Os11g0239500,5089,0.47602707441693853,0.5856542971787614,0.5308406857978499
12361,LOC101251935,Os07g0643400,5089,0.6284055129244518,0.7096954804192976,0.6690504966718747
12362,LOC101251935,Os11g0240600,5089,0.6862623101239967,0.5992037077358549,0.6427330089299258
12363,LOC101251935,Os06g0306600,5089,0.6810585921051805,0.6767986562568044,0.6789286241809924
12364,LOC101261592,Os04g0472500,5091,0.7657736131274471,0.651112009704812,0.7084428114161295
12365,LOC101249238,Os08g0159800,5093,0.7654241847194202,0.844393293726088,0.8049087392227541
12366,LOC101263122,Os08g0159800,5093,0.7667649172202425,0.7157361037668357,0.7412505104935392
12367,LOC101268321,Os08g0109500,5094,0.9798219758626251,0.9473140688668388,0.9635680223647319
12368,LOC101260558,Os06g0199500,5095,0.8334090986855933,0.9016890105446516,0.8675490546151224
12369,LOC101253490,Os05g0556900,5096,0.9568556471024466,0.953572428380354,0.9552140377414003
12370,LOC101253490,Os02g0785800,5096,0.9750560908011087,0.9320787582817507,0.9535674245414296
12371,LOC101265413,Os05g0556900,5096,0.9558664379041837,0.9533360291144359,0.9546012335093098
12372,LOC101265413,Os02g0785800,5096,0.9540803308257446,0.9370307007994028,0.9455555158125737
12373,LOC101268270,Os03g0421000,5097,0.7517235744766431,0.8346449345236244,0.7931842545001337
12374,LOC101268239,Os08g0470200,5098,0.7351320097789676,0.749024853028088,0.7420784314035278
12375,LOC101268239,Os02g0533300,5098,0.45885731882828357,0.10423963420324116,0.28154847651576237
12376,LOC101268239,Os04g0412500,5098,0.31647152724096106,0.175632212510498,0.24605186987572952
12377,LOC101268239,Os12g0153500,5098,0.7055060112998611,0.5991554947276743,0.6523307530137676
12378,LOC101268239,Os08g0423500,5098,0.5200449983345589,0.31721670969548044,0.41863085401501965
12379,LOC101254722,Os08g0470200,5098,0.24568504098661154,0.41852623720800025,0.3321056390973059
12380,LOC101254722,Os02g0533300,5098,0.6957703381089946,0.7423807894491274,0.719075563779061
12381,LOC101254722,Os04g0412500,5098,0.9502050552598262,0.9103362468506019,0.9302706510552141
12382,LOC101254722,Os12g0153500,5098,0.10374476363654138,0.29278515661451365,0.19826496012552752
12383,LOC101254722,Os08g0423500,5098,0.697666915959116,0.5950169523157797,0.6463419341374479
12384,LOC101264399,Os08g0470200,5098,0.66099159737803,0.7195184920215247,0.6902550446997774
12385,LOC101264399,Os02g0533300,5098,0.2946416787646826,0.20304830632368037,0.2488449925441815
12386,LOC101264399,Os04g0412500,5098,0.4261801064625401,0.3040592242371458,0.36511966534984297
12387,LOC101264399,Os12g0153500,5098,0.701838898420659,0.7083268530902983,0.7050828757554787
12388,LOC101264399,Os08g0423500,5098,0.48830891733755666,0.3555320538741485,0.4219204856058526
12389,LOC101257695,Os12g0127100,5099,0.8783348102339789,0.912880649475878,0.8956077298549284
12390,LOC101257695,Os11g0130300,5099,0.8991119742076585,0.8815577467417338,0.8903348604746961
12391,LOC101263407,Os07g0568500,5101,0.8842659803792178,0.8654203863261688,0.8748431833526933
12392,LOC101263407,Os02g0614400,5101,0.891392811578901,0.8315655230333758,0.8614791673061384
12393,LOC101258263,Os07g0568500,5101,0.9368996817855205,0.9696226943295282,0.9532611880575244
12394,LOC101258263,Os02g0614400,5101,0.8085971678422517,0.8058353292481881,0.8072162485452199
12395,LOC101250080,Os02g0634800,5103,0.9489903655800449,0.9187610812155899,0.9338757233978174
12396,LOC101255692,Os01g0905700,5106,0.34658773104068075,0.537926529596566,0.44225713031862335
12397,LOC101255692,Os07g0275300,5106,0.33848048919977125,0.5205200783850198,0.4295002837923955
12398,NDK,Os10g0563700,5107,0.9696999692050504,0.9668232293383932,0.9682615992717218
12399,NDK,Os07g0492000,5107,0.6982204918393383,0.765477412464877,0.7318489521521077
12400,LOC101262288,Os09g0326900,5108,0.7719765958382825,0.7583750660984789,0.7651758309683807
12401,LOC101262288,Os06g0698674,5108,0.7694690070828384,0.8024448660922578,0.7859569365875481
12402,LOC101262974,Os09g0326900,5108,0.8184505741058467,0.8019409623938536,0.8101957682498502
12403,LOC101262974,Os06g0698674,5108,0.7493203114689191,0.7930697688886125,0.7711950401787657
12404,LOC101262596,Os09g0326900,5108,0.7317466602143915,0.6525117422003794,0.6921292012073854
12405,LOC101262596,Os06g0698674,5108,0.7955215344683472,0.7854738872126661,0.7904977108405067
12406,LOC101262469,Os09g0326900,5108,0.8234080721872725,0.805194562816884,0.8143013175020782
12407,LOC101262469,Os06g0698674,5108,0.7530000635451342,0.8330834551619024,0.7930417593535183
12408,LOC101253689,Os05g0407200,5109,0.8443221026037444,0.9163955332980809,0.8803588179509126
12409,LOC101247556,Os05g0407200,5109,0.9175663191236637,0.9181374226258981,0.9178518708747809
12410,LOC101264759,Os09g0516800,5112,0.8755664071092341,0.7120967992783601,0.7938316031937971
12411,LOC101244094,Os06g0548000,5113,0.940125819365624,0.9146163177703817,0.9273710685680028
12412,LOC101244094,Os02g0236000,5113,0.8972856451541947,0.9333347157851808,0.9153101804696877
12413,LOC101248581,Os04g0274400,5114,0.8654084730104262,0.8246041867554201,0.8450063298829231
12414,LOC101264704,Os06g0727400,5115,0.8704764418635343,0.8318696624398201,0.8511730521516772
12415,LOC101264704,Os02g0118200,5115,0.909929171615855,0.8624653955021929,0.8861972835590239
12416,LOC101261024,Os06g0727400,5115,0.781590485826991,0.7808571892680263,0.7812238375475087
12417,LOC101261024,Os02g0118200,5115,0.8635930374085317,0.8914678528103518,0.8775304451094417
12418,LOC101257025,Os06g0727400,5115,0.8126472972718188,0.7990502555807854,0.805848776426302
12419,LOC101257025,Os02g0118200,5115,0.9164199928354607,0.8940184764689415,0.9052192346522011
12420,LOC101252068,Os06g0727400,5115,0.7782323698913378,0.8130475805364604,0.7956399752138992
12421,LOC101252068,Os02g0118200,5115,0.7116052967313361,0.7743817848144576,0.7429935407728969
12422,LOC101252860,Os06g0158600,5116,0.8378755884035018,0.9463684718031665,0.8921220301033341
12423,LOC112942062,Os01g0567400,5117,0.6046619782927029,0.905554345910189,0.7551081621014459
12424,LOC101265147,Os01g0567400,5117,0.537114198985652,0.655738384812384,0.596426291899018
12425,LOC101254597,Os03g0133500,5121,0.6067484932471074,0.4081246695076052,0.5074365813773563
12426,LOC101258582,Os03g0133500,5121,0.5345123399762439,0.4309060935021307,0.4827092167391873
12427,LOC101252738,Os03g0133500,5121,0.7041705160353702,0.6695698155463623,0.6868701657908662
12428,LOC101253043,Os03g0133500,5121,0.5056677371577728,0.5296649973560609,0.5176663672569168
12429,LOC101265898,Os03g0133500,5121,0.5738638863226431,0.3739960807490124,0.4739299835358277
12430,LOC101265499,Os02g0120600,5122,0.693140547172486,0.9140408721888705,0.8035907096806783
12431,LOC101247286,Os03g0202001,5124,0.579724353777409,0.6877103486889172,0.6337173512331631
12432,LOC101247286,Os07g0573100,5124,0.7354713826932383,0.7887523717689507,0.7621118772310945
12433,LOC101262973,Os03g0202001,5124,0.625338587328821,0.5858906964446794,0.6056146418867502
12434,LOC101262973,Os07g0573100,5124,0.6579183870988015,0.7625244953186725,0.710221441208737
12435,LOC101267663,Os03g0202001,5124,0.7619462408165061,0.7796572210644188,0.7708017309404624
12436,LOC101267663,Os07g0573100,5124,0.7746777528485329,0.8016983420946219,0.7881880474715774
12437,LOC101258415,Os09g0535900,5125,0.7507148827592275,0.7346480450402813,0.7426814638997543
12438,LOC101258705,Os09g0535900,5125,0.6411117465624526,0.5792404118324054,0.610176079197429
12439,LOC101249686,Os09g0535900,5125,0.26062792368718196,0.6045351332856388,0.4325815284864104
12440,LOC101265501,Os10g0208600,5126,0.8816740721188391,0.6996298485178388,0.790651960318339
12441,LOC101265501,Os10g0206500,5126,0.5831683603888962,0.295604839963918,0.43938660017640707
12442,LOC101254753,Os10g0208600,5126,0.7697417623509745,0.4909452860120066,0.6303435241814905
12443,LOC101254753,Os10g0206500,5126,0.6409015588110217,0.5982394475722417,0.6195705031916316
12444,LOC101245014,Os03g0289200,5129,0.9521798425058291,0.8169398737130237,0.8845598581094264
12445,LOC101244586,Os03g0289200,5129,0.9423352347992707,0.7933434943544123,0.8678393645768415
12446,loxF,Os02g0194700,5130,0.8673422003235913,0.9311020560515102,0.8992221281875508
12447,loxF,Os08g0509100,5130,0.42576217500329944,0.3666400544686028,0.3962011147359511
12448,loxF,Os12g0559200,5130,0.9319529374960285,0.9540701110454447,0.9430115242707366
12449,loxF,Os08g0508800,5130,0.40584810757702405,0.3385901064833536,0.3722191070301888
12450,LOC101244847,Os05g0550000,5134,0.6380420277741118,0.5760925689757068,0.6070672983749092
12451,LOC101251666,Os05g0550000,5134,0.6524863255759389,0.6047466484183023,0.6286164869971206
12452,LOC101243888,Os05g0550000,5134,0.12506049007962694,0.3574108059348658,0.24123564800724637
12453,LOC101264743,Os02g0662200,5135,0.8498966169548194,0.9591174427405725,0.904507029847696
12454,LOC101253350,Os04g0272700,5136,0.6785824267677244,0.42550001555258327,0.5520412211601539
12455,LOC101253350,Os04g0271700,5136,0.43733856219008654,0.28631683722666335,0.3618276997083749
12456,LOC101259185,Os04g0272700,5136,0.5841801944481105,0.6066502846122741,0.5954152395301924
12457,LOC101259185,Os04g0271700,5136,0.3359289076591439,0.3425985256151047,0.3392637166371243
12458,LOC101244489,Os04g0272700,5136,0.4975144076371475,0.6937509720364553,0.5956326898368014
12459,LOC101244489,Os04g0271700,5136,0.6451277990409573,0.7748919095461756,0.7100098542935664
12460,LOC101258105,Os09g0115400,5138,0.7977274584111064,0.8376807987806775,0.8177041285958919
12461,LOC101258105,Os04g0504800,5138,0.7521132248596945,0.8309994090018352,0.7915563169307649
12462,LOC101258105,Os08g0314800,5138,0.6667043747682523,0.6866216678590314,0.6766630213136419
12463,LOC101261596,Os09g0115400,5138,0.8912388368307598,0.8612336309060935,0.8762362338684266
12464,LOC101261596,Os04g0504800,5138,0.9082860410892614,0.8564558773212231,0.8823709592052422
12465,LOC101261596,Os08g0314800,5138,0.6494434912674322,0.6770350555227224,0.6632392733950773
12466,LOC101263884,Os03g0124100,5139,0.6801033201983446,0.6334117874756775,0.6567575538370111
12467,LOC101263884,Os10g0534700,5139,0.4937498821621825,0.3341876885750723,0.4139687853686274
12468,LOC101263884,Os04g0578800,5139,0.6875695243122985,0.7036403413273611,0.6956049328198297
12469,LOC101263884,Os02g0681100,5139,0.5364982999930868,0.4704414514361947,0.5034698757146407
12470,LOC101249113,Os03g0124100,5139,0.6110095087262832,0.5346701642698407,0.572839836498062
12471,LOC101249113,Os10g0534700,5139,0.43163206948346183,0.4320134374319574,0.4318227534577096
12472,LOC101249113,Os04g0578800,5139,0.4814444716780734,0.7434411300161402,0.6124428008471068
12473,LOC101249113,Os02g0681100,5139,0.4931842606383982,0.4643448387888339,0.47876454971361604
12474,LOC101263563,Os09g0327400,5140,0.9256851876292288,0.8717810472763972,0.898733117452813
12475,LOC101055607,Os07g0412400,5141,0.8395778647857307,0.8829014899374786,0.8612396773616047
12476,LOC101260825,Os07g0412400,5141,0.7400466323522942,0.7119039472456375,0.7259752897989659
12477,LOC101250631,Os03g0192400,5145,0.9943151545368781,0.9957323711468474,0.9950237628418628
12478,LOC101254266,Os06g0612300,5146,0.7489918320062176,0.7069271205947308,0.7279594763004742
12479,LOC101262756,Os06g0612300,5146,0.6930623377766046,0.5966966313104607,0.6448794845435326
12480,LOC101257840,Os06g0612300,5146,0.6260466616808177,0.5908986282621543,0.608472644971486
12481,LOC101251000,Os06g0612300,5146,0.3944393119528397,0.6212883759992535,0.5078638439760466
12482,LOC101256490,Os07g0142700,5148,0.37852369989099566,0.6147500699866247,0.4966368849388102
12483,LOC101256490,Os06g0103200,5148,0.5274441658234716,0.6620112600702976,0.5947277129468846
12484,LOC101256490,Os11g0244100,5148,0.36240278816496313,0.42788958357094226,0.3951461858679527
12485,LOC101256490,Os01g0854000,5148,0.7074528666187634,0.7348160129397493,0.7211344397792563
12486,LOC101256490,Os05g0449200,5148,0.6723368478680607,0.5635081098081502,0.6179224788381055
12487,LOC101249072,Os07g0142700,5148,0.5435245762552084,0.6594481943450806,0.6014863853001445
12488,LOC101249072,Os06g0103200,5148,0.6813602569178655,0.8391365205760677,0.7602483887469667
12489,LOC101249072,Os11g0244100,5148,0.5864489652268456,0.6696804116941601,0.6280646884605029
12490,LOC101249072,Os01g0854000,5148,0.7853717704582163,0.6788267131170487,0.7320992417876324
12491,LOC101249072,Os05g0449200,5148,0.4302620084591841,0.38039545035097,0.405328729405077
12492,LOC101255889,Os07g0142700,5148,0.7759824531633954,0.7302684375874833,0.7531254453754394
12493,LOC101255889,Os06g0103200,5148,0.7314491851907715,0.8962456063952223,0.8138473957929969
12494,LOC101255889,Os11g0244100,5148,0.7160768491110315,0.7051264770633957,0.7106016630872136
12495,LOC101255889,Os01g0854000,5148,0.744433341503422,0.6103766835671405,0.6774050125352813
12496,LOC101255889,Os05g0449200,5148,0.5107310972429093,0.38212351516031257,0.446427306201611
12497,LOC101256185,Os07g0142700,5148,0.8335501549174508,0.7588292015303741,0.7961896782239124
12498,LOC101256185,Os06g0103200,5148,0.7041233809083881,0.8787458396839715,0.7914346102961798
12499,LOC101256185,Os11g0244100,5148,0.7599816487238951,0.7876726768760736,0.7738271627999843
12500,LOC101256185,Os01g0854000,5148,0.5892393647441819,0.5679119101682789,0.5785756374562304
12501,LOC101256185,Os05g0449200,5148,0.6584085924194146,0.4120950712135508,0.5352518318164827
12502,LOC101252712,Os07g0142700,5148,0.81090434502075,0.6954741982643317,0.7531892716425408
12503,LOC101252712,Os06g0103200,5148,0.8223815738663304,0.8916295996765062,0.8570055867714184
12504,LOC101252712,Os11g0244100,5148,0.7995053255710508,0.6501463670893513,0.7248258463302011
12505,LOC101252712,Os01g0854000,5148,0.7092028018516074,0.6713925783072567,0.6902976900794321
12506,LOC101252712,Os05g0449200,5148,0.6608302904990249,0.43420047625466146,0.5475153833768431
12507,LOC101250897,Os01g0926600,5149,0.8918393383485109,0.901085570313229,0.8964624543308699
12508,LOC101250897,Os04g0398600,5149,0.262830495798689,0.4012753118292949,0.33205290381399194
12509,LOC101252560,Os01g0926600,5149,0.8815958627229579,0.6726492270366108,0.7771225448797843
12510,LOC101252560,Os04g0398600,5149,0.6844397518806916,0.7934616939873713,0.7389507229340315
12511,LOC101245315,Os04g0592600,5150,0.5891262404394251,0.678770723817226,0.6339484821283256
12512,LOC101245315,Os02g0693500,5150,0.5551386715435811,0.5440729105104358,0.5496057910270085
12513,LOC101245315,Os03g0703900,5150,0.5280768239722972,0.525476859484138,0.5267768417282176
12514,LOC101263342,Os04g0592600,5150,0.7676741014473626,0.6667081402220909,0.7171911208347268
12515,LOC101263342,Os02g0693500,5150,0.7021395157860778,0.5880867212043921,0.645113118495235
12516,LOC101263342,Os03g0703900,5150,0.6543633510770901,0.760383077406935,0.7073732142420126
12517,LOC101250311,Os04g0592600,5150,0.7630108662179402,0.7648698248779122,0.7639403455479262
12518,LOC101250311,Os02g0693500,5150,0.5682284105406713,0.4511182307381256,0.5096733206393984
12519,LOC101250311,Os03g0703900,5150,0.8572170164093089,0.7290014204692733,0.7931092184392912
12520,LOC101250258,Os03g0249700,5151,0.5806314431099967,0.706889794394849,0.6437606187524229
12521,LOC101267815,Os05g0387800,5152,0.5001979675333246,0.6078696071417463,0.5540337873375354
12522,LOC543978,Os08g0560900,5156,0.9975803968149224,0.9989050981368005,0.9982427474758615
12523,LOC101243857,Os02g0193500,5157,0.8880383617086798,0.790413387663691,0.8392258746861854
12524,LOC101268688,Os10g0477600,5158,0.7434076811402931,0.7045195807023547,0.7239636309213239
12525,LOC101268688,Os02g0810900,5158,0.6754124323610927,0.6742853587980964,0.6748488955795946
12526,LOC101268688,Os04g0515900,5158,0.5140468963090052,0.6603004759090485,0.5871736861090269
12527,LOC101262323,Os10g0477600,5158,0.2795081606616515,0.5470590065009798,0.41328358358131567
12528,LOC101262323,Os02g0810900,5158,0.23234789494522898,0.581741267224486,0.4070445810848575
12529,LOC101262323,Os04g0515900,5158,0.3393383485108442,0.6964654162389706,0.5179018823749074
12530,LOC101261358,Os10g0477600,5158,0.6842197879547754,0.6368160751500824,0.660517931552429
12531,LOC101261358,Os02g0810900,5158,0.7320839382341296,0.6872126660238266,0.7096483021289781
12532,LOC101261358,Os04g0515900,5158,0.7293123927675861,0.6092465291818304,0.6692794609747083
12533,LOC101246491,Os02g0100700,5159,0.9696889710087546,0.9426482938816138,0.9561686324451841
12534,LOC101267463,Os08g0531300,5160,0.7912982270907571,0.9472829637002707,0.8692905953955139
12535,LOC101259010,Os03g0764000,5161,0.4639479125423431,0.8327708482378923,0.6483593803901176
12536,LOC101259010,Os07g0116600,5161,0.48412174689065285,0.6660424896575321,0.5750821182740925
12537,LOC112940359,Os03g0764000,5161,0.741659701142346,0.6520265016019161,0.696843101372131
12538,LOC112940359,Os07g0116600,5161,0.6454914727318053,0.7036859622383278,0.6745887174850665
12539,LOC101247709,Os03g0764000,5161,0.4435022656284369,0.4323151575476687,0.4379087115880528
12540,LOC101247709,Os07g0116600,5161,0.515199507280806,0.6138977884226571,0.5645486478517315
12541,LOC101246400,Os03g0764000,5161,0.6983791801001779,0.5606939562661358,0.6295365681831568
12542,LOC101246400,Os07g0116600,5161,0.6303537648397092,0.6220100158636349,0.626181890351672
12543,BBR/BPC4,Os06g0130600,5162,0.9268927895825085,0.8385081962113907,0.8827004928969496
12544,BBR/BPC2,Os06g0130600,5162,0.7646605956623114,0.7217456219478056,0.7432031088050585
12545,LOC101259787,Os06g0130600,5162,0.867613140016466,0.8093626551370183,0.8384878975767421
12546,LOC101249175,Os03g0429000,5164,0.4263890721921605,0.4112289651311083,0.4188090186616344
12547,LOC101249175,Os01g0803200,5164,0.4359904975584004,0.4797287629475256,0.457859630252963
12548,LOC101249175,Os05g0494200,5164,0.32397386828560115,0.3536470807801176,0.3388104745328594
12549,LOC101249175,Os03g0210100,5164,0.5654062733711671,0.4915922734766245,0.5284992734238958
12550,LOC101249175,Os01g0270100,5164,0.6052307421582861,0.6838781921677191,0.6445544671630026
12551,LOC543632,Os03g0429000,5164,0.7341809276611969,0.7380820554294067,0.7361314915453019
12552,LOC543632,Os01g0803200,5164,0.7199370414363155,0.8490466266446857,0.7844918340405006
12553,LOC543632,Os05g0494200,5164,0.7640569168878526,0.6842141279666553,0.7241355224272539
12554,LOC543632,Os03g0210100,5164,0.8583090150993015,0.7623378643192634,0.8103234397092824
12555,LOC543632,Os01g0270100,5164,0.9196740623426646,0.9145789915704998,0.9171265269565823
12556,LOC101257951,Os03g0429000,5164,0.3171439883859047,0.3388285794270428,0.3279862839064738
12557,LOC101257951,Os01g0803200,5164,0.4282550994970158,0.38266820118821737,0.4054616503426166
12558,LOC101257951,Os05g0494200,5164,0.23298579033038583,0.3029643223739463,0.26797505635216606
12559,LOC101257951,Os03g0210100,5164,0.5024709281011247,0.4669072132881272,0.48468907069462597
12560,LOC101257951,Os01g0270100,5164,0.35349669320898036,0.5573237114684749,0.45541020233872764
12561,LTC,Os03g0429000,5164,0.8372706876072324,0.7714516781237364,0.8043611828654844
12562,LTC,Os01g0803200,5164,0.8664489023800097,0.7799993778966686,0.8232241401383391
12563,LTC,Os05g0494200,5164,0.8532730632176323,0.8016796789946811,0.8274763711061567
12564,LTC,Os03g0210100,5164,0.6052637367471735,0.7164515225979036,0.6608576296725386
12565,LTC,Os01g0270100,5164,0.8752034666314724,0.9019440729105104,0.8885737697709915
12566,LOC101264085,Os12g0182300,5167,0.7035619491736689,0.7496718404927059,0.7266168948331874
12567,LOC101264781,Os12g0182300,5167,0.6565189975510684,0.6632430246663971,0.6598810111087328
12568,LOC101259707,Os06g0697600,5169,0.4601268249149996,0.5696164732962145,0.514871649105607
12569,LOC101259707,Os06g0697500,5169,0.3897383686218317,0.5909670596286043,0.49035271412521797
12570,LOC101257322,Os06g0697600,5169,0.524679952487792,0.6342405673582382,0.5794602599230151
12571,LOC101257322,Os06g0697500,5169,0.4569420615019137,0.6529534355656474,0.5549477485337806
12572,LOC101265127,Os06g0697600,5169,0.634595926268092,0.6825095648387197,0.6585527455534059
12573,LOC101265127,Os06g0697500,5169,0.7117152786942942,0.6970854458925627,0.7044003622934285
12574,LOC101266892,Os06g0697600,5169,0.7388651118359447,0.6446048088587515,0.6917349603473482
12575,LOC101266892,Os06g0697500,5169,0.8389172747098048,0.7810134063267908,0.8099653405182978
12576,LOC101250479,Os06g0697600,5169,0.7298989632366958,0.6052692152166474,0.6675840892266716
12577,LOC101250479,Os06g0697500,5169,0.834836420160427,0.8643503685962238,0.8495933943783254
12578,LOC101244925,Os06g0697600,5169,0.7879841039402872,0.5763289682416249,0.6821565360909561
12579,LOC101244925,Os06g0697500,5169,0.8066077163345211,0.8394973405082584,0.8230525284213898
12580,LOC101264174,Os06g0697600,5169,0.691151793962933,0.7210053189834831,0.706078556473208
12581,LOC101264174,Os06g0697500,5169,0.6940553177850262,0.6898192789822389,0.6919372983836325
12582,LOC101261461,Os06g0697600,5169,0.7696244482571525,0.6247161653550655,0.697170306806109
12583,LOC101261461,Os06g0697500,5169,0.8436056486736175,0.8438520638278018,0.8437288562507097
12584,LOC101247855,Os06g0697600,5169,0.3477717654304694,0.4572272854521136,0.40249952544129153
12585,LOC101247855,Os06g0697500,5169,0.5392899564471427,0.3307972254191421,0.4350435909331424
12586,LOC101247288,Os06g0697600,5169,0.6905437508248647,0.6546517776602694,0.6725977642425671
12587,LOC101247288,Os06g0697500,5169,0.8021644450310149,0.776633798873993,0.789399121952504
12588,LOC101249898,Os06g0697600,5169,0.4057014649597466,0.5464680083361847,0.4760847366479657
12589,LOC101249898,Os06g0697500,5169,0.31542826976375876,0.33854241189461565,0.3269853408291872
12590,LOC101265639,Os06g0697600,5169,0.736049573584218,0.7294783663566519,0.7327639699704349
12591,LOC101265639,Os06g0697500,5169,0.7406373926104691,0.7501819652244237,0.7454096789174465
12592,LOC101264625,Os06g0697600,5169,0.6219260041353218,0.7117048741796012,0.6668154391574614
12593,LOC101264625,Os06g0697500,5169,0.6118516563283621,0.7219820212137236,0.6669168387710429
12594,LOC101250191,Os06g0697600,5169,0.7285456613686784,0.6308438831689944,0.6796947722688365
12595,LOC101250191,Os06g0697500,5169,0.8059101164551872,0.8353479112880648,0.820629013871626
12596,LOC101255628,Os08g0151700,5170,0.8361708679776516,0.8028430122243304,0.819506940100991
12597,LOC101254901,Os08g0151700,5170,0.8976617834675114,0.7907866496625089,0.8442242165650101
12598,LOC101254978,Os03g0760800,5171,0.7010690246799525,0.6890416498180347,0.6950553372489936
12599,LOC104645411,Os03g0760800,5171,0.579121024152039,0.6525241842670068,0.615822604209523
12600,LOC101266025,Os03g0760800,5171,0.5208117297334666,0.6584341659149585,0.5896229478242125
12601,LOC101246731,Os06g0560700,5172,0.6108838150543311,0.4225559115369063,0.5167198632956187
12602,LOC101263682,Os04g0550700,5173,0.4119191119323098,0.6611838626395845,0.5365514872859471
12603,LOC101263682,Os02g0657700,5173,0.8232516533955098,0.8474084212054288,0.8353300373004693
12604,LOC101251530,Os04g0518000,5174,0.7013818622634777,0.7878503219384739,0.7446160921009758
12605,LOC101244800,Os04g0518000,5174,0.5773613127447099,0.6785467666179352,0.6279540396813226
12606,LOC101252883,Os02g0557000,5175,0.7292495459316101,0.8998351426171887,0.8145423442743993
12607,LOC101259995,Os05g0108000,5176,0.9455557859939542,0.8307070204360945,0.8881314032150243
12608,LOC101253217,Os07g0301200,5177,0.9821438173028512,0.9852126038134934,0.9836782105581723
12609,LOC101251509,Os10g0571300,5178,0.7880867537723814,0.6717782823727021,0.7299325180725418
12610,LOC101247306,Os08g0512300,5179,0.8532254043670172,0.7877694485053968,0.820497426436207
12611,LOC101247700,Os08g0512300,5179,0.9169953905337302,0.79979470590065,0.8583950482171901
12612,LOC101265233,Os03g0191700,5180,0.46822621090141214,0.59539436167014,0.5318102862857761
12613,LOC101265233,Os12g0493900,5180,0.672759667414544,0.2616939873713024,0.4672268273929232
12614,LOC101265233,Os12g0488900,5180,0.5913180238440896,0.7180316650595664,0.654674844451828
12615,LOC101265233,Os11g0579900,5180,0.6271391491795345,0.7324333571806277,0.6797862531800811
12616,LOC101252807,Os03g0191700,5180,0.5455765254498263,0.5806090391614047,0.5630927823056155
12617,LOC101252807,Os12g0493900,5180,0.499428093792618,0.1407633207875828,0.3200957072901004
12618,LOC101252807,Os12g0488900,5180,0.867515727420703,0.7815608572583906,0.8245382923395468
12619,LOC101252807,Os11g0579900,5180,0.8610267916061766,0.663871349031074,0.7624490703186253
12620,LOC101261455,Os03g0796600,5181,0.8707429124480728,0.7842296805499394,0.8274862964990061
12621,LOC101261455,Os03g0162500,5181,0.5372776007591898,0.6322871628977573,0.5847823818284736
12622,LOC101261455,Os10g0417800,5181,0.6180860624571857,0.4562443621885595,0.5371652123228726
12623,LOC101256680,Os03g0796600,5181,0.690642734591527,0.6617935239043206,0.6762181292479238
12624,LOC101256680,Os03g0162500,5181,0.662765973047087,0.6813711157423249,0.6720685443947059
12625,LOC101256680,Os10g0417800,5181,0.6933116302259762,0.5314379918504464,0.6123748110382112
12626,LOC101268222,Os03g0796600,5181,0.8027216869766692,0.6818874615073564,0.7423045742420128
12627,LOC101268222,Os03g0162500,5181,0.632997521739768,0.6767053407570998,0.6548514312484339
12628,LOC101268222,Os10g0417800,5181,0.6357544029445837,0.5071884039939034,0.5714714034692436
12629,LOC101257560,Os07g0474300,5182,0.9764198671417887,0.9852126038134934,0.9808162354776411
12630,LOC100316882,Os04g0624600,5183,0.858717170384057,0.8994369964851162,0.8790770834345867
12631,LOC101253450,Os02g0761200,5184,0.8126724360062092,0.831969890198762,0.8223211631024856
12632,LOC101243905,Os06g0196300,5185,0.9856436877685394,0.970695476963168,0.9781695823658537
12633,LOC101257955,Os05g0536900,5186,0.5210175531212881,0.4981927898223895,0.5096051714718388
12634,LOC101257955,Os01g0714900,5186,0.9376402270027715,0.9553889701079349,0.9465145985553531
12635,LOC101248863,Os09g0329200,5187,0.5814379775050225,0.32939749292357456,0.4554177352142985
12636,LOC101248863,Os09g0330000,5187,0.6017137633872489,0.4990124109614607,0.5503630871743548
12637,LOC101248863,Os04g0305700,5187,0.3066101603781424,0.3688512861986376,0.33773072328839004
12638,LOC101259704,Os09g0329200,5187,0.5631174265198285,0.6523873215341067,0.6077523740269677
12639,LOC101259704,Os09g0330000,5187,0.43409147566465767,0.43368378487666803,0.43388763027066285
12640,LOC101259704,Os04g0305700,5187,0.6069244643878404,0.7218264953808827,0.6643754798843615
12641,LOC101265591,Os03g0184500,5188,0.8747776793177348,0.8394413512084358,0.8571095152630852
12642,LOC101265591,Os05g0481400,5188,0.8805721575947258,0.9180752122927619,0.8993236849437438
12643,LOC101265591,Os06g0194400,5188,0.9148236832016692,0.8838533080344645,0.8993384956180668
12644,LOC101257365,Os03g0184500,5188,0.9899256521930403,0.8724501539705746,0.9311879030818074
12645,LOC101257365,Os05g0481400,5188,0.4402043779105941,0.7412610034526734,0.5907326906816337
12646,LOC101257365,Os06g0194400,5188,0.7536215489231194,0.9518678652524184,0.852744707087769
12647,LOC101264981,Os03g0184500,5188,0.34729859858538753,0.3149584746026315,0.33112853659400954
