,tomato,apple,Group Number,Species 1 Score,Species 2 Score,Total Score
20471,LOC101245658,LOC103439691,5425,0.9437244629383601,0.9453577866155474,0.9445411247769537
20472,LOC101243764,LOC103428542,5425,0.886300854786554,0.9784727189493863,0.93238678686797
20473,LOC101243764,LOC103439691,5425,0.8880154413054921,0.9400074389860089,0.9140114401457505
20474,LOC101255724,LOC103450691,5426,0.9839921790790365,0.9877714514606163,0.9858818152698263
20475,LOC101255505,LOC103400345,5427,0.8353846539493144,0.8496123143829933,0.8424984841661538
20476,LOC101255505,LOC103447454,5427,0.7084400772065275,0.7991645446482217,0.7538023109273746
20477,LOC101251779,LOC103452063,5429,0.9403353971874766,0.9745529455523446,0.9574441713699107
20478,LOC101251779,LOC103403097,5429,0.9371669215150528,0.9715430173671712,0.954354969441112
20479,LOC101267931,LOC103448453,5430,0.8032286366029128,0.842304941203399,0.8227667889031559
20480,LOC101267931,LOC103432223,5430,0.8584313037374979,0.8886498240393694,0.8735405638884337
20481,LOC101267931,LOC103448921,5430,0.9108214473717194,0.9049812594775543,0.9079013534246368
20482,LOC101256783,LOC103448453,5430,0.22619674295406877,0.6811650596549456,0.45368090130450717
20483,LOC101256783,LOC103432223,5430,0.7236775039898395,0.8092643987296501,0.7664709513597447
20484,LOC101256783,LOC103448921,5430,0.5775198656405885,0.7941785165898925,0.6858491911152405
20485,LOC101268740,LOC103448453,5430,0.8365377384503547,0.8529312466023862,0.8447344925263705
20486,LOC101268740,LOC103432223,5430,0.806763091269145,0.9090612571886355,0.8579121742288902
20487,LOC101268740,LOC103448921,5430,0.8180984132554584,0.9135647048725358,0.8658315590639971
20488,LOC101254229,LOC103433572,5432,0.7928959967914171,0.7220608852393351,0.7574784410153761
20489,LOC101247435,LOC103422729,5433,0.949311630834705,0.9106654077613421,0.9299885192980235
20490,LOC101247435,LOC103420877,5433,0.9214259254617212,0.8883064862235701,0.9048662058426457
20491,LOC101248485,LOC103435586,5434,0.831323791141303,0.835347263947304,0.8333355275443035
20492,LOC101246703,LOC103438668,5435,0.6386483844283458,0.6919147123433124,0.6652815483858291
20493,LOC101247334,LOC103438668,5435,0.608181886546512,0.6304381689921446,0.6193100277693282
20494,LOC101257059,LOC103428745,5437,0.7639268376239774,0.8285370947898487,0.796231966206913
20495,LOC101257059,LOC103453537,5437,0.8385932369087309,0.821412835112014,0.8300030360103725
20496,LOC101257059,LOC103443716,5437,0.7038494639828208,0.6748304769534491,0.6893399704681349
20497,LOC101261829,LOC103428745,5437,0.3392324467951771,0.6439758519069554,0.4916041493510662
20498,LOC101261829,LOC103453537,5437,0.16295465369864387,0.5638121942147578,0.36338342395670087
20499,LOC101261829,LOC103443716,5437,0.38542476123630715,0.4663544835785973,0.4258896224074522
20500,LOC101267146,LOC103428745,5437,0.8181686010076956,0.9555606420417156,0.8868646215247056
20501,LOC101267146,LOC103453537,5437,0.9081041786779636,0.8295556636433864,0.8688299211606749
20502,LOC101267146,LOC103443716,5437,0.6816133156192815,0.5672958014235803,0.624454558521431
20503,LOC101245643,LOC103407114,5438,0.6974256135161557,0.8275013590455209,0.7624634862808384
20504,LOC101245643,LOC103437619,5438,0.7451582984483492,0.8837744270550199,0.8144663627516846
20505,LOC101243983,LOC103407114,5438,0.6019201363647758,0.8140482389631197,0.7079841876639478
20506,LOC101243983,LOC103437619,5438,0.5935126463289299,0.780961918113931,0.6872372822214304
20507,LOC101262688,LOC103448122,5440,0.8339608452610733,0.8807931103544963,0.8573769778077848
20508,LOC101262688,LOC103418923,5440,0.8791818113453488,0.9087694200452062,0.8939756156952775
20509,LOC101266547,LOC114823837,5441,0.7120346928032487,0.850705273096621,0.7813699829499349
20510,LOC101266547,LOC103452449,5441,0.8665430025317725,0.9135704271694658,0.8900567148506191
20511,LOC101266547,LOC114824082,5441,0.833655027197754,0.8276959171411404,0.8306754721694471
20512,LOC101252955,LOC103455821,5442,0.9483869350512621,0.5241123286887357,0.7362496318699989
20513,LOC101252955,LOC103453568,5442,0.9948111197453188,0.6021115275671655,0.7984613236562421
20514,LOC101252955,LOC103440764,5442,0.9949615220715414,0.5771222568739092,0.7860418894727252
20515,LOC101266204,LOC103455821,5442,0.5248038502995513,0.7980315298560843,0.6614176900778178
20516,LOC101266204,LOC103453568,5442,0.4853545734840699,0.665554633629939,0.5754546035570045
20517,LOC101266204,LOC103440764,5442,0.5488932895495451,0.7604718033818775,0.6546825464657113
20518,LOC101266707,LOC103455821,5442,0.7392174065625547,0.6804311750736746,0.7098242908181147
20519,LOC101266707,LOC103453568,5442,0.8642268067079437,0.687453863981002,0.7758403353444728
20520,LOC101266707,LOC103440764,5442,0.8250319604943223,0.7172827673027954,0.7711573638985588
20521,LOC101259267,LOC103423980,5443,0.7489083297821674,0.7087694200452062,0.7288388749136867
20522,LOC101259267,ALF2,5443,0.7390369237710877,0.7360247203227376,0.7375308220469126
20523,LOC101259267,LOC103402467,5443,0.6267315067806383,0.8172985036193529,0.7220150051999956
20524,LOC101259267,LOC103442007,5443,0.6575840372997769,0.8904409029784556,0.7740124701391162
20525,LOC101248299,LOC103423980,5443,0.8466297345398942,0.7164830763068295,0.7815564054233619
20526,LOC101248299,ALF2,5443,0.8707292006116362,0.8560441761322994,0.8633866883719679
20527,LOC101248299,LOC103402467,5443,0.8539142205399443,0.9309833767274184,0.8924487986336813
20528,LOC101248299,LOC103442007,5443,0.8348732860401574,0.870212583330949,0.8525429346855532
20529,LOC101264911,LOC103423980,5443,0.7487328604015743,0.806998369145375,0.7778656147734746
20530,LOC101264911,ALF2,5443,0.7385807033815457,0.8334582701496381,0.7860194867655919
20531,LOC101264911,LOC103402467,5443,0.7917830195773694,0.9214500300420588,0.8566165248097142
20532,LOC101264911,LOC103442007,5443,0.824325069561076,0.8319876398386312,0.8281563546998536
20533,LOC101250743,LOC103423980,5443,0.7471335823327401,0.7360018311350176,0.7415677067338788
20534,LOC101250743,ALF2,5443,0.7515905045998045,0.7763440244914308,0.7639672645456177
20535,LOC101250743,LOC103402467,5443,0.7372471360890381,0.9140739892993047,0.8256605626941714
20536,LOC101250743,LOC103442007,5443,0.7446369037174442,0.9177076478498469,0.8311722757836455
20537,fin1,LOC103423980,5443,0.7622590429398641,0.7091928700180252,0.7357259564789447
20538,fin1,ALF2,5443,0.7770536184292983,0.7931904666533146,0.7851220425413065
20539,fin1,LOC103402467,5443,0.8421928659163261,0.9498955680810278,0.896044216998677
20540,fin1,LOC103442007,5443,0.8457223071716843,0.921409973963549,0.8835661405676166
20541,LOC101248114,LOC103423980,5443,0.7272052741082395,0.7026808961116993,0.7149430851099694
20542,LOC101248114,ALF2,5443,0.7294663224124532,0.7730079253812481,0.7512371238968507
20543,LOC101248114,LOC103402467,5443,0.9079537763517409,0.9262739263540385,0.9171138513528897
20544,LOC101248114,LOC103442007,5443,0.8974155866944075,0.9316700523590169,0.9145428195267122
20545,LOC543934,LOC103435897,5444,0.7289248740380518,0.8018139681268062,0.765369421082429
20546,LOC543934,LOC103412152,5444,0.8798385681698544,0.8034995024780724,0.8416690353239634
20547,LOC101261379,LOC103451592,5445,0.8714310781340084,0.8362106949729622,0.8538208865534853
20548,LOC101261379,LOC103416452,5445,0.7345248539844084,0.744631054905439,0.7395779544449237
20549,LOC101261379,LOC103444164,5445,0.9059684656456021,0.8677691625418443,0.8868688140937232
20550,LOC101261751,LOC103445712,5446,0.8384027272955156,0.8337615518869274,0.8360821395912215
20551,LOC101261751,LOC103435675,5446,0.8695560624670994,0.8947383479728763,0.8821472052199879
20552,LOC101266051,LOC103445712,5446,0.8979670618905572,0.8447197505078539,0.8713434061992056
20553,LOC101266051,LOC103435675,5446,0.8644774772516481,0.8706818116792081,0.8675796444654281
20554,LOC101245626,LOC103405434,5447,0.6518624821397238,0.7513375869073846,0.7016000345235542
20555,LOC101246640,LOC103405434,5447,0.6499887198255333,0.49929583957222656,0.5746422796988799
20556,LOC101268863,LOC103414235,5450,0.7448675206176523,0.9247746845583817,0.834821102588017
20557,LOC101268863,LOC103402666,5450,0.8446945579424963,0.955314583273726,0.9000045706081111
20558,LOC101252579,LOC103414235,5450,0.9246333943298324,0.9401047180338188,0.9323690561818256
20559,LOC101252579,LOC103402666,5450,0.9381395232246258,0.9777917656147178,0.9579656444196718
20560,LOC101244569,LOC103414235,5450,0.6501820942449624,0.8627278189465252,0.7564549565957438
20561,LOC101244569,LOC103402666,5450,0.5642379078320221,0.8155245915710566,0.6898812497015394
20562,TMT,LOC103414721,5452,0.7751886295841375,0.694400732454007,0.7347946810190722
20563,TMT,LOC103449390,5452,0.6887223322387387,0.7723829233943393,0.7305526278165391
20564,LOC101251588,LOC103406370,5453,0.6265203864782738,0.736722840548196,0.6816216135132349
20565,LOC101251588,LOC103413046,5453,0.7459175516729474,0.6374753225944895,0.6916964371337184
20566,LOC101257160,LOC103415186,5455,0.9908254581004187,0.9912391634001889,0.9910323107503038
20567,LOC101257160,LOC103409685,5455,0.9292006116361265,0.9788961689222054,0.954048390279166
20568,LOC101245339,LOC103448284,5456,0.9705963452234728,0.9904087945345708,0.9805025698790217
20569,LOC101258840,LOC103436358,5457,0.9623693379790942,0.9454315406648675,0.9539004393219808
20570,LOC101258840,LOC103448627,5457,0.9620334394505302,0.9275016769509058,0.944767558200718
20571,LOC101249290,LOC103436358,5457,0.969307898628832,0.950702411948156,0.9600051552884941
20572,LOC101249290,LOC103448627,5457,0.9689619732785201,0.9415530949678755,0.9552575341231978
20573,LOC101257286,LOC103436358,5457,0.9591507281979295,0.964219748918327,0.9616852385581283
20574,LOC101257286,LOC103448627,5457,0.9606046173514151,0.9447766555717688,0.9526906364615919
20575,LOC101260413,LOC103455478,5458,0.7992329481362644,0.8077880461217133,0.8035104971289888
20576,LOC101260413,LOC103437969,5458,0.7844985335773194,0.8397852231218944,0.8121418783496068
20577,LOC101263894,LOC103454962,5459,0.8693805930865063,0.9137077622957855,0.8915441776911459
20578,LOC101263894,LOC103437544,5459,0.7444714611585993,0.8767932248004349,0.810632342979517
20579,LOC101249607,LOC103447839,5460,0.686747048354348,0.9509427484192156,0.8188448983867818
20580,LOC101249607,LOC103450088,5460,0.6146742536284562,0.8168063860833739,0.715740319855915
20581,LOC101249607,LOC103421974,5460,0.6916601910109543,0.8708878143686877,0.7812740026898211
20582,LOC101255915,LOC103447839,5460,0.9312625559084838,0.934393865697691,0.9328282108030874
20583,LOC101255915,LOC103450088,5460,0.8807345363132092,0.8110898114503162,0.8459121738817628
20584,LOC101255915,LOC103421974,5460,0.9348364016601552,0.9429544219049526,0.9388954117825539
20585,LOC101245112,LOC103447839,5460,0.9301982804000702,0.9491917255586392,0.9396950029793547
20586,LOC101245112,LOC103450088,5460,0.7991226530970346,0.7950731023432805,0.7970978777201576
20587,LOC101245112,LOC103421974,5460,0.8891234051086657,0.8448570856341735,0.8669902453714196
20588,LOC101251636,LOC103447839,5460,0.9298373148171358,0.9193728362564734,0.9246050755368046
20589,LOC101251636,LOC103450088,5460,0.8761938184643923,0.8359245801264628,0.8560591992954275
20590,LOC101251636,LOC103421974,5460,0.9188746563724629,0.9628737375182399,0.9408741969453513
20591,LOC101250417,LOC103415893,5462,0.8216880154413054,0.9334325198134532,0.8775602676273793
20592,LOC101265812,LOC103439565,5463,0.9845988017948011,0.9743641097536552,0.9794814557742282
20593,LOC101267780,LOC103422588,5465,0.9037124307522624,0.9621527281050613,0.9329325794286618
20594,LOC101267780,LOC114820980,5465,0.8614343368510765,0.9077851849732482,0.8846097609121624
20595,LOC101267780,LOC103413476,5465,0.8804351640638708,0.9510629166547452,0.915749040359308
20596,LOC101267780,LOC103415811,5465,0.8820645225979494,0.9784956081371062,0.9302800653675278
20597,LOC101267780,LOC103438363,5465,0.8832176070989898,0.9371062344425052,0.9101619207707474
20598,LOC101267780,LOC103423258,5465,0.8854736419923294,0.8766845011587652,0.8810790715755472
20599,LOC101055531,LOC103422588,5465,0.9404958263354473,0.9366141169065262,0.9385549716209867
20600,LOC101055531,LOC114820980,5465,0.9167773794901362,0.9075162370175388,0.9121468082538375
20601,LOC101055531,LOC103413476,5465,0.9616223397588549,0.9336156333152127,0.9476189865370338
20602,LOC101055531,LOC103415811,5465,0.9297370465996541,0.9598695316299963,0.9448032891148253
20603,LOC101055531,LOC103438363,5465,0.945990524653448,0.9423135246487941,0.944152024651121
20604,LOC101055531,LOC103423258,5465,0.9353721204221292,0.889800005722297,0.9125860630722131
20605,LOC101252218,LOC103422588,5465,0.874193467525631,0.9110640611141312,0.8926287643198811
20606,LOC101252218,LOC114820980,5465,0.874414057604091,0.8940631169351378,0.8842385872696144
20607,LOC101252218,LOC103413476,5465,0.9021983806682877,0.9354753798174587,0.9188368802428732
20608,LOC101252218,LOC103415811,5465,0.838207204271426,0.9463935223598753,0.8923003633156507
20609,LOC101252218,LOC103438363,5465,0.873852555586193,0.9386626992074618,0.9062576273968275
20610,LOC101252218,LOC103423258,5465,0.9083749028651644,0.8592429401161626,0.8838089214906635
20611,LOC101248894,LOC103447177,5466,0.9372070288020454,0.9708620640325026,0.954034546417274
20612,LOC101248894,LOC103429745,5466,0.9155741608803549,0.8889302165889388,0.9022521887346469
20613,LOC101268751,LOC103449342,5467,0.7018837891359386,0.677704341633843,0.6897940653848909
20614,LOC101268751,LOC114822518,5467,0.5836236933797909,0.6831087331788313,0.6333662132793111
20615,LOC101268751,LOC103414728,5467,0.36284561201213245,0.5490429458384595,0.455944278925296
20616,LOC101265165,LOC103420443,5468,0.7546135913568797,0.8619324196732568,0.8082730055150682
20617,LOC101265165,LOC103414178,5468,0.7874764996365277,0.834362393064576,0.8109194463505518
20618,LOC101265165,LOC103414187,5468,0.6623016569322939,0.7418099625189551,0.7020558097256245
20619,LOC101263889,LOC103408076,5469,0.9588649637781065,0.7626448456410403,0.8607549047095734
20620,LOC101264493,LOC103431362,5470,0.9351615571654175,0.8736860175674516,0.9044237873664345
20621,LOC101250488,LOC103453369,5471,0.5049206627729176,0.47144732784628635,0.488183995309602
20622,LOC101250488,LOC103400563,5471,0.9013461008196927,0.877188063288604,0.8892670820541484
20623,LOC101250488,LOC103424525,5471,0.6186799689168526,0.6317072472890618,0.6251936081029572
20624,LOC101250488,LOC103449036,5471,0.7860426641265384,0.7486481073502904,0.7673453857384145
20625,LOC101262988,LOC103453369,5471,0.5031007946256235,0.49502319119783567,0.4990619929117296
20626,LOC101262988,LOC103400563,5471,0.8646679868648635,0.7537466739149095,0.8092073303898865
20627,LOC101262988,LOC103424525,5471,0.6859950367232347,0.8837915939458099,0.7848933153345223
20628,LOC101262988,LOC103449036,5471,0.8181686010076956,0.777625819003748,0.7978972100057218
20629,LOC101261070,LOC103433968,5472,0.7289889342881095,0.88831793081743,0.8086534325527698
20630,LOC101255263,LOC114827333,5473,0.7465407464968792,0.7579239506738005,0.7522323485853398
20631,LOC101255263,LOC114824726,5473,0.6404569724011732,0.626992074618752,0.6337245235099626
20632,LOC101252894,LOC114827333,5473,0.40757025041987316,0.820897828388315,0.6142340394040942
20633,LOC101252894,LOC114824726,5473,0.5790589827789336,0.8695545191840004,0.724306750981467
20634,LOC101265221,LOC103455281,5475,0.9536610432908029,0.9682469743354982,0.9609540088131505
20635,LOC101265221,LOC103438154,5475,0.9599929812247763,0.9669251237446711,0.9634590524847237
20636,LOC101259776,LOC103455281,5475,0.7792344521595267,0.7672970730451203,0.7732657626023235
20637,LOC101259776,LOC103438154,5475,0.757135337026546,0.7499642356441876,0.7535497863353668
20638,LOC101253299,LOC103446378,5476,0.9673777354423081,0.9859263286060802,0.9766520320241941
20639,LOC101253299,LOC103434833,5476,0.9602637054119771,0.9844639638350834,0.9723638346235303
20640,LOC101262772,LOC103446378,5476,0.9778858446343971,0.9781757953197968,0.978030819977097
20641,LOC101262772,LOC103434833,5476,0.9612714009976687,0.9769048095905697,0.9690881052941192
20642,LOC101256396,LOC103415891,5477,0.8143684355651367,0.8298220683560158,0.8220952519605762
20643,LOC101247470,LOC103443586,5478,0.928599002331236,0.9364252811078367,0.9325121417195363
20644,LOC101247470,LOC114825641,5478,0.8867570751760961,0.9295413579010615,0.9081492165385788
20645,LOC101250291,LOC103420337,5479,0.5796706189055724,0.6182197934250808,0.5989452061653266
20646,LOC101258555,LOC103421139,5484,0.9409420199032412,0.8245715430173671,0.8827567814603041
20647,LOC101258555,LOC114821786,5484,0.7721154087183215,0.5378444107464736,0.6549799097323976
20648,LOC101247555,LOC103445705,5485,0.5762564861003183,0.7132614231352465,0.6447589546177824
20649,LOC101247555,LOC103435691,5485,0.5655829343493846,0.6956253039970244,0.6306041191732045
20650,LOC101262474,LOC114821021,5486,0.9521469932068283,0.9040943034534062,0.9281206483301172
20651,LOC101264926,LOC103430385,5487,0.9167623392575139,0.9548396326285371,0.9358009859430255
20652,LOC101250339,LOC103430221,5488,0.9051913869601184,0.8639810019741925,0.8845861944671554
20653,LOC101250339,LOC103449260,5488,0.9245230992906024,0.8580584246516552,0.8912907619711288
20654,LOC101250339,LOC103404522,5488,0.9717744967788835,0.9820319876398387,0.9769032422093611
20655,LOC101250339,LOC103432576,5488,0.964810869074775,0.9180280964779263,0.9414194827763507
20656,LOC101250339,LOC103449148,5488,0.9631012959667109,0.9531973334096305,0.9581493146881708
20657,LOC101250339,LOC103437552,5488,0.954287719650064,0.9675145203284597,0.9609011199892619
20658,LOC101252595,LOC103430221,5488,0.8243440091132669,0.9272009384566965,0.8757724737849817
20659,LOC101252595,LOC103449260,5488,0.7599216793812337,0.889290721295528,0.8246062003383808
20660,LOC101252595,LOC103404522,5488,0.8209348897188868,0.9619982260879518,0.8914665579034193
20661,LOC101252595,LOC103432576,5488,0.8004578915265,0.87904780979085,0.839752850658675
20662,LOC101252595,LOC103449148,5488,0.8583405052961116,0.9274241080369661,0.8928823066665388
20663,LOC101252595,LOC103437552,5488,0.7769282831574462,0.9325112300077251,0.8547197565825857
20664,LOC101252297,LOC103430221,5488,0.5899208955384224,0.6817773454264542,0.6358491204824384
20665,LOC101252297,LOC103449260,5488,0.567697161335143,0.6435123458556264,0.6056047535953848
20666,LOC101252297,LOC103404522,5488,0.6098312987240869,0.7885382392492347,0.6991847689866608
20667,LOC101252297,LOC103432576,5488,0.6124812444718193,0.7462218534519757,0.6793515489618975
20668,LOC101252297,LOC103449148,5488,0.5460249023280132,0.8191181940430889,0.682571548185551
20669,LOC101252297,LOC103437552,5488,0.5614518837891359,0.8716431575634459,0.7165475206762909
20670,LOC101246936,LOC103430221,5488,0.9458902564359662,0.8924894852793912,0.9191898708576787
20671,LOC101246936,LOC103449260,5488,0.8942220439676133,0.8748476438442391,0.8845348439059262
20672,LOC101246936,LOC103404522,5488,0.9583535958689494,0.9771108122800493,0.9677322040744993
20673,LOC101246936,LOC103432576,5488,0.9588699771889805,0.9054733770135333,0.9321716771012569
20674,LOC101246936,LOC103449148,5488,0.9646805203920488,0.9521902091499528,0.9584353647710008
20675,LOC101246936,LOC103437552,5488,0.9210738726092297,0.9691682641412264,0.945121068375228
20676,LOC101246524,LOC103430221,5488,0.9411525831599529,0.8696575205287402,0.9054050518443466
20677,LOC101246524,LOC103449260,5488,0.9273155691474695,0.8768103916912249,0.9020629804193472
20678,LOC101246524,LOC103404522,5488,0.9630912691449628,0.9822093788446682,0.9726503239948154
20679,LOC101246524,LOC103432576,5488,0.957541423307347,0.9213241395095991,0.9394327814084731
20680,LOC101246524,LOC103449148,5488,0.9632516982929336,0.9704386140596837,0.9668451561763086
20681,LOC101246524,LOC103437552,5488,0.9378788258591734,0.968790592543847,0.9533347092015102
20682,LOC101244036,LOC103434319,5489,0.9737648208958966,0.9876875244389764,0.9807261726674366
20683,LOC101244036,LOC103430500,5489,0.970315594214524,0.9820097342628886,0.9761626642387062
20684,LOC101266075,LOC103453714,5492,0.8254330333642493,0.8460587679894709,0.8357459006768602
20685,LOC101266075,LOC103431768,5492,0.9289850349685409,0.9044776973477154,0.9167313661581282
20686,LOC101253561,LOC103444072,5493,0.9426716466548016,0.9856828130811708,0.9641772298679863
20687,LOC101253561,LOC108172347,5493,0.9651417541924648,0.9814025349775399,0.9732721445850023
20688,LOC101253565,LOC103403153,5495,0.9202338477649936,0.9471431432577035,0.9336884955113486
20689,LOC101253565,LOC103414336,5495,0.8995340313115361,0.8845812709221481,0.8920576511168421
20690,LOC101262993,LOC114824024,5496,0.8993006291830647,0.8980172241137592,0.898658926648412
20691,LOC101266631,LOC103417568,5497,0.7857368460632191,0.5699216999036746,0.6778292729834469
20692,LOC101250463,LOC103417568,5497,0.835206399340458,0.6095009203360896,0.7223536598382738
20693,LOC101256284,LOC103437176,5501,0.9397638683478304,0.9422448570856342,0.9410043627167324
20694,LOC101256284,LOC103432816,5501,0.8560348933396837,0.8155360361649165,0.8357854647523002
20695,LOC101256284,LOC103450615,5501,0.7895319980949038,0.8061800806843867,0.7978560393896452
20696,LOC101256284,LOC114822202,5501,0.9656982427994886,0.9292437984607022,0.9474710206300954
20697,LOC101256284,LOC103433594,5501,0.6133657533903191,0.40640325026465624,0.5098845018274877
20698,LOC101256284,LOC103430673,5501,0.9604893089013111,0.926954879688707,0.9437220942950091
20699,LOC101254388,LOC103437176,5501,0.805058531571955,0.9289405167234128,0.8669995241476839
20700,LOC101254388,LOC103432816,5501,0.7773694633143658,0.7680409716460187,0.7727052174801923
20701,LOC101254388,LOC103450615,5501,0.6774822650590329,0.8523189608308775,0.7649006129449551
20702,LOC101254388,LOC114822202,5501,0.8542501190685082,0.9025950616577494,0.8784225903631289
20703,LOC101254388,LOC103433594,5501,0.6424535632817788,0.45758919630339623,0.5500213797925875
20704,LOC101254388,LOC103430673,5501,0.8352292382122177,0.8493204772395639,0.8422748577258908
20705,LOC101245931,LOC103452649,5502,0.9096984433359235,0.9261022574461389,0.9179003503910312
20706,LOC101245931,LOC103416258,5502,0.8881357631664704,0.9367743412205659,0.9124550521935182
20707,LOC101268739,LOC103439668,5503,0.7560724939212393,0.8342193356413264,0.7951459147812829
20708,LOC101266832,LOC103447484,5504,0.7734890832978216,0.8268089611169923,0.800149022207407
20709,LOC101266832,LOC103448529,5504,0.8278394705838117,0.7705702268890733,0.7992048487364425
20710,LOC101249727,LOC103452319,5505,0.6741734138821347,0.6611026866184087,0.6676380502502717
20711,LOC101264939,LOC103447530,5508,0.757080189506931,0.7243798460702126,0.7407300177885718
20712,LOC101264939,LOC103456229,5508,0.7218760183490838,0.8281765900832594,0.7750263042161716
20713,LOC101256392,LOC103447530,5508,0.8454515829844834,0.8559526193814198,0.8507021011829516
20714,LOC101256392,LOC103456229,5508,0.8291730378763191,0.8991616834997568,0.864167360688038
20715,LOC101266244,LOC103447530,5508,0.6737372471360891,0.8440159079854654,0.7588765775607773
20716,LOC101266244,LOC103456229,5508,0.7356929787180708,0.875814712025407,0.8057538453717389
20717,LOC101251958,LOC103443620,5509,0.7813150176722733,0.8572801922691768,0.819297604970725
20718,LOC101251958,LOC103403106,5509,0.7809055891175561,0.7751137306514835,0.7780096598845199
20719,LOC101244650,LOC103443620,5509,0.6877981935009483,0.8889702726674488,0.7883842330841986
20720,LOC101244650,LOC103403106,5509,0.6966385080089239,0.7935853051414837,0.7451119065752039
20721,LOC101254104,LOC103443620,5509,0.6734577494798586,0.7121856313124088,0.6928216903961337
20722,LOC101254104,LOC103403106,5509,0.7278156568821598,0.8161197104517753,0.7719676836669676
20723,LOC101262765,LOC103402147,5510,0.5515253302584413,0.3103837435902327,0.430954536924337
20724,LOC101262765,LOC103402146,5510,0.6763035564579695,0.7915081113558983,0.7339058339069339
20725,LOC101262765,LOC103422027,5510,0.5860287379852216,0.5806815255643616,0.5833551317747916
20726,LOC101267228,LOC103402147,5510,0.8111748928383425,0.6750530107229487,0.7431139517806455
20727,LOC101267228,LOC103402146,5510,0.7629408668187402,0.8308374581557036,0.7968891624872219
20728,LOC101267228,LOC103422027,5510,0.791813100042614,0.8317129695859918,0.8117630348143029
20729,LOC101262091,LOC103402147,5510,0.6850124081919133,0.7021067589863904,0.6935595835891519
20730,LOC101262091,LOC103402146,5510,0.6341764219286592,0.7287860147063031,0.6814812183174812
20731,LOC101262091,LOC103422027,5510,0.8391346852831324,0.8188835798689594,0.8290091325760459
20732,LOC101251030,LOC103430461,5511,0.831093174241095,0.9233383880289547,0.8772157811350249
20733,LOC101251030,LOC103433778,5511,0.8380718421778256,0.7887385196417842,0.8134051809098048
20734,LOC104646106,LOC103426491,5512,0.6617100744491514,0.5880575663071157,0.6248838203781335
20735,LOC104646106,LOC103439821,5512,0.4551174391497255,0.5965322880604275,0.5258248636050765
20736,LOC101259711,LOC103426491,5512,0.7383250194269672,0.6273068009499013,0.6828159101884342
20737,LOC101259711,LOC103439821,5512,0.5608452610733713,0.5797087350862636,0.5702769980798175
20738,LOC101244893,LOC103426491,5512,0.666326868818534,0.6648050127321107,0.6655659407753223
20739,LOC101244893,LOC103439821,5512,0.43620016878483275,0.6271294097450717,0.5316647892649522
20740,LOC101258132,LOC103426491,5512,0.6924823903943048,0.6016823552974164,0.6470823728458606
20741,LOC101258132,LOC103439821,5512,0.6063770586318402,0.7116820691825699,0.659029563907205
20742,LOC101261699,LOC103443388,5516,0.6539844082921816,0.7579582844553804,0.705971346373781
20743,LOC101253033,LOC103445732,5517,0.8857142857142858,0.8571199679551372,0.8714171268347115
20744,LOC101263154,LOC103450874,5518,0.7146505791882174,0.8256530571371349,0.7701518181626761
20745,LOC101263154,LOC114824433,5518,0.8131028278422557,0.7615404423335527,0.7873216350879042
20746,LOC101265370,LOC103450874,5518,0.9005991025994535,0.9363680581385369,0.9184835803689952
20747,LOC101265370,LOC114824433,5518,0.8277592560098264,0.7804068553117222,0.8040830556607743
20748,LOC101244759,LOC103437795,5520,0.9626400621662948,0.9730537037566879,0.9678468829614914
20749,LOC101245252,LOC103449670,5521,0.8293017154220875,0.8455037051872621,0.8374027103046748
20750,LOC101245252,LOC114822047,5521,0.8260987029191977,0.8891076077937684,0.8576031553564831
20751,LOC101245252,LOC114820861,5521,0.8231575018730659,0.8783439672684615,0.8507507345707637
20752,LOC101245252,LOC103452000,5521,0.6779691229594722,0.4594489428056422,0.5687090328825573
20753,LOC101245252,LOC103416179,5521,0.7439734623451064,0.644197114054915,0.6940852882000107
20754,LOC101255010,LOC103449670,5521,0.8517840779641095,0.8098480730165089,0.8308160754903091
20755,LOC101255010,LOC114822047,5521,0.827463464768255,0.8676489943063146,0.8475562295372848
20756,LOC101255010,LOC114820861,5521,0.8249846116138447,0.8293968699035793,0.827190740758712
20757,LOC101255010,LOC103452000,5521,0.772081985979161,0.5540900117307087,0.6630859988549349
20758,LOC101255010,LOC103416179,5521,0.8323988892509686,0.7453927562078975,0.788895822729433
20759,LOC101264473,LOC103449670,5521,0.6648584964780789,0.8442276329718749,0.7545430647249769
20760,LOC101264473,LOC114822047,5521,0.6444438873987918,0.8636090526737432,0.7540264700362675
20761,LOC101264473,LOC114820861,5521,0.6337452685934876,0.7996337729964808,0.7166895207949842
20762,LOC101264473,LOC103452000,5521,0.68789010603364,0.7358587737117679,0.7118744398727039
20763,LOC101264473,LOC103416179,5521,0.796305116185797,0.8918835576155825,0.8440943369006897
20764,LOC101255642,LOC103449670,5521,0.9210861276135887,0.8956024148093045,0.9083442712114466
20765,LOC101255642,LOC114822047,5521,0.8639889482142509,0.7604932619953649,0.812241105104808
20766,LOC101255642,LOC114820861,5521,0.8626019045390866,0.9101957025550056,0.886398803547046
20767,LOC101255642,LOC103452000,5521,0.7491038528062567,0.4899144516608967,0.6195091522335767
20768,LOC101255642,LOC103416179,5521,0.817904561368327,0.6674932206676649,0.7426988910179959
20769,LOC101252484,LOC103421133,5522,0.8794425087108013,0.9171754742353581,0.8983089914730797
