,tomato,brome,Group Number,Species 1 Score,Species 2 Score,Total Score
13628,TLOG1,LOC100829394,5501,0.6973797515069504,0.7098153913891248,0.7035975714480376
13629,TLOG1,LOC100842974,5501,0.7130930413745028,0.7022234802025348,0.7076582607885188
13630,TLOG1,LOC100843713,5501,0.7671300282937631,0.7155811344885785,0.7413555813911707
13631,LOC101247760,LOC100832030,5502,0.9250830360437938,0.8788564958958393,0.9019697659698165
13632,LOC101248113,LOC100845273,5503,0.9867798417189486,0.9876892648852268,0.9872345533020876
13633,LOC101252827,LOC100844132,5504,0.9920613441587732,0.9949303393401893,0.9934958417494812
13634,LOC101258970,LOC100836705,5505,0.9564686103251733,0.984236807805069,0.9703527090651212
13635,SK,LOC100831349,5506,0.7803255833025792,0.7688524074598233,0.7745889953812013
13636,SK,LOC100836535,5506,0.643572395128552,0.7732050193414473,0.7083887072349997
13637,SK,LOC100846674,5506,0.7822528396276704,0.3906118726384789,0.5864323561330747
13638,LOC101263199,LOC100842881,5507,0.8037232951982615,0.9718086611944523,0.8877659781963569
13639,LOC101265043,LOC100843931,5509,0.8840939844999386,0.9637450073906344,0.9239194959452866
13640,LOC101265043,LOC100822970,5509,0.47573707303071305,0.642198949586439,0.558968011308576
13641,LOC101265043,LOC100834458,5509,0.4626973387460532,0.6194483756329213,0.5410728571894873
13642,LOC101249722,LOC100833444,5510,0.7841974093665569,0.9183067584992295,0.8512520839328932
13643,LOC101249722,LOC100837726,5510,0.7288035975451401,0.6378169848308541,0.6833102911879971
13644,LOC101266993,LOC100842516,5511,0.932947882068315,0.8301481970696047,0.8815480395689599
13645,LOC101257518,LOC100828682,5513,0.9903391151023087,0.9919740856055602,0.9911566003539345
13646,LOC101257994,LOC100839431,5514,0.7688276540779925,0.7410321728464949,0.7549299134622437
13647,LOC101257994,LOC100842060,5514,0.6287776274244474,0.4748812781079976,0.5518294527662225
13648,LOC101257994,LOC100837106,5514,0.7134538893672858,0.6487215775073121,0.6810877334372989
13649,LOC101252766,LOC100839431,5514,0.44809119612908516,0.5086517595999622,0.4783714778645237
13650,LOC101252766,LOC100842060,5514,0.7797925124041497,0.7695317168286316,0.7746621146163907
13651,LOC101252766,LOC100837106,5514,0.6802886783942265,0.6537220492499293,0.6670053638220779
13652,LOC101268760,LOC100839431,5514,0.6849550990281708,0.6272101141617135,0.6560826065949421
13653,LOC101268760,LOC100842060,5514,0.8219771007321751,0.8054156052457779,0.8136963529889765
13654,LOC101268760,LOC100837106,5514,0.612585029364461,0.600779947793817,0.6066824885791391
13655,LOC101248126,LOC100828249,5515,0.8201008734161643,0.9683513119686344,0.8942260926923994
13656,APS1,LOC100830853,5516,0.8272112190921392,0.766330156933044,0.7967706880125915
13657,APS1,LOC100843638,5516,0.9229425513593308,0.8069126018177816,0.8649275765885562
13658,LOC101252310,LOC100830853,5516,0.44087423627342437,0.4117432462181967,0.42630874124581053
13659,LOC101252310,LOC100843638,5516,0.7420100873416164,0.8065981067396296,0.774304097040623
13660,APS-AA2,LOC100830853,5516,0.3898306474761143,0.5707393779287354,0.48028501270242485
13661,APS-AA2,LOC100843638,5516,0.6323369008078074,0.7482592697424286,0.6902980852751179
13662,LOC101263766,LOC100833178,5517,0.8054537253454709,0.5849818117013136,0.6952177685233922
13663,LOC101263766,LOC100845340,5517,0.7897650387501538,0.6957826210019813,0.7427738298760675
13664,LOC101263766,LOC100825896,5517,0.5011768565219175,0.8147938484762713,0.6579853524990944
13665,LOC101263766,LOC100836269,5517,0.8318776397260835,0.8799572286693713,0.8559174341977274
13666,LOC101246120,LOC100835456,5519,0.7718046500184524,0.7791175268107053,0.775461088414579
13667,LOC101246120,LOC100840826,5519,0.41813716779887283,0.4410730572066547,0.4296051125027638
13668,LOC101254118,LOC100835456,5519,0.44515520564235045,0.8590181463660094,0.6520866760041799
13669,LOC101254118,LOC100840826,5519,0.7488497970230041,0.9393905085385413,0.8441201527807727
13670,LOC101260903,LOC100835456,5519,0.6500020502726863,0.9000723338679749,0.7750371920703306
13671,LOC101260903,LOC100840826,5519,0.8449829827367039,0.8764223039909425,0.8607026433638232
13672,LOC101257225,LOC100841062,5520,0.6598023537130439,0.9629965091046325,0.8113994314088382
13673,LOC101246238,LOC100841062,5520,0.9439455447574527,0.9610906689310312,0.952518106844242
13674,LOC101245387,LOC100846471,5521,0.9019067535982286,0.8747303204704846,0.8883185370343566
13675,LOC101245387,LOC100833392,5521,0.8695944560626563,0.9241815265591093,0.8968879913108828
13676,LOC101250106,LOC100825015,5522,0.7667035715750194,0.8726923923640595,0.8196979819695395
13677,LOC101268772,LOC100845612,5523,0.967843523188584,0.9132727406149427,0.9405581319017633
13678,LOC101257439,LOC100825863,5524,0.8988395456595727,0.8542441110796617,0.8765418283696171
13679,LOC101263916,LOC100845082,5526,0.9384836183212367,0.9560335880743467,0.9472586031977916
13680,LOC101256296,LOC100838225,5527,0.7736744987083282,0.8014403874579363,0.7875574430831322
13681,CIPK6,LOC100833415,5528,0.3431336367736909,0.43207220806994373,0.3876029224218173
13682,CIPK6,LOC100840569,5528,0.5472341821462254,0.6663899109978929,0.6068120465720592
13683,LOC101264440,LOC100833415,5528,0.6496165990076681,0.7774884423058779,0.713552520656773
13684,LOC101264440,LOC100840569,5528,0.6061836224217821,0.6897883448124037,0.6479859836170929
13685,LOC101255635,LOC100831098,5529,0.9137327264526183,0.9342768185677894,0.9240047725102039
13686,LOC101257797,LOC100822268,5530,0.30917086972567354,0.477887851055131,0.39352936039040226
13687,LOC101255644,LOC100827178,5531,0.6333948415139213,0.6649334493470733,0.6491641454304973
13688,LOC101255644,LOC100825060,5531,0.8029277893959896,0.8634084976570117,0.8331681435265006
13689,LOC101262646,LOC100832863,5532,0.8565765913533167,0.8631191621851118,0.8598478767692141
13690,LOC101262646,LOC100835167,5532,0.8096390153223713,0.816139887410762,0.8128894513665667
13691,LOC101260596,LOC100832863,5532,0.8394800508467627,0.7847344089065006,0.8121072298766316
13692,LOC101260596,LOC100835167,5532,0.8319924549965145,0.8779067207598201,0.8549495878781673
13693,LOC101263943,LOC100836494,5533,0.9803911920285397,0.9807780608233481,0.9805846264259439
13694,LOC101263943,LOC100839936,5533,0.9828597203428056,0.991301066138315,0.9870803932405603
13695,LOC101264821,LOC100834905,5534,0.9420428917045967,0.9238481617762682,0.9329455267404324
13696,LOC101264821,LOC100836194,5534,0.2679624390043876,0.1526307513287417,0.21029659516656465
13697,LOC101245650,LOC100824959,5535,0.9782425062533318,0.9916973299367865,0.9849699180950591
13698,LOC101245274,LOC100831946,5536,0.9693607249764218,0.9706890587162311,0.9700248918463265
13699,LOC101266690,LOC100821763,5537,0.9709107311272399,0.9730666415070603,0.9719886863171501
13700,LOC101266690,LOC100833689,5537,0.9748062492311477,0.9701858665911879,0.9724960579111678
13701,LOC101248251,LOC100821763,5537,0.9771435600934923,0.9788219014372425,0.9779827307653675
13702,LOC101248251,LOC100833689,5537,0.9775126091770204,0.9695505865333207,0.9735315978551706
13703,LOC101254553,LOC100842280,5538,0.7688112518965022,0.675095134761141,0.7219531933288217
13704,LOC101250158,LOC100838114,5539,0.7751670972239307,0.7402899644620562,0.7577285308429935
13705,LOC101257965,LOC100841446,5540,0.9813999261901833,0.9888773574026899,0.9851386417964366
13706,ARG2,LOC100821269,5541,0.5864702505433222,0.36562568795798345,0.47604796925065285
13707,ARG1,LOC100821269,5541,0.8926559232377906,0.9322577601660534,0.9124568417019221
13708,LOC101264355,LOC112268891,5542,0.6775741173576085,0.6650879013743435,0.671331009365976
13709,LOC101257812,LOC100835640,5543,0.944339197113216,0.9205019341447307,0.9324205656289734
13710,LOC101055514,LOC100846520,5546,0.6295403288637389,0.6908576280781206,0.6601989784709297
13711,LOC101055514,LOC100830662,5546,0.746709312338541,0.711974924259102,0.7293421182988216
13712,LOC101055514,LOC100827225,5546,0.9000451059990979,0.9215460578041954,0.9107955819016467
13713,LOC101055514,LOC100842316,5546,0.7326034362570222,0.8891216152467214,0.8108625257518718
13714,LOC101055514,LOC100838338,5546,0.5296018370443268,0.697025924877609,0.613313880960968
13715,LOC101055514,LOC100838389,5546,0.8645999917989092,0.9407742868824103,0.9026871393406597
13716,LOC101055514,LOC100843993,5546,0.43678189199163486,0.5174492352528016,0.47711556362221824
13717,LOC101259830,LOC100846520,5546,0.7856644933776192,0.7856904739440828,0.785677483660851
13718,LOC101259830,LOC100830662,5546,0.6664753078826151,0.7255052013991538,0.6959902546408845
13719,LOC101259830,LOC100827225,5546,0.6671313951422206,0.6888511494795106,0.6779912723108656
13720,LOC101259830,LOC100842316,5546,0.7417339839531991,0.8561185017454477,0.7989262428493233
13721,LOC101259830,LOC100838338,5546,0.8328207651617665,0.7093471431616539,0.7710839541617103
13722,LOC101259830,LOC100838389,5546,0.7066333155643034,0.6056294618989213,0.6561313887316124
13723,LOC101259830,LOC100843993,5546,0.7078088052377632,0.6640458743487332,0.6859273397932482
13724,LOC101261948,LOC100846520,5546,0.5953354018306657,0.7367801993898796,0.6660578006102726
13725,LOC101261948,LOC100830662,5546,0.7219966922267328,0.8138154193442428,0.7679060557854878
13726,LOC101261948,LOC100827225,5546,0.5167780648159538,0.6475642356197125,0.5821711502178332
13727,LOC101261948,LOC100842316,5546,0.5576468336955482,0.8041135956222285,0.6808802146588884
13728,LOC101261948,LOC100838338,5546,0.787067791127331,0.8135498457226923,0.8003088184250117
13729,LOC101261948,LOC100838389,5546,0.5898680080006197,0.5344089065006132,0.5621384572506165
13730,LOC101261948,LOC100843993,5546,0.668133750677729,0.7399789637736613,0.7040563572256952
13731,LOC101263791,LOC100846520,5546,0.5354309900994609,0.758587288108941,0.647009139104201
13732,LOC101263791,LOC100830662,5546,0.7042367746021332,0.6715518235472948,0.687894299074714
13733,LOC101263791,LOC100827225,5546,0.7792585302734152,0.8098122464383432,0.7945353883558792
13734,LOC101263791,LOC100842316,5546,0.6782210922941639,0.8826430166367897,0.7804320544654768
13735,LOC101263791,LOC100838338,5546,0.5878997462218031,0.6583989405010255,0.6231493433614144
13736,LOC101263791,LOC100838389,5546,0.8051830893508837,0.8195364342548039,0.8123597618028437
13737,LOC101263791,LOC100843993,5546,0.4337283525375542,0.5479412802745193,0.49083481640603677
13738,LOC101267403,LOC100846520,5546,0.11563537950547423,0.6096487089977042,0.3626420442515892
13739,LOC101267403,LOC100830662,5546,0.9454855273529157,0.9919524203890653,0.9687189738709905
13740,LOC101267403,LOC100827225,5546,0.3493938027090936,0.8311350127370506,0.5902644077230721
13741,LOC101267403,LOC100842316,5546,0.17875644127335602,0.7569456238009875,0.46785103253717175
13742,LOC101267403,LOC100838338,5546,0.966061152799989,0.9701963497604595,0.9681287512802244
13743,LOC101267403,LOC100838389,5546,0.44644004319241126,0.9114696355002044,0.6789548393463078
13744,LOC101267403,LOC100843993,5546,0.9405101989675738,0.6666736554461812,0.8035919272068774
13745,LOC101250350,LOC100846520,5546,0.5796530938614836,0.6255747397553229,0.6026139168084033
13746,LOC101250350,LOC100830662,5546,0.5268708738262189,0.6938739853165742,0.6103724295713966
13747,LOC101250350,LOC100827225,5546,0.9523106573174233,0.9118218699877347,0.9320662636525789
13748,LOC101250350,LOC100842316,5546,0.842596465329889,0.8052457779035759,0.8239211216167324
13749,LOC101250350,LOC100838338,5546,0.39268462705539836,0.7034066805743379,0.5480456538148681
13750,LOC101250350,LOC100838389,5546,0.966531348669373,0.9828537283391515,0.9746925385042622
13751,LOC101250350,LOC100843993,5546,0.1763562553819658,0.4896548591236769,0.3330055572528213
13752,LOC101248987,LOC100833399,5547,0.7234756222577603,0.8342044846998145,0.7788400534787874
13753,LOC101248987,LOC100839071,5547,0.8131053430106204,0.811485360254112,0.8122953516323662
13754,LOC101248987,LOC100828365,5547,0.4272112190921392,0.8111247392311643,0.6191679791616518
13755,LOC101263220,LOC100833399,5547,0.804387583548612,0.887190615466868,0.84578909950774
13756,LOC101263220,LOC100839071,5547,0.7033091401156353,0.7764820580557914,0.7398955990857133
13757,LOC101263220,LOC100828365,5547,0.7166195103948826,0.798069699098098,0.7573446047464902
13758,LOC101261629,LOC100833399,5547,0.6652232746955344,0.7565242003962638,0.7108737375458991
13759,LOC101261629,LOC100839071,5547,0.4726698650920572,0.576897191558952,0.5247835283255047
13760,LOC101261629,LOC100828365,5547,0.8291548775987205,0.8289740821111705,0.8290644798549456
13761,LOC104644301,LOC100833399,5547,0.819108541436011,0.8483693430197817,0.8337389422278964
13762,LOC104644301,LOC100839071,5547,0.6900069709271334,0.7195332893040224,0.7047701301155779
13763,LOC104644301,LOC100828365,5547,0.8124820601139952,0.8304766697067858,0.8214793649103904
13764,LOC101258679,LOC100833399,5547,0.8209127813999262,0.7884014215177533,0.8046571014588397
13765,LOC101258679,LOC100839071,5547,0.6554639767089022,0.7010912979211875,0.6782776373150449
13766,LOC101258679,LOC100828365,5547,0.8378972403329642,0.7921921355264123,0.8150446879296882
13767,LOC101250324,LOC100826638,5548,0.7179480870955837,0.6300734171287997,0.6740107521121916
13768,LOC101250324,LOC100825868,5548,0.5731004223561734,0.842217819291128,0.7076591208236507
13769,LOC101250324,LOC100841087,5548,0.6720957887399025,0.6089603142155269,0.6405280514777147
13770,LOC101249534,LOC100826638,5548,0.8355353261983844,0.6489151666998634,0.7422252464491239
13771,LOC101249534,LOC100825868,5548,0.25475868290482634,0.5623486492436394,0.4085536660742328
13772,LOC101249534,LOC100841087,5548,0.876909829007258,0.7106191010332911,0.7937644650202745
13773,LOC101251901,LOC100822828,5550,0.28625907245663673,0.564153850992232,0.4252064617244344
13774,LOC101244707,LOC100822828,5550,0.9236642473448969,0.7824071453281757,0.8530356963365363
13775,LOC101263431,LOC100822828,5550,0.7582962819769314,0.9237223637450074,0.8410093228609694
13776,LOC101256128,LOC100837988,5551,0.9095173658096527,0.932194861150423,0.9208561134800379
13777,LOC101247497,LOC100845630,5552,0.570098823143478,0.6631631914960531,0.6166310073197656
13778,LOC101247497,LOC100833462,5552,0.7482019108541437,0.6952479793691229,0.7217249451116332
13779,LOC101247497,LOC100844712,5552,0.6653790954196909,0.5614156471784549,0.6133973712990729
13780,LOC101258393,LOC100845630,5552,0.4388403657686472,0.5584866496839325,0.49866350772628987
13781,LOC101258393,LOC100833462,5552,0.5199491532373806,0.40106299336415385,0.4605060733007672
13782,LOC101258393,LOC100844712,5552,0.5676384959199574,0.6141879212923651,0.5909132086061613
13783,LOC101251085,LOC100839637,5553,0.5098435869748454,0.5391389124760197,0.5244912497254326
13784,LOC101251085,LOC100829265,5553,0.7566873060783751,0.7449822310280845,0.7508347685532297
13785,LOC101251085,LOC100837096,5553,0.5426843992473221,0.254156052457779,0.39842022585255055
13786,LOC101254608,LOC100839637,5553,0.7556403001599212,0.9293203761361134,0.8424803381480173
13787,LOC101254608,LOC100829265,5553,0.5881002173289047,0.5697644431864641,0.5789323302576844
13788,LOC101254608,LOC100837096,5553,0.3761840324763194,0.4972292983614806,0.4367066654189
13789,LOC101265804,LOC100839637,5553,0.7550498216262763,0.8639871686008114,0.8095184951135439
13790,LOC101265804,LOC100829265,5553,0.7316685119120844,0.7209485171557065,0.7263085145338954
13791,LOC101265804,LOC100837096,5553,0.4383811046869233,0.5109601534735981,0.4746706290802607
13792,LOC101245812,LOC100839637,5553,0.36931971952269654,0.49573230178947697,0.43252601065608676
13793,LOC101245812,LOC100829265,5553,0.40708574240373974,0.6957008522816618,0.5513932973427007
13794,LOC101245812,LOC100837096,5553,0.9870176733505557,0.9724187816460672,0.9797182274983114
13795,LOC101253875,LOC100839637,5553,0.35091556065845647,0.5860552882347391,0.4684854244465978
13796,LOC101253875,LOC100829265,5553,0.3176373568795761,0.5299619460955436,0.4237996514875598
13797,LOC101253875,LOC100837096,5553,0.7714766063886497,0.863138031889801,0.8173073191392253
13798,LOC101260093,LOC100841090,5554,0.13453889367285848,0.4849793656284835,0.309759129650671
13799,LOC101264170,LOC100840588,5556,0.70148849797023,0.8988458030631821,0.8001671505167061
13800,LOC101264170,LOC100841193,5556,0.7298888752204042,0.7871748907129603,0.7585318829666823
13801,LOC101258232,LOC100840588,5556,0.4279985238036659,0.5549391452023776,0.49146883450302176
13802,LOC101258232,LOC100841193,5556,0.4730553163570755,0.6130578356448722,0.5430565760009738
13803,LOC101268742,LOC100837287,5557,0.7624062000246032,0.8765229424159512,0.8194645712202773
13804,LOC101250133,LOC100823674,5558,0.9605117480624923,0.9762626103790365,0.9683871792207643
13805,LOC101264081,LOC100834105,5560,0.8795505802271701,0.9704269794844378,0.924988779855804
13806,LOC101267450,LOC100837500,5561,0.7052281953499816,0.863533596810321,0.7843808960801513
13807,LOC101267450,LOC100828361,5561,0.7749128634108337,0.7963015378809322,0.785607200645883
13808,LOC101260861,LOC100837500,5561,0.8447123467421167,0.9148312384466739,0.8797717925943953
13809,LOC101260861,LOC100828361,5561,0.7728625907245663,0.8640500676164419,0.818456329170504
13810,LOC101261857,LOC100837500,5561,0.8653462910567106,0.9065425459424893,0.8859444184995999
13811,LOC101261857,LOC100828361,5561,0.9198917456021651,0.8899581721546058,0.9049249588783854
13812,LOC101259801,LOC100837500,5561,0.5249108131381474,0.5535462814451397,0.5392285472916436
13813,LOC101259801,LOC100828361,5561,0.5912822405379916,0.7956159386105608,0.6934490895742762
13814,LOC101248300,LOC100837500,5561,0.6591462664534383,0.5738347083757028,0.6164904874145706
13815,LOC101248300,LOC100828361,5561,0.7969573953335795,0.8723401578765292,0.8346487766050543
13816,FLACCA,LOC100833860,5562,0.9378603354246114,0.9777022989590213,0.9577813171918164
13817,LOC101246351,LOC100843694,5563,0.8284003772501743,0.9426298078435073,0.8855150925468408
13818,LOC101246351,LOC100844569,5563,0.8164267847623734,0.8905032969567359,0.8534650408595547
13819,LOC101249157,LOC100843694,5563,0.8873498175257309,0.898210523005315,0.8927801702655229
13820,LOC101249157,LOC100844569,5563,0.8847582728502891,0.9473779846456514,0.9160681287479702
13821,LOC101252226,LOC100830221,5564,0.834305162586624,0.9393024499166588,0.8868038062516415
13822,LOC101256257,LOC100842131,5565,0.8448490315878678,0.8086611944523068,0.8267551130200873
13823,LOC101255427,LOC100842131,5565,0.8710993562143765,0.7984778438217442,0.8347886000180604
13824,LOC101268033,LOC100839764,5566,0.921310534301062,0.9431267100669875,0.9322186221840247
13825,LOC101245355,LOC100824479,5567,0.7047853364497477,0.7130484007925276,0.7089168686211377
13826,LOC101245355,LOC100843425,5567,0.8379956534219052,0.8489605937667076,0.8434781235943064
13827,LOC101263151,LOC100824479,5567,0.46394481577160873,0.6210523005314966,0.5424985581515527
13828,LOC101263151,LOC100843425,5567,0.5588678849842584,0.6765481020222034,0.6177079935032309
13829,LOC101258756,LOC100824479,5567,0.4833148808791569,0.5969493977419253,0.5401321393105412
13830,LOC101258756,LOC100843425,5567,0.5641202279903228,0.7710412932037614,0.6675807605970421
13831,LOC101266021,LOC100824479,5567,0.7292327879607987,0.844060760449099,0.7866467742049488
13832,LOC101266021,LOC100843425,5567,0.8044367900930823,0.874032141396987,0.8392344657450347
13833,LOC101244573,LOC100844230,5569,0.9113872144995284,0.9542975752429474,0.9328423948712379
13834,LOC101254246,LOC100834613,5570,0.9819740025423382,0.9726913440471324,0.9773326732947354
13835,LOC101246066,LOC100841668,5571,0.7192110550703245,0.7806333930873982,0.7499222240788613
13836,LOC101246066,LOC100823718,5571,0.6760405133882805,0.7565996792150202,0.7163200963016504
13837,LOC101248208,LOC100842634,5572,0.7087218600073809,0.7573390920876533,0.733030476047517
13838,LOC101264077,LOC100835943,5573,0.880239471849756,0.9530144353240871,0.9166269535869216
13839,LOC101264091,LOC100840494,5574,0.9292737934145242,0.9180425826335817,0.923658188024053
13840,LOC101251260,LOC100827655,5575,0.4121685962010725,0.6209530598623909,0.5165608280317318
13841,LOC101265296,LOC100827655,5575,0.6984868987575348,0.7552284806742775,0.7268576897159061
13842,LOC101254656,LOC100841601,5576,0.8194037807028335,0.8980155360568607,0.858709658379847
13843,LOC101246303,LOC100840776,5577,0.3212859310288268,0.6399220052206183,0.4806039681247225
13844,LOC101246303,LOC100835966,5577,0.547783655226145,0.9027329622291411,0.7252583087276431
13845,LOC101264680,LOC100840776,5577,0.6974863656866362,0.8788753656005283,0.7881808656435823
13846,LOC101264680,LOC100835966,5577,0.7419034731619305,0.7552347705758405,0.7485691218688855
13847,LOC101248969,LOC100840776,5577,0.28038618025086226,0.6217441897034311,0.4510651849771467
13848,LOC101248969,LOC100835966,5577,0.4773034813630213,0.7853067899487374,0.6313051356558793
13849,LOC101256058,LOC100840776,5577,0.5270759010948456,0.7027895713432084,0.614932736219027
13850,LOC101256058,LOC100835966,5577,0.6914175585352851,0.8279523225461523,0.7596849405407187
13851,LOC101268583,LOC100830709,5578,0.8776643293558043,0.9159704095075356,0.8968173694316699
13852,LOC101253612,LOC100839129,5579,0.9020543732316398,0.915746768563072,0.9089005708973559
13853,LOC101267016,LOC100843984,5580,0.7990814778365523,0.8159952196748121,0.8075383487556822
13854,LOC101245852,LOC100821192,5581,0.9505310206257431,0.9312891153253452,0.9409100679755442
13855,SOS2,LOC100838159,5582,0.718940419075737,0.7669843066956001,0.7429623628856685
13856,SOS2,LOC100846102,5582,0.7992208963792183,0.8514010755731672,0.8253109859761928
13857,LOC101265432,LOC100838159,5582,0.8268011645548858,0.8300468597666446,0.8284240121607652
13858,LOC101265432,LOC100846102,5582,0.8495837946446877,0.8801396358146995,0.8648617152296936
13859,LOC101255460,LOC100826371,5583,0.893656456308689,0.8294052898072145,0.8615308730579517
13860,LOC101255460,LOC100840368,5583,0.6826013859843358,0.8049941818410542,0.743797783912695
13861,LOC101255460,LOC100831702,5583,0.7901668921966621,0.9120105670346259,0.851088729615644
13862,LOC101244336,LOC100826371,5583,0.887595850248083,0.8448721577507312,0.8662340039994071
13863,LOC101244336,LOC100840368,5583,0.7247303891417558,0.816454382488914,0.770592385815335
13864,LOC101244336,LOC100831702,5583,0.7664739410341576,0.9151492279145831,0.8408115844743703
13865,LOC101250310,LOC100826371,5583,0.5856152868331488,0.7777022989590212,0.681658792896085
13866,LOC101250310,LOC100840368,5583,0.41709107311272403,0.6934868069314715,0.5552889400220977
13867,LOC101250310,LOC100831702,5583,0.3998687825480789,0.8205742680127056,0.6102215252803922
13868,SYMRK,LOC100832420,5584,0.7567693169858257,0.6967386860395635,0.7267540015126945
13869,LOC101263948,LOC100823794,5585,0.8204043137737319,0.682687045947731,0.7515456798607314
13870,LOC101259000,LOC100829593,5586,0.9787919793332512,0.9769160612636413,0.9778540202984463
13871,LOC101260392,LOC100836744,5587,0.7237298560708574,0.8993741547944775,0.8115520054326675
13872,LOC101250280,LOC100837738,5588,0.8742772788780908,0.8230685634214269,0.8486729211497588
13873,LOC543968,LOC100837929,5590,0.5030631073932833,0.8262484581005196,0.6646557827469015
13874,LOC543968,LOC100832788,5590,0.9308237995653422,0.9140107557316728,0.9224172776485076
13875,LOC101267959,LOC100838454,5591,0.8391684093984499,0.8721640406327641,0.8556662250156071
13876,LOC101267959,LOC100823940,5591,0.6966006478861688,0.8421059988188963,0.7693533233525325
13877,LOC101264039,LOC100838454,5591,0.8379218436051995,0.8625845205522533,0.8502531820787265
13878,LOC101264039,LOC100823940,5591,0.9528601303973429,0.8868271989321145,0.9198436646647287
13879,LOC101253518,LOC100842870,5592,0.47921023496124987,0.6353177972764726,0.5572640161188612
13880,LOC101257769,LOC100835712,5593,0.34306802804773034,0.5664119256533635,0.4547399768505469
13881,LOC101257769,LOC100836125,5593,0.7912822405379916,0.860345315595811,0.8258137780669013
13882,LOC101261027,LOC100827775,5594,0.7134046828228154,0.6911406736484574,0.7022726782356364
13883,LOC101261027,LOC100837203,5594,0.7366301718128512,0.7610969588325942,0.7488635653227227
13884,LOC544217,LOC100829026,5595,0.9936523557633166,0.9945382688094264,0.9940953122863715
13885,LOC101259725,LOC100825645,5596,0.36679378357321524,0.5940560430229267,0.48042491329807097
13886,LOC101259725,LOC100825964,5596,0.8012711690654857,0.8814164858319967,0.8413438274487413
13887,LOC101256090,LOC100825645,5596,0.4949686308279001,0.6830644400415133,0.5890165354347068
13888,LOC101256090,LOC100825964,5596,0.9397875917497026,0.9165707456678304,0.9281791687087665
13889,LOC101268241,LOC100821895,5597,0.6443514987493336,0.6921722175047961,0.6682618581270648
13890,LOC101265506,LOC100821895,5597,0.4807561405666954,0.7471396672642073,0.6139479039154514
13891,LOC101259420,LOC100825651,5598,0.8949194242834297,0.9490329276346826,0.9219761759590561
13892,SAHH,LOC100825651,5598,0.8175421331037028,0.9382080070446898,0.8778750700741963
13893,LOC101248518,LOC100825651,5598,0.9390248903104113,0.9327924017989119,0.9359086460546615
13894,LOC101268552,LOC100826131,5599,0.5765448804691025,0.7686762902160581,0.6726105853425803
13895,LOC101254405,LOC100826131,5599,0.7351703776602287,0.8350473315092619,0.7851088545847453
13896,LOC101260443,LOC100842728,5600,0.9333333333333333,0.9134886939019404,0.9234110136176369
13897,LOC101260443,LOC100834322,5600,0.9374256776151229,0.9695380067301947,0.9534818421726587
13898,LOC101264131,LOC100842728,5600,0.897223930782794,0.9225461521527188,0.9098850414677564
13899,LOC101264131,LOC100834322,5600,0.8939106901217861,0.9098720005031922,0.9018913453124892
13900,LOC101253008,LOC100843380,5602,0.9965309386148359,0.9960184923105954,0.9962747154627156
13901,LOC101265426,LOC100842426,5603,0.5098700127116906,0.424819951567758,0.4673449821397243
13902,RPL3,LOC100843702,5604,0.9841144872268011,0.9733496870773972,0.9787320871520991
13903,RPL3,LOC100843714,5604,0.9763480542912207,0.9734000062899015,0.9748740302905612
13904,LOC101266871,LOC100843702,5604,0.9636609669085988,0.9654181212064031,0.964539544057501
13905,LOC101266871,LOC100843714,5604,0.9592733833599868,0.9679844010441236,0.9636288922020553
13906,LOC101268289,LOC100837620,5605,0.8973551482347152,0.9030474573072932,0.9002013027710042
13907,LOC101268289,LOC100839111,5605,0.9100832410710625,0.9355599584866496,0.922821599778856
13908,LOC101261929,LOC100837620,5605,0.8392422192151555,0.8733779916344309,0.8563101054247932
13909,LOC101261929,LOC100839111,5605,0.9232541928076434,0.8992860961725948,0.9112701444901191
13910,LOC101251661,LOC100841325,5606,0.9708697256735145,0.9906594961788848,0.9807646109261996
13911,LOC101255152,LOC100836127,5607,0.8734571698035839,0.9820360411359562,0.9277466054697701
13912,LOC101255152,LOC100828345,5607,0.8635994587280108,0.980149070667044,0.9218742646975274
13913,LOC101255152,LOC100826533,5607,0.7762578422930249,0.7599081674371796,0.7680830048651022
13914,LOC101255152,LOC100822654,5607,0.9031205150284989,0.9821366795609648,0.9426285972947319
13915,LOC101259383,LOC100836127,5607,0.9008160085291345,0.969745573481775,0.9352807910054548
13916,LOC101259383,LOC100828345,5607,0.9056546520687252,0.9666572318143221,0.9361559419415236
13917,LOC101259383,LOC100826533,5607,0.7574527412145815,0.664710507280561,0.7110816242475713
13918,LOC101259383,LOC100822654,5607,0.9049821626276294,0.9752492373494355,0.9401156999885325
13919,LOC101268090,LOC100836127,5607,0.9583138557428138,0.9606063465106771,0.9594601011267454
13920,LOC101268090,LOC100828345,5607,0.9606921720588839,0.9452149573859169,0.9529535647224003
13921,LOC101268090,LOC100826533,5607,0.8561774716037233,0.5524672138881026,0.7043223427459129
13922,LOC101268090,LOC100822654,5607,0.9675892893754868,0.9737082114664906,0.9706487504209886
13923,LOC101267214,LOC100844672,5608,0.9814491327346536,0.9760732144541938,0.9787611735944237
13924,LOC101261110,LOC100833808,5610,0.8551113298068642,0.8790389030411674,0.8670751164240158
13925,LOC101250912,LOC100833686,5611,0.9308237995653422,0.9670346259081045,0.9489292127367234
13926,LOC101256314,LOC100823727,5612,0.6495263870094723,0.753537196031771,0.7015317915206216
