,tomato,cucumber,Group Number,Species 1 Score,Species 2 Score,Total Score
15249,LOC101249175,LOC101209225,5459,0.36582600896860984,0.45150654446429095,0.4086662767164504
15250,LOC543632,LOC101205682,5459,0.8629668161434978,0.9575772956054647,0.9102720558744812
15251,LOC543632,LOC105435465,5459,0.8158995515695068,0.8979707768440163,0.8569351642067615
15252,LOC543632,LOC101209225,5459,0.8816860986547085,0.9101636848115722,0.8959248917331404
15253,LOC101257951,LOC101205682,5459,0.2799354260089686,0.7712089120539825,0.5255721690314755
15254,LOC101257951,LOC105435465,5459,0.24952107623318384,0.41385610963075753,0.33168859293197067
15255,LOC101257951,LOC101209225,5459,0.21272825112107624,0.4411818101958947,0.32695503065848547
15256,LTC,LOC101205682,5459,0.8174708520179372,0.8164719432325066,0.816971397625222
15257,LTC,LOC105435465,5459,0.7072645739910314,0.7639893414541302,0.7356269577225808
15258,LTC,LOC101209225,5459,0.9314367713004484,0.9039676729817575,0.917702222141103
15259,LOC101245961,LOC101215299,5460,0.8443479820627803,0.8006207724517583,0.8224843772572693
15260,LOC101266465,LOC101215299,5460,0.5108663677130044,0.6475886504055518,0.5792275090592781
15261,LOC101255345,LOC101212205,5461,0.8922834080717489,0.8757869462094814,0.8840351771406152
15262,LOC101264085,LOC101215630,5463,0.9620896860986548,0.8509443354513777,0.9065170107750162
15263,LOC101264781,LOC101215630,5463,0.9097183856502242,0.8427395976691752,0.8762289916596997
15264,LOC101259707,LOC101218790,5464,0.748017937219731,0.5838423472226288,0.6659301422211799
15265,LOC101259707,LOC101218419,5464,0.6577506726457398,0.62080498700217,0.639277829823955
15266,LOC101259707,LOC101219757,5464,0.5251300448430494,0.5838364908787443,0.5544832678608969
15267,LOC101259707,LOC105435136,5464,0.49099910313901346,0.39670873473690377,0.4438539189379586
15268,LOC101259707,LOC101220003,5464,0.5077381165919282,0.5233163824713121,0.5155272495316201
15269,LOC101259707,LOC116402965,5464,0.5085560538116592,0.5207526052596475,0.5146543295356534
15270,LOC101259707,LOC101216763,5464,0.43334887892376683,0.6700535855465433,0.5517012322351551
15271,LOC101259707,LOC101215623,5464,0.40867443946188337,0.5859857690843606,0.49733010427312196
15272,LOC101259707,LOC101208666,5464,0.4907479820627803,0.5958947029369565,0.5433213424998684
15273,LOC101259707,LOC101205613,5464,0.4896143497757848,0.45237328335919885,0.47099381656749184
15274,LOC101259707,LOC101209401,5464,0.3621022421524664,0.45940675236449885,0.4107544972584826
15275,LOC101259707,LOC101205377,5464,0.4287210762331839,0.41104506456619133,0.41988307039968764
15276,LOC101257322,LOC101218790,5464,0.5279730941704036,0.5306550320634829,0.5293140631169433
15277,LOC101257322,LOC101218419,5464,0.45328251121076235,0.653288174414935,0.5532853428128487
15278,LOC101257322,LOC101219757,5464,0.4349775784753363,0.6378554068694914,0.5364164926724139
15279,LOC101257322,LOC105435136,5464,0.5241345291479821,0.5640420485490908,0.5440882888485364
15280,LOC101257322,LOC101220003,5464,0.48573094170403586,0.3896811220754883,0.4377060318897621
15281,LOC101257322,LOC116402965,5464,0.45960538116591926,0.5756525756525757,0.5176289784092475
15282,LOC101257322,LOC101216763,5464,0.3546636771300448,0.5128458903106791,0.4337547837203619
15283,LOC101257322,LOC101215623,5464,0.5217309417040359,0.5732423647916606,0.5474866532478482
15284,LOC101257322,LOC101208666,5464,0.558591928251121,0.5980791192058798,0.5783355237285004
15285,LOC101257322,LOC101205613,5464,0.3730403587443946,0.5474510263242658,0.46024569253433023
15286,LOC101257322,LOC101209401,5464,0.4816233183856502,0.5846329536470382,0.5331281360163442
15287,LOC101257322,LOC101205377,5464,0.44251121076233185,0.43326403326403323,0.43788762201318254
15288,LOC101265127,LOC101218790,5464,0.5920573991031389,0.39806155017422623,0.4950594746386826
15289,LOC101265127,LOC101218419,5464,0.381467264573991,0.19607039325349185,0.28876882891374145
15290,LOC101265127,LOC101219757,5464,0.899257399103139,0.8739421978858598,0.8865997984944993
15291,LOC101265127,LOC105435136,5464,0.822113004484305,0.8293871336124857,0.8257500690483954
15292,LOC101265127,LOC101220003,5464,0.7756986547085202,0.6958637944553437,0.735781224581932
15293,LOC101265127,LOC116402965,5464,0.7184071748878923,0.6226009324600874,0.6705040536739899
15294,LOC101265127,LOC101216763,5464,0.7903928251121076,0.8263359784486545,0.808364401780381
15295,LOC101265127,LOC101215623,5464,0.7785040358744394,0.8032854089192117,0.7908947223968256
15296,LOC101265127,LOC101208666,5464,0.7929470852017938,0.7871101871101871,0.7900286361559905
15297,LOC101265127,LOC101205613,5464,0.787085201793722,0.776855728968405,0.7819704653810635
15298,LOC101265127,LOC101209401,5464,0.7287246636771301,0.6257210623407806,0.6772228630089554
15299,LOC101265127,LOC101205377,5464,0.783067264573991,0.7318497262159235,0.7574584953949572
15300,LOC101266892,LOC101218790,5464,0.6114152466367714,0.5422095985476267,0.5768124225921991
15301,LOC101266892,LOC101218419,5464,0.4209937219730942,0.3906116300482498,0.405802676010672
15302,LOC101266892,LOC101219757,5464,0.8225147982062779,0.7788937366402156,0.8007042674232467
15303,LOC101266892,LOC105435136,5464,0.7525811659192826,0.7335422095985477,0.7430616877589151
15304,LOC101266892,LOC101220003,5464,0.7593183856502242,0.831639873893395,0.7954791297718096
15305,LOC101266892,LOC116402965,5464,0.7107659192825112,0.7195689730900998,0.7151674461863056
15306,LOC101266892,LOC101216763,5464,0.7256825112107624,0.8783110304237065,0.8019967708172344
15307,LOC101266892,LOC101215623,5464,0.768172197309417,0.7763755087698749,0.772273853039646
15308,LOC101266892,LOC101208666,5464,0.7466834080717488,0.8296272437117507,0.7881553258917497
15309,LOC101266892,LOC101205613,5464,0.7741991031390134,0.6994524318467981,0.7368257674929057
15310,LOC101266892,LOC101209401,5464,0.7081399103139014,0.5814529589177476,0.6447964346158246
15311,LOC101266892,LOC101205377,5464,0.77512466367713,0.8515826769347896,0.8133536703059598
15312,LOC101250479,LOC101218790,5464,0.40105231689088194,0.33737811484290353,0.36921521586689277
15313,LOC101250479,LOC101218419,5464,0.3471051320378674,0.2547314378300294,0.3009182849339484
15314,LOC101250479,LOC101219757,5464,0.8561315396113602,0.935328394483324,0.8957299670473422
15315,LOC101250479,LOC105435136,5464,0.8907304434479322,0.9440719159029018,0.917401179675417
15316,LOC101250479,LOC101220003,5464,0.9123348281016442,0.8943352887014859,0.9033350584015651
15317,LOC101250479,LOC116402965,5464,0.8992207274539114,0.7716774195647434,0.8354490735093274
15318,LOC101250479,LOC101216763,5464,0.8641753861484803,0.8942168604140436,0.879196123281262
15319,LOC101250479,LOC101215623,5464,0.8333552566018934,0.8128605311703904,0.8231078938861418
15320,LOC101250479,LOC101208666,5464,0.8787962132536123,0.9196919563116747,0.8992440847826435
15321,LOC101250479,LOC101205613,5464,0.9042431489785749,0.9478609703961817,0.9260520596873782
15322,LOC101250479,LOC101209401,5464,0.8769785749875436,0.8073848496383708,0.8421817123129571
15323,LOC101250479,LOC101205377,5464,0.8738933731938217,0.9398963427132442,0.906894857953533
15324,LOC101244925,LOC101218790,5464,0.372344793223717,0.43601065854586984,0.4041777258847934
15325,LOC101244925,LOC101218419,5464,0.2378315894369706,0.3484329399822358,0.2931322647096032
15326,LOC101244925,LOC101219757,5464,0.7327633283507723,0.8590202336681211,0.7958917810094467
15327,LOC101244925,LOC105435136,5464,0.8523447932237169,0.9417410910368658,0.8970429421302913
15328,LOC101244925,LOC101220003,5464,0.8130104633781764,0.8456430428261414,0.8293267531021589
15329,LOC101244925,LOC116402965,5464,0.8279103139013453,0.8861299002144073,0.8570201070578762
15330,LOC101244925,LOC101216763,5464,0.6653751868460388,0.8896079177769318,0.7774915523114854
15331,LOC101244925,LOC101215623,5464,0.705219730941704,0.7461684870135574,0.7256941089776308
15332,LOC101244925,LOC101208666,5464,0.7894369706028899,0.8875874791367749,0.8385122248698325
15333,LOC101244925,LOC101205613,5464,0.8639362232187344,0.9107258938244854,0.8873310585216099
15334,LOC101244925,LOC101209401,5464,0.7790094668659692,0.7078621416649585,0.7434358042654639
15335,LOC101244925,LOC101205377,5464,0.8273921275535625,0.9488506925126644,0.8881214100331134
15336,LOC101264174,LOC101218790,5464,0.680021524663677,0.4534918450411408,0.5667566848524089
15337,LOC101264174,LOC101218419,5464,0.6422959641255606,0.2994869192052291,0.4708914416653948
15338,LOC101264174,LOC101219757,5464,0.7302457399103138,0.8023191121782671,0.7662824260442904
15339,LOC101264174,LOC105435136,5464,0.7959246636771301,0.7815115223565928,0.7887180930168615
15340,LOC101264174,LOC101220003,5464,0.7535999999999999,0.7166082659040406,0.7351041329520203
15341,LOC101264174,LOC116402965,5464,0.8336430493273542,0.632621787551365,0.7331324184393596
15342,LOC101264174,LOC101216763,5464,0.800172197309417,0.8534801323533718,0.8268261648313944
15343,LOC101264174,LOC101215623,5464,0.7386116591928251,0.7809903077508711,0.7598009834718481
15344,LOC101264174,LOC101208666,5464,0.8152107623318385,0.8412110919153173,0.8282109271235779
15345,LOC101264174,LOC101205613,5464,0.7164125560538117,0.6774560042165676,0.6969342801351897
15346,LOC101264174,LOC101209401,5464,0.723845739910314,0.6368188340019326,0.6803322869561232
15347,LOC101264174,LOC101205377,5464,0.6997811659192825,0.7243653187315159,0.7120732423253993
15348,LOC101261461,LOC101218790,5464,0.4780448430493274,0.37136833474861647,0.42470658889897195
15349,LOC101261461,LOC101218419,5464,0.34460089686098655,0.3067878279145885,0.3256943623877875
15350,LOC101261461,LOC101219757,5464,0.848439461883408,0.8905332201106848,0.8694863409970464
15351,LOC101261461,LOC105435136,5464,0.9270762331838565,0.9576703464027408,0.9423732897932986
15352,LOC101261461,LOC101220003,5464,0.9451569506726457,0.8789461183827382,0.9120515345276919
15353,LOC101261461,LOC116402965,5464,0.9139910313901345,0.8575964913993083,0.8857937613947213
15354,LOC101261461,LOC101216763,5464,0.823067264573991,0.8823343386723668,0.852700801623179
15355,LOC101261461,LOC101215623,5464,0.9079461883408072,0.7443764457848965,0.8261613170628519
15356,LOC101261461,LOC101208666,5464,0.9175067264573991,0.9245117273286287,0.9210092268930139
15357,LOC101261461,LOC101205613,5464,0.9496053811659193,0.9522415156217973,0.9509234483938582
15358,LOC101261461,LOC101209401,5464,0.8810941704035874,0.8277180756053996,0.8544061230044935
15359,LOC101261461,LOC101205377,5464,0.9294708520179372,0.945512576498492,0.9374917142582146
15360,LOC101247855,LOC101218790,5464,0.6685488789237668,0.7462680448595941,0.7074084618916805
15361,LOC101247855,LOC101218419,5464,0.8849650224215247,0.8921619344154555,0.8885634784184901
15362,LOC101247855,LOC101219757,5464,0.31382242152466366,0.20725015372902697,0.26053628762684533
15363,LOC101247855,LOC105435136,5464,0.32509417040358746,0.10182425112002577,0.21345921076180663
15364,LOC101247855,LOC101220003,5464,0.320609865470852,0.28912119052964125,0.30486552800024663
15365,LOC101247855,LOC116402965,5464,0.4258008968609866,0.2467277678545284,0.3362643323577575
15366,LOC101247855,LOC101216763,5464,0.39705829596412556,0.3499575415068373,0.3735079187354814
15367,LOC101247855,LOC101215623,5464,0.3714869955156951,0.3350062955696758,0.3532466455426855
15368,LOC101247855,LOC101208666,5464,0.34057040358744395,0.3789113056718691,0.35974085462965655
15369,LOC101247855,LOC101205613,5464,0.30049147982062785,0.09126526309624902,0.19587837145843845
15370,LOC101247855,LOC101209401,5464,0.2824968609865471,0.26871248279698984,0.27560467189176846
15371,LOC101247855,LOC101205377,5464,0.26531300448430495,0.2483968258616146,0.2568549151729598
15372,LOC101247288,LOC101218790,5464,0.42811659192825113,0.3855992503879828,0.406857921158117
15373,LOC101247288,LOC101218419,5464,0.1094439461883408,0.21920295159731779,0.1643234488928293
15374,LOC101247288,LOC101219757,5464,0.864798206278027,0.8976369652425991,0.8812175857603131
15375,LOC101247288,LOC105435136,5464,0.9414529147982063,0.953699745249041,0.9475763300236236
15376,LOC101247288,LOC101220003,5464,0.9513991031390134,0.8453697467781975,0.8983844249586055
15377,LOC101247288,LOC116402965,5464,0.9634977578475337,0.8475040587716643,0.9055009083095991
15378,LOC101247288,LOC101216763,5464,0.8480358744394619,0.8656261895698515,0.8568310320046567
15379,LOC101247288,LOC101215623,5464,0.7487533632286996,0.7739217006822641,0.7613375319554818
15380,LOC101247288,LOC101208666,5464,0.8259820627802691,0.8762495973763579,0.8511158300783135
15381,LOC101247288,LOC101205613,5464,0.9362959641255605,0.9234575854294164,0.9298767747774884
15382,LOC101247288,LOC101209401,5464,0.8218834080717489,0.7310474071037452,0.7764654075877471
15383,LOC101247288,LOC101205377,5464,0.8885560538116591,0.9228192439460046,0.9056876488788319
15384,LOC101249898,LOC101218790,5464,0.825083408071749,0.771397616468039,0.7982405122698939
15385,LOC101249898,LOC101218419,5464,0.7851192825112108,0.7339885931435227,0.7595539378273668
15386,LOC101249898,LOC101219757,5464,0.3228340807174888,0.2974319932066411,0.31013303696206496
15387,LOC101249898,LOC105435136,5464,0.3711641255605381,0.19581271412257328,0.2834884198415557
15388,LOC101249898,LOC101220003,5464,0.4681470852017937,0.34655890993919164,0.4073529975704927
15389,LOC101249898,LOC116402965,5464,0.469467264573991,0.2507686451348423,0.36011795485441667
15390,LOC101249898,LOC101216763,5464,0.44156412556053815,0.4277473573248221,0.43465574144268015
15391,LOC101249898,LOC101215623,5464,0.40127713004484306,0.4323270182425112,0.4168020741436771
15392,LOC101249898,LOC101208666,5464,0.4673004484304933,0.43052912066996574,0.4489147845502295
15393,LOC101249898,LOC101205613,5464,0.3184502242152466,0.15488858305759715,0.23666940363642186
15394,LOC101249898,LOC101209401,5464,0.35330582959641255,0.3188193610728822,0.3360625953346474
15395,LOC101249898,LOC101205377,5464,0.23585291479820628,0.2185236157067143,0.22718826525246028
15396,LOC101265639,LOC101218790,5464,0.5092894867962133,0.3398670609938215,0.42457827389501746
15397,LOC101265639,LOC101218419,5464,0.3646517189835575,0.2136264108095094,0.28913906489653346
15398,LOC101265639,LOC101219757,5464,0.82899451918286,0.9098825803051156,0.8694385497439878
15399,LOC101265639,LOC105435136,5464,0.8330602889885401,0.902146350033674,0.867603319511107
15400,LOC101265639,LOC101220003,5464,0.760609865470852,0.8118259104174598,0.7862178879441559
15401,LOC101265639,LOC116402965,5464,0.7436851021425013,0.7062555513259738,0.7249703267342376
15402,LOC101265639,LOC101216763,5464,0.8457757847533632,0.8639219934994583,0.8548488891264108
15403,LOC101265639,LOC101215623,5464,0.7614309915296463,0.7915668648063015,0.776498928167974
15404,LOC101265639,LOC101208666,5464,0.775103139013453,0.8572926122221898,0.8161978756178214
15405,LOC101265639,LOC101205613,5464,0.7835854509217738,0.913290972445902,0.8484382116838378
15406,LOC101265639,LOC101209401,5464,0.7448888888888888,0.7847383678369594,0.7648136283629241
15407,LOC101265639,LOC101205377,5464,0.750987543597409,0.8366431436853973,0.7938153436414032
15408,LOC101264625,LOC101218790,5464,0.34445919282511206,0.4068460660009956,0.37565262941305383
15409,LOC101264625,LOC101218419,5464,0.2621488789237668,0.16047683653317457,0.2113128577284707
15410,LOC101264625,LOC101219757,5464,0.9516053811659193,0.8857778688764605,0.9186916250211898
15411,LOC101264625,LOC105435136,5464,0.9428233183856503,0.9206641093965037,0.9317437138910769
15412,LOC101264625,LOC101220003,5464,0.9611408071748878,0.8964175443048682,0.928779175739878
15413,LOC101264625,LOC116402965,5464,0.8426977578475336,0.6618059012425209,0.7522518295450273
15414,LOC101264625,LOC101216763,5464,0.9139515695067265,0.8471552809580979,0.8805534252324122
15415,LOC101264625,LOC101215623,5464,0.8448932735426009,0.8108752305935405,0.8278842520680707
15416,LOC101264625,LOC101208666,5464,0.9714152466367714,0.8729114813621855,0.9221633639994784
15417,LOC101264625,LOC101205613,5464,0.9458941704035874,0.8764428567245469,0.9111685135640671
15418,LOC101264625,LOC101209401,5464,0.9728717488789237,0.8437117507540043,0.908291749816464
15419,LOC101264625,LOC101205377,5464,0.9177614349775784,0.886925712277825,0.9023435736277017
15420,LOC101250191,LOC101218790,5464,0.3286816143497758,0.27624959737635796,0.30246560586306687
15421,LOC101250191,LOC101218419,5464,0.2532530429212044,0.25039123630672927,0.2518221396139668
15422,LOC101250191,LOC101219757,5464,0.9488686739269699,0.9320078475008052,0.9404382607138876
15423,LOC101250191,LOC105435136,5464,0.9543215887251761,0.9335304969107786,0.9439260428179774
15424,LOC101250191,LOC101220003,5464,0.9778347213324793,0.8941140490436266,0.9359743851880529
15425,LOC101250191,LOC116402965,5464,0.9364048686739269,0.7753213668706627,0.8558631177722948
15426,LOC101250191,LOC101216763,5464,0.9083510570147342,0.856338028169014,0.8823445425918741
15427,LOC101250191,LOC101215623,5464,0.9092837924407431,0.8236479166056632,0.8664658545232031
15428,LOC101250191,LOC101208666,5464,0.9660679051889814,0.9072530819009692,0.9366604935449754
15429,LOC101250191,LOC101205613,5464,0.9771069827033952,0.9674855787531843,0.9722962807282898
15430,LOC101250191,LOC101209401,5464,0.9495144138372839,0.8595473046177272,0.9045308592275055
15431,LOC101250191,LOC101205377,5464,0.9413042921204355,0.8963778513074288,0.9188410717139321
15432,LOC101255628,LOC101218841,5465,0.8772448430493274,0.9814939533249393,0.9293693981871334
15433,LOC101254901,LOC101218841,5465,0.63447533632287,0.3784955052560686,0.5064854207894693
15434,LOC101246731,LOC101214473,5467,0.7925739910313901,0.7637258059793272,0.7781498985053587
15435,LOC101263682,LOC101213053,5468,0.9145255605381166,0.9776463353928142,0.9460859479654654
15436,LOC101251530,LOC101203595,5469,0.935182062780269,0.9601768615853122,0.9476794621827906
15437,LOC101251530,LOC101218678,5469,0.9661488789237669,0.9365816520746099,0.9513652654991884
15438,LOC101244800,LOC101203595,5469,0.9377650224215247,0.9446575502913531,0.9412112863564389
15439,LOC101244800,LOC101218678,5469,0.9058869955156951,0.8943632690111564,0.9001251322634257
15440,LOC101259995,LOC101215528,5471,0.9737973094170403,0.9262569178062136,0.950027113611627
15441,LOC101253217,LOC101220294,5472,0.9951569506726458,0.9890310679043074,0.9920940092884766
15442,LOC101251509,LOC101221897,5473,0.6419730941704036,0.7444063782091951,0.6931897361897994
15443,LOC101247306,LOC101203944,5474,0.7975748878923767,0.8036485022400516,0.8006116950662141
15444,LOC101247700,LOC101203944,5474,0.8126708520179372,0.8013411027495534,0.8070059773837452
15445,LOC101265233,LOC101212643,5475,0.7515121076233184,0.7445052853503558,0.7480086964868371
15446,LOC101265233,LOC101212397,5475,0.6494780269058297,0.5795086527480894,0.6144933398269595
15447,LOC101252807,LOC101212643,5475,0.8291730941704036,0.7883458756698193,0.8087594849201114
15448,LOC101252807,LOC101212397,5475,0.6959210762331838,0.7118327428186583,0.703876909525921
15449,LOC101261455,LOC101220013,5476,0.8468735426008968,0.7185733946297327,0.7827234686153147
15450,LOC101261455,LOC101219203,5476,0.7794224215246637,0.7597903428889344,0.7696063822067991
15451,LOC101261455,LOC101219977,5476,0.5953506726457399,0.6214517876489708,0.6084012301473554
15452,LOC101256680,LOC101220013,5476,0.6618403587443946,0.6883956545928377,0.6751180066686162
15453,LOC101256680,LOC101219203,5476,0.7962618834080717,0.8946560862053821,0.8454589848067269
15454,LOC101256680,LOC101219977,5476,0.7441793721973095,0.8642323797253375,0.8042058759613235
15455,LOC101268222,LOC101220013,5476,0.7889291479820628,0.5590173054961788,0.6739732267391207
15456,LOC101268222,LOC101219203,5476,0.8442044843049328,0.7828526251061463,0.8135285547055395
15457,LOC101268222,LOC101219977,5476,0.7263139013452915,0.8289596205089163,0.7776367609271039
15458,LOC101257560,LOC101215930,5477,0.9852340807174889,0.9796316359696642,0.9824328583435765
15459,LOC100316882,LOC101213925,5478,0.9936502242152466,0.9866768176627332,0.9901635209389898
15460,LOC101253450,LOC101208447,5479,0.7600789237668162,0.9051857925097362,0.8326323581382762
15461,LOC101243905,LOC101214787,5480,0.9867838565022421,0.990032502708559,0.9884081796054005
15462,LOC101257955,LOC101221762,5481,0.944437668161435,0.9395098240168663,0.9419737460891506
15463,LOC101265591,LOC101206354,5483,0.9212556053811659,0.9132616907264794,0.9172586480538227
15464,LOC101257365,LOC101206354,5483,0.9963129048330842,0.9954379081139644,0.9958754064735242
15465,LOC101264981,LOC101206354,5483,0.305370403587444,0.18139439547890251,0.24338239953317325
15466,LOC101249925,LOC101206354,5483,0.9000179372197309,0.9344148048373401,0.9172163710285355
15467,LOC101245535,LOC101221923,5484,0.6592,0.7771368334748616,0.7181684167374308
15468,LOC101254380,LOC101211166,5485,0.8972125560538117,0.9093340360945995,0.9032732960742056
15469,LOC101267180,LOC101211166,5485,0.8445201793721973,0.8291541812668574,0.8368371803195274
15470,LOC104645802,LOC101206833,5486,0.7606457399103139,0.900799390940236,0.830722565425275
15471,LOC101248057,LOC101209181,5487,0.890496860986547,0.9081497532201758,0.8993233071033614
15472,LOC101250354,LOC101209181,5487,0.905772197309417,0.9216453723495976,0.9137087848295073
15473,LOC101258695,LOC101211227,5490,0.7823928251121076,0.8569002371819273,0.8196465311470175
15474,LOC101251155,LOC101204848,5492,0.9748735426008968,0.965506134520219,0.9701898385605578
15475,LOC101248052,LOC101213403,5493,0.6090116591928252,0.7890720623114988,0.699041860752162
15476,LOC101248052,LOC101213302,5493,0.6741668161434978,0.7758809730640716,0.7250238946037847
15477,LOC101248052,LOC116401624,5493,0.8205345291479821,0.6993528740007613,0.7599437015743717
15478,LOC101252525,LOC101213403,5493,0.45439999999999997,0.6080641855289742,0.5312320927644871
15479,LOC101252525,LOC101213302,5493,0.754152466367713,0.8137259686555461,0.7839392175116295
15480,LOC101252525,LOC116401624,5493,0.5228556053811659,0.3235278615560305,0.42319173346859823
15481,LOC101253771,LOC101211230,5494,0.6666547085201794,0.5723346314895611,0.6194946700048702
15482,LOC101268179,LOC101215364,5497,0.9138798206278027,0.9380867324529296,0.9259832765403662
15483,LOC101268179,LOC101221439,5497,0.9441793721973094,0.9333958010014348,0.9387875865993721
15484,LOC101258297,LOC101205956,5498,0.8939049327354259,0.9474848629778208,0.9206948978566234
15485,LOC101258297,LOC101214020,5498,0.83287533632287,0.8238834717707957,0.8283794040468329
15486,LOC101258297,LOC101210378,5498,0.16429058295964127,0.4294326829538097,0.2968616329567255
15487,LOC101258297,LOC101213775,5498,0.7085488789237668,0.8561974759157858,0.7823731774197763
15488,LOC101246319,LOC101205956,5498,0.8554459392127554,0.8224649351409915,0.8389554371768735
15489,LOC101246319,LOC101214020,5498,0.8731519681116093,0.9457735091537908,0.9094627386327001
15490,LOC101246319,LOC101210378,5498,0.3565839561534629,0.45397727087867934,0.40528061351607114
15491,LOC101246319,LOC101213775,5498,0.85798903836572,0.8993196880520824,0.8786543632089012
15492,LOC101257739,LOC101205956,5498,0.6906834080717489,0.7184953100446058,0.7045893590581773
15493,LOC101257739,LOC101214020,5498,0.7340556053811659,0.8643573150615405,0.7992064602213531
15494,LOC101257739,LOC101210378,5498,0.443867264573991,0.5616494067198293,0.5027583356469102
15495,LOC101257739,LOC101213775,5498,0.7628125560538117,0.867858107294727,0.8153353316742693
15496,LOC101263363,LOC101205956,5498,0.6399354260089687,0.7853812642545037,0.7126583451317362
15497,LOC101263363,LOC101214020,5498,0.6663390134529148,0.7981741221177842,0.7322565677853494
15498,LOC101263363,LOC101210378,5498,0.40203766816143494,0.5198351113844072,0.46093638977292106
15499,LOC101263363,LOC101213775,5498,0.37635874439461886,0.5855172615735996,0.48093800298410927
15500,LOC101255321,LOC101205956,5498,0.5542026905829597,0.3621042494281931,0.4581534700055764
15501,LOC101255321,LOC101214020,5498,0.7247354260089686,0.5961432721996103,0.6604393491042895
15502,LOC101255321,LOC101210378,5498,0.7297363228699552,0.8499702302519203,0.7898532765609377
15503,LOC101255321,LOC101213775,5498,0.7394941704035874,0.6324786324786325,0.6859864014411099
15504,LOC101257442,LOC101205956,5498,0.8737004484304933,0.8567570821091948,0.865228765269844
15505,LOC101257442,LOC101214020,5498,0.9094026905829596,0.9607462283518622,0.935074459467411
15506,LOC101257442,LOC101210378,5498,0.1446170403587444,0.5661327633158619,0.35537490183730314
15507,LOC101257442,LOC101213775,5498,0.6630457399103139,0.6799215249919476,0.6714836324511307
15508,LOC101255747,LOC101205315,5499,0.9430887892376681,0.9547187490849462,0.9489037691613071
15509,LOC101255747,LOC101203835,5499,0.8975497757847534,0.7943870197391324,0.8459683977619429
15510,LOC101252714,LOC101205315,5499,0.9926816143497758,0.9720710960147579,0.9823763551822668
15511,LOC101252714,LOC101203835,5499,0.8329183856502241,0.6715664743833758,0.7522424300168
15512,LOC101263953,LOC101211169,5500,0.7501560538116592,0.7472284852566542,0.7486922695341567
15513,LOC101258698,LOC101214472,5501,0.7542313901345292,0.6583311372043766,0.7062812636694529
15514,LOC101256924,LOC101211376,5503,0.7277847533632287,0.9086234663699453,0.818204109866587
15515,LOC101263310,LOC101214357,5504,0.7471282511210763,0.8555884161517965,0.8013583336364364
15516,LOC101263310,LOC101220612,5504,0.8182457399103138,0.9549471464964423,0.886596443203378
15517,LOC101259461,LOC101216518,5505,0.8694744394618834,0.9023688911012855,0.8859216652815844
15518,LOC101261725,LOC101222083,5506,0.7475587443946189,0.611326169072648,0.6794424567336335
15519,LOC101264047,LOC101211852,5507,0.8120107623318386,0.8703112646774619,0.8411610135046502
15520,LOC101264047,LOC101219544,5507,0.3760789237668162,0.7144218975204891,0.5452504106436526
15521,LOC101251071,LOC101211852,5507,0.7132340807174888,0.8342687215926652,0.773751401155077
15522,LOC101251071,LOC101219544,5507,0.5522080717488789,0.7934825399614132,0.672845305855146
15523,LOC101268889,LOC101211852,5507,0.7947551569506727,0.5408398647835267,0.6677975108670997
15524,LOC101268889,LOC101219544,5507,0.7152071748878924,0.7888430141951268,0.7520250945415097
15525,LOC101250416,LOC101216762,5508,0.7268878923766816,0.5001252606886409,0.6135065765326613
15526,LOC101250416,LOC101216696,5508,0.8868001993024415,0.8663582325554157,0.8765792159289285
15527,LOC101250416,LOC101214919,5508,0.21026407573492775,0.5486281514450528,0.3794461135899903
15528,LOC101250416,LOC101203956,5508,0.3537618335824614,0.42268161986471847,0.3882217267235899
15529,AT3,LOC101216762,5508,0.6856083707025411,0.6643566643566644,0.6749825175296027
15530,AT3,LOC101216696,5508,0.4160717488789238,0.034979942022195544,0.22552584545055968
15531,AT3,LOC101214919,5508,0.7324125560538116,0.6143129044537495,0.6733627302537806
15532,AT3,LOC101203956,5508,0.40581165919282514,0.5363064039120378,0.47105903155243145
15533,LOC101245379,LOC101216762,5508,0.4529793721973094,0.65859792620356,0.5557886492004347
15534,LOC101245379,LOC101216696,5508,0.2583677130044843,0.05462211941085181,0.15649491620766806
15535,LOC101245379,LOC101214919,5508,0.37543318385650226,0.55094726362332,0.46319022373991114
15536,LOC101245379,LOC101203956,5508,0.3499479820627802,0.5968902813973237,0.47341913173005196
15537,LOC101249389,LOC101216762,5508,0.4907418321588725,0.6829473026656125,0.5868445674122426
15538,LOC101249389,LOC101216696,5508,0.4369404228058937,0.22613686275658107,0.33153864278123735
15539,LOC101249389,LOC101214919,5508,0.5095400384368994,0.6316301133202541,0.5705850758785768
15540,LOC101249389,LOC101203956,5508,0.4187162075592569,0.4538490820180961,0.4362826447886765
15541,LOC101245674,LOC101216762,5508,0.5965919282511211,0.6868385178244333,0.6417152230377772
15542,LOC101245674,LOC101216696,5508,0.5002044843049328,0.05687095546250476,0.2785377198837188
15543,LOC101245674,LOC101214919,5508,0.5871928251121076,0.5818511903018945,0.584522007707001
15544,LOC101245674,LOC101203956,5508,0.4369937219730942,0.5260226640508331,0.4815081930119637
15545,LOC101266953,LOC101216762,5508,0.5358604882909815,0.5830380759958225,0.5594492821434021
15546,LOC101266953,LOC101216696,5508,0.7554838066766317,0.7595326637580159,0.7575082352173238
15547,LOC101266953,LOC101214919,5508,0.31379770802192325,0.5616175221809024,0.4377076151014129
