,tomato,mustard,Group Number,Species 1 Score,Species 2 Score,Total Score
26259,EXP2,LOC103852587,7101,0.9183407825609661,0.9804159394136616,0.9493783609873139
26260,EXP2,LOC103855142,7101,0.07576570218772054,0.5792562790284885,0.3275109906081045
26261,EXP2,EXPA18,7101,0.08844350348937506,0.4471910777149957,0.2678172906021854
26262,EXP2,EXPA4,7101,0.37619383674429546,0.7667695503686391,0.5714816935564673
26263,EXP2,EXPA10,7101,0.8073206304398964,0.9210359369812673,0.8641782837105818
26264,EXP2,LOC103853964,7101,0.37673331765074886,0.8872322311957846,0.6319827744232668
26265,EXP2,EXPA20,7101,0.17646044068062416,0.7313019554477413,0.45388119806418276
26266,EXP2,LOC103865735,7101,0.2582921665490473,0.8142058397183681,0.5362490031337077
26267,EXPA4,EXPA6,7101,0.794591390261115,0.8614560837795462,0.8280237370203306
26268,EXPA4,LOC103849346,7101,0.7893747353563867,0.9022394462029998,0.8458070907796933
26269,EXPA4,EXPA1,7101,0.7527678193366266,0.7851729136467178,0.7689703664916723
26270,EXPA4,LOC103844116,7101,0.514438955539873,0.7139247995740022,0.6141818775569376
26271,EXPA4,LOC103867023,7101,0.6996866619618913,0.8262645984741657,0.7629756302180285
26272,EXPA4,LOC103852587,7101,0.7650021171489062,0.9064994231281248,0.8357507701385155
26273,EXPA4,LOC103855142,7101,0.5951277346506705,0.7404135727598142,0.6677706537052424
26274,EXPA4,EXPA18,7101,0.5505095271700776,0.5929651214389255,0.5717373243045016
26275,EXPA4,EXPA4,7101,0.6866676076217361,0.7496770503604216,0.7181723289910789
26276,EXPA4,EXPA10,7101,0.6994947071277346,0.8441985754058647,0.7718466412667997
26277,EXPA4,LOC103853964,7101,0.6658630910374029,0.7746518224878134,0.7202574567626081
26278,EXPA4,EXPA20,7101,0.6939731827805222,0.7818655148951277,0.737919348837825
26279,EXPA4,LOC103865735,7101,0.7163133380381087,0.8067982131763454,0.7615557756072271
26280,exp18,EXPA6,7101,0.8571404375441073,0.9343845220838387,0.895762479813973
26281,exp18,LOC103849346,7101,0.7921072688779112,0.8281513475135343,0.8101293081957227
26282,exp18,EXPA1,7101,0.6854820042342978,0.6888382687927107,0.6871601365135043
26283,exp18,LOC103844116,7101,0.7095045871559633,0.7496435227642517,0.7295740549601075
26284,exp18,LOC103867023,7101,0.8498348623853211,0.9096036840911556,0.8797192732382384
26285,exp18,LOC103852587,7101,0.6430374029640085,0.7220128390971216,0.682525121030565
26286,exp18,LOC103855142,7101,0.7135977417078335,0.782776676626335,0.7481872091670843
26287,exp18,EXPA18,7101,0.4895017642907551,0.6247729491465255,0.5571373567186403
26288,exp18,EXPA4,7101,0.8452674664784756,0.8706262100339549,0.8579468382562152
26289,exp18,EXPA10,7101,0.5880988002822866,0.7202648022693581,0.6541818012758223
26290,exp18,LOC103853964,7101,0.846029640084686,0.9714325158516504,0.9087310779681681
26291,exp18,EXPA20,7101,0.8831616090331686,0.8787444901340118,0.8809530495835902
26292,exp18,LOC103865735,7101,0.8384756527875794,0.8474987427151436,0.8429871977513614
26293,EXPA10,EXPA6,7101,0.7123782639378969,0.838339792326125,0.775359028132011
26294,EXPA10,LOC103849346,7101,0.7300776287932251,0.8506937254089874,0.7903856771011062
26295,EXPA10,EXPA1,7101,0.7424911785462244,0.7301777948702778,0.7363344867082511
26296,EXPA10,LOC103844116,7101,0.5836767819336627,0.7018134485104873,0.642745115222075
26297,EXPA10,LOC103867023,7101,0.6599364855328158,0.8546184263724127,0.7572774559526143
26298,EXPA10,LOC103852587,7101,0.7065490472829923,0.8785078247492827,0.7925284360161375
26299,EXPA10,LOC103855142,7101,0.6469654199011997,0.7444487175694464,0.6957070687353231
26300,EXPA10,EXPA18,7101,0.7054340155257587,0.580841937106174,0.6431379763159664
26301,EXPA10,EXPA4,7101,0.7143119266055046,0.7651917811371114,0.7397518538713079
26302,EXPA10,EXPA10,7101,0.7392095977417078,0.8176263119315511,0.7784179548366295
26303,EXPA10,LOC103853964,7101,0.6112491178546224,0.8457171782912102,0.7284831480729164
26304,EXPA10,EXPA20,7101,0.5823782639378969,0.8051001390409135,0.6937392014894053
26305,EXPA10,LOC103865735,7101,0.6312420606916019,0.7925154572079401,0.711878758949771
26306,EXP1,EXPA6,7101,0.3388379204892967,0.3484542792059876,0.34364609984764216
26307,EXP1,LOC103849346,7101,0.356703520740218,0.24761707540750824,0.30216029807386313
26308,EXP1,EXPA1,7101,0.3018144750254842,0.3515960121882673,0.32670524360687575
26309,EXP1,LOC103844116,7101,0.5369591468674038,0.5901843031683578,0.5635717250178808
26310,EXP1,LOC103867023,7101,0.40858151023288636,0.31463348092049687,0.3616074955766916
26311,EXP1,LOC103852587,7101,0.2721492982043441,0.12702422861876164,0.19958676341155285
26312,EXP1,LOC103855142,7101,0.6800282286520819,0.7279235570807325,0.7039758928664073
26313,EXP1,EXPA18,7101,0.6064329961577668,0.6542851226222525,0.6303590593900097
26314,EXP1,EXPA4,7101,0.398764212342194,0.45120255598615505,0.4249833841641745
26315,EXP1,EXPA10,7101,0.421240492433153,0.29048046360119256,0.3558604780171728
26316,EXP1,LOC103853964,7101,0.38261742335136834,0.22921042511019732,0.30591392423078284
26317,EXP1,EXPA20,7101,0.43347290833529367,0.5346034375647132,0.4840381729500034
26318,EXP1,LOC103865735,7101,0.45004626362424527,0.38878206076383753,0.4194141621940414
26319,EXPA3,EXPA6,7101,0.5749160197600565,0.7624471200780996,0.668681569919078
26320,EXPA3,LOC103849346,7101,0.506681721947777,0.6744845132088867,0.5905831175783318
26321,EXPA3,EXPA1,7101,0.5233648553281581,0.5498269384374168,0.5365958968827875
26322,EXPA3,LOC103844116,7101,0.67033450952717,0.6064668816377246,0.6384006955824473
26323,EXPA3,LOC103867023,7101,0.5864107268877911,0.6446370637714601,0.6155238953296256
26324,EXPA3,LOC103852587,7101,0.3945179957657022,0.48605745052214305,0.4402877231439226
26325,EXPA3,LOC103855142,7101,0.7565786873676782,0.8060113007721208,0.7812949940698994
26326,EXPA3,EXPA18,7101,0.5073987297106562,0.7051149306274591,0.6062568301690576
26327,EXPA3,EXPA4,7101,0.5706704304869442,0.538472916605035,0.5545716735459896
26328,EXPA3,EXPA10,7101,0.5132477064220183,0.6190311839514573,0.5661394451867379
26329,EXPA3,LOC103853964,7101,0.6829188426252647,0.5480315685327074,0.615475205578986
26330,EXPA3,EXPA20,7101,0.7564770642201835,0.7714995710439901,0.7639883176320867
26331,EXPA3,LOC103865735,7101,0.6308482709950599,0.6265479395319942,0.628698105263527
26332,exp11,EXPA6,7101,0.7670995059985886,0.8583321007011212,0.8127158033498549
26333,exp11,LOC103849346,7101,0.8336556104446012,0.8857497855219951,0.8597026979832982
26334,exp11,EXPA1,7101,0.7720465772759351,0.7445315504541018,0.7582890638650184
26335,exp11,LOC103844116,7101,0.4803740296400847,0.5784161169127001,0.5293950732763923
26336,exp11,LOC103867023,7101,0.6603669724770642,0.84364635617483,0.7520066643259471
26337,exp11,LOC103852587,7101,0.8101834862385321,0.960417714404047,0.8853006003212895
26338,exp11,LOC103855142,7101,0.5355187014820042,0.6368369671330947,0.5861778343075494
26339,exp11,EXPA18,7101,0.3596753705010586,0.49124633908232995,0.42546085479169427
26340,exp11,EXPA4,7101,0.6481721947776994,0.7245116311175537,0.6863419129476265
26341,exp11,EXPA10,7101,0.607410021171489,0.8663793811857593,0.7368947011786242
26342,exp11,LOC103853964,7101,0.6594354269583628,0.8576161879123154,0.7585258074353391
26343,exp11,EXPA20,7101,0.619075511644319,0.7342070230452918,0.6766412673448055
26344,exp11,LOC103865735,7101,0.6223076923076923,0.8062597994260864,0.7142837458668894
26345,LOC101267230,LOC103829054,7102,0.9011965811965812,0.8232523740496406,0.8622244776231109
26346,LOC101267230,LOC103835388,7102,0.9133850858621502,0.959402025461251,0.9363935556617006
26347,LOC101245376,LOC103828152,7103,0.9641721947776994,0.885412537348756,0.9247923660632278
26348,LOC101245376,LOC103868032,7103,0.8325532815808045,0.9150075437091383,0.8737804126449714
26349,LOC101245376,LOC103842585,7103,0.8064530698659138,0.8656509777238707,0.8360520237948923
26350,LOC101264677,LOC103828152,7103,0.7835257586450247,0.9439458036268971,0.863735781135961
26351,LOC101264677,LOC103868032,7103,0.6861143260409315,0.8603910895482649,0.7732527077945982
26352,LOC101264677,LOC103842585,7103,0.6911898376852506,0.7589503890187261,0.7250701133519883
26353,LOC101255355,LOC103828152,7103,0.7488892025405788,0.7920184599000089,0.7704538312202938
26354,LOC101255355,LOC103868032,7103,0.7098659139026111,0.8956778984113836,0.8027719061569973
26355,LOC101255355,LOC103842585,7103,0.627257586450247,0.8044907256752359,0.7158741560627415
26356,LOC101266038,LOC103851567,7104,0.9441104053948091,0.9553167301296165,0.9497135677622128
26357,LOC101266038,LOC103845383,7104,0.9625907629577355,0.8719607398422888,0.9172757514000122
26358,LOC101266038,LOC103856618,7104,0.9798980632008155,0.9635699658478701,0.9717340145243428
26359,LOC101256825,LOC103851567,7104,0.939347918136909,0.9553336347999544,0.9473407764684316
26360,LOC101256825,LOC103845383,7104,0.9449033168666195,0.8522912167559092,0.8985972668112644
26361,LOC101256825,LOC103856618,7104,0.9749950599858855,0.9555299168055432,0.9652624883957144
26362,GS1,LOC103851053,7105,0.747940719830628,0.6103403051011251,0.6791405124658766
26363,GS1,LOC103846320,7105,0.440197600564573,0.3805106055675532,0.4103541030660631
26364,GS1,LOC103852318,7105,0.6518842625264644,0.3215493693853603,0.4867168159559123
26365,GS1,LOC103863734,7105,0.7665546930134086,0.613272326256381,0.6899135096348947
26366,LOC101261030,LOC103851053,7105,0.4794166078569748,0.6283334483790064,0.5538750281179906
26367,LOC101261030,LOC103846320,7105,0.6048835568101623,0.6279442653018963,0.6164139110560293
26368,LOC101261030,LOC103852318,7105,0.5476734885909198,0.5657288800796774,0.5567011843352986
26369,LOC101261030,LOC103863734,7105,0.34934525209754563,0.26788549339802187,0.3086153727477837
26370,gts1,LOC103851053,7105,0.714636556104446,0.5427328935301601,0.6286847248173031
26371,gts1,LOC103846320,7105,0.6094565984474242,0.5263023991953376,0.5678794988213809
26372,gts1,LOC103852318,7105,0.6221171489061398,0.6677974012825949,0.6449572750943673
26373,gts1,LOC103863734,7105,0.44968242766407907,0.3862510559549284,0.4179667418095038
26374,PP2Ac2,LOC103831543,7106,0.8224248412138321,0.879525485903618,0.850975163558725
26375,PP2Ac2,LOC103838577,7106,0.8032688779110797,0.8044788924059995,0.8038738851585396
26376,PP2Ac2,LOC103871815,7106,0.8231870148200424,0.8185013164512025,0.8208441656356225
26377,PP2Ac2,LOC103843301,7106,0.8661453775582216,0.8859154512913054,0.8760304144247635
26378,PP2Ac1,LOC103831543,7106,0.8813832039520113,0.861450167144928,0.8714166855484696
26379,PP2Ac1,LOC103838577,7106,0.8526690190543401,0.773043812679348,0.8128564158668441
26380,PP2Ac1,LOC103871815,7106,0.7853549752999295,0.7675058426766855,0.7764304089883075
26381,PP2Ac1,LOC103843301,7106,0.9037007762879322,0.8496287311777061,0.8766647537328192
26382,GLX1,LOC103871559,7107,0.7888026346741943,0.7224270035203976,0.755614819097296
26383,LOC101249929,LOC103859834,7108,0.8163387438249823,0.840073366269266,0.8282060550471242
26384,LOC101249929,LOC103869377,7108,0.8965363443895554,0.9091264088986185,0.902831376644087
26385,LOC101249929,LOC103836788,7108,0.8906873676781933,0.8741235984971748,0.8824054830876841
26386,LOC101249929,LOC103832883,7108,0.9202879322512351,0.8927905807176878,0.9065392564844614
26387,LOC101253161,LOC103859834,7108,0.8437035991531404,0.878827323018667,0.8612654610859036
26388,LOC101253161,LOC103869377,7108,0.9303994354269584,0.9205928467887465,0.9254961411078524
26389,LOC101253161,LOC103836788,7108,0.920197600564573,0.9033576901458451,0.9117776453552091
26390,LOC101253161,LOC103832883,7108,0.9225970359915314,0.8839688785019081,0.9032829572467198
26391,LOC101263346,LOC103855472,7109,0.9530620246216576,0.9439990533384611,0.9485305389800593
26392,LOC101247403,LOC103862101,7110,0.9242851093860268,0.9600212998846256,0.9421532046353263
26393,LOC101247403,LOC103834576,7110,0.9226760762173606,0.918356358903056,0.9205162175602083
26394,LOC101247403,LOC103842202,7110,0.9202371206774876,0.942111646895246,0.9311743837863669
26395,LOC101247403,LOC103864616,7110,0.938591390261115,0.959902967192261,0.9492471787266881
26396,LOC101256892,LOC103862101,7110,0.9394438955539873,0.9512587640150283,0.9453513297845078
26397,LOC101256892,LOC103834576,7110,0.9150374029640085,0.9190959382303346,0.9170666705971715
26398,LOC101256892,LOC103842202,7110,0.9144502470007058,0.9284442209271366,0.9214472339639213
26399,LOC101256892,LOC103864616,7110,0.9293211009174311,0.9464958731473538,0.9379084870323925
26400,LOC101266523,LOC103843568,7111,0.7417868736767819,0.632352158092477,0.6870695158846294
26401,LOC101266523,LOC103858069,7111,0.750605504587156,0.811643936928675,0.7811247207579155
26402,LOC101266523,LOC103867884,7111,0.6513422724064926,0.526515398041594,0.5889288352240433
26403,LOC101266523,LOC103866071,7111,0.6929513055751587,0.7644942756560069,0.7287227906155829
26404,LOC101266523,LOC103866716,7111,0.6799774170783345,0.8605922551252847,0.7702848361018095
26405,LOC101262711,LOC103842927,7112,0.8253719124911785,0.7018666982220513,0.7636193053566149
26406,LOC101262711,LOC103872290,7112,0.7485222300635145,0.8570422743543472,0.8027822522089308
26407,LOC101262475,LOC103838432,7113,0.9158127499411903,0.8938128436989484,0.9048127968200694
26408,LOC101263601,LOC103847147,7114,0.7606887791107975,0.8537703754104665,0.8072295772606319
26409,LOC101265686,LOC103847147,7114,0.7970203089469144,0.8950389018726148,0.8460296054097647
26410,LOC101257847,LOC103857287,7115,0.6716386732533521,0.8448362571369405,0.7582374651951463
26411,LOC101257847,LOC103870972,7115,0.6896485532815808,0.8706623672455107,0.7801554602635458
26412,LOC101257847,LOC103867988,7115,0.6885984474241355,0.662663077241665,0.6756307623329002
26413,LOC101257847,LOC103865005,7115,0.7554551870148201,0.8244712007809957,0.7899631938979079
26414,LOC101265789,LOC103857287,7115,0.9103288637967537,0.9737478921989172,0.9420383779978354
26415,LOC101265789,LOC103870972,7115,0.9154156669019053,0.9305327929473716,0.9229742299246384
26416,LOC101265789,LOC103867988,7115,0.9143937896965421,0.8128732821215736,0.8636335359090579
26417,LOC101265789,LOC103865005,7115,0.8818405081157374,0.8291098423216875,0.8554751752187124
26418,5PT3,LOC103831679,7116,0.524985179957657,0.7498939936297567,0.6374395867937068
26419,5PT3,LOC103860962,7116,0.48636273817925196,0.5596485519036771,0.5230056450414645
26420,5PT3,LOC103830835,7116,0.5282653493295695,0.5910007987456735,0.5596330740376214
26421,5PT3,LOC103836528,7116,0.567954834156669,0.762930311905255,0.665442573030962
26422,5PT3,LOC103858537,7116,0.5029442484121383,0.6070289619264563,0.5549866051692973
26423,5PT3,LOC103855941,7116,0.5193112208892025,0.5486317782445346,0.5339714995668685
26424,5PT3,LOC103844123,7116,0.7043895553987297,0.8396953590575459,0.7720424572281378
26425,5PT3,LOC103868850,7116,0.6498913196894849,0.8254001124160577,0.7376457160527713
26426,5PT3,LOC103865174,7116,0.7083246294989415,0.7852734964352276,0.7467990629670845
26427,5PT3,LOC103867197,7116,0.6493606210303458,0.7594197753651057,0.7043901981977257
26428,LOC101255985,LOC103831679,7116,0.49274805928016935,0.5358564492960848,0.514302254288127
26429,LOC101255985,LOC103860962,7116,0.5276612561750177,0.5334319439103038,0.5305466000426607
26430,LOC101255985,LOC103830835,7116,0.5195144671841919,0.6315356625151614,0.5755250648496766
26431,LOC101255985,LOC103836528,7116,0.3857614678899083,0.30913758476400843,0.34744952632695836
26432,LOC101255985,LOC103858537,7116,0.5883867325335215,0.6282105138597166,0.608298623196619
26433,LOC101255985,LOC103855941,7116,0.38691319689484827,0.7519095938230335,0.5694113953589408
26434,LOC101255985,LOC103844123,7116,0.48242766407904025,0.7373112840083227,0.6098694740436814
26435,LOC101255985,LOC103868850,7116,0.4959153140437544,0.7492826080525398,0.622598961048147
26436,LOC101255985,LOC103865174,7116,0.5597459421312633,0.5848356654734788,0.5722908038023711
26437,LOC101255985,LOC103867197,7116,0.5326633733239238,0.6436641060786846,0.5881637397013042
26438,LOC101257984,LOC103831679,7116,0.5981425546930135,0.513813698323949,0.5559781265084812
26439,LOC101257984,LOC103860962,7116,0.6785998588567397,0.6017513238469958,0.6401755913518677
26440,LOC101257984,LOC103830835,7116,0.681394495412844,0.7029494423571873,0.6921719688850156
26441,LOC101257984,LOC103836528,7116,0.3623655610444601,0.3305623761204627,0.3464639685824614
26442,LOC101257984,LOC103858537,7116,0.7728270995059986,0.8064550483684879,0.7896410739372433
26443,LOC101257984,LOC103855941,7116,0.6963105151729004,0.7550099103629855,0.725660212767943
26444,LOC101257984,LOC103844123,7116,0.5768694424841213,0.7971416080755488,0.687005525279835
26445,LOC101257984,LOC103868850,7116,0.7162681721947777,0.7878413158595391,0.7520547440271583
26446,LOC101257984,LOC103865174,7116,0.5862018348623853,0.6268851877052333,0.6065435112838093
26447,LOC101257984,LOC103867197,7116,0.6586760762173606,0.7399080292018788,0.6992920527096197
26448,LOC101247250,LOC103831679,7116,0.4740381086803105,0.2592669289708014,0.36665251882555594
26449,LOC101247250,LOC103860962,7116,0.7723189837685251,0.48238913705884096,0.627354060413683
26450,LOC101247250,LOC103830835,7116,0.6283528581510234,0.6157914977960536,0.6220721779735385
26451,LOC101247250,LOC103836528,7116,0.31930557515878616,0.370269568447245,0.34478757180301556
26452,LOC101247250,LOC103858537,7116,0.7296203246294989,0.7591929710380736,0.7444066478337863
26453,LOC101247250,LOC103855941,7116,0.8377925194071982,0.6555690323344082,0.7466807758708032
26454,LOC101247250,LOC103844123,7116,0.3448129851799577,0.7534636965160882,0.5491383408480229
26455,LOC101247250,LOC103868850,7116,0.6906478475652787,0.723858829098009,0.7072533383316439
26456,LOC101247250,LOC103865174,7116,0.41204798870853915,0.622181463183741,0.51711472594614
26457,LOC101247250,LOC103867197,7116,0.7398673253352153,0.7435434724728575,0.7417053989040363
26458,5PT1,LOC103831679,7116,0.5155931937583315,0.7362857340078297,0.6259394638830806
26459,5PT1,LOC103860962,7116,0.6734729083352936,0.7560157382480844,0.714744323291689
26460,5PT1,LOC103830835,7116,0.5759836901121305,0.7630328669053043,0.6695082785087174
26461,5PT1,LOC103836528,7116,0.3644381714106485,0.29516117898805827,0.3297996751993534
26462,5PT1,LOC103858537,7116,0.7967254763585039,0.743608555453658,0.7701670159060809
26463,5PT1,LOC103855941,7116,0.7321383203952011,0.8352808922285004,0.7837096063118507
26464,5PT1,LOC103844123,7116,0.4365968791656865,0.8140960532760078,0.6253464662208471
26465,5PT1,LOC103868850,7116,0.4907707990276797,0.7645948584445167,0.6276828287360983
26466,5PT1,LOC103865174,7116,0.40390182702109306,0.6259799426086442,0.5149408848148687
26467,5PT1,LOC103867197,7116,0.5747792676233043,0.6834041685977904,0.6290917181105473
26468,LOC101262655,LOC103831679,7116,0.6216965419901199,0.6429015176167796,0.6322990298034498
26469,LOC101262655,LOC103860962,7116,0.17323923782639378,0.3284560541963731,0.25084764601138343
26470,LOC101262655,LOC103830835,7116,0.6095243472124207,0.5757122148921693,0.592618281052295
26471,LOC101262655,LOC103836528,7116,0.8457699364855329,0.9252104514063513,0.8854901939459421
26472,LOC101262655,LOC103858537,7116,0.47758362738179255,0.5472413691092507,0.5124124982455216
26473,LOC101262655,LOC103855941,7116,0.22190543401552576,0.31026240274531847,0.2660839183804221
26474,LOC101262655,LOC103844123,7116,0.7801439661256174,0.7669339013302567,0.773538933727937
26475,LOC101262655,LOC103868850,7116,0.6749244883556811,0.7510398485341538,0.7129821684449175
26476,LOC101262655,LOC103865174,7116,0.8075031757233592,0.7636008638286542,0.7855520197760066
26477,LOC101262655,LOC103867197,7116,0.3468285109386027,0.6226797752993652,0.48475414311898396
26478,LOC101246854,LOC103831679,7116,,0.2235830481844149,0.2235830481844149
26479,LOC101246854,LOC103860962,7116,,0.3146998787089903,0.3146998787089903
26480,LOC101246854,LOC103830835,7116,,0.5317397864094904,0.5317397864094904
26481,LOC101246854,LOC103836528,7116,,0.4209356828946806,0.4209356828946806
26482,LOC101246854,LOC103858537,7116,,0.7006419548560778,0.7006419548560778
26483,LOC101246854,LOC103855941,7116,,0.5477738662248913,0.5477738662248913
26484,LOC101246854,LOC103844123,7116,,0.5661233223875594,0.5661233223875594
26485,LOC101246854,LOC103868850,7116,,0.45933792858622013,0.45933792858622013
26486,LOC101246854,LOC103865174,7116,,0.4128923468331213,0.4128923468331213
26487,LOC101246854,LOC103867197,7116,,0.5123016694770681,0.5123016694770681
26488,LOC101250445,LOC103831679,7116,0.6640759037089313,0.5838929483576408,0.6239844260332861
26489,LOC101250445,LOC103860962,7116,0.18307849133537207,0.344306718338609,0.26369260483699053
26490,LOC101250445,LOC103830835,7116,0.5081972869128832,0.46198858089518685,0.4850929339040351
26491,LOC101250445,LOC103836528,7116,0.8896416529444052,0.9602237802693384,0.9249327166068718
26492,LOC101250445,LOC103858537,7116,0.4131608249039442,0.4743661805165222,0.4437635027102332
26493,LOC101250445,LOC103855941,7116,0.28071198933584257,0.3979469277874745,0.3393294585616585
26494,LOC101250445,LOC103844123,7116,0.8426252646436133,0.7279958715038441,0.7853105680737287
26495,LOC101250445,LOC103868850,7116,0.5728158080451659,0.6703961186876904,0.6216059633664281
26496,LOC101250445,LOC103865174,7116,0.733625029404846,0.7225453362127622,0.7280851828088041
26497,LOC101250445,LOC103867197,7116,0.38015839410334823,0.6430527205014676,0.5116055573024079
26498,LOC101249803,LOC103831679,7116,0.6520657324327049,0.4820150742701995,0.5670404033514522
26499,LOC101249803,LOC103860962,7116,0.29151325738481704,0.30421560216548826,0.29786442977515265
26500,LOC101249803,LOC103830835,7116,0.5334892630305474,0.38006094133656776,0.4567751021835576
26501,LOC101249803,LOC103836528,7116,0.7678677286016735,0.8341008523240869,0.8009842904628802
26502,LOC101249803,LOC103858537,7116,0.5282226030849884,0.3803153566251516,0.45426897985507
26503,LOC101249803,LOC103855941,7116,0.2996027825385623,0.21372659231429164,0.256664687426427
26504,LOC101249803,LOC103844123,7116,0.6394515576166953,0.4789318502302557,0.5591917039234755
26505,LOC101249803,LOC103868850,7116,0.5238431293477166,0.3625122030589001,0.44317766620330834
26506,LOC101249803,LOC103865174,7116,0.6329267063212017,0.5498506049758897,0.5913886556485457
26507,LOC101249803,LOC103867197,7116,0.27415666901905433,0.36604903575290815,0.32010285238598124
26508,5PT2,LOC103831679,7116,0.5645617501764291,0.677474385902632,0.6210180680395305
26509,5PT2,LOC103860962,7116,0.560999294283698,0.7871135698014969,0.6740564320425975
26510,5PT2,LOC103830835,7116,0.6585405786873677,0.7880128982634678,0.7232767384754177
26511,5PT2,LOC103836528,7116,0.48463514467184193,0.46277943772249014,0.47370729119716604
26512,5PT2,LOC103858537,7116,0.6739477769936485,0.7334201106410674,0.7036839438173579
26513,5PT2,LOC103855941,7116,0.5880988002822866,0.7704937431588912,0.6792962717205888
26514,5PT2,LOC103844123,7116,0.6246097388849682,0.8637300436844856,0.7441698912847269
26515,5PT2,LOC103868850,7116,0.69996894848271,0.8974765553353253,0.7987227519090176
26516,5PT2,LOC103865174,7116,0.5993733239237826,0.7811318522024672,0.690252588063125
26517,5PT2,LOC103867197,7116,0.6739308398023994,0.8351724205938329,0.7545516301981161
26518,LOC101244493,LOC103831679,7116,0.5432698188661491,0.20474185394458744,0.3740058364053683
26519,LOC101244493,LOC103860962,7116,0.6081957186544342,0.3521344259385262,0.4801650722964802
26520,LOC101244493,LOC103830835,7116,0.6667889908256881,0.4664911398396592,0.5666400653326736
26521,LOC101244493,LOC103836528,7116,0.46356151493766173,0.7177535195758431,0.5906575172567524
26522,LOC101244493,LOC103858537,7116,0.7898282756998354,0.623418039818951,0.7066231577593932
26523,LOC101244493,LOC103855941,7116,0.6226017407668785,0.3719314853711209,0.49726661306899966
26524,LOC101244493,LOC103844123,7116,0.5662573512114797,0.6645761224348924,0.615416736823186
26525,LOC101244493,LOC103868850,7116,0.5075041166784285,0.5281602224654617,0.5178321695719451
26526,LOC101244493,LOC103865174,7116,0.48719830628087507,0.5623702038280626,0.5247842550544688
26527,LOC101244493,LOC103867197,7116,0.6104351917195954,0.5422727108376312,0.5763539512786133
26528,5PT4,LOC103831679,7116,0.8033309809456598,0.711856607073008,0.7575937940093339
26529,5PT4,LOC103860962,7116,0.7615243472124206,0.6996834600479248,0.7306039036301727
26530,5PT4,LOC103830835,7116,0.6729089625970359,0.8137561754873828,0.7433325690422093
26531,5PT4,LOC103836528,7116,0.3071390261115032,0.30300400687644424,0.3050715164939737
26532,5PT4,LOC103858537,7116,0.9187410021171489,0.8120462680827145,0.8653936350999317
26533,5PT4,LOC103855941,7116,0.7782074805928016,0.8398012010768274,0.8090043408348145
26534,5PT4,LOC103844123,7116,0.5377501764290755,0.8794222734997222,0.7085862249643988
26535,5PT4,LOC103868850,7116,0.7658207480592802,0.8795669023459456,0.8226938252026129
26536,5PT4,LOC103865174,7116,0.534244177840508,0.6889921012927847,0.6116181395666463
26537,5PT4,LOC103867197,7116,0.617529992942837,0.7841710301846976,0.7008505115637673
26538,LOC101254611,LOC103839656,7117,0.725570454010821,0.848189016753937,0.786879735382379
26539,LOC101264305,LOC103839656,7117,0.8642032462949895,0.8961794975462402,0.8801913719206148
26540,LOC101260752,LOC103839656,7117,0.7005535952324943,0.8013621407698857,0.7509578680011899
26541,Coi1,LOC117125603,7118,0.8314410726887791,0.8813478093660326,0.8563944410274058
26542,Coi1,LOC103857890,7118,0.8052787579393084,0.9098778214951335,0.8575782897172209
26543,Coi1,LOC103866997,7118,0.8322371206774877,0.9121498091885336,0.8721934649330106
26544,Coi1,LOC103865754,7118,0.7985095271700776,0.7129840546697038,0.7557467909198907
26545,LOC104649355,LOC103836620,7119,0.8600536344389555,0.9532704197852262,0.9066620271120909
26546,LOC104649355,LOC103844517,7119,0.8525165843330982,0.9301777948702777,0.891347189601688
26547,LOC101250608,LOC103836620,7119,0.9283669724770642,0.939632576990208,0.9339997747336362
26548,LOC101250608,LOC103844517,7119,0.9005561044460128,0.917350531017957,0.9089533177319848
26549,LOC101267099,LOC103855131,7120,0.8731235003528582,0.9222850042895601,0.8977042523212091
26550,LOC101256523,LOC103837268,7121,0.8991333803810868,0.8534508771410821,0.8762921287610845
26551,LOC101256523,LOC103854566,7121,0.9253973182780522,0.9275567257344023,0.9264770220062273
26552,eIF-5A3,LOC103831337,7122,0.41741707833450953,0.6830163003283732,0.5502166893314414
26553,LOC101250392,LOC103831337,7122,0.33791390261115034,0.5457109329546688,0.4418124177829096
26554,eIF-5A2,LOC103831337,7122,0.6629467576256568,0.7260368080413638,0.6944917828335103
26555,LOC101263553,LOC103859775,7123,0.8552378263937896,0.7167647841907523,0.786001305292271
26556,LOC101263553,LOC103868515,7123,0.8156951305575159,0.8106203591397214,0.8131577448486187
26557,LOC101263553,LOC103871223,7123,0.8069498941425547,0.8604857557021566,0.8337178249223556
26558,LOC101263553,LOC103832803,7123,0.6689513055751587,0.6728922810927367,0.6709217933339477
26559,LOC101263553,LOC103837716,7123,0.8670091743119266,0.7783155341241902,0.8226623542180584
26560,LOC101263553,LOC103869521,7123,0.863847565278758,0.8308848327071562,0.8473661989929571
26561,LOC101261599,LOC103859775,7123,0.7886351446718419,0.7839067538384168,0.7862709492551294
26562,LOC101261599,LOC103868515,7123,0.8283020465772759,0.8397952844422092,0.8340486655097425
26563,LOC101261599,LOC103871223,7123,0.8469781227946366,0.8570896074312931,0.8520338651129649
26564,LOC101261599,LOC103832803,7123,0.7451573747353564,0.8374470379026188,0.7913022063189876
26565,LOC101261599,LOC103837716,7123,0.8760479887085392,0.8161997455847114,0.8461238671466254
