,arabidopsis,sorghum,Group Number,Species 1 Score,Species 2 Score,Total Score
13313,AT2G25850,LOC8085547,4592,0.9149366725269994,0.9507748346486884,0.9328557535878439
13314,AT1G13340,LOC8062916,4593,0.8456101323956801,0.820501965044573,0.8330560487201265
13315,AT5G46750,LOC8055144,4594,0.8200997452549245,0.7405118701472985,0.7803058077011115
13316,AT5G46750,LOC8060851,4594,0.9120232499730903,0.9318337220819887,0.9219284860275394
13317,AT2G35210,LOC8055144,4594,0.4314081941005984,0.4437677732690034,0.4375879836848009
13318,AT2G35210,LOC8060851,4594,0.7264898998959491,0.9198453525897051,0.8231676262428271
13319,AT4G17890,LOC8055144,4594,0.6279645509669549,0.5576061603348564,0.5927853556509057
13320,AT4G17890,LOC8060851,4594,0.8382261131642209,0.9511454772022878,0.8946857951832543
13321,AT3G52380,LOC8086422,4595,0.9671701768863693,0.9833977697542896,0.9752839733203295
13322,AT4G39700,LOC8079347,4596,0.4919665602238886,0.4840080518899575,0.4879873060569231
13323,AT4G39700,LOC8055592,4596,0.7146281080693194,0.6145068927444235,0.6645675004068714
13324,AT4G39700,LOC8069413,4596,0.736256323777403,0.7022014889606032,0.7192289063690032
13325,AT4G39700,LOC8067059,4596,0.5847583509741308,0.3851806882448797,0.48496951960950524
13326,AT4G38580,LOC8079347,4596,0.526640594165979,0.6123781832124484,0.5695093886892137
13327,AT4G38580,LOC8055592,4596,0.5083778838218938,0.5319856713281003,0.5201817775749971
13328,AT4G38580,LOC8069413,4596,0.7504646406659252,0.6475189315269835,0.6989917860964543
13329,AT4G38580,LOC8067059,4596,0.6659036274263572,0.4931526983416941,0.5795281628840256
13330,AT1G22990,LOC8079347,4596,0.301725808187722,0.4105697031664377,0.35614775567707985
13331,AT1G22990,LOC8055592,4596,0.4585483118653798,0.5615660712954383,0.5100571915804091
13332,AT1G22990,LOC8069413,4596,0.5610778228265939,0.7318528932485542,0.6464653580375741
13333,AT1G22990,LOC8067059,4596,0.8154138710487604,0.7635811739144327,0.7894975224815965
13334,AT4G08570,LOC8079347,4596,0.33557461160345875,0.6229095440457552,0.4792420778246069
13335,AT4G08570,LOC8055592,4596,0.6450647626565247,0.5842164495709564,0.6146406061137406
13336,AT4G08570,LOC8069413,4596,0.6913781349790105,0.5096335111991565,0.6005058230890834
13337,AT4G08570,LOC8067059,4596,0.6823508306124645,0.4076940281816149,0.5450224293970397
13338,AT5G66110,LOC8079347,4596,0.22172150263714974,0.5168163082723584,0.36926890545475405
13339,AT5G66110,LOC8055592,4596,0.3780058124932726,0.3638758418449763,0.37094082716912447
13340,AT5G66110,LOC8069413,4596,0.4425388396541208,0.7012365402434738,0.5718876899487972
13341,AT5G66110,LOC8067059,4596,0.8591654407807399,0.8480429434131067,0.8536041920969233
13342,AT1G71050,LOC8079347,4596,0.6240815822101029,0.762801546474103,0.693441564342103
13343,AT1G71050,LOC8055592,4596,0.15900238798591926,0.4549814856234002,0.30699193680465975
13344,AT1G71050,LOC8069413,4596,0.1722618891001798,0.5355848803399688,0.3539233847200743
13345,AT1G71050,LOC8067059,4596,0.42158516020236086,0.4954724094961178,0.4585287848492393
13346,AT5G17450,LOC8079347,4596,0.4025928982335283,0.45287407738760904,0.42773348781056864
13347,AT5G17450,LOC8055592,4596,0.4037171253274012,0.5062182033776755,0.4549676643525384
13348,AT5G17450,LOC8069413,4596,0.5371254071336594,0.6860146339904784,0.6115700205620689
13349,AT5G17450,LOC8067059,4596,0.7712038399132511,0.6285842093491388,0.699894024631195
13350,AT3G17690,LOC8081919,4597,0.6885508234365469,0.8271463718567275,0.7578485976466371
13351,AT3G17700,LOC8081919,4597,0.6005597215743963,0.8372176246924626,0.7188886731334294
13352,AT3G52560,LOC8076495,4598,0.7888557999354168,0.3309262868645557,0.5598910433999862
13353,AT3G52560,LOC8081633,4598,0.9630799038427039,0.9389590056554941,0.951019454749099
13354,AT3G52560,LOC8064657,4598,0.9310394316673245,0.9520117299137651,0.9415255807905448
13355,AT2G36060,LOC8076495,4598,0.6831186537978544,0.35264721858325077,0.5178829361905526
13356,AT2G36060,LOC8081633,4598,0.9331922069534642,0.9594210307697223,0.9463066188615932
13357,AT2G36060,LOC8064657,4598,0.9215743963259302,0.9738313576381122,0.9477028769820213
13358,AT1G23260,LOC8076495,4598,0.592867137885257,0.3638943029683356,0.4783807204267963
13359,AT1G23260,LOC8081633,4598,0.9019769653044383,0.9548519027382816,0.9284144340213599
13360,AT1G23260,LOC8064657,4598,0.9068996447920779,0.971580520674683,0.9392400827333804
13361,AT1G70660,LOC8076495,4598,0.5594058340210255,0.5920311850976132,0.5757185095593194
13362,AT1G70660,LOC8081633,4598,0.8559936851924941,0.8693612806339266,0.8626774829132103
13363,AT1G70660,LOC8064657,4598,0.8172222022891177,0.9393942621408513,0.8783082322149844
13364,AT1G64200,LOC8060126,4600,0.6815184241684905,0.9217688596351088,0.8016436419017996
13365,AT4G11150,LOC8060126,4600,0.9964766244483513,0.9728791896986931,0.9846779070735222
13366,AT3G04030,LOC8074465,4601,0.7057873775609056,0.7830079560341247,0.7443976667975152
13367,AT3G04030,LOC8083688,4601,0.751756305837609,0.5657347349586223,0.6587455203981156
13368,AT3G04030,LOC8077024,4601,0.6698216784471314,0.5183244400421766,0.5940730592446539
13369,AT1G56230,LOC8086340,4602,0.8922464210110868,0.7802281368821292,0.8362372789466079
13370,AT4G25690,LOC8085163,4603,0.8326504251731189,0.8786848579736077,0.8556676415733633
13371,AT4G25670,LOC8085163,4603,0.735330630404363,0.9057609355529284,0.8205457829786457
13372,AT5G52550,LOC8085163,4603,0.8852283735782713,0.8347573249832253,0.8599928492807483
13373,AT1G18390,LOC8061117,4604,0.8624878906390155,0.8672822741263806,0.8648850823826981
13374,AT1G18390,LOC8073340,4604,0.8338344515804959,0.7775889062849475,0.8057116789327217
13375,AT1G18390,LOC8063084,4604,0.8783394926626242,0.8003898137201648,0.8393646531913945
13376,AT1G66880,LOC8061117,4604,0.8529774078193582,0.9383362977637189,0.8956568527915385
13377,AT1G66880,LOC8073340,4604,0.88212757984205,0.765491900182126,0.8238097400120881
13378,AT1G66880,LOC8063084,4604,0.8704069143952894,0.8387896603508324,0.8545982873730609
13379,AT1G25390,LOC8061117,4604,0.8348964873883248,0.8879942344491663,0.8614453609187456
13380,AT1G25390,LOC8073340,4604,0.8791718991065983,0.7777039332843403,0.8284379161954694
13381,AT1G25390,LOC8063084,4604,0.8959276667503857,0.8001661501102342,0.8480469084303099
13382,AT5G11430,LOC8082942,4605,0.9800365971798644,0.9544493082404065,0.9672429527101354
13383,AT5G25520,LOC8082942,4605,0.9427146496358222,0.9872256126785315,0.9649701311571768
13384,AT1G73020,LOC8059162,4606,0.816935165584299,0.8610793366776368,0.8390072511309679
13385,AT4G34860,LOC8061047,4607,0.8608374295863084,0.7076972233760425,0.7842673264811755
13386,AT4G34860,LOC8071756,4607,0.44479925370456747,0.19490046969358085,0.31984986169907414
13387,AT1G22650,LOC8061047,4607,0.770494221393005,0.843039268939515,0.80676674516626
13388,AT1G22650,LOC8071756,4607,0.42620166720486047,0.7488577179921398,0.5875296925985002
13389,AT4G09510,LOC8061047,4607,0.5497614007391195,0.5169632872160271,0.5333623439775733
13390,AT4G09510,LOC8071756,4607,0.43407843277959174,0.5551139086813434,0.4945961707304676
13391,AT5G13610,LOC8077531,4608,0.8259839977037063,0.7557976802888456,0.790890838996276
13392,AT5G13610,LOC8072111,4608,0.9563417171970866,0.9553695242355498,0.9558556207163182
13393,AT1G69380,LOC8077531,4608,0.8606795593986581,0.8056363229702528,0.8331579411844554
13394,AT1G69380,LOC8072111,4608,0.9785296544795665,0.9529092245263124,0.9657194395029395
13395,AT5G58230,LOC8067288,4609,0.9196081948979227,0.901044828577819,0.9103265117378708
13396,AT5G58230,LOC8062219,4609,0.9780919235047182,0.961025018372368,0.9695584709385431
13397,AT2G16780,LOC8067288,4609,0.9852821929604247,0.948512636993961,0.966897414977193
13398,AT2G16780,LOC8062219,4609,0.8839367084065876,0.9150142186152027,0.8994754635108951
13399,AT4G35050,LOC8067288,4609,0.9638620788633346,0.896309550436144,0.9300858146497393
13400,AT4G35050,LOC8062219,4609,0.9530551469269132,0.928293446656229,0.9406742967915711
13401,AT5G63840,LOC8056883,4610,0.9977826414552761,0.9870211202351663,0.9924018808452212
13402,AT2G36500,LOC8079881,4611,0.6724624161314628,0.6412499600600696,0.6568561880957662
13403,AT2G36500,LOC8072747,4611,0.7779842847404113,0.6343355593187845,0.7061599220295979
13404,AT3G52950,LOC8079881,4611,0.5969861145994043,0.7341981659583986,0.6655921402789015
13405,AT3G52950,LOC8072747,4611,0.6630476122134118,0.70483432916893,0.6839409706911709
13406,AT5G64510,LOC8079259,4612,0.9030390011122672,0.940096494871713,0.9215677479919901
13407,AT5G46580,LOC8060693,4613,0.9844139069283484,0.9751349969645653,0.9797744519464568
13408,AT5G46580,LOC8056885,4613,0.9864590434501811,0.9732242706968719,0.9798416570735264
13409,AT4G16390,LOC8060693,4613,0.9777474794589358,0.9702399591015113,0.9739937192802235
13410,AT4G16390,LOC8056885,4613,0.9776613684474903,0.9703677668786145,0.9740145676630524
13411,AT1G52930,LOC8055434,4615,0.9859280255462667,0.9918139118765377,0.9888709687114021
13412,AT3G15460,LOC8055434,4615,0.9869613576836137,0.9895389334441,0.9882501455638568
13413,AT1G16070,LOC8077620,4616,0.9897743173908363,0.9416110170303863,0.9656926672106113
13414,AT4G10650,LOC8055612,4617,0.8377309748484087,0.845096974150877,0.841413974499643
13415,AT3G47590,LOC8068991,4619,0.852204800688888,0.7511838195354187,0.8016943101121534
13416,AT3G47590,LOC8078632,4619,0.8695561694951742,0.9280825638240087,0.8988193666595914
13417,AT3G47590,LOC8078211,4619,0.8457105952423666,0.7983512796753682,0.8220309374588675
13418,AT3G47590,LOC8078634,4619,0.6925549854687668,0.4823657219541809,0.5874603537114739
13419,AT1G29840,LOC8068991,4619,0.7969789386817839,0.720158481643608,0.7585687101626959
13420,AT1G29840,LOC8078632,4619,0.665824692332532,0.683356232226731,0.6745904622796315
13421,AT1G29840,LOC8078211,4619,0.6582325714900792,0.649039844074512,0.6536362077822956
13422,AT1G29840,LOC8078634,4619,0.4916723476014495,0.4759433811547433,0.4838078643780964
13423,AT5G11910,LOC8068991,4619,0.8515374403501849,0.7672492571172955,0.8093933487337401
13424,AT5G11910,LOC8078632,4619,0.8771698180904882,0.8844106463878327,0.8807902322391605
13425,AT5G11910,LOC8078211,4619,0.9195436116393383,0.9023804198485478,0.9109620157439431
13426,AT5G11910,LOC8078634,4619,0.8212694198270604,0.6928076173435154,0.7570385185852879
13427,AT3G47560,LOC8068991,4619,0.23176778730580175,0.6666773173147587,0.4492225523102802
13428,AT3G47560,LOC8078632,4619,0.10104409601377776,0.5307090136434801,0.3158765548286289
13429,AT3G47560,LOC8078211,4619,0.20057407340963726,0.6531808160526568,0.426877444731147
13430,AT3G47560,LOC8078634,4619,0.5814071974453733,0.7281017349905742,0.6547544662179737
13431,AT5G17250,LOC8085801,4620,0.9674141580854652,0.9507428827044127,0.9590785203949389
13432,AT4G01570,LOC8063382,4621,0.8722614904380898,0.8646260024922516,0.8684437464651706
13433,AT3G47430,LOC8058341,4622,0.9857127480176527,0.9780554046713743,0.9818840763445136
13434,AT3G23255,LOC8070504,4623,0.7193211581931039,0.5660670351790906,0.6426940966860972
13435,AT3G11440,LOC8082420,4624,0.8385920849628646,0.9001949068600825,0.8693934959114735
13436,AT5G06100,LOC8082420,4624,0.8654371927810268,0.922963862351024,0.8942005275660254
13437,AT3G28640,LOC8068681,4625,0.8164041476803846,0.8111512285522574,0.813777688116321
13438,AT3G28660,LOC8068681,4625,0.8603207635176349,0.9086941240374478,0.8845074437775413
13439,AT3G58800,LOC8075573,4626,0.8292920957267411,0.8237786369300572,0.8265353663283992
13440,AT3G58800,LOC8073807,4626,0.6884718883427219,0.652950762053871,0.6707113251982965
13441,AT1G52510,LOC8079568,4627,0.9759104445480965,0.9901396299964853,0.9830250372722908
13442,AT5G43810,LOC8065288,4628,0.9113128341286643,0.922887177684762,0.9171000059067131
13443,AT5G43810,LOC8082240,4628,0.8943561407915036,0.8773109243697479,0.8858335325806257
13444,AT5G43810,LOC8066449,4628,0.8655017760396111,0.9430680256893632,0.9042849008644871
13445,AT5G43810,LOC8056608,4628,0.9101503354741487,0.7809885931558935,0.8455694643150211
13446,AT5G43810,LOC8069236,4628,0.8920383194000933,0.7993609611144837,0.8456996402572885
13447,AT1G48410,LOC8065288,4628,0.9702414696279286,0.9821708150940984,0.9762061423610136
13448,AT1G48410,LOC8082240,4628,0.8664848767536149,0.8564974278684858,0.8614911523110503
13449,AT1G48410,LOC8066449,4628,0.9201750923899394,0.9564494999520721,0.9383122961710058
13450,AT1G48410,LOC8056608,4628,0.9268128161888701,0.8434546442151004,0.8851337302019853
13451,AT1G48410,LOC8069236,4628,0.8637939076459402,0.7259162220021088,0.7948550648240245
13452,AT1G11780,LOC8075795,4629,0.9635606903232752,0.9391954500431351,0.9513780701832051
13453,AT1G22660,LOC110429780,4630,0.9010656237666391,0.9122024475189315,0.9066340356427853
13454,AT3G09010,LOC8054292,4631,0.859151088945499,0.8352557753139278,0.8472034321297134
13455,AT4G18780,LOC8075579,4632,0.9719541219666797,0.9295843052049717,0.9507692135858257
13456,AT3G15290,LOC8082390,4633,0.7609845358975279,0.7574847429466083,0.7592346394220681
13457,AT4G02660,LOC8085954,4634,0.9571167163000969,0.9884397865610123,0.9727782514305545
13458,AT1G03060,LOC8085954,4634,0.9977180581966919,0.9983704508419338,0.9980442545193129
13459,AT3G22150,LOC8063926,4635,0.9026586774783826,0.9646419784643896,0.9336503279713861
13460,AT3G17470,LOC8080920,4636,0.928750313946396,0.9131098827363645,0.9209300983413802
13461,AT1G15215,LOC8054600,4637,0.9055362204441894,0.8752340479918204,0.8903851342180049
13462,AT5G63860,LOC8075829,4638,0.6608589573391698,0.7753458797967856,0.7181024185679776
13463,AT3G07730,LOC8055921,4639,0.6037386530802626,0.6535379677853397,0.6286383104328012
13464,AT3G07730,LOC8083330,4639,0.6186789135660723,0.5258267565581365,0.5722528350621043
13465,AT1G21560,LOC8055921,4639,0.680506619784005,0.7533203395426612,0.7169134796633331
13466,AT1G21560,LOC8083330,4639,0.6924258189515984,0.7785794165574975,0.735502617754548
13467,AT1G77270,LOC8055921,4639,0.6224821499049191,0.6366176381832834,0.6295498940441013
13468,AT1G77270,LOC8083330,4639,0.7389903483908006,0.702028948461514,0.7205096484261573
13469,AT3G23210,LOC110437025,4640,0.8692045495317713,0.793168674313832,0.8311866119228016
13470,AT3G23210,LOC8072534,4640,0.7397581715761903,0.5729686551426655,0.6563634133594278
13471,AT3G23210,LOC110434655,4640,0.8500448494851278,0.5869636067354699,0.7185042281102989
13472,AT3G23210,LOC8081711,4640,0.6094937390118762,0.5679074671693772,0.5887006030906268
13473,AT1G51070,LOC110437025,4640,0.6163395644218005,0.5963319167971372,0.6063357406094688
13474,AT1G51070,LOC8072534,4640,0.5538660256180259,0.4884046394223089,0.5211353325201674
13475,AT1G51070,LOC110434655,4640,0.6366330594524774,0.5623094865322554,0.5994712729923664
13476,AT1G51070,LOC8081711,4640,0.6180689605683327,0.6288078729590696,0.6234384167637012
13477,AT5G54680,LOC110437025,4640,0.7056008037027734,0.5036457168418699,0.6046232602723216
13478,AT5G54680,LOC8072534,4640,0.748182698862617,0.7924401699843435,0.7703114344234803
13479,AT5G54680,LOC110434655,4640,0.7976965304438305,0.6460619228680065,0.7218792266559184
13480,AT5G54680,LOC8081711,4640,0.7903627426357146,0.7856216250758858,0.7879921838558002
13481,AT4G14410,LOC110437025,4640,0.6724767679667036,0.5665271431766623,0.619501955571683
13482,AT4G14410,LOC8072534,4640,0.7149582002798608,0.7626673483081445,0.7388127742940027
13483,AT4G14410,LOC110434655,4640,0.7081841340461411,0.6235485829312714,0.6658663584887062
13484,AT4G14410,LOC8081711,4640,0.7618887015177065,0.7442182956832923,0.7530534986004994
13485,AT4G24080,LOC8054885,4641,0.7771303505435758,0.8109914688308784,0.7940609096872271
13486,AT4G10750,LOC8054885,4641,0.8022101826271035,0.904124996006007,0.8531675893165553
13487,AT1G02145,LOC8055942,4642,0.9301352660471458,0.8939834488928652,0.9120593574700055
13488,AT2G34357,LOC8082692,4643,0.9954576441462453,0.9918458638208135,0.9936517539835295
13489,AT3G04830,LOC8060883,4644,0.9139966273187183,0.9425184522478193,0.9282575397832689
13490,AT5G28220,LOC8060883,4644,0.9498331599153241,0.9604498833754034,0.9551415216453638
13491,AT5G11850,LOC8085533,4645,0.9225646729575544,0.8186088123462313,0.8705867426518928
13492,AT1G05160,LOC8067910,4646,0.8050590219224283,0.769083298718727,0.7870711603205777
13493,AT2G32440,LOC8067910,4646,0.4410893042947867,0.6160909991372975,0.5285901517160421
13494,AT5G17400,LOC8085566,4647,0.6452943920203796,0.7464038086717577,0.6958491003460687
13495,AT5G66120,LOC8063321,4648,0.7660507337375766,0.636802249416877,0.7014264915772268
13496,AT2G01470,LOC8066720,4649,0.8783251408273832,0.9595424481579704,0.9189337944926768
13497,AT5G49730,LOC8080358,4650,0.9774604427541171,0.9729651049266348,0.975212773840376
13498,AT5G49740,LOC8080358,4650,0.9080693193642136,0.9731568165922897,0.9406130679782516
13499,AT1G21410,LOC8058475,4651,0.8598543288723045,0.9648272997411893,0.9123408143067469
13500,AT1G21410,LOC8080408,4651,0.5979548634781672,0.7857366520752788,0.691845757776723
13501,AT1G21410,LOC8079163,4651,0.4270245057586739,0.7373614084417037,0.5821929571001888
13502,AT1G21410,LOC8063136,4651,0.3504431129130638,0.6736300603891746,0.5120365866511192
13503,AT1G77000,LOC8058475,4651,0.8538767894944567,0.736070549892961,0.7949736696937089
13504,AT1G77000,LOC8080408,4651,0.7495461232105055,0.8602677572930313,0.8049069402517683
13505,AT1G77000,LOC8079163,4651,0.6395751856768683,0.8046649838642681,0.7221200847705682
13506,AT1G77000,LOC8063136,4651,0.6207814574288687,0.7716011119276608,0.6961912846782647
13507,AT4G15475,LOC8058475,4651,0.8023537009795129,0.7115825797999809,0.7569681403897468
13508,AT4G15475,LOC8080408,4651,0.9169100498726275,0.9176917915455155,0.9173009207090714
13509,AT4G15475,LOC8079163,4651,0.9229880520971618,0.9333226826852414,0.9281553673912016
13510,AT4G15475,LOC8063136,4651,0.6921531340820207,0.7411509090328147,0.7166520215574177
13511,AT3G58530,LOC8058475,4651,0.7688852211976606,0.6095025082276256,0.6891938647126431
13512,AT3G58530,LOC8080408,4651,0.8983172473180008,0.9306642809214941,0.9144907641197475
13513,AT3G58530,LOC8079163,4651,0.8739263033260378,0.8841039077227849,0.8790151055244113
13514,AT3G58530,LOC8063136,4651,0.8112087833231675,0.8091702080071572,0.8101894956651623
13515,AT5G11580,LOC8059208,4652,0.36383337519285275,0.7666549509537656,0.5652441630733092
13516,AT1G06190,LOC110434971,4653,0.9779484051523089,0.9890660446688181,0.9835072249105634
13517,AT2G31150,LOC110434971,4653,0.8149043808977073,0.942863533245998,0.8788839570718527
13518,AT3G43670,LOC8069427,4654,0.7401528470453159,0.8497172252931591,0.7949350361692376
13519,AT4G12290,LOC8069427,4654,0.7012234939542894,0.7849634150238042,0.7430934544890468
13520,AT1G62810,LOC8069427,4654,0.807656704101037,0.9014665942422596,0.8545616491716483
13521,AT4G16580,LOC8057093,4655,0.9021491873273294,0.8416078218359587,0.8718785045816441
13522,AT5G66720,LOC8057093,4655,0.9262817982849557,0.9025210084033614,0.9144014033441585
13523,AT5G02190,LOC8058895,4656,0.9011876143661871,0.7354982550688209,0.818342934717504
13524,AT5G02190,LOC8081513,4656,0.6729647303648955,0.4350150706670501,0.5539899005159727
13525,AT2G39710,LOC8058895,4656,0.4825087008001148,0.4821264373937154,0.48231756909691514
13526,AT2G39710,LOC8081513,4656,0.5283699903125112,0.46260024922516535,0.49548511976883824
13527,AT5G35970,LOC8073162,4657,0.9939076459402246,0.9852382017445761,0.9895729238424004
13528,AT5G35970,LOC8064666,4657,0.9758673890423738,0.9525449723615682,0.9642061807019711
13529,AT5G39990,LOC8054141,4658,0.6536686878834631,0.5151221451825343,0.5843954165329988
13530,AT5G39990,LOC8072881,4658,0.9010297441785368,0.8764098795411701,0.8887198118598534
13531,AT5G39990,LOC8065064,4658,0.8313013526604714,0.7779851103939674,0.8046432315272194
13532,AT5G15050,LOC8054141,4658,0.6182627103440852,0.6233327297966081,0.6207977200703467
13533,AT5G15050,LOC8072881,4658,0.8215349287790176,0.8470779946959772,0.8343064617374973
13534,AT5G15050,LOC8065064,4658,0.5489218183775251,0.5879796785634406,0.5684507484704828
13535,AT2G40010,LOC8074077,4659,0.9662803631014316,0.9800236444387641,0.9731520037700978
13536,AT2G40010,LOC8063582,4659,0.5276811022209466,0.651289260951529,0.5894851815862377
13537,AT3G09200,LOC8074077,4659,0.9751282695274658,0.9858325079081062,0.980480388717786
13538,AT3G09200,LOC8063582,4659,0.6586918302177891,0.6665303383710899,0.6626110842944395
13539,AT3G11250,LOC8074077,4659,0.9731907717699401,0.9879796785634406,0.9805852251666903
13540,AT3G11250,LOC8063582,4659,0.6511355889634387,0.6024475189315269,0.6267915539474829
13541,AT1G65320,LOC8059365,4660,0.527566287539019,0.7550755663482123,0.6413209269436156
13542,AT5G48340,LOC110433503,4661,0.9608912489684619,0.871156979902227,0.9160241144353445
13543,AT2G41710,LOC8085075,4662,0.7062609881238564,0.3489919161580982,0.5276264521409773
13544,AT1G05900,LOC8066977,4664,0.9158193103943166,0.8287120171262422,0.8722656637602795
13545,AT2G31450,LOC8066977,4664,0.7771159987083348,0.8227945170463623,0.7999552578773486
13546,AT4G24000,LOC8078050,4665,0.9021244702777478,0.757273860114388,0.8296991651960679
13547,AT4G23990,LOC8078050,4665,0.1969071795055793,0.3835575294756686,0.29023235449062396
13548,AT4G24010,LOC8078050,4665,0.2975055713027081,0.39053583410550535,0.34402070270410673
13549,AT1G79380,LOC8076530,4666,0.8485379067848301,0.838540435185481,0.8435391709851556
13550,AT3G10840,LOC110430194,4667,0.889167952351907,0.8690417611911685,0.8791048567715378
13551,AT2G36960,LOC8078865,4668,0.9528255175630584,0.94965012621018,0.9512378218866192
13552,AT2G36960,LOC110429761,4668,0.9877220049513832,0.9834616736428412,0.9855918392971121
13553,AT3G58110,LOC8078306,4669,0.9285278605001615,0.9385755823241844,0.9335517214121729
13554,AT4G34200,LOC8069362,4670,0.4434286534390585,0.1527430744160782,0.29808586392756836
13555,AT4G34200,LOC8079596,4670,0.9653618456460119,0.9478863788861552,0.9566241122660836
13556,AT4G34200,LOC8077869,4670,0.9406264576082667,0.8441639773780234,0.8923952174931451
13557,AT1G17745,LOC8069362,4670,0.5807757166947723,0.08501134294021791,0.33289352981749515
13558,AT1G17745,LOC8079596,4670,0.6617846507122098,0.7298527015368885,0.6958186761245492
13559,AT1G17745,LOC8077869,4670,0.6643966847260594,0.6433460076045627,0.6538713461653111
13560,AT3G19480,LOC8069362,4670,0.9608194897922572,0.9738441384158226,0.9673318141040399
13561,AT3G19480,LOC8079596,4670,0.04538767894944566,0.6403105728983608,0.3428491259239032
13562,AT3G19480,LOC8077869,4670,0.04200064583258584,0.5804773620474806,0.31123900394003323
13563,AT1G78050,LOC110434942,4671,0.8088766100965161,0.7937821516439275,0.8013293808702218
13564,AT1G78050,LOC8081274,4671,0.6108643392773851,0.7409847589225804,0.6759245490999828
13565,AT1G22170,LOC110434942,4671,0.7493236697642711,0.774176438636291,0.7617500542002811
13566,AT1G22170,LOC8081274,4671,0.8124071615657852,0.7731795379748858,0.7927933497703354
13567,AT1G48000,LOC8078584,4672,0.8536184564601199,0.7678243921142601,0.8107214242871901
13568,AT1G48000,LOC8083710,4672,0.8286390872232787,0.7444234981698636,0.7865312926965712
13569,AT2G47190,LOC8078584,4672,0.857227145699034,0.7786688820014698,0.817948013850252
13570,AT2G47190,LOC8083710,4672,0.8077691268104241,0.85655352128177,0.832161324046097
13571,AT1G05960,LOC8069959,4673,0.9041010369200961,0.8423235453877369,0.8732122911539165
13572,AT1G05960,LOC8056112,4673,0.9775393778479423,0.9918905965427997,0.984714987195371
13573,AT1G05960,LOC8079044,4673,0.7951275519357037,0.5335527366840271,0.6643401443098654
13574,AT2G41830,LOC8069959,4673,0.9551720426249506,0.8913633894622488,0.9232677160435997
13575,AT2G41830,LOC8056112,4673,0.9745254924473467,0.989219414001342,0.9818724532243444
13576,AT2G41830,LOC8079044,4673,0.7766710918158659,0.6454420551490558,0.7110565734824609
13577,AT5G21080,LOC8069959,4673,0.8527412005310179,0.8605936671246446,0.8566674338278313
13578,AT5G21080,LOC8056112,4673,0.8371066700154283,0.9541681311307793,0.8956374005731038
13579,AT5G21080,LOC8079044,4673,0.7772326073696674,0.7194683196472506,0.748350463508459
13580,AT4G15850,LOC8082742,4674,0.9823472426536544,0.9829376617567179,0.9826424522051862
13581,AT3G11670,LOC8077578,4675,0.9670338344515805,0.9665207527878071,0.9667772936196939
13582,AT3G11670,LOC8064233,4675,0.9626995802088193,0.8883471259226123,0.9255233530657159
13583,AT3G11670,LOC8070659,4675,0.9566789853252484,0.9230852797392721,0.9398821325322603
13584,AT1G44130,LOC8072780,4676,0.8095654981880809,0.7858516790746717,0.7977085886313763
13585,AT1G44130,LOC8079897,4676,0.42908399411574755,0.7528069783046298,0.5909454862101887
13586,AT1G77480,LOC8072780,4676,0.763158838936529,0.5406844106463878,0.6519216247914584
13587,AT1G77480,LOC8079897,4676,0.8221951132001005,0.7758251589609227,0.7990101360805116
13588,AT4G33490,LOC8072780,4676,0.39925370456747156,0.5308815541425695,0.46506762935502055
13589,AT4G33490,LOC8079897,4676,0.5889060313587601,0.6512445282295428,0.6200752797941514
13590,AT2G30520,LOC8067165,4677,0.9860571920634351,0.9692302776623958,0.9776437348629154
13591,AT2G30520,LOC8083016,4677,0.9799433102507983,0.974946125471735,0.9774447178612666
13592,AT3G54720,LOC8084129,4678,0.7255857342757704,0.7510304502028948,0.7383080922393326
13593,AT5G40780,LOC8066132,4679,0.7711886907538301,0.7069474177503701,0.7390680542521001
13594,AT5G40780,LOC110437060,4679,0.8445983280111944,0.9079819507017002,0.8762901393564473
13595,AT5G40780,LOC8073263,4679,0.8063076315883894,0.7599514330447008,0.783129532316545
13596,AT5G40780,LOC8066130,4679,0.8186645617308314,0.6592112130023111,0.7389378873665713
13597,AT1G25530,LOC8066132,4679,0.5311183667611495,0.3701100211947897,0.45061419397796965
13598,AT1G25530,LOC110437060,4679,0.5596569911377418,0.3910278940473528,0.4753424425925473
13599,AT1G25530,LOC8073263,4679,0.4902945714183201,0.39289388759306004,0.44159422950569005
13600,AT1G25530,LOC8066130,4679,0.5274730006099531,0.37469690030638364,0.4510849504581683
13601,AT1G24400,LOC8066132,4679,0.38310071400380324,0.42728270015230424,0.40519170707805374
13602,AT1G24400,LOC110437060,4679,0.4723404255319149,0.38371444902422314,0.428027437278069
13603,AT1G24400,LOC8073263,4679,0.5876000143518353,0.6409623925615874,0.6142812034567113
13604,AT1G24400,LOC8066130,4679,0.20263356176671093,0.3882942277037558,0.2954638947352334
13605,AT3G07270,LOC110436387,4680,0.7431954361163934,0.8206665175575935,0.7819309768369934
13606,AT1G65820,LOC8062920,4681,0.883312403573607,0.8451992203725597,0.8642558119730833
13607,AT3G56960,LOC8080810,4682,0.7061389975243084,0.919212704093044,0.8126758508086762
13608,AT3G56960,LOC8073136,4682,0.7269491586236589,0.8604722497363965,0.7937107041800278
13609,AT2G41210,LOC8080810,4682,0.8443423869493979,0.7973927213470939,0.820867554148246
13610,AT2G41210,LOC8073136,4682,0.7397254812848082,0.617848356072467,0.6787869186786376
