,arabidopsis,potato,Group Number,Species 1 Score,Species 2 Score,Total Score
15150,AT2G17730,LOC102585213,4436,0.8319030913615784,0.8976411550827849,0.8647721232221817
15151,AT2G17730,LOC102580251,4436,0.7618602140865341,0.5395654917515551,0.6507128529190447
15152,AT4G35840,LOC102605471,4436,0.8731552277293034,0.8012139787854202,0.8371846032573618
15153,AT4G35840,LOC102585213,4436,0.7558034241851819,0.7910694431924036,0.7734364336887927
15154,AT4G35840,LOC102580251,4436,0.7599352343258072,0.4727425703897353,0.6163389023577712
15155,AT5G66070,LOC102605471,4436,0.8655092800815567,0.7891282790949248,0.8273187795882407
15156,AT5G66070,LOC102585213,4436,0.8982519264789661,0.9291685447279064,0.9137102356034363
15157,AT5G66070,LOC102580251,4436,0.3909747833648166,0.4138405601129842,0.4024076717389004
15158,AT2G02220,LOC102593476,4437,0.8900722617012983,0.9670062201388263,0.9285392409200623
15159,AT2G02220,LOC102602831,4437,0.9000869539144253,0.9205384777186814,0.9103127158165534
15160,AT5G53890,LOC102593476,4437,0.7792450001499205,0.7551248535112233,0.7671849268305719
15161,AT5G53890,LOC102602831,4437,0.8102365746154538,0.6390396346044052,0.7246381046099295
15162,AT1G68490,LOC102582300,4438,0.8415279901652124,0.831899996995102,0.8367139935801572
15163,AT1G68490,LOC102582373,4438,0.8027165602230818,0.8676883319811293,0.8352024461021055
15164,AT1G68490,LOC102605157,4438,0.828706785403736,0.7831725712912047,0.8059396783474704
15165,AT1G68490,LOC102595281,4438,0.8042037720008396,0.778587096968058,0.7913954344844487
15166,AT1G68490,LOC102594284,4438,0.8230217984468231,0.7613750413173472,0.7921984198820852
15167,AT1G68490,LOC102601407,4438,0.7434439746934125,0.36793172871781005,0.5556878517056113
15168,AT3G02555,LOC102582300,4438,0.7610806272675482,0.7740917695844226,0.7675861984259854
15169,AT3G02555,LOC102582373,4438,0.6886929927138616,0.9146428678746357,0.8016679302942487
15170,AT3G02555,LOC102605157,4438,0.7285718569158346,0.7882147901078759,0.7583933235118552
15171,AT3G02555,LOC102595281,4438,0.6528979640790381,0.7725652814086962,0.7127316227438671
15172,AT3G02555,LOC102594284,4438,0.6922970825462504,0.7073289461822772,0.6998130143642638
15173,AT3G02555,LOC102601407,4438,0.42198434829540343,0.3774873043060188,0.39973582630071114
15174,AT5G16110,LOC102582300,4438,0.8243364350227713,0.717124913609183,0.7707306743159772
15175,AT5G16110,LOC102582373,4438,0.7566056656638648,0.7709967246611977,0.7638011951625312
15176,AT5G16110,LOC102605157,4438,0.8675935087736832,0.7977162775323778,0.8326548931530305
15177,AT5G16110,LOC102595281,4438,0.9032812609317061,0.887971393371195,0.8956263271514506
15178,AT5G16110,LOC102594284,4438,0.7703850292678214,0.7673127197331651,0.7688488745004932
15179,AT5G16110,LOC102601407,4438,0.7258353072871377,0.53936716848463,0.6326012378858838
15180,AT5G64980,LOC102578458,4439,0.7576924230158016,0.7639412241954386,0.7608168236056201
15181,AT4G19140,LOC102606400,4440,0.7419507660939701,0.7615553351963701,0.7517530506451702
15182,AT2G37090,LOC102586011,4441,0.9953058212480719,0.9947233991405993,0.9950146101943356
15183,AT1G54740,LOC102591628,4442,0.530964588767953,0.48630067009225036,0.5086326294301017
15184,AT3G24140,LOC107063197,4443,0.922215225930257,0.9423961056522131,0.932305665791235
15185,AT3G24140,LOC102586799,4443,0.8784624149200924,0.9142522311367529,0.8963573230284226
15186,AT4G12730,LOC102596805,4445,0.9777218074420557,0.86392619970552,0.9208240035737878
15187,AT4G12730,LOC102582955,4445,0.4973364117017981,0.5682742870879534,0.5328053493948757
15188,AT4G12730,LOC102601845,4445,0.9806069449858242,0.9693560503620903,0.9749814976739573
15189,AT5G55730,LOC102596805,4445,0.8747896947950918,0.8800625018780612,0.8774260983365765
15190,AT5G55730,LOC102582955,4445,0.7688591713058746,0.5702214609813997,0.6695403161436371
15191,AT5G55730,LOC102601845,4445,0.8811596520510796,0.9666095736049761,0.9238846128280278
15192,AT4G08250,LOC102585836,4446,0.7597613264969566,0.6847862015084588,0.7222737640027077
15193,AT3G56400,LOC102581335,4447,0.9599652184342299,0.878806454520869,0.9193858364775495
15194,AT3G56400,LOC102577893,4447,0.9631255434619652,0.9436521530094053,0.9533888482356853
15195,AT3G56400,LOC107062571,4447,0.8086114359389523,0.6972445085489347,0.7529279722439435
15196,AT2G40750,LOC102581335,4447,0.8721777457947288,0.8950449232248565,0.8836113345097927
15197,AT2G40750,LOC102577893,4447,0.9149890558004258,0.9720123801796928,0.9435007179900593
15198,AT2G40750,LOC107062571,4447,0.8290006296662769,0.3716097238498753,0.600305176758076
15199,AT2G33585,LOC102585339,4448,0.8948657211677811,0.9328044712881998,0.9138350962279904
15200,AT1G47710,LOC102585630,4449,0.7289436598602741,0.4483968869256889,0.5886702733929815
15201,AT1G47710,LOC102587310,4449,0.861479415909568,0.8481625048829592,0.8548209603962635
15202,AT1G47710,LOC102584758,4449,0.9334892506971305,0.8476416558991156,0.8905654532981231
15203,AT2G25240,LOC102585630,4449,0.6310626796369353,0.6266774842994081,0.6288700819681716
15204,AT2G25240,LOC102587310,4449,0.8524653362289415,0.8554583971874155,0.8539618667081785
15205,AT2G25240,LOC102584758,4449,0.8711325854440004,0.7891529860339019,0.8301427857389512
15206,AT2G26390,LOC102585630,4449,0.795898173967797,0.6681931548423931,0.732045664405095
15207,AT2G26390,LOC102587310,4449,0.8780126532937542,0.8570389735268488,0.8675258134103014
15208,AT2G26390,LOC102584758,4449,0.9149650685136878,0.8738844316235463,0.8944247500686171
15209,AT2G46150,LOC102587329,4450,0.6661209558933765,0.7865754513189833,0.7263482036061799
15210,AT5G53220,LOC102588801,4451,0.901076429492369,0.9134348988851829,0.9072556641887759
15211,AT2G28940,LOC102597976,4452,0.7047344907199184,0.9420234983022326,0.8233789945110755
15212,AT2G28940,LOC102602988,4452,0.8510209588917874,0.9159950719673068,0.8835080154295472
15213,AT2G28940,LOC102585862,4452,0.6727534406764415,0.8657772168634875,0.7692653287699645
15214,AT2G28940,LOC102588495,4452,0.8019609606908339,0.9368610835662129,0.8694110221285234
15215,AT2G39110,LOC102597976,4452,0.7839764924589968,0.8534090567625229,0.8186927746107598
15216,AT2G39110,LOC102602988,4452,0.782999010524422,0.8221941765077075,0.8025965935160648
15217,AT2G39110,LOC102585862,4452,0.766705646007616,0.8422668950389134,0.8044862705232647
15218,AT2G39110,LOC102588495,4452,0.8175646907139216,0.8469365065056041,0.8322505986097628
15219,AT3G09830,LOC102597976,4452,0.891073730922611,0.940016226449112,0.9155449786858615
15220,AT3G09830,LOC102602988,4452,0.6559623399598213,0.7921692358544427,0.7240657879071319
15221,AT3G09830,LOC102585862,4452,0.9086564121015861,0.9598305237537186,0.9342434679276523
15222,AT3G09830,LOC102588495,4452,0.8371383166921532,0.9248835602031311,0.8810109384476421
15223,AT5G47070,LOC102597976,4452,0.967994962669785,0.9337540190510533,0.9508744908604192
15224,AT5G47070,LOC102602988,4452,0.6761776258582951,0.7936115868866251,0.7348946063724602
15225,AT5G47070,LOC102585862,4452,0.9728403945908669,0.956260704949067,0.9645505497699669
15226,AT5G47070,LOC102588495,4452,0.9084585169859974,0.9192103128098802,0.9138344148979388
15227,AT4G17660,LOC102597976,4452,0.8202077898713682,0.8987349379488566,0.8594713639101124
15228,AT4G17660,LOC102602988,4452,0.8007406074780367,0.8239430271342288,0.8123418173061328
15229,AT4G17660,LOC102585862,4452,0.7738373661959161,0.8906337329847652,0.8322355495903406
15230,AT4G17660,LOC102588495,4452,0.7543252076399508,0.8674659695303345,0.8108955885851427
15231,AT5G03320,LOC102597976,4452,0.864070042877275,0.9388383064394963,0.9014541746583856
15232,AT5G03320,LOC102602988,4452,0.8179424904800456,0.9113374800925509,0.8646399852862983
15233,AT5G03320,LOC102585862,4452,0.7643488950856047,0.9091318849725052,0.8367403900290549
15234,AT5G03320,LOC102588495,4452,0.871068333783095,0.9212836924186424,0.8961760131008687
15235,AT4G10250,LOC102603518,4453,0.9512398428832718,0.9927581958592506,0.9719990193712612
15236,AT4G03560,LOC102594366,4455,0.7909208119696561,0.9230325430451636,0.8569766775074099
15237,AT3G51790,LOC102593880,4456,0.9211777757788372,0.8860182096817812,0.9035979927303093
15238,AT3G51790,LOC102606066,4456,0.8116818086414201,0.8985967126416059,0.855139260641513
15239,AT1G29170,LOC102591859,4457,0.9286078378459417,0.8958983142522311,0.9122530760490863
15240,AT2G34150,LOC102591859,4457,0.9507840844352493,0.9014513657261336,0.9261177250806915
15241,AT3G50120,LOC102606246,4458,0.4787322718958952,0.4607289882508489,0.469730630073372
15242,AT3G50200,LOC102606246,4458,0.6896524841833828,0.7082664743531958,0.6989594792682893
15243,AT3G11200,LOC102599199,4459,0.9554196275973734,0.9457075032302653,0.9505635654138194
15244,AT3G11200,LOC102583083,4459,0.922215225930257,0.9541813155443373,0.9381982707372971
15245,AT3G11200,LOC102580223,4459,0.9361578363467362,0.93278043210433,0.9344691342255331
15246,AT3G11200,LOC102605058,4459,0.9471020359209619,0.8871240121397879,0.9171130240303749
15247,AT5G05610,LOC102599199,4459,0.8841174177685827,0.8820277051594099,0.8830725614639963
15248,AT5G05610,LOC102583083,4459,0.8155317681628736,0.8785901018660416,0.8470609350144576
15249,AT5G05610,LOC102580223,4459,0.8470750502233816,0.8756933802097419,0.8613842152165617
15250,AT5G05610,LOC102605058,4459,0.8296422895865192,0.9123771747949158,0.8710097321907175
15251,AT4G27840,LOC102599714,4460,0.8362088093310546,0.7366747798912227,0.7864417946111386
15252,AT5G52990,LOC102599714,4460,0.8732751641629936,0.7397457856305778,0.8065104748967857
15253,AT5G64670,LOC102588688,4461,0.9259452490180204,0.9614171098891192,0.9436811794535698
15254,AT4G11880,LOC102599642,4462,0.5117787572586528,0.5383995913338743,0.5250891742962636
15255,AT4G11880,LOC102601314,4462,0.5251416749122965,0.4952011779200096,0.510171426416153
15256,AT4G11880,LOC102592177,4462,0.33468261821234746,0.13431293007602393,0.2344977741441857
15257,AT4G11880,LOC107058273,4462,0.5962339959821294,0.6416899546260404,0.6189619753040849
15258,AT4G11880,LOC102603784,4462,0.42107682928048135,0.2331049610865711,0.32709089518352624
15259,AT4G11880,LOC102601650,4462,0.41844822244210567,0.4707653475164518,0.44460678497927875
15260,AT4G11880,LOC102586019,4462,0.4990255164762676,0.6158538417620721,0.5574396791191698
15261,AT4G22950,LOC102599642,4462,0.5070972384636143,0.5068000841371435,0.5069486613003789
15262,AT4G22950,LOC102601314,4462,0.42308176666366826,0.5132846539859971,0.4681832103248327
15263,AT4G22950,LOC102592177,4462,0.43605888878894183,0.3450704648577181,0.39056467682332996
15264,AT4G22950,LOC107058273,4462,0.664046055590537,0.7789176357462664,0.7214818456684017
15265,AT4G22950,LOC102603784,4462,0.4609217114929088,0.3068601820968178,0.3838909467948633
15266,AT4G22950,LOC102601650,4462,0.8244010674342598,0.5896331019561887,0.7070170846952242
15267,AT4G22950,LOC102586019,4462,0.6858984738088814,0.6161483217644761,0.6510233977866787
15268,AT5G62165,LOC102599642,4462,0.6951215855596534,0.538495748069353,0.6168086668145032
15269,AT5G62165,LOC102601314,4462,0.7506701448232437,0.520995222212206,0.6358326835177248
15270,AT5G62165,LOC102592177,4462,0.5677610866240893,0.15103218245740557,0.35939663454074744
15271,AT5G62165,LOC107058273,4462,0.43138736469671074,0.5553111571862136,0.49334926094146214
15272,AT5G62165,LOC102603784,4462,0.6250607178195556,0.26479161032482945,0.44492616407219254
15273,AT5G62165,LOC102601650,4462,0.6591946268477706,0.4829411941464587,0.5710679104971147
15274,AT5G62165,LOC102586019,4462,0.6480285448712183,0.5913398840109378,0.6196842144410781
15275,AT2G45660,LOC102599642,4462,0.5054001379268988,0.642387090958262,0.5738936144425804
15276,AT2G45660,LOC102601314,4462,0.6119096878654313,0.6558129751494937,0.6338613315074625
15277,AT2G45660,LOC102592177,4462,0.8292884771071332,0.8040806514618829,0.816684564284508
15278,AT2G45660,LOC107058273,4462,0.6254804953374712,0.6454941554734217,0.6354873254054465
15279,AT2G45660,LOC102603784,4462,0.8018710083655662,0.6826376994501037,0.742254353907835
15280,AT2G45660,LOC102601650,4462,0.7844562381937573,0.7470356681390666,0.7657459531664119
15281,AT2G45660,LOC102586019,4462,0.8213666756618992,0.7962318579284233,0.8087992667951613
15282,AT1G79110,LOC102579240,4463,0.4773949806602501,0.6537696445205685,0.5655823125904094
15283,AT1G79110,LOC102579383,4463,0.4188480105544062,0.5025090898164007,0.4606785501854035
15284,AT4G19700,LOC102579240,4463,0.736463674252646,0.8082153910874725,0.7723395326700593
15285,AT4G19700,LOC102579383,4463,0.683979490869839,0.837080441119024,0.7605299659944316
15286,AT3G12920,LOC102579240,4463,0.6339240202692573,0.7606779049851257,0.6973009626271915
15287,AT3G12920,LOC102579383,4463,0.7457047764684717,0.678722317377325,0.7122135469228983
15288,AT5G45100,LOC102579240,4463,0.8300860543911727,0.8439255987259232,0.8370058265585479
15289,AT5G45100,LOC102579383,4463,0.9049743635872987,0.8012921061329968,0.8531332348601477
15290,AT1G01880,LOC102595702,4464,0.7887979370933406,0.839388202770516,0.8140930699319282
15291,AT1G31280,LOC102591245,4465,0.8233636172828401,0.5942336007692539,0.708798609026047
15292,AT1G31280,LOC102599504,4465,0.7626757818356271,0.5319938165877046,0.6473347992116658
15293,AT1G31290,LOC102591245,4465,0.9268567659140655,0.97158117731903,0.9492189716165478
15294,AT1G31290,LOC102599504,4465,0.9133039489070792,0.8333583741498642,0.8733311615284718
15295,AT4G36660,LOC102585551,4466,0.7261011663818177,0.6702485050632532,0.6981748357225355
15296,AT4G36660,LOC102599104,4466,0.8969566129951126,0.8721295712010577,0.8845430920980852
15297,AT4G36660,LOC102605860,4466,0.8564660729813199,0.8103548784518766,0.8334104757165983
15298,AT5G65650,LOC102585551,4466,0.7498365866090971,0.7925358334084558,0.7711862100087765
15299,AT5G65650,LOC102599104,4466,0.8220083355821415,0.9303344451455873,0.8761713903638644
15300,AT5G65650,LOC102605860,4466,0.883565710173608,0.933104961086571,0.9083353356300895
15301,AT3G44280,LOC107057997,4467,0.9477916704146802,0.9643078217494516,0.9560497460820658
15302,AT5G22280,LOC107057997,4467,0.9478156577014182,0.9044442441179122,0.9261299509096652
15303,AT5G06265,LOC107057997,4467,0.8182123474558485,0.8353315904925028,0.8267719689741757
15304,AT3G49650,LOC102585643,4468,0.9088722976822284,0.8265452687881246,0.8677087832351765
15305,AT1G63830,LOC102601208,4469,0.8967107433060478,0.8735659124372728,0.8851383278716602
15306,AT1G63830,LOC102600964,4469,0.8719018919972414,0.7792361549325401,0.8255690234648907
15307,AT1G63830,LOC102606012,4469,0.6770951395760247,0.8064845698488536,0.7417898547124392
15308,AT4G23470,LOC102601208,4469,0.8626427993163623,0.9108206376393522,0.8867317184778573
15309,AT4G23470,LOC102600964,4469,0.8477107133219394,0.8680308903512726,0.8578708018366059
15310,AT4G23470,LOC102606012,4469,0.7890677940691434,0.8168574776886325,0.8029626358788879
15311,AT4G37830,LOC102583008,4470,0.9857635453209798,0.9962558971122931,0.9910097212166364
15312,AT3G07568,LOC102603203,4471,0.9946748223441576,0.9924697256528141,0.9935722739984858
15313,AT2G39410,LOC102578380,4472,0.8106503553116848,0.775419934493224,0.7930351449024544
15314,AT2G39410,LOC102599748,4472,0.607082246409403,0.4329817602692389,0.520032003339321
15315,AT2G39420,LOC102578380,4472,0.8277772780426375,0.6923465248354818,0.7600619014390596
15316,AT2G39420,LOC102599748,4472,0.6991514497316422,0.6609934192734157,0.680072434502529
15317,AT2G47630,LOC102578380,4472,0.47593775299091484,0.377926019411641,0.4269318862012779
15318,AT2G47630,LOC102599748,4472,0.7532307876825283,0.6957721085369152,0.7245014481097217
15319,AT3G62860,LOC102578380,4472,0.7521393661359479,0.78561254845398,0.7688759572949639
15320,AT3G62860,LOC102599748,4472,0.7300950496236995,0.6064845698488537,0.6682898097362766
15321,AT2G39400,LOC102578380,4472,0.6982159455488591,0.9140659274617627,0.8061409365053109
15322,AT2G39400,LOC102599748,4472,0.5384965968036941,0.48952192073079115,0.5140092587672427
15323,AT4G11010,LOC102584638,4473,0.8285628616833078,0.40720574536494486,0.6178843035241264
15324,AT4G11010,NDPK1,4473,0.9635513178015652,0.8929294750443222,0.9282403964229438
15325,AT5G13120,LOC102602349,4474,0.9565050523222692,0.9906307280867813,0.9735678902045253
15326,AT2G46735,LOC102604131,4475,0.974579472879374,0.9592776225247153,0.9669285477020446
15327,AT3G05360,LOC102589201,4476,0.7344427453449672,0.8122539739775835,0.7733483596612754
15328,AT3G05360,LOC107060163,4476,0.8616473269167341,0.7583761531296013,0.8100117400231677
15329,AT3G05360,LOC107062925,4476,0.8111181074030763,0.7889960635836414,0.8000570854933589
15330,AT3G05360,LOC102589859,4476,0.8068483703637073,0.804687640854593,0.8057680056091501
15331,AT3G05360,LOC102597584,4476,0.7478156577014183,0.6112683674389255,0.6795420125701719
15332,AT3G05360,LOC102589525,4476,0.7893376510449462,0.8055109829021304,0.7974243169735383
15333,AT3G05360,LOC107062923,4476,0.8186501154388174,0.661125634784699,0.7398878751117581
15334,AT3G05360,LOC107061088,4476,0.7528110101646127,0.804224886565101,0.7785179483648569
15335,AT3G05360,LOC107062929,4476,0.7860813768702587,0.7500405661227801,0.7680609714965194
15336,AT3G05360,LOC102582515,4476,0.796737729003628,0.8113344751945671,0.8040361020990976
15337,AT3G05360,LOC102588950,4476,0.7951665617222872,0.7983773550887947,0.7967719584055409
15338,AT3G05360,LOC107059059,4476,0.8390393091661419,0.8496769734667509,0.8443581413164464
15339,AT3G05360,LOC107059436,4476,0.7446733231387365,0.7678115327984615,0.756242427968599
15340,AT3G05360,LOC107059063,4476,0.814566279871668,0.8287688932960725,0.8216675865838703
15341,AT3G05360,LOC107061089,4476,0.8393451470720518,0.7814417500525856,0.8103934485623188
15342,AT3G05360,LOC102588876,4476,0.7455908368564661,0.7915382072778628,0.7685645220671644
15343,AT3G05360,LOC107060160,4476,0.7806602500674642,0.8223263920189909,0.8014933210432276
15344,AT1G30480,LOC102603413,4478,0.9533087463644269,0.9446377595480633,0.9489732529562451
15345,AT5G06150,LOC102592069,4479,0.9881229614970732,0.9163796989092221,0.9522513302031477
15346,AT5G06150,LOC102600441,4479,0.9969582787789139,0.9857507737612309,0.9913545262700724
15347,AT5G06150,LOC102586092,4479,0.9968583317508386,0.9854803329426967,0.9911693323467676
15348,AT5G06150,LOC102581949,4479,0.9974380245136744,0.9857207247813937,0.9915793746475341
15349,AT2G26760,LOC102592069,4479,0.9853044553053549,0.8923525346314493,0.938828494968402
15350,AT2G26760,LOC102600441,4479,0.9965584906666133,0.9882568586796477,0.9924076746731305
15351,AT2G26760,LOC102586092,4479,0.9964052385568981,0.9880405060248204,0.9922228722908593
15352,AT2G26760,LOC102581949,4479,0.9971115308886289,0.9883770545989963,0.9927442927438126
15353,AT1G34460,LOC102592069,4479,0.37574885310785283,0.656690405360738,0.5162196292342954
15354,AT1G34460,LOC102600441,4479,0.2947797667236365,0.49416749301361224,0.39447362986862433
15355,AT1G34460,LOC102586092,4479,0.25061917183892535,0.4750503320412272,0.3628347519400763
15356,AT1G34460,LOC102581949,4479,0.2393331534286828,0.44975510081432735,0.34454412712150506
15357,AT3G11520,LOC102592069,4479,0.986357230667746,0.89167342768713,0.939015329177438
15358,AT3G11520,LOC102600441,4479,0.9968396749722647,0.9881126235764296,0.9924761492743471
15359,AT3G11520,LOC102586092,4479,0.9966957512518366,0.9877460260224165,0.9922208886371265
15360,AT3G11520,LOC102581949,4479,0.9972294683817576,0.9882147901078759,0.9927221292448167
15361,AT5G14320,LOC102582667,4480,0.999160444964169,0.9957691036389313,0.9974647743015501
15362,AT5G03670,LOC102590052,4482,0.7745974633444274,0.8596352053847771,0.8171163343646022
15363,AT5G03670,LOC102598987,4482,0.5709933735120386,0.6187265242345021,0.5948599488732704
15364,AT3G25540,LOC102598384,4483,0.9246799196425894,0.818005348718411,0.8713426341805002
15365,AT1G13580,LOC102598384,4483,0.8922311175077209,0.8228312148802548,0.8575311661939878
15366,AT3G44716,LOC102593250,4484,0.8732511768762555,0.8146518825685868,0.8439515297224212
15367,AT4G36420,LOC102588825,4486,0.966303858954754,0.9828480423089636,0.9745759506318588
15368,AT5G60910,LOC102602089,4487,0.6134688615034032,0.8363833047868025,0.7249260831451028
15369,AT3G03490,LOC102596794,4488,0.8861743276063686,0.8827849394513057,0.8844796335288372
15370,AT3G03490,LOC102601039,4488,0.9238163773200204,0.8884521770485891,0.9061342771843048
15371,AT5G17550,LOC102596794,4488,0.8359269587118827,0.928176928393281,0.8820519435525819
15372,AT5G17550,LOC102601039,4488,0.8072621510599383,0.9288740647255026,0.8680681078927204
15373,AT3G20970,LOC102600428,4489,0.8813328935664098,0.8975329787553713,0.8894329361608906
15374,AT1G51390,LOC102600428,4489,0.8770771491109712,0.8716908560954355,0.8743840026032034
15375,AT3G22380,LOC102592172,4490,0.9933974993253577,0.9930586856576219,0.9932280924914898
15376,AT3G63180,LOC102592172,4490,0.9701538184762075,0.9840319721145466,0.977092895295377
15377,AT3G24080,LOC102582288,4491,0.9898593745314984,0.9936716848462995,0.991765529688899
15378,AT3G09720,LOC102586674,4492,0.9943330035081407,0.9899876799182669,0.9921603417132038
15379,AT5G64400,LOC102602215,4493,0.9709873766903542,0.9854623035547943,0.9782248401225742
15380,AT5G64400,LOC102602548,4493,0.9604029864171989,0.9692178250548393,0.9648104057360192
15381,AT5G09570,LOC102602215,4493,0.5669215315882583,0.9182186964752547,0.7425701140317564
15382,AT5G09570,LOC102602548,4493,0.6480405385145872,0.835800354577962,0.7419204465462745
15383,AT5G45610,LOC102592475,4494,0.6319450691133699,0.6797680218756573,0.6558565454945136
15384,AT5G50335,LOC102605400,4495,0.7443614884111421,0.9420355178941675,0.8431985031526548
15385,AT1G59660,LOC102578927,4497,0.9156367125423526,0.7361098590702846,0.8258732858063186
15386,AT1G59660,LOC102588949,4497,0.9259332553746514,0.8353556296763724,0.880644442525512
15387,AT1G59660,LOC102592631,4497,0.982513267967977,0.9624027164277773,0.9724579921978771
15388,AT1G10390,LOC102578927,4497,0.8565980030583791,0.742888908921542,0.7997434559899605
15389,AT1G10390,LOC102588949,4497,0.8652694072141764,0.7860933321313742,0.8256813696727754
15390,AT1G10390,LOC102592631,4497,0.9882042517465742,0.9803179182066769,0.9842610849766256
15391,AT2G42840,LOC102597956,4498,0.9507780876135649,0.7986898644791008,0.8747339760463329
15392,AT2G42840,LOC102595330,4498,0.9643009205121286,0.7305808467802518,0.8474408836461902
15393,AT1G19630,LOC102590941,4499,0.42216958345410266,0.5743742299948916,0.49827190672449717
15394,AT4G22970,LOC102604188,4500,0.9257473539024317,0.9890261125634786,0.9573867332329551
15395,AT5G01350,LOC102578689,4501,0.8893286558124194,0.8983863697827459,0.8938575127975826
15396,AT5G01350,LOC102580512,4501,0.8526281071032353,0.6872742570389735,0.7699511820711045
15397,AT5G42210,LOC102586357,4502,0.47247159005726963,0.33994077012196544,0.4062061800896175
15398,AT5G42210,LOC102599762,4502,0.5209079188030343,0.6507106583731482,0.5858092885880912
15399,AT5G42210,LOC102600096,4502,0.52102185841504,0.6711860332341717,0.5961039458246058
15400,AT5G42210,LOC102583153,4502,0.8160834757578483,0.9375431954085158,0.8768133355831821
15401,AT5G42210,LOC102584687,4502,0.648628227039669,0.7348838606929295,0.6917560438662993
15402,AT3G14120,LOC102584469,4503,0.9963059578423437,0.9889960635836414,0.9926510107129926
15403,AT1G36390,LOC102582736,4504,0.971754969865971,0.9900477778779412,0.9809013738719561
15404,AT2G32295,LOC102592117,4505,0.7102335762046116,0.7755221010246701,0.7428778386146409
15405,AT5G35730,LOC102592117,4505,0.9407753890438068,0.9610805613149433,0.9509279751793751
15406,AT4G00752,LOC102579677,4506,0.8307457047764685,0.8450133717960275,0.8378795382862481
15407,AT4G23040,LOC102579677,4506,0.8551347785673593,0.9699269809789958,0.9125308797731775
15408,AT4G11740,LOC102579677,4506,0.9744295523372613,0.9727095165119144,0.9735695344245878
15409,AT5G55490,LOC102600497,4507,0.6849389823393602,0.734385047627633,0.7096620149834967
15410,AT3G51160,LOC102580913,4508,0.9490210188600042,0.9316505904624538,0.940335804661229
15411,AT5G39790,LOC102592496,4509,0.9264669725045726,0.8926770636136904,0.9095720180591315
15412,AT3G27620,AOX,4510,0.4647656741926779,0.32773821328765884,0.39625194374016837
15413,AT3G27620,LOC102581100,4510,0.6360229078588349,0.6254695153099552,0.630746211584395
15414,AT3G27620,LOC102589114,4510,0.527192587928398,0.2825205084287388,0.4048565481785684
15415,AT3G22370,AOX,4510,0.886084375281101,0.8792692088103609,0.8826767920457309
15416,AT3G22370,LOC102581100,4510,0.7470840454559083,0.7670783376904353,0.7570811915731719
15417,AT3G22370,LOC102589114,4510,0.9258612935144374,0.7930526758616545,0.859456984688046
15418,AT1G32350,AOX,4510,0.8748429998767321,0.8889089215421137,0.8818759607094229
15419,AT1G32350,LOC102581100,4510,0.6314519971081993,0.7319090116890532,0.6816805043986263
15420,AT1G32350,LOC102589114,4510,0.9265822447436193,0.845752576700021,0.8861674107218201
15421,AT5G21970,LOC102599599,4511,0.8209948727174597,0.865855344211064,0.8434251084642619
15422,AT4G28260,LOC102600129,4512,0.9179215016041498,0.898825084888368,0.9083732932462589
15423,AT5G63290,LOC102582881,4513,0.9716350334322809,0.9129420956158538,0.9422885645240673
15424,AT2G46610,LOC102598910,4514,0.7979131060537915,0.8721596201808948,0.8350363631173432
15425,AT2G46610,LOC102590704,4514,0.8700548709184133,0.8800805312659635,0.8750677010921883
15426,AT3G61860,LOC102598910,4514,0.8362327966177926,0.8626280837765559,0.8494304401971742
15427,AT3G61860,LOC102590704,4514,0.9045485892476987,0.9478409807987019,0.9261947850232003
15428,AT3G63530,LOC102597766,4515,0.6646577314023567,0.7816941614832177,0.7231759464427872
15429,AT3G63530,LOC102594854,4515,0.6441605948847111,0.7733044863126897,0.7087325405987004
15430,AT5G24970,LOC102601470,4516,0.8885490689934334,0.9227320532467922,0.9056405611201128
15431,AT3G45970,EXLA1,4517,0.8215585739558035,0.8629526127587969,0.8422555933573002
15432,AT3G45960,EXLA1,4517,0.8089472579532848,0.8961266864989934,0.8525369722261391
15433,AT4G38400,EXLA1,4517,0.5827977838412308,0.643288560353376,0.6130431720973034
15434,AT3G50430,LOC102597454,4518,0.9669515156966807,0.9072808678145378,0.9371161917556092
15435,AT2G18410,LOC102590457,4519,0.9158945758747864,0.9447218966916073,0.9303082362831969
15436,AT3G57080,LOC102596627,4520,0.7995982129471381,0.8593527449743081,0.829475478960723
15437,AT3G57080,LOC102585816,4520,0.8416959011723787,0.800985606538658,0.8213407538555184
15438,AT2G41340,LOC102596627,4520,0.462816707145213,0.7740677304005529,0.618442218772883
15439,AT2G41340,LOC102585816,4520,0.5801805043327036,0.7354788304937048,0.6578296674132043
15440,AT4G12540,LOC102599423,4521,0.9456867860034182,0.9677033564710479,0.9566950712372331
15441,AT2G41070,LOC102597187,4522,0.6890348115498786,0.5312419243366688,0.6101383679432737
15442,AT2G41070,LOC102600966,4522,0.7597793169620102,0.8015925959313681,0.7806859564466891
15443,AT3G56850,LOC102597187,4522,0.8684177385985428,0.5761891883770546,0.7223034634877987
15444,AT3G56850,LOC102600966,4522,0.8658331084525203,0.8993178881576971,0.8825754983051086
15445,AT4G01560,LOC102599817,4523,0.9072231717189889,0.9834910904774783,0.9453571310982336
15446,AT5G24490,LOC102577471,4524,0.9590896824682917,0.9665194266654646,0.9628045545668782
15447,AT1G29390,LOC102590681,4525,0.8348415339869869,0.8697256528140869,0.8522835934005368
15448,AT1G29395,LOC102590681,4525,0.6756199214416359,0.7952041828179933,0.7354120521298146
