,arabidopsis,medicago,Group Number,Species 1 Score,Species 2 Score,Total Score
21324,AT4G19645,LOC11436596,6063,0.6718221569886554,0.9271154479331917,0.7994688024609236
21325,AT4G10360,LOC25489178,6063,0.8172583555025532,0.8060702205992397,0.8116642880508964
21326,AT4G10360,LOC11436596,6063,0.8484787328379659,0.9101260139483374,0.8793023733931516
21327,AT5G24830,LOC25481890,6064,0.850729290890744,0.8760393905833757,0.8633843407370598
21328,AT5G08570,LOC25495079,6065,0.9275601626762071,0.8817983178185519,0.9046792402473796
21329,AT5G08570,LOC11431881,6065,0.9111885759716234,0.7649016732018318,0.8380451245867275
21330,AT5G56350,LOC25495079,6065,0.954939913769379,0.9003083001586399,0.9276241069640094
21331,AT5G56350,LOC11431881,6065,0.9523529951380607,0.8165643988146906,0.8844586969763757
21332,AT5G63680,LOC25495079,6065,0.9034033574901386,0.9420635158190908,0.9227334366546147
21333,AT5G63680,LOC11431881,6065,0.8635966119316271,0.8034601454697836,0.8335283787007053
21334,AT1G25380,LOC11412468,6066,0.8972632480200593,0.8391211948876052,0.8681922214538322
21335,AT1G25380,LOC11418997,6066,0.8317157447328991,0.8242090454667904,0.8279623950998447
21336,AT1G25380,LOC11405157,6066,0.8212274103293276,0.6962135951390344,0.758720502734181
21337,AT1G25380,LOC25499620,6066,0.8893190227196283,0.8067826034900775,0.8480508131048529
21338,AT2G47490,LOC11412468,6066,0.5497783078005076,0.8052440959023018,0.6775112018514047
21339,AT2G47490,LOC11418997,6066,0.3480353484389811,0.6501182316142357,0.4990767900266084
21340,AT2G47490,LOC11405157,6066,0.6103782527596857,0.6508066688616839,0.6305924608106848
21341,AT2G47490,LOC25499620,6066,0.6679570681588846,0.8346313867520728,0.7512942274554787
21342,AT5G66380,LOC11412468,6066,0.8365899152982906,0.8373312580442396,0.836960586671265
21343,AT5G66380,LOC11418997,6066,0.8405712014188301,0.9022718429165794,0.8714215221677047
21344,AT5G66380,LOC11405157,6066,0.7214506314405406,0.6634140501062588,0.6924323407733997
21345,AT5G66380,LOC25499620,6066,0.8485521206005565,0.7228231913556227,0.7856876559780896
21346,AT3G18350,LOC11437173,6067,0.9459193346176192,0.9405549402855518,0.9432371374515855
21347,AT1G48840,LOC11437173,6067,0.9415649940372443,0.9365560178395044,0.9390605059383743
21348,AT2G17040,LOC11439696,6068,0.9727547931382442,0.9604417971205365,0.9665982951293903
21349,AT2G17840,LOC11434922,6069,0.910381310583127,0.8962375407824239,0.9033094256827754
21350,AT2G17840,LOC25492774,6069,0.850105494908724,0.877188781466072,0.863647138187398
21351,AT4G35985,LOC11434922,6069,0.8815215729443783,0.9193750187075339,0.9004482958259561
21352,AT4G35985,LOC25492774,6069,0.8121212121212121,0.8840013170103864,0.8480612645657992
21353,AT3G51250,LOC11434922,6069,0.8812952940097238,0.8829058038253166,0.8821005489175202
21354,AT3G51250,LOC25492774,6069,0.6997462006543742,0.7539465413511329,0.7268463710027535
21355,AT5G06790,LOC25483509,6070,0.252545638014861,0.08030171510670778,0.16642367656078438
21356,AT5G06790,LOC11423658,6070,0.7676258039527465,0.7909605196204615,0.779293161786604
21357,AT3G57950,LOC25483509,6070,0.6161391921230468,0.6768774881020084,0.6465083401125276
21358,AT3G57950,LOC11423658,6070,0.4913310705439868,0.23030919812026698,0.3608201343321269
21359,AT5G11210,LOC11432432,6072,0.6169281105708957,0.7107905055523961,0.663859308061646
21360,AT2G29120,LOC11432432,6072,0.6279614170633343,0.6997635367715287,0.6638624769174315
21361,AT2G29110,LOC11432432,6072,0.6643631063409066,0.748492921069173,0.7064280137050398
21362,AT3G07320,LOC25498198,6073,0.9786869706143168,0.9840701607351313,0.981378565674724
21363,AT3G07320,LOC11422001,6073,0.3500963214384002,0.4922924960340028,0.4211944087362015
21364,AT5G06810,LOC11429701,6074,0.9038131058312694,0.7281930018857194,0.8160030538584944
21365,AT5G06810,LOC11437920,6074,0.9323181359508301,0.9599209793768146,0.9461195576638224
21366,AT4G19650,LOC11429701,6074,0.928917836284133,0.7349935646083391,0.8319557004462361
21367,AT4G19650,LOC11437920,6074,0.9405131027734458,0.9557903558921249,0.9481517293327854
21368,AT5G06811,LOC11429701,6074,0.9266550469375898,0.6595588015205484,0.7931069242290691
21369,AT5G06811,LOC11437920,6074,0.964296853499679,0.9573288634799006,0.9608128584897898
21370,AT1G52245,LOC11430678,6075,0.6409320245849005,0.7910563021940196,0.71599416338946
21371,AT3G16120,LOC11430678,6075,0.6604898633152921,0.6956688317519231,0.6780793475336075
21372,AT5G20720,LOC11445528,6076,0.9512216004647891,0.9931335867580592,0.9721775936114241
21373,AT5G20720,LOC25486536,6076,0.9674464116441918,0.988230716274058,0.9778385639591249
21374,AT3G58710,LOC25486010,6077,0.7024798948108737,0.845209374719387,0.7738446347651303
21375,AT3G58710,LOC11410007,6077,0.7619484450967801,0.9581849202310755,0.8600666826639278
21376,AT3G58710,LOC11411280,6077,0.7449347154695287,0.9158609955401239,0.8303978555048264
21377,AT1G29280,LOC25486010,6077,0.7165030731125585,0.7800353198239995,0.748269196468279
21378,AT1G29280,LOC11410007,6077,0.7888939852612911,0.9133227573408363,0.8511083713010636
21379,AT1G29280,LOC11411280,6077,0.7647004861939272,0.9131611242479571,0.8389308052209421
21380,AT3G10740,LOC11413291,6078,0.9788949026083233,0.9200335239007453,0.9494642132545343
21381,AT3G10740,LOC11431722,6078,0.5695379628780234,0.6311652548714418,0.6003516088747326
21382,AT1G74530,LOC25479881,6079,0.5658264447366365,0.8343081205663145,0.7000672826514756
21383,AT2G28800,LOC11413285,6080,0.8167568724581843,0.9037864048609656,0.860271638659575
21384,AT2G28800,LOC25492494,6080,0.9673240987065407,0.9805262055134845,0.9739251521100125
21385,AT1G24490,LOC11413285,6080,0.938965844112161,0.912490646233051,0.925728245172606
21386,AT1G24490,LOC25492494,6080,0.9066140721034768,0.752611571732168,0.8296128219178224
21387,AT5G64760,LOC11440959,6081,0.9550499954132649,0.9245173456254303,0.9397836705193476
21388,AT5G64760,LOC11433744,6081,0.8497263248020059,0.9069232841449909,0.8783248044734984
21389,AT5G09900,LOC11440959,6081,0.9159710118337767,0.9401777964021671,0.9280744041179719
21390,AT5G09900,LOC11433744,6081,0.8110509739167661,0.8965308749139453,0.8537909244153556
21391,AT5G16530,LOC11422563,6082,0.8007895979641692,0.8535484450297824,0.8271690214969758
21392,AT5G16530,LOC25495275,6082,0.44174676465292007,0.6915920859648598,0.56666942530889
21393,AT5G16530,LOC25482408,6082,0.37896625182195315,0.7411116764943578,0.5600389641581555
21394,AT1G77110,LOC11422563,6082,0.6011680885545668,0.6321889311263432,0.616678509840455
21395,AT1G77110,LOC25495275,6082,0.6763660826223894,0.7995689784189889,0.7379675305206892
21396,AT1G77110,LOC25482408,6082,0.7024798948108737,0.7406327636265677,0.7215563292187207
21397,AT1G05750,LOC11409652,6083,0.657156835764303,0.7253614295549103,0.6912591326596067
21398,AT5G62030,LOC11442353,6084,0.8747332049047488,0.9027241495139366,0.8887286772093428
21399,AT4G26410,LOC11446316,6085,0.922245665535272,0.9551498099314556,0.9386977377333638
21400,AT1G68850,LOC25494710,6086,0.9983029079900927,0.955203687629082,0.9767532978095874
21401,AT1G50510,LOC11424519,6087,0.8699691159832431,0.8274057888592894,0.8486874524212662
21402,AT4G26120,LOC11424081,6088,0.796379537045531,0.8481247568020593,0.8222521469237951
21403,AT4G26120,LOC11426598,6088,0.8353729015686634,0.8401628303750487,0.837767865971856
21404,AT5G45110,LOC11424081,6088,0.8736507354065376,0.8507468047532102,0.8621987700798739
21405,AT5G45110,LOC11426598,6088,0.8900100908173562,0.8005687090305008,0.8452893999239285
21406,AT4G19660,LOC11424081,6088,0.8401859156652295,0.8711484929210692,0.8556672042931494
21407,AT4G19660,LOC11426598,6088,0.9015319695440785,0.8373132988116975,0.869422634177888
21408,AT1G64280,LOC11424081,6088,0.9154634131425252,0.872226046873597,0.8938447300080611
21409,AT1G64280,LOC11426598,6088,0.9373451976882855,0.8726630548654554,0.9050041262768704
21410,AT2G38025,LOC11416371,6089,0.931370210684035,0.9698524349726122,0.9506113228283236
21411,AT4G34260,LOC25485375,6090,0.7282756933614652,0.9357837708401927,0.832029732100829
21412,AT5G10290,LOC11414788,6092,0.8577133596306149,0.829656679337903,0.8436850194842589
21413,AT5G10290,LOC25501902,6092,0.9211142708620005,0.9335807716483582,0.9273475212551794
21414,AT5G10290,LOC11442448,6092,0.8322111121303856,0.7559100841090725,0.7940605981197291
21415,AT5G65240,LOC11414788,6092,0.8339234932574993,0.9043404804427283,0.8691319868501137
21416,AT5G65240,LOC25501902,6092,0.7493869064000245,0.8986799964081534,0.824033451404089
21417,AT5G65240,LOC11442448,6092,0.7775616915879277,0.7710197850878506,0.7742907383378892
21418,AT5G63710,LOC11414788,6092,0.8745741980858025,0.9163864693811714,0.8954803337334869
21419,AT5G63710,LOC25501902,6092,0.78003852857536,0.9026609596216588,0.8413497440985094
21420,AT5G63710,LOC11442448,6092,0.879692994526496,0.7447454278787153,0.8122192112026057
21421,AT1G63290,LOC25497874,6093,0.9199522979543161,0.8434493699302583,0.8817008339422872
21422,AT3G01850,LOC25497874,6093,0.6816133076476164,0.7545272232033284,0.7180702654254725
21423,AT5G10480,LOC25502888,6094,0.8415619362138029,0.8793738214253645,0.8604678788195836
21424,AT1G04770,LOC11426232,6095,0.7454423141607803,0.5681882127570415,0.6568152634589108
21425,AT1G04770,LOC11440153,6095,0.599620829893282,0.3786644317399503,0.48914263081661613
21426,AT1G04770,LOC11409859,6095,0.7766565758493105,0.551180819539645,0.6639186976944778
21427,AT5G48850,LOC11426232,6095,0.4896553832981684,0.5371845909784788,0.5134199871383236
21428,AT5G48850,LOC11440153,6095,0.2872030088982662,0.2613906432398455,0.27429682606905587
21429,AT5G48850,LOC11409859,6095,0.49525731584258326,0.6271783052470892,0.5612178105448362
21430,AT3G51280,LOC11426232,6095,0.12526067944836863,0.5788799425304558,0.3520703109894122
21431,AT3G51280,LOC11440153,6095,0.9965018499831819,0.9981442126373133,0.9973230313102477
21432,AT3G51280,LOC11409859,6095,0.07045836773384705,0.4493519710257715,0.2599051693798093
21433,AT5G11620,LOC11423390,6096,0.9785401950891356,0.981442126373133,0.9799911607311342
21434,AT4G36540,LOC11414623,6097,0.9543263105321632,0.9787662007243557,0.9665462556282595
21435,AT2G18300,LOC11414623,6097,0.9579610433293582,0.9634589481876141,0.9607099957584861
21436,AT1G19330,LOC25490176,6098,0.7157630798397701,0.9049118501002724,0.8103374649700212
21437,AT1G19330,LOC25482104,6098,0.770913983426597,0.8154868448621628,0.7932004141443799
21438,AT1G75060,LOC25490176,6098,0.8949393022046908,0.9135262953096471,0.904232798757169
21439,AT1G75060,LOC25482104,6098,0.809858422774669,0.8180430422939926,0.8139507325343308
21440,AT2G46790,LOC11426713,6099,0.8998012414763171,0.9622915980723757,0.9310464197743464
21441,AT2G46790,LOC11437345,6099,0.4477448552120601,0.6540333443084199,0.55088909976024
21442,AT2G46790,LOC25484061,6099,0.27415221845090665,0.6534287168128349,0.46379046763187076
21443,AT2G46790,LOC11412120,6099,0.31368987554658595,0.8039390583375737,0.5588144669420798
21444,AT2G46790,LOC25500611,6099,0.9263492645934625,0.9375437756293215,0.9319465201113919
21445,AT5G60100,LOC11426713,6099,0.5903365984092522,0.10847975096530875,0.34940817468728047
21446,AT5G60100,LOC11437345,6099,0.7645306071138563,0.6357448591696848,0.7001377331417706
21447,AT5G60100,LOC25484061,6099,0.7707617717708535,0.8216767936783502,0.7962192827246019
21448,AT5G60100,LOC11412120,6099,0.6984680304559214,0.7630937771259242,0.7307809037909228
21449,AT5G60100,LOC25500611,6099,0.6121490722903437,0.1920859648597683,0.40211751857505595
21450,AT5G02810,LOC11426713,6099,0.9629086016573403,0.7578556676344698,0.8603821346459051
21451,AT5G02810,LOC11437345,6099,0.7266550469375898,0.8577688646771828,0.7922119558073863
21452,AT5G02810,LOC25484061,6099,0.6607467204843592,0.8665808614445208,0.76366379096444
21453,AT5G02810,LOC11412120,6099,0.623783750726233,0.9001945583525397,0.7619891545393864
21454,AT5G02810,LOC25500611,6099,0.9350946396355075,0.7856026819120596,0.8603486607737836
21455,AT5G24470,LOC11426713,6099,0.6697856465767666,0.21088928133137777,0.4403374639540722
21456,AT5G24470,LOC11437345,6099,0.7670091428920894,0.63016552425993,0.6985873335760098
21457,AT5G24470,LOC25484061,6099,0.7588218206280769,0.7803406267772157,0.7695812237026463
21458,AT5G24470,LOC11412120,6099,0.7189860257468734,0.7433865126163608,0.7311862691816171
21459,AT5G24470,LOC25500611,6099,0.7098278445402563,0.2818402226944835,0.4958340336173699
21460,AT1G14000,LOC25492969,6100,0.9661743570926214,0.8957406686820917,0.9309575128873566
21461,AT1G79610,LOC11406465,6101,0.917516911462421,0.9379568379777904,0.9277368747201057
21462,AT1G54370,LOC11406465,6101,0.9165030731125585,0.9161064383848664,0.9163047557487125
21463,AT1G71500,LOC11442362,6102,0.9901476928722135,0.9866443173995032,0.9883960051358583
21464,AT1G44970,LOC11412353,6103,0.9069368423556112,0.8823849860815948,0.894660914218603
21465,AT1G44970,LOC11422576,6103,0.9457168387541748,0.8816606303690623,0.9136887345616185
21466,AT1G44970,LOC11414547,6103,0.8571418864052567,0.8818102906402466,0.8694760885227517
21467,AT4G36430,LOC11412353,6103,0.7505183010732961,0.8466760453769941,0.7985971732251451
21468,AT4G36430,LOC11422576,6103,0.8253615876219307,0.7695591008410907,0.7974603442315107
21469,AT4G36430,LOC11414547,6103,0.7172491820322294,0.7857762878266336,0.7515127349294315
21470,AT5G66390,LOC11412353,6103,0.8609057273033055,0.9103834296147745,0.88564457845904
21471,AT5G66390,LOC11422576,6103,0.9022108063480415,0.9362926157622197,0.9192517110551306
21472,AT5G66390,LOC11414547,6103,0.767929547747913,0.8584393426920889,0.813184445220001
21473,AT5G14090,LOC11439053,6104,0.7198299850166651,0.8370259510910234,0.7784279680538442
21474,AT5G14090,LOC11439815,6104,0.7941350946396355,0.8571223323056661,0.8256287134726508
21475,AT2G40290,LOC11417999,6105,0.9215790600250742,0.81453500553743,0.868057032781252
21476,AT2G40290,LOC11418000,6105,0.9874139987157142,0.9913795683797779,0.9893967835477461
21477,AT2G40290,LOC11410362,6105,0.9922453597529279,0.9813583166212696,0.9868018381870988
21478,AT5G05470,LOC11417999,6105,0.8471699844051005,0.7804843006375528,0.8138271425213266
21479,AT5G05470,LOC11418000,6105,0.9423600281319756,0.9937621598970336,0.9680610940145047
21480,AT5G05470,LOC11410362,6105,0.9498150016818029,0.9733904037834117,0.9616027027326073
21481,AT1G35330,LOC11434183,6106,0.47667186496651687,0.6421697746116316,0.5594208197890742
21482,AT1G35330,LOC11427383,6106,0.3755557594104516,0.6052141638480648,0.4903849616292582
21483,AT1G35330,LOC11412074,6106,0.5746812219062472,0.6290054908690605,0.6018433563876538
21484,AT1G35330,LOC11419970,6106,0.41467143687123503,0.8636894250052382,0.6391804309382366
21485,AT5G27420,LOC11434183,6106,0.9528177843011345,0.8917806579065521,0.9222992211038433
21486,AT5G27420,LOC11427383,6106,0.29906124820352875,0.467377054087222,0.3832191511453754
21487,AT5G27420,LOC11412074,6106,0.9327339999388435,0.8855498019495744,0.909141900944209
21488,AT5G27420,LOC11419970,6106,0.6323640033024494,0.8077583884581999,0.7200611958803247
21489,AT1G22500,LOC11434183,6106,0.6618047273950403,0.4854156065730791,0.5736101669840596
21490,AT1G22500,LOC11427383,6106,0.340470293245268,0.551689664461672,0.44607997885347
21491,AT1G22500,LOC11412074,6106,0.6095220621961288,0.5403999587602808,0.5749610104782048
21492,AT1G22500,LOC11419970,6106,0.7046876433354738,0.913699901224221,0.8091937722798475
21493,AT4G09100,LOC11434183,6106,0.8595813499950735,0.8827935586219282,0.8711874543085009
21494,AT4G09100,LOC11427383,6106,0.3798496230383213,0.6513274866054057,0.5155885548218635
21495,AT4G09100,LOC11412074,6106,0.8524328383056939,0.8739893774465297,0.8632111078761118
21496,AT4G09100,LOC11419970,6106,0.7045089305432393,0.7376874494896585,0.7210981900164488
21497,AT1G72200,LOC11434183,6106,0.7947466593278903,0.42194468556377024,0.6083456724458303
21498,AT1G72200,LOC11427383,6106,0.5333088707458031,0.5322458020293932,0.5327773363875982
21499,AT1G72200,LOC11412074,6106,0.8600006115646882,0.4957280307036361,0.6778643211341622
21500,AT1G72200,LOC11419970,6106,0.8532061278781764,0.9028166063036906,0.8780113670909335
21501,AT4G40070,LOC11434183,6106,0.8064275448735589,0.6287602143135084,0.7175938795935337
21502,AT4G40070,LOC11427383,6106,0.4623184417331743,0.6138765003442186,0.5380974710386964
21503,AT4G40070,LOC11412074,6106,0.7481821239641623,0.5555854876097924,0.6518838057869774
21504,AT4G40070,LOC11419970,6106,0.885741369293337,0.9543117124128229,0.9200265408530799
21505,AT3G05200,LOC11434183,6106,0.955386355991805,0.9045092639707863,0.9299478099812957
21506,AT3G05200,LOC11427383,6106,0.42194905666146837,0.5032955191714807,0.46262228791647453
21507,AT3G05200,LOC11412074,6106,0.9143870592911966,0.860839228285126,0.8876131437881614
21508,AT3G05200,LOC11419970,6106,0.7936519585359141,0.8832290700110749,0.8384405142734945
21509,AT1G51450,LOC11442855,6107,0.9611411797082836,0.9688606862422302,0.9650009329752569
21510,AT4G21310,LOC11433874,6108,0.6319481393144359,0.7338381873147954,0.6828931633146157
21511,AT4G21310,LOC11412768,6108,0.7244167201785768,0.7426861025472179,0.7335514113628974
21512,AT4G21310,LOC25493255,6108,0.61873834204813,0.7046245023795983,0.6616814222138642
21513,AT4G21310,LOC25492019,6108,0.6329572210500565,0.6586668263042893,0.6458120236771729
21514,AT2G32280,LOC11433874,6108,0.5956273124789775,0.6392229638720105,0.617425138175494
21515,AT2G32280,LOC11412768,6108,0.7475522123352598,0.6623664282079679,0.7049593202716138
21516,AT2G32280,LOC25493255,6108,0.6507048283032137,0.6341824059385196,0.6424436171208667
21517,AT2G32280,LOC25492019,6108,0.7716295141118551,0.7559280433416146,0.7637787787267348
21518,AT3G46870,LOC25492548,6109,0.8658655169250528,0.8673531084438325,0.8666093126844426
21519,AT4G11130,LOC25482562,6110,0.848179066140721,0.8924122242509503,0.8702956451958357
21520,AT4G11130,LOC11407970,6110,0.915016970920099,0.8972193121613936,0.9061181415407463
21521,AT4G11130,LOC25482564,6110,0.9105219704614256,0.9053488580921308,0.9079354142767782
21522,AT4G11130,LOC25482560,6110,0.7217869920190808,0.4969199916190248,0.6093534918190529
21523,AT1G14790,LOC25482562,6110,0.8022750206403082,0.8087700918914066,0.8055225562658574
21524,AT1G14790,LOC11407970,6110,0.6699813472770083,0.5757670088898201,0.6228741780834142
21525,AT1G14790,LOC25482564,6110,0.9197565972540745,0.9101499595917268,0.9149532784229006
21526,AT1G14790,LOC25482560,6110,0.8132709537351314,0.43857044508964654,0.6259206994123889
21527,AT5G17770,LOC11435919,6111,0.9647616426627527,0.9531024574216529,0.9589320500422027
21528,AT5G17770,LOC11409778,6111,0.860153502736752,0.4223652309257984,0.6412593668312752
21529,AT4G24580,LOC11431858,6112,0.8006849524508455,0.8893711275404831,0.8450280399956642
21530,AT5G12150,LOC11431858,6112,0.5811835135750373,0.7684456284234787,0.674814570999258
21531,AT5G19390,LOC11431858,6112,0.9206617129926918,0.8612170373252717,0.8909393751589818
21532,AT5G48680,LOC25500333,6113,0.9072806776136746,0.9021940195755636,0.9047373485946191
21533,AT3G07170,LOC25500333,6113,0.9185456991713299,0.8551468167260319,0.8868462579486809
21534,AT1G76730,LOC25496155,6114,0.9477417973886187,0.9763596635637104,0.9620507304761645
21535,AT3G58610,LOC11418347,6116,0.8593278904076078,0.8656290221197881,0.862478456263698
21536,AT1G65650,LOC25484600,6118,0.9752622083600893,0.9644826244425155,0.9698724164013024
21537,AT3G18300,LOC11427433,6119,0.542965477173348,0.47190876709868596,0.507437122136017
21538,AT3G18300,LOC11410129,6119,0.7644680916123904,0.5542279026609597,0.659347997136675
21539,AT1G48780,LOC11427433,6119,0.710705439867902,0.6476159118800323,0.6791606758739672
21540,AT1G48780,LOC11410129,6119,0.7927713053848271,0.38064593373043193,0.5867086195576295
21541,AT5G38660,LOC25495610,6120,0.9742714735651163,0.961453500553743,0.9678624870594297
21542,AT3G55420,LOC11441865,6121,0.7943491422805247,0.8342243108144511,0.8142867265474879
21543,AT1G31050,LOC25484910,6122,0.6018679903644586,0.8657607231584303,0.7338143567614445
21544,AT5G47930,LOC11446844,6123,0.9869430939057579,0.9744679577359394,0.9807055258208486
21545,AT5G47930,LOC25486284,6123,0.9820566920466013,0.9753120416654195,0.9786843668560103
21546,AT5G47930,LOC25485569,6123,0.971360425649023,0.9492831273010266,0.9603217764750248
21547,AT1G24440,LOC11441072,6124,0.9468672598844143,0.8854560148462989,0.9161616373653566
21548,AT1G24440,LOC25501697,6124,0.9188025563403969,0.8401328983208117,0.8794677273306043
21549,AT1G13195,LOC11441072,6124,0.8350059627557105,0.9002843545152504,0.8676451586354804
21550,AT1G13195,LOC25501697,6124,0.7916766045928508,0.8251788440240654,0.8084277243084581
21551,AT2G28890,LOC11415473,6125,0.7923126318686359,0.8285551797419857,0.8104339058053107
21552,AT2G28890,LOC11442854,6125,0.6754793138244198,0.736693705288994,0.7060865095567069
21553,AT2G28890,LOC25492519,6125,0.8719138916918937,0.8431560357987369,0.8575349637453153
21554,AT2G35350,LOC11415473,6125,0.6684707824970186,0.7647340536981053,0.716602418097562
21555,AT2G35350,LOC11442854,6125,0.782588753325383,0.7814720584273699,0.7820304058763765
21556,AT2G35350,LOC25492519,6125,0.5157325016053573,0.4458379478583615,0.4807852247318594
21557,AT1G07630,LOC11415473,6125,0.814916062746537,0.8579724026459936,0.8364442326962653
21558,AT1G07630,LOC11442854,6125,0.7034217044307862,0.712825885240504,0.7081237948356451
21559,AT1G07630,LOC25492519,6125,0.8779622664587347,0.8742314945074681,0.8760968804831013
21560,AT1G73880,LOC25501552,6126,0.7843439439806746,0.4803795384477237,0.6323617412141992
21561,AT1G73880,LOC25479533,6126,0.8851603828394949,0.8112843844473047,0.8482223836433997
21562,AT1G73880,LOC25502644,6126,0.8188790019264287,0.7213625071088628,0.7701207545176458
21563,AT5G03490,LOC25501552,6126,0.7209430327492891,0.6755365320721961,0.6982397824107426
21564,AT5G03490,LOC25479533,6126,0.7427514295324589,0.9020623185369212,0.82240687403469
21565,AT5G03490,LOC25502644,6126,0.5318839250221692,0.6614505073483193,0.5966672161852442
21566,AT3G54650,LOC25484347,6127,0.8154481240253187,0.8359364243168008,0.8256922741710597
21567,AT3G47650,LOC11439220,6128,0.9778124331101122,0.9952707354305727,0.9865415842703424
21568,AT4G38160,LOC25492996,6129,0.9907103323854081,0.9869017330659403,0.9888060327256742
21569,AT5G65290,LOC11414785,6130,0.9371984221631043,0.9324672992307462,0.9348328606969253
21570,AT5G65290,LOC25501867,6130,0.9349234015227961,0.9460025741566643,0.9404629878397301
21571,AT3G15420,LOC25487364,6132,0.9383481637770235,0.9203088987997246,0.929328531288374
21572,AT1G80745,LOC25487364,6132,0.8582515365562793,0.7995210871322099,0.8288863118442447
21573,AT5G61040,LOC11443749,6133,0.8213680702076263,0.9432009338800922,0.8822845020438592
21574,AT5G08010,LOC11443749,6133,0.8772623646488429,0.8946511419078692,0.8859567532783561
21575,AT3G60360,LOC25493324,6134,0.9506344983640644,0.9379029602801641,0.9442687293221143
21576,AT1G25440,LOC25485498,6135,0.9554135366446164,0.9605262720291605,0.9579699043368884
21577,AT1G68520,LOC25485498,6135,0.9708207198116381,0.9834010130337467,0.9771108664226924
21578,AT1G73870,LOC25485498,6135,0.7725285142035899,0.8428799957429968,0.8077042549732933
21579,AT4G35450,LOC25488497,6136,0.8241201113047733,0.9216558412403842,0.8728879762725787
21580,AT2G17390,LOC25488497,6136,0.883233954071492,0.700374150677961,0.7918040523747265
21581,AT5G16760,LOC25493763,6137,0.7959086322355746,0.46048669520189167,0.6281976637187332
21582,AT5G16760,LOC11428245,6137,0.7756780723481026,0.7568020593253315,0.766240065836717
21583,AT1G12850,LOC25495903,6138,0.8879307708772896,0.9522523870813254,0.9200915789793075
21584,AT3G26780,LOC25495903,6138,0.8374950310369079,0.8853482594510461,0.861421645243977
21585,AT3G09085,LOC25498712,6139,0.8169158792771305,0.6686880780627975,0.742801978669964
21586,AT3G16300,LOC11418898,6140,0.5803273230114805,0.6900775240204735,0.635202423515977
21587,AT1G79780,LOC11418898,6140,0.6090368875434465,0.6448501900685444,0.6269435388059954
21588,AT4G11690,LOC11420208,6141,0.7346910069412592,0.765159088868269,0.7499250479047641
21589,AT4G11690,LOC25495670,6141,0.9215851756719566,0.9279295998084349,0.9247573877401958
21590,AT4G16100,LOC11444993,6142,0.9083081062899429,0.9139453440689634,0.9111267251794531
21591,AT4G16100,LOC25494102,6142,0.9197137877258967,0.9490436708671316,0.9343787292965142
21592,AT4G16100,LOC11437425,6142,0.8602819313212855,0.7180220898560269,0.7891520105886562
21593,AT4G16100,LOC11417129,6142,0.8813992600067273,0.9360052680415457,0.9087022640241365
21594,AT1G15030,LOC11444993,6142,0.5830929544350332,0.8175162381394235,0.7003045962872283
21595,AT1G15030,LOC25494102,6142,0.5978996150540045,0.8623544553862732,0.7301270352201388
21596,AT1G15030,LOC11437425,6142,0.7871177296000706,0.777179801849801,0.7821487657249357
21597,AT1G15030,LOC11417129,6142,0.6664152456281619,0.8243706785596696,0.7453929620939157
21598,AT2G01260,LOC11444993,6142,0.7370394153441581,0.8691011404112664,0.8030702778777122
21599,AT2G01260,LOC25494102,6142,0.7261168700119255,0.8789487862552007,0.8025328281335631
21600,AT2G01260,LOC11437425,6142,0.7644375133779776,0.7218533927983478,0.7431454530881627
21601,AT2G01260,LOC11417129,6142,0.734097789193652,0.7759466012152414,0.7550221952044467
21602,AT5G49220,LOC11444993,6142,0.8921994924013087,0.8585949893741207,0.8753972408877146
21603,AT5G49220,LOC25494102,6142,0.8477509708589426,0.891945284204855,0.8698481275318988
21604,AT5G49220,LOC11437425,6142,0.6386141944164143,0.6001317010386422,0.6193729477275283
21605,AT5G49220,LOC11417129,6142,0.830957404519463,0.8350264898679997,0.8329919471937313
21606,AT2G31740,LOC11408309,6144,0.9521450631440541,0.9512406836481188,0.9516928733960864
21607,AT2G20140,LOC25484145,6145,0.9595144176375257,0.9361010506151037,0.9478077341263147
21608,AT2G20140,LOC11419485,6145,0.9750114668379047,0.9760184381454099,0.9755149524916573
21609,AT4G29040,LOC25484145,6145,0.9832614744824634,0.9742524469454339,0.9787569607139486
21610,AT4G29040,LOC11419485,6145,0.9755068342353912,0.9733245532640905,0.9744156937497408
21611,AT1G69910,LOC11414718,6146,0.7893648900712472,0.9232362537040918,0.8563005718876695
21612,AT3G20560,LOC11445916,6147,0.9843989848026174,0.9633751384357508,0.9738870616191841
21613,AT4G27080,LOC11445916,6147,0.9681680579763324,0.9722769313657996,0.970222494671066
21614,AT1G50950,LOC11445916,6147,0.7146989572822064,0.9303121913256907,0.8225055743039486
21615,AT1G28680,LOC11440807,6148,0.4531327401155857,0.30042470259178333,0.3767787213536845
21616,AT3G45750,LOC25489867,6149,0.8901324037550072,0.954646951420276,0.9223896775876417
21617,AT4G19350,LOC11440553,6151,0.6673088095893344,0.47361489419018826,0.5704618518897613
21618,AT2G43110,LOC11419595,6152,0.9566033697214322,0.9695591008410908,0.9630812352812614
21619,AT3G17300,LOC11413876,6153,0.9944653395712931,0.9931874644556856,0.9938264020134894
21620,AT3G26510,LOC25493721,6154,0.742972466484071,0.5697267203448173,0.6563495934144441
21621,AT3G26510,LOC11415570,6154,0.8875026755955111,0.874375168367805,0.8809389219816581
21622,AT3G26510,LOC11414328,6154,0.8556576286142381,0.9051632793558622,0.8804104539850501
