,arabidopsis,cucumber,Group Number,Species 1 Score,Species 2 Score,Total Score
16055,AT3G14270,LOC101210605,5657,0.9415459818334366,0.9498178533794972,0.9456819176064669
16056,AT4G33240,LOC101211666,5657,0.9845255900485171,0.9819960861056751,0.9832608380770962
16057,AT4G33240,LOC101209281,5657,0.9719038412432057,0.9741442119524312,0.9730240265978185
16058,AT4G33240,LOC101210605,5657,0.9433334549301425,0.9650579557428873,0.9541957053365149
16059,AT1G71010,LOC101211666,5657,0.9815707875825338,0.9774920969441517,0.9795314422633428
16060,AT1G71010,LOC101209281,5657,0.9548535366431985,0.9763600782778865,0.9656068074605425
16061,AT1G71010,LOC101210605,5657,0.9598803487396491,0.9708083697124793,0.9653443592260642
16062,AT1G21450,LOC101206511,5659,0.9278371575529858,0.8992924883335842,0.913564822943285
16063,AT5G13690,LOC101210507,5660,0.6588698792543684,0.848917657684781,0.7538937684695747
16064,AT5G13690,LOC101209508,5660,0.8291978258490497,0.8123016709318078,0.8207497483904287
16065,AT5G41210,LOC101211608,5661,0.8034728048736001,0.8434201415023334,0.8234464731879667
16066,AT1G02140,LOC101218026,5662,0.9323167840075876,0.9555863314767424,0.943951557742165
16067,AT3G42050,LOC101217015,5663,0.9675920183854375,0.936462441667921,0.9520272300266792
16068,AT2G01760,LOC101210138,5664,0.1517601138146135,0.33089266897486075,0.2413263913947371
16069,AT1G10580,LOC101214854,5665,0.9672345237660963,0.9677073611320187,0.9674709424490575
16070,AT4G36580,LOC101204659,5666,0.9687666435632729,0.989998494656029,0.9793825691096509
16071,AT4G36580,LOC101221464,5666,0.9707146244482545,0.9893241005569773,0.9800193625026159
16072,AT2G18330,LOC101204659,5666,0.9663590267391383,0.9931055246123739,0.979732275675756
16073,AT2G18330,LOC101221464,5666,0.9661328566738409,0.984049375282252,0.9750911159780464
16074,AT3G03060,LOC101204659,5666,0.9726553095246782,0.9927623061869637,0.9827088078558209
16075,AT3G03060,LOC101221464,5666,0.9758143946302849,0.9844287219629685,0.9801215582966267
16076,AT5G16930,LOC101204659,5666,0.9727501550359319,0.9935270209242812,0.9831385879801066
16077,AT5G16930,LOC101221464,5666,0.974851347900631,0.9877404786993829,0.981295913300007
16078,AT5G65270,LOC101213387,5667,0.5897420931674753,0.6569260876110191,0.6233340903892473
16079,AT5G65270,LOC101206695,5667,0.9226790209024915,0.931452656932109,0.9270658389173003
16080,AT5G47960,LOC101213387,5667,0.6173470008146986,0.6038717446936624,0.6106093727541806
16081,AT5G47960,LOC101206695,5667,0.666237024607141,0.74865572783381,0.7074463762204755
16082,AT4G39990,LOC101213387,5667,0.485900849961697,0.6453891314165286,0.5656449906891128
16083,AT4G39990,LOC101206695,5667,0.9065042133294422,0.9557067589944302,0.9311054861619362
16084,AT2G38210,LOC101212698,5668,0.8882160532107638,0.7879211199759145,0.8380685865933392
16085,AT2G38210,LOC101213282,5668,0.18168995245564756,0.42671684479903654,0.304203398627342
16086,AT2G38230,LOC101212698,5668,0.9070951738226389,0.8018907120276983,0.8544929429251686
16087,AT2G38230,LOC101213282,5668,0.09741363586619488,0.5863736263736264,0.34189363111991067
16088,AT3G16050,LOC101212698,5668,0.9047094444241783,0.5287129309047117,0.716711187664445
16089,AT3G16050,LOC101213282,5668,0.8429796082150803,0.7612042751768779,0.8020919416959791
16090,AT5G01410,LOC101212698,5668,0.8182614088206326,0.8583712178232726,0.8383163133219527
16091,AT5G01410,LOC101213282,5668,0.28522963557436254,0.629968387776607,0.4575990116754848
16092,AT4G16650,LOC101222020,5669,0.8936562944588333,0.8230257413819058,0.8583410179203695
16093,AT1G13160,LOC101218876,5670,0.9958778681647393,0.9951407496612975,0.9955093089130185
16094,AT4G31520,LOC101218876,5670,0.9477328274906067,0.9810085804606353,0.9643707039756211
16095,AT5G42370,LOC101210375,5671,0.7496735125670302,0.7534246575342466,0.7515490850506383
16096,AT1G18150,LOC101219068,5672,0.9129755955203736,0.8705343971097396,0.8917549963150566
16097,AT1G18150,LOC101218676,5672,0.7894867398679459,0.5640343218425411,0.6767605308552436
16098,AT3G18040,LOC101219068,5672,0.8816546893809506,0.9151226855336444,0.8983886874572975
16099,AT3G18040,LOC101218676,5672,0.8182687046291905,0.659412915851272,0.7388408102402313
16100,AT1G73670,LOC101219068,5672,0.8324371648487943,0.8760981484269155,0.8542676566378549
16101,AT1G73670,LOC101218676,5672,0.8811002079305439,0.6542887249736565,0.7676944664521002
16102,AT1G74470,LOC105435233,5673,0.16194506256155838,0.5768658738521751,0.36940546820686676
16103,AT1G74470,LOC101221755,5673,0.996009192718783,0.9976576847809724,0.9968334387498776
16104,AT5G42630,LOC101219785,5674,0.7659212782256594,0.8740569020021075,0.8199890901138834
16105,AT5G42630,LOC101204946,5674,0.5844672235800532,0.3581634803552612,0.47131535196765717
16106,AT5G42630,LOC105434831,5674,0.703046000072958,0.6968003077592119,0.699923153916085
16107,AT5G16560,LOC101219785,5674,0.7654689380950643,0.9257383712178233,0.8456036546564438
16108,AT5G16560,LOC101204946,5674,0.6050632911392404,0.5195965678157459,0.5623299294774932
16109,AT5G16560,LOC105434831,5674,0.8498668514938169,0.7815946610467159,0.8157307562702665
16110,AT1G32240,LOC101219785,5674,0.7101740050341079,0.9061026644588288,0.8081383347464683
16111,AT1G32240,LOC101204946,5674,0.524670776638821,0.5973927442420593,0.5610317604404402
16112,AT1G32240,LOC105434831,5674,0.7750702221573705,0.7321591650358774,0.7536146935966239
16113,AT4G17695,LOC101219785,5674,0.7131361033086492,0.7536474484419691,0.7333917758753091
16114,AT4G17695,LOC101204946,5674,0.5958778681647393,0.44797230167093177,0.5219250849178355
16115,AT4G17695,LOC105434831,5674,0.740976908765914,0.71023466639905,0.725605787582482
16116,AT5G63830,LOC105435598,5675,0.7939882537482216,0.8911395453861207,0.8425638995671711
16117,AT5G18670,LOC101203687,5676,0.697807609528326,0.7238898088213157,0.7108487091748208
16118,AT5G50170,LOC101211334,5677,0.8692080399810308,0.5443444227005871,0.706776231340809
16119,AT5G50170,LOC101205709,5677,0.8956772334293949,0.7981815444829143,0.8469293889561547
16120,AT1G03370,LOC101211334,5677,0.8957866705577646,0.9460484720758693,0.920917571316817
16121,AT1G03370,LOC101205709,5677,0.7389997446467005,0.5663284660544934,0.6526641053505969
16122,AT1G14250,LOC101203551,5678,0.056331748521585456,0.3015264187866928,0.17892908365413912
16123,AT2G02970,LOC101203551,5678,0.9304709444424178,0.9530332681017613,0.9417521062720895
16124,AT1G14230,LOC101203551,5678,0.7781782366030716,0.9508234231521903,0.8645008298776309
16125,AT1G14240,LOC101203551,5678,0.33676540327581805,0.7201987054041848,0.5284820543400015
16126,AT3G05320,LOC101207020,5679,0.7721883777769671,0.7813096492548548,0.776749013515911
16127,AT5G27560,LOC101209109,5680,0.9818480283077372,0.9797313797313797,0.9807897040195585
16128,AT1G78510,LOC101214140,5681,0.9901287710210485,0.9858076170404937,0.9879681940307711
16129,AT1G17050,LOC101214140,5681,0.9832998942107759,0.9861147072105976,0.9847073007106868
16130,AT2G23110,LOC105435909,5682,0.934355962499544,0.8359007811062605,0.8851283718029023
16131,AT5G39340,LOC101219195,5683,0.4006566227702185,0.7711455667620051,0.5859010947661119
16132,AT5G39340,LOC101216841,5683,0.5244956772334294,0.8230498268854433,0.6737727520594363
16133,AT4G04402,LOC101219195,5683,0.6893006967497173,0.6989733554117116,0.6941370260807145
16134,AT4G04402,LOC101216841,5683,0.5792361288439791,0.607171458678308,0.5932037937611436
16135,AT3G16360,LOC101219195,5683,0.66693174771094,0.7819117868432938,0.7244217672771169
16136,AT3G16360,LOC101216841,5683,0.6220552292707839,0.5944543128104772,0.6082547710406305
16137,AT3G21510,LOC101219195,5683,0.24681720351657974,0.6094415173867228,0.4281293604516513
16138,AT3G21510,LOC101216841,5683,0.46126290446138696,0.8302393496914046,0.6457511270763958
16139,AT3G29350,LOC101219195,5683,0.48130449057016744,0.7770224296251693,0.6291634600976683
16140,AT3G29350,LOC101216841,5683,0.6385948272717323,0.8112961011591149,0.7249454642154236
16141,AT1G03430,LOC101219195,5683,0.6782840258271623,0.7966400722565107,0.7374620490418364
16142,AT1G03430,LOC101216841,5683,0.7354102068361726,0.8492367906066537,0.7923234987214132
16143,AT1G03380,LOC101218955,5685,0.9583992996023784,0.9747403281649857,0.966569813883682
16144,AT1G03380,LOC101212289,5685,0.9686645022434611,0.98037031461689,0.9745174084301755
16145,AT1G54710,LOC101218955,5685,0.9499872323350236,0.970031612223393,0.9600094222792083
16146,AT1G54710,LOC101212289,5685,0.9691314339911721,0.985825681168147,0.9774785575796595
16147,AT4G31760,LOC101211842,5686,0.41672199321489806,0.5274725274725275,0.4720972603437128
16148,AT2G24800,LOC101211842,5686,0.7205851238463503,0.6075206984796026,0.6640529111629765
16149,AT1G05500,LOC101215829,5687,0.8277751431802429,0.7343067891013096,0.7810409661407762
16150,AT5G11100,LOC101215829,5687,0.7871593769379492,0.6711305133222941,0.7291449451301217
16151,AT4G35230,LOC101205895,5688,0.9214970999160982,0.8975282251994581,0.9095126625577781
16152,AT4G35230,LOC101213531,5688,0.8447743771203443,0.8250790305584826,0.8349267038394135
16153,AT2G27020,LOC101219417,5689,0.9930470944442419,0.9904862261026645,0.9917666602734532
16154,AT5G09920,LOC101216069,5690,0.8644001021413198,0.8820231822971549,0.8732116422192373
16155,AT2G25660,LOC101203544,5691,0.9692408711195418,0.9675086557278337,0.9683747634236878
16156,AT5G60990,LOC101219259,5692,0.9677890052165031,0.9953093481860604,0.9815491767012818
16157,AT1G04870,LOC101210794,5693,0.9581293546857331,0.9811892217371669,0.9696592882114501
16158,AT4G04850,LOC101209266,5694,0.9633750410389231,0.9926659641728135,0.9780205026058684
16159,AT5G61590,LOC101221542,5695,0.7976069747929814,0.8092909829896131,0.8034489788912973
16160,AT5G61590,LOC101214089,5695,0.8504505161784556,0.7776847809724522,0.8140676485754539
16161,AT5G07580,LOC101221542,5695,0.40679969357604057,0.5925154297757038,0.49965756167587216
16162,AT5G07580,LOC101214089,5695,0.5584357786451684,0.62037031461689,0.5894030466310292
16163,AT1G32520,LOC101203266,5696,0.9482929834587807,0.9034893873250038,0.9258911853918923
16164,AT2G31290,LOC101203802,5697,0.8280232006712144,0.7205118169501731,0.7742675088106937
16165,AT4G20150,LOC101220487,5699,0.9970451975340167,0.9986512118018966,0.9978482046679567
16166,AT1G55805,LOC101219240,5700,0.8759566628971656,0.8764112599729038,0.8761839614350346
16167,AT4G29720,LOC101205432,5701,0.9472002334658738,0.6469908174017763,0.797095525433825
16168,AT3G48150,LOC101218739,5702,0.9445372633422099,0.9481679963871745,0.9463526298646923
16169,AT5G10560,LOC101206219,5703,0.5944114106445847,0.8706427818756586,0.7325270962601216
16170,AT4G17370,LOC101203116,5704,0.7987888957793747,0.6848231220833961,0.7418060089313854
16171,AT5G05370,LOC101210607,5705,0.9889030751833071,0.9743188318530784,0.9816109535181927
16172,AT3G10860,LOC101210607,5705,0.9933389267865612,0.9875237091675447,0.990431317977053
16173,AT3G48210,LOC101205655,5706,0.9067595666289716,0.9209272918861959,0.9138434292575838
16174,AT3G27030,LOC105434681,5707,0.7246051143617991,0.563620854031813,0.6441129841968061
16175,AT3G27030,LOC101212373,5707,0.7178491956371066,0.41435496010838474,0.5661020778727457
16176,AT3G27030,LOC101211888,5707,0.8026264910808741,0.8775011290079784,0.8400638100444262
16177,AT3G27027,LOC105434681,5707,0.6692809980666107,0.7432384966631542,0.7062597473648824
16178,AT3G27027,LOC101212373,5707,0.5038485390143362,0.4373927442420593,0.4706206416281978
16179,AT3G27027,LOC101211888,5707,0.6928537555174552,0.8365979226253198,0.7647258390713876
16180,AT3G48660,LOC105434681,5707,0.7469302885492284,0.5915132052118353,0.6692217468805318
16181,AT3G48660,LOC101212373,5707,0.41092912121985914,0.3070660846003312,0.3589976029100952
16182,AT3G48660,LOC101211888,5707,0.8234706161310327,0.7686527171458678,0.7960616666384502
16183,AT5G08391,LOC105434681,5707,0.8580819319301061,0.9431682472778363,0.9006250896039711
16184,AT5G08391,LOC101212373,5707,0.4738846532666983,0.21024236037934668,0.3420635068230225
16185,AT5G08391,LOC101211888,5707,0.8933133914566083,0.7924853228962818,0.842899357176445
16186,AT5G63500,LOC105434681,5707,0.7305803815707876,0.4547610684596986,0.5926707250152431
16187,AT5G63500,LOC101212373,5707,0.7526356108415715,0.6398374228511216,0.6962365168463465
16188,AT5G63500,LOC101211888,5707,0.7919454273519863,0.8370254403131115,0.8144854338325489
16189,AT5G67460,LOC101212177,5708,0.8924524860467661,0.8660123438205629,0.8792324149336646
16190,AT2G14860,LOC101210878,5709,0.7586473570933499,0.6055878368207135,0.6821175969570317
16191,AT2G14860,LOC101207742,5709,0.8808083755882246,0.81159114857745,0.8461997620828372
16192,AT5G43140,LOC101210878,5709,0.6668077189654543,0.5992111997591449,0.6330094593622997
16193,AT5G43140,LOC101207742,5709,0.7214825082989822,0.7958693361433087,0.7586759222211454
16194,AT4G33905,LOC101210878,5709,0.7891632923552085,0.6085503537558332,0.6988568230555209
16195,AT4G33905,LOC101207742,5709,0.3039271716176834,0.5894204425711275,0.4466738070944054
16196,AT5G27920,LOC101222297,5710,0.48387261518257757,0.3973204877314466,0.4405965514570121
16197,AT1G80820,LOC101213412,5711,0.7551672564111919,0.8776576847809725,0.8164124705960822
16198,AT1G80820,LOC116401652,5711,0.810951008645533,0.9109257865422249,0.8609383975938789
16199,AT1G15950,LOC101213412,5711,0.8031153102542589,0.8239710973957549,0.8135432038250069
16200,AT1G15950,LOC116401652,5711,0.6753000401269471,0.4759596567815746,0.5756298484542608
16201,AT5G63960,LOC101219332,5712,0.9429759603108014,0.980882131567063,0.9619290459389322
16202,AT5G18780,LOC101214024,5713,0.48706088352241633,0.6436850820412464,0.5653729827818313
16203,AT5G36170,LOC101204205,5714,0.9799811119622888,0.9845611922324251,0.9822711520973569
16204,AT2G37240,LOC101222237,5715,0.9803888665961406,0.9778594008730994,0.9791241337346199
16205,AT3G14860,LOC101209861,5716,0.7836719804472331,0.8081830498268854,0.7959275151370593
16206,AT3G14860,LOC101210502,5716,0.7829423995914347,0.832611771789854,0.8077770856906443
16207,AT1G70280,LOC101209861,5716,0.7831685696567322,0.8059190124943549,0.7945437910755435
16208,AT1G70280,LOC101210502,5716,0.7796155108889942,0.9427306939635707,0.8611731024262824
16209,AT1G23880,LOC101209861,5716,0.8799839492211724,0.7846936625018817,0.8323388058615271
16210,AT1G23880,LOC101210502,5716,0.8816619851895087,0.941592653921421,0.9116273195554648
16211,AT5G14890,LOC101209861,5716,0.5841972786634079,0.7908956796628029,0.6875464791631054
16212,AT5G14890,LOC101210502,5716,0.570058001678036,0.7147734457323499,0.642415723705193
16213,AT3G13620,LOC101217286,5717,0.6287454857184547,0.7843022730693963,0.7065238793939255
16214,AT3G13620,LOC101219238,5717,0.5174989968263233,0.6153846153846154,0.5664418061054693
16215,AT3G13620,LOC101216631,5717,0.6242950424980849,0.6762607255757941,0.6502778840369394
16216,AT5G05630,LOC101217286,5717,0.4067778061503666,0.641884690651814,0.5243312484010902
16217,AT5G05630,LOC101219238,5717,0.58856746798964,0.6901941893722715,0.6393808286809557
16218,AT5G05630,LOC101216631,5717,0.43804764162988363,0.611235887400271,0.5246417645150774
16219,AT3G19553,LOC101217286,5717,0.7456407543866049,0.7812193286165889,0.7634300415015969
16220,AT3G19553,LOC101219238,5717,0.6658519680443585,0.7806412765316875,0.723246622288023
16221,AT3G19553,LOC101216631,5717,0.8294239959143472,0.8193707662200813,0.8243973810672143
16222,AT1G31830,LOC101217286,5717,0.7188924962608981,0.883865723317778,0.8013791097893381
16223,AT1G31830,LOC101219238,5717,0.6088862948236239,0.5348306488032516,0.5718584718134377
16224,AT1G31830,LOC101216631,5717,0.5930689818699157,0.7329820864067439,0.6630255341383298
16225,AT1G31820,LOC101217286,5717,0.7283259767263707,0.7943097997892519,0.7613178882578113
16226,AT1G31820,LOC101219238,5717,0.8580454528873162,0.8449736564805058,0.851509554683911
16227,AT1G31820,LOC101216631,5717,0.7574946193411886,0.8370073761854584,0.7972509977633235
16228,AT3G46740,LOC101208328,5718,0.9729179586327654,0.9848803251542977,0.9788991418935316
16229,AT1G73450,LOC101208935,5719,0.9793893408236968,0.9630521685316206,0.9712207546776587
16230,AT1G73450,LOC101203383,5719,0.8891474847699996,0.8912238446485021,0.8901856647092509
16231,AT1G73460,LOC101208935,5719,0.9834968810418414,0.9611788515898104,0.972337866315826
16232,AT1G73460,LOC101203383,5719,0.9024185605369716,0.8834502483817552,0.8929344044593635
16233,AT2G40120,LOC101208935,5719,0.8064786779994892,0.8531286065532642,0.8298036422763767
16234,AT2G40120,LOC101203383,5719,0.7846277313683289,0.8316363088965828,0.8081320201324558
16235,AT3G17750,LOC101208935,5719,0.9732243825922008,0.9420977804539449,0.9576610815230728
16236,AT3G17750,LOC101203383,5719,0.9046218947214826,0.8249706457925636,0.8647962702570231
16237,AT4G09810,LOC101221215,5720,0.7691970962681939,0.7742887249736565,0.7717429106209253
16238,AT4G09810,LOC101209368,5720,0.5260205012220479,0.532271564052386,0.5291460326372169
16239,AT1G34020,LOC101221215,5720,0.9297851384379674,0.8606472979075719,0.8952162181727696
16240,AT1G34020,LOC101209368,5720,0.7919527231605442,0.6208399819358724,0.7063963525482083
16241,AT4G39390,LOC101221215,5720,0.9413489950023711,0.9184765919012494,0.9299127934518103
16242,AT4G39390,LOC101209368,5720,0.8601612373691314,0.8128435947614029,0.8365024160652672
16243,AT3G61470,LOC101214055,5721,0.999533068252289,0.9993256059009483,0.9994293370766187
16244,AT2G18950,LOC101221791,5722,0.8877977601867727,0.8019689899141954,0.844883375050484
16245,AT3G53450,LOC101217215,5723,0.714952759639587,0.5945172027363809,0.6547349811879839
16246,AT3G53450,LOC101218203,5723,0.7152810710246963,0.4887309950323649,0.6020060330285306
16247,AT3G53450,LOC101207180,5723,0.4701419034764528,0.41936474484419695,0.44475332416032487
16248,AT3G53450,LOC101211714,5723,0.670003283113851,0.4986000301068794,0.5843016566103653
16249,AT3G53450,LOC101206022,5723,0.6768029766898916,0.690495258166491,0.6836491174281913
16250,AT3G53450,LOC101211145,5723,0.3727428592273739,0.2138190576546741,0.293280958441024
16251,AT3G53450,LOC101217182,5723,0.4834056834348667,0.4737076622008129,0.47855667281783976
16252,AT3G53450,LOC101216571,5723,0.6462846094918469,0.3457875457875458,0.4960360776396963
16253,AT3G53450,LOC101210270,5723,0.7717433334549301,0.7816769531838026,0.7767101433193664
16254,AT3G53450,LOC101206133,5723,0.7032283952869076,0.7939846454914948,0.7486065203892012
16255,AT2G28305,LOC101217215,5723,0.4750665742530916,0.6714703865388797,0.5732684803959857
16256,AT2G28305,LOC101218203,5723,0.38742202604603654,0.5304350444076472,0.45892853522684185
16257,AT2G28305,LOC101207180,5723,0.5630394338452559,0.7535812133072407,0.6583103235762483
16258,AT2G28305,LOC101211714,5723,0.4532448108561631,0.5588980882131567,0.5060714495346599
16259,AT2G28305,LOC101206022,5723,0.24165906686608546,0.40361282553063377,0.3226359461983596
16260,AT2G28305,LOC101211145,5723,0.6144821799875971,0.8470450097847357,0.7307635948861664
16261,AT2G28305,LOC101217182,5723,0.6842301098019188,0.5415745897937679,0.6129023497978434
16262,AT2G28305,LOC101216571,5723,0.47988910370991866,0.6047334704868952,0.5423112870984069
16263,AT2G28305,LOC101210270,5723,0.3131142158829752,0.5012373927442421,0.40717580431360867
16264,AT2G28305,LOC101206133,5723,0.2647065261007551,0.4731717597471022,0.36893914292392865
16265,AT4G35190,LOC101217215,5723,0.4986247400868201,0.5642163012026026,0.5314205206447113
16266,AT4G35190,LOC101218203,5723,0.3764783132090614,0.361252446183953,0.36886537969650723
16267,AT4G35190,LOC101207180,5723,0.7726042388647723,0.5528887550805359,0.6627464969726541
16268,AT4G35190,LOC101211714,5723,0.7137927260788677,0.5524431732650911,0.6331179496719794
16269,AT4G35190,LOC101206022,5723,0.6966913508189546,0.6692939936775553,0.6829926722482549
16270,AT4G35190,LOC101211145,5723,0.22301098019187976,0.13465602890260425,0.178833504547242
16271,AT4G35190,LOC101217182,5723,0.7551672564111919,0.6637242209844949,0.7094457386978434
16272,AT4G35190,LOC101216571,5723,0.4804800642031153,0.3183769046782745,0.3994284844406949
16273,AT4G35190,LOC101210270,5723,0.4583664684638675,0.7945687189522805,0.626467593708074
16274,AT4G35190,LOC101206133,5723,0.5970087184912267,0.8043113051332229,0.7006600118122248
16275,AT5G06300,LOC101217215,5723,0.5325137708386531,0.637877799521635,0.5851957851801441
16276,AT5G06300,LOC101218203,5723,0.30042680480064204,0.3254914948065633,0.3129591498036027
16277,AT5G06300,LOC101207180,5723,0.6401853135373728,0.610880626223092,0.6255329698802324
16278,AT5G06300,LOC101211714,5723,0.6624010505964324,0.6570706006322444,0.6597358256143384
16279,AT5G06300,LOC101206022,5723,0.6488892131470471,0.6615023332831552,0.6551957732151011
16280,AT5G06300,LOC101211145,5723,0.19121584649618795,0.16304079482161674,0.17712832065890233
16281,AT5G06300,LOC101217182,5723,0.729106628242075,0.7313743790456119,0.7302405036438434
16282,AT5G06300,LOC101216571,5723,0.5066355378834859,0.29378961981701707,0.4002125788502515
16283,AT5G06300,LOC101210270,5723,0.48666690986028527,0.7429775703748307,0.614822240117558
16284,AT5G06300,LOC101206133,5723,0.6068361726188305,0.8064549149480656,0.706645543783448
16285,AT5G03270,LOC101217215,5723,0.49852259876700833,0.5969056818371887,0.5477141403020985
16286,AT5G03270,LOC101218203,5723,0.6955313172582351,0.8530121932861658,0.7742717552722005
16287,AT5G03270,LOC101207180,5723,0.3587640900302776,0.3337046515128707,0.34623437077157415
16288,AT5G03270,LOC101211714,5723,0.37099916098201585,0.4238265843745296,0.39741287267827274
16289,AT5G03270,LOC101206022,5723,0.4856090176193777,0.4606593406593406,0.4731341791393592
16290,AT5G03270,LOC101211145,5723,0.6815817312953708,0.7423995182899292,0.71199062479265
16291,AT5G03270,LOC101217182,5723,0.37494619341188484,0.22975161824476892,0.30234890582832685
16292,AT5G03270,LOC101216571,5723,0.7798416809542917,0.6924314650342047,0.7361365729942482
16293,AT5G03270,LOC101210270,5723,0.4463283843431949,0.43072105976215563,0.43852472205267523
16294,AT5G03270,LOC101206133,5723,0.6081348265421515,0.5564895378594008,0.5823121822007762
16295,AT5G11950,LOC101217215,5723,0.6880166344435121,0.7985013464465519,0.743258990445032
16296,AT5G11950,LOC101218203,5723,0.5254003574946193,0.5072105976215565,0.516305477558088
16297,AT5G11950,LOC101207180,5723,0.7081457702549886,0.5845551708565407,0.6463504705557647
16298,AT5G11950,LOC101211714,5723,0.6360048152336483,0.4771940388378745,0.5565994270357614
16299,AT5G11950,LOC101206022,5723,0.45091015211760843,0.6115670630739124,0.5312386075957605
16300,AT5G11950,LOC101211145,5723,0.5148652099368912,0.5480415474936023,0.5314533787152468
16301,AT5G11950,LOC101217182,5723,0.6348593732900449,0.4946259220231823,0.5647426476566136
16302,AT5G11950,LOC101216571,5723,0.5059716193047095,0.5653469817853379,0.5356593005450236
16303,AT5G11950,LOC101210270,5723,0.7310692007441725,0.7199879572482313,0.7255285789962018
16304,AT5G11950,LOC101206133,5723,0.49728231131215117,0.7214812584675598,0.6093817848898555
16305,AT2G37210,LOC101217215,5723,0.5665997884215519,0.5678960309097296,0.5672479096656408
16306,AT2G37210,LOC101218203,5723,0.8097909750848138,0.7593015203974108,0.7845462477411123
16307,AT2G37210,LOC101207180,5723,0.2967351256703024,0.29580611169652266,0.29627061868341253
16308,AT2G37210,LOC101211714,5723,0.34356692080399814,0.439644738822821,0.3916058298134096
16309,AT2G37210,LOC101206022,5723,0.6940940429723125,0.617696823724221,0.6558954333482667
16310,AT2G37210,LOC101211145,5723,0.6891401889614417,0.4231160620201716,0.5561281254908066
16311,AT2G37210,LOC101217182,5723,0.2196111334038595,0.22288122836068042,0.22124618088226994
16312,AT2G37210,LOC101216571,5723,0.7145879692116879,0.5314667068091726,0.6230273380104303
16313,AT2G37210,LOC101210270,5723,0.548418633495057,0.6764654523558633,0.6124420429254602
16314,AT2G37210,LOC101206133,5723,0.7028781964761245,0.6492970043654975,0.676087600420811
16315,AT1G09230,LOC101212553,5724,0.787210447597855,0.8999608610567514,0.8435856543273033
16316,AT3G56650,LOC101215381,5725,0.9750702221573705,0.9807014902905314,0.977885856223951
16317,AT4G00060,LOC101221970,5726,0.9908729434939627,0.9407677254252597,0.9658203344596112
16318,AT5G20380,LOC101204207,5727,0.9688250100317368,0.9920517838326057,0.9804383969321713
16319,AT2G21940,LOC101210546,5728,0.39714733885382847,0.5236068041547494,0.4603770715042889
16320,AT2G21940,LOC101204463,5728,0.8033341845109984,0.7691163630889658,0.7862252737999821
16321,AT4G39540,LOC101210546,5728,0.6731988472622479,0.5410085804606352,0.6071037138614415
16322,AT4G39540,LOC101204463,5728,0.4936562944588334,0.7016950173114557,0.5976756558851446
16323,AT1G74380,LOC101203867,5729,0.9686717980520192,0.9069998494656029,0.937835823758811
16324,AT1G74380,LOC101204112,5729,0.9259037682851202,0.9369561944904411,0.9314299813877807
16325,AT5G07720,LOC101203867,5729,0.6732791011563856,0.8542927392242461,0.7637859201903159
16326,AT5G07720,LOC101204112,5729,0.747565023893773,0.9005148276381153,0.8240399257659441
16327,AT5G57330,LOC101220852,5730,0.8866377266260533,0.9577058557880476,0.9221717912070504
16328,AT1G09980,LOC101210536,5731,0.9510305329588151,0.928887550805359,0.9399590418820871
16329,AT1G58350,LOC101210536,5731,0.918483930981651,0.9536655125696222,0.9360747217756367
16330,AT3G63150,LOC101202946,5733,0.9616824134534709,0.9385277735962668,0.9501050935248689
16331,AT1G71480,LOC101216887,5734,0.968730164520483,0.9615414722264037,0.9651358183734433
16332,AT4G37310,LOC101207735,5735,0.21688979681173168,0.3621195243113051,0.2895046605615184
16333,AT4G37310,LOC101214076,5735,0.29189070878780143,0.5457413819057655,0.41881604534678346
16334,AT4G37310,LOC101210967,5735,0.38769197096268193,0.6408128857443925,0.5142524283535372
16335,AT5G10610,LOC101207735,5735,0.450224346113158,0.37137437904561194,0.410799362579385
16336,AT5G10610,LOC101214076,5735,0.5824081842759112,0.6183712178232726,0.600389701049592
16337,AT5G10610,LOC101210967,5735,0.7898037022175205,0.8005539665813639,0.7951788343994421
16338,AT4G39480,LOC101204954,5736,0.7553026341922121,0.5732216033585896,0.6642621187754009
16339,AT4G39480,LOC101218649,5736,0.7966293364462117,0.7234562697576395,0.7600428031019256
16340,AT2G23180,LOC101204954,5736,0.890283198968859,0.8260926288323549,0.858187913900607
16341,AT2G23180,LOC101218649,5736,0.7432159113478195,0.7539063676049977,0.7485611394764087
16342,AT3G56940,LOC101219179,5737,0.9957246561850217,0.9983682071353305,0.9970464316601761
16343,AT2G03590,LOC101220808,5738,0.6412650932039543,0.9056209543880777,0.7734430237960159
16344,AT2G03590,LOC101212287,5738,0.8245795790318462,0.8323107029956345,0.8284451410137403
16345,AT2G03530,LOC101220808,5738,0.3049793893408237,0.6656149330121933,0.4852971611765085
16346,AT2G03530,LOC101212287,5738,0.6722576879582679,0.7523167243715189,0.7122872061648934
16347,AT5G47860,LOC101208391,5739,0.9450479699412687,0.9707361132018666,0.9578920415715677
16348,AT4G29260,LOC101217205,5740,0.71978988071353,0.6291856089116363,0.6744877448125832
16349,AT4G29260,LOC101220041,5740,0.5909969722394485,0.4316302875206985,0.5113136298800735
16350,AT5G51260,LOC101217205,5740,0.8490132418925327,0.7941472226403733,0.8215802322664529
16351,AT5G51260,LOC101220041,5740,0.29706343705541166,0.2916152340809875,0.2943393355681996
16352,AT4G29270,LOC101217205,5740,0.25072775690365884,0.3449345175372573,0.29783113722045806
