,arabidopsis,maize,Group Number,Species 1 Score,Species 2 Score,Total Score
12364,AT5G53350,Zm00001d050822,4866,0.8653935251296307,0.8914550702078672,0.878424297668749
12365,AT1G80950,Zm00001d040629,4867,0.8828912879292727,0.8064078866296981,0.8446495872794855
12366,AT4G36920,Zm00001d034629,4869,0.8382819711621525,0.7577066511009503,0.7979943111315514
12367,AT5G67180,Zm00001d034629,4869,0.4978897329956906,0.5487693355384765,0.5233295342670836
12368,AT2G28550,Zm00001d034629,4869,0.5292845824633109,0.5602749943249992,0.544779788394155
12369,AT3G09860,Zm00001d034561,4871,0.9859278510817895,0.9414534487790641,0.9636906499304267
12370,AT3G09860,Zm00001d013031,4871,0.8873228486383224,0.9071505010215001,0.8972366748299112
12371,AT2G15220,Zm00001d032618,4878,0.8678306455195699,0.6952848850406979,0.7815577652801339
12372,AT2G15130,Zm00001d032618,4878,0.6250388733395531,0.3392434413204916,0.4821411573300224
12373,AT1G02070,Zm00001d048234,4879,0.5784860658911039,0.5118769659824237,0.5451815159367638
12374,AT1G02070,Zm00001d027973,4879,0.7089354734296757,0.5329600443911175,0.6209477589103967
12375,AT1G02070,Zm00001d017486,4879,0.5127853620456579,0.23291824755974966,0.3728518048027038
12376,AT3G60520,Zm00001d048234,4879,0.7951189894412605,0.7791370755910108,0.7871280325161356
12377,AT3G60520,Zm00001d027973,4879,0.8307787995912747,0.8113557667016175,0.8210672831464461
12378,AT3G60520,Zm00001d017486,4879,0.668014275771173,0.5364416123488017,0.6022279440599874
12379,AT3G18295,Zm00001d009475,4881,0.6420796760660815,0.7034017576288225,0.672740716847452
12380,AT3G18295,Zm00001d043808,4881,0.8421266414069294,0.7345477835068263,0.7883372124568778
12381,AT3G18295,Zm00001d008552,4881,0.6761232015130456,0.7037001005285858,0.6899116510208156
12382,AT3G18295,Zm00001d043806,4881,0.8129700500752081,0.7028115575445082,0.7578908038098582
12383,AT3G60410,Zm00001d009475,4881,0.6995550985954824,0.7875344553620651,0.7435447769787737
12384,AT3G60410,Zm00001d043808,4881,0.6955313112850098,0.6750089178584169,0.6852701145717133
12385,AT3G60410,Zm00001d008552,4881,0.6402899157797198,0.7951847167724198,0.7177373162760698
12386,AT3G60410,Zm00001d043806,4881,0.6146112983378077,0.7744008820572689,0.6945060901975383
12387,AT4G17440,Zm00001d009475,4881,0.8427740015105069,0.7450659921522845,0.7939199968313957
12388,AT4G17440,Zm00001d043808,4881,0.6621224526062591,0.6016716930959561,0.6318970728511076
12389,AT4G17440,Zm00001d008552,4881,0.6316203677259254,0.8764074902804351,0.7540139290031802
12390,AT4G17440,Zm00001d043806,4881,0.5763028122084499,0.7737587962512567,0.6750308042298533
12391,AT1G48770,Zm00001d009475,4881,0.6820509891281582,0.7121055874436554,0.6970782882859068
12392,AT1G48770,Zm00001d043808,4881,0.609394337503094,0.5953481207640172,0.6023712291335557
12393,AT1G48770,Zm00001d008552,4881,0.5991381225287663,0.7479615036770403,0.6735498131029033
12394,AT1G48770,Zm00001d043806,4881,0.5823067598357482,0.680332068618867,0.6313194142273075
12395,AT1G25370,Zm00001d009475,4881,0.46319250077746676,0.743275934753705,0.6032342177655858
12396,AT1G25370,Zm00001d043808,4881,0.7459873193579711,0.7219249602749943,0.7339561398164827
12397,AT1G25370,Zm00001d008552,4881,0.5916490546638488,0.6927968926217783,0.6422229736428136
12398,AT1G25370,Zm00001d043806,4881,0.7096463002100747,0.7254856179265168,0.7175659590682957
12399,AT3G12120,Zm00001d023769,4882,0.6641787729352704,0.4699873528553361,0.5670830628953032
12400,AT3G12120,Zm00001d051636,4882,0.7387711582033853,0.6779388397055485,0.7083549989544669
12401,AT3G12120,Zm00001d017840,4882,0.47372162246212624,0.6091095473331098,0.5414155848976181
12402,AT5G59160,Zm00001d028568,4885,0.8687747123372873,0.9009371858481694,0.8848559490927284
12403,AT5G59160,Zm00001d047835,4885,0.8459282953485272,0.8201900314557188,0.8330591634021229
12404,AT3G46820,Zm00001d028568,4885,0.8412968146074903,0.9142847877549697,0.87779080118123
12405,AT3G46820,Zm00001d047835,4885,0.8006241947665378,0.805927943703992,0.803276069235265
12406,AT2G29400,Zm00001d028568,4885,0.906437425029988,0.7601387943055421,0.8332881096677651
12407,AT2G29400,Zm00001d047835,4885,0.9626593806921676,0.7602036514576646,0.8614315160749161
12408,AT2G39840,Zm00001d028568,4885,0.627650174498102,0.8902422414631774,0.7589462079806397
12409,AT2G39840,Zm00001d047835,4885,0.5936983231398798,0.8391607484515355,0.7164295357957077
12410,AT3G57070,Zm00001d010594,4886,0.7151694877604514,0.6152925958354502,0.6652310417979508
12411,AT3G57070,Zm00001d029202,4886,0.7042738460171487,0.6457696922528131,0.6750217691349809
12412,AT3G57070,Zm00001d038018,4886,0.6444977564529744,0.5517333073904724,0.5981155319217234
12413,AT5G13810,Zm00001d010594,4886,0.5650628637433915,0.7224510238422097,0.6437569437928006
12414,AT5G13810,Zm00001d029202,4886,0.7436914123239593,0.7766773680967669,0.7601843902103631
12415,AT5G13810,Zm00001d038018,4886,0.6013483495490692,0.4392385770340824,0.5202934632915759
12416,AT2G41330,Zm00001d010594,4886,0.5131103114309832,0.4464766352109479,0.47979347332096556
12417,AT2G41330,Zm00001d029202,4886,0.5814029943578124,0.681921068845867,0.6316620316018398
12418,AT2G41330,Zm00001d038018,4886,0.626469412235106,0.712734701819243,0.6696020570271746
12419,AT5G58530,Zm00001d010594,4886,0.6791442153297411,0.6878028919083496,0.6834735536190454
12420,AT5G58530,Zm00001d029202,4886,0.5357856857257097,0.5469663067094723,0.541375996217591
12421,AT5G58530,Zm00001d038018,4886,0.25657038771792867,0.2692739241819892,0.26292215594995894
12422,AT2G43950,Zm00001d017171,4889,0.8148740503798481,0.8305023186431884,0.8226881845115182
12423,AT3G27150,Zm00001d026321,4892,0.5459530473524876,0.7640431948633135,0.6549981211079006
12424,AT3G27150,Zm00001d014203,4892,0.6047993501012293,0.7146285306612187,0.659713940381224
12425,AT3G27150,Zm00001d052253,4892,0.5973229755716761,0.5680383954340564,0.5826806855028663
12426,AT3G27150,Zm00001d033012,4892,0.5702988645811516,0.7940071991438856,0.6821530318625186
12427,AT3G27150,Zm00001d002284,4892,0.5740941718550675,0.6663553523364789,0.6202247620957733
12428,AT3G27150,Zm00001d027856,4892,0.5751604120256659,0.6049615721373675,0.5900609920815167
12429,AT1G74510,Zm00001d026321,4892,0.7396533450112018,0.7026883289554755,0.7211708369833387
12430,AT1G74510,Zm00001d014203,4892,0.8180981575623718,0.8414956059279437,0.8297968817451578
12431,AT1G74510,Zm00001d052253,4892,0.6614243191612243,0.539280734182962,0.6003525266720932
12432,AT1G74510,Zm00001d033012,4892,0.8808413142679435,0.8015371145053021,0.8411892143866229
12433,AT1G74510,Zm00001d002284,4892,0.7762609242017477,0.798754742679249,0.7875078334404984
12434,AT1G74510,Zm00001d027856,4892,0.7349568109264232,0.7049907578558225,0.7199737843911229
12435,AT5G60570,Zm00001d026321,4892,0.7905060198142965,0.6877387553912507,0.7391223876027736
12436,AT5G60570,Zm00001d014203,4892,0.8643098316229064,0.8764341537763076,0.870371992699607
12437,AT5G60570,Zm00001d052253,4892,0.7734239637478342,0.5629017089859585,0.6681628363668963
12438,AT5G60570,Zm00001d033012,4892,0.8484272957483673,0.8929921847131693,0.8707097402307683
12439,AT5G60570,Zm00001d002284,4892,0.8699409125238793,0.8275383467911924,0.8487396296575358
12440,AT5G60570,Zm00001d027856,4892,0.7844750988493492,0.7797710542530077,0.7821230765511784
12441,AT1G14330,Zm00001d026321,4892,0.5402029664324746,0.5680448811492688,0.5541239237908717
12442,AT1G14330,Zm00001d014203,4892,0.6925483774744071,0.8708629244089892,0.7817056509416982
12443,AT1G14330,Zm00001d052253,4892,0.7096336068747104,0.8882576126082304,0.7989456097414704
12444,AT1G14330,Zm00001d033012,4892,0.6365834618533539,0.9126568732366961,0.774620167545025
12445,AT1G14330,Zm00001d002284,4892,0.6099147642530289,0.6981612997373285,0.6540380319951787
12446,AT1G14330,Zm00001d027856,4892,0.7341952108045671,0.8413918344845478,0.7877935226445574
12447,AT2G02870,Zm00001d026321,4892,0.6767268401281463,0.6103382300483186,0.6435325350882324
12448,AT2G02870,Zm00001d014203,4892,0.8169275499676673,0.8968706424100917,0.8568990961888795
12449,AT2G02870,Zm00001d052253,4892,0.794427907849206,0.8505691215098745,0.8224985146795403
12450,AT2G02870,Zm00001d033012,4892,0.8155157690010416,0.9408827058403866,0.8781992374207142
12451,AT2G02870,Zm00001d002284,4892,0.7233748475918275,0.715484645069235,0.7194297463305313
12452,AT2G02870,Zm00001d027856,4892,0.8110237386526871,0.8145539449362779,0.8127888417944824
12453,AT1G26930,Zm00001d026321,4892,0.6509396241503399,0.6363459480494211,0.6436427860998806
12454,AT1G26930,Zm00001d014203,4892,0.7935270336309921,0.8472938353276908,0.8204104344793415
12455,AT1G26930,Zm00001d052253,4892,0.8407081611799725,0.7041346434478063,0.7724214023138893
12456,AT1G26930,Zm00001d033012,4892,0.8509040828113199,0.8909167558452509,0.8709104193282854
12457,AT1G26930,Zm00001d002284,4892,0.6593806921675774,0.6874858124979732,0.6734332523327753
12458,AT1G26930,Zm00001d027856,4892,0.7866631125327647,0.7562279080325582,0.7714455102826614
12459,AT5G28840,Zm00001d032950,4893,0.6987205117952819,0.681895125985018,0.6903078188901499
12460,AT5G23530,Zm00001d022326,4894,0.6707894619929805,0.2934542919220417,0.4821218769575111
12461,AT5G23530,Zm00001d022327,4894,0.7400950730818783,0.39394954834199897,0.5670223107119386
12462,AT5G23530,Zm00001d007258,4894,0.7157670265227243,0.22086454583779228,0.46831578618025826
12463,AT4G29070,Zm00001d007079,4895,0.7105009847912687,0.7948964627629868,0.7526987237771277
12464,AT1G32360,Zm00001d024534,4898,0.5684059709449554,0.6173557739079677,0.5928808724264616
12465,AT3G19360,Zm00001d024534,4898,0.8919099027055845,0.8869539838505691,0.8894319432780768
12466,AT1G58025,Zm00001d049714,4899,0.9135605017252357,0.8790414112916302,0.896300956508433
12467,AT3G18030,Zm00001d045021,4900,0.7971541542113314,0.7378473911210559,0.7675007726661937
12468,AT3G18030,Zm00001d027805,4900,0.9039051046248168,0.809080001297143,0.8564925529609799
12469,AT1G48605,Zm00001d045021,4900,0.8246627275015919,0.7542821934688848,0.7894724604852383
12470,AT1G48605,Zm00001d027805,4900,0.7017341211663483,0.7305315043616435,0.7161328127639959
12471,AT1G74270,Zm00001d005642,4901,0.9714558620996046,0.9746516630454757,0.9730537625725402
12472,AT1G07070,Zm00001d005642,4901,0.9540850326536052,0.9763811871020743,0.9652331098778397
12473,AT3G55750,Zm00001d005642,4901,0.957927939935137,0.9733040755513759,0.9656160077432565
12474,AT1G41880,Zm00001d005642,4901,0.9644853169843173,0.9754875996728316,0.9699864583285744
12475,AT2G28210,Zm00001d031779,4903,0.8374094806521836,0.820248402892629,0.8288289417724063
12476,AT2G28210,Zm00001d003781,4903,0.4746323692745124,0.5359470765638681,0.5052897229191903
12477,AT2G28210,Zm00001d050011,4903,0.7721578035452485,0.6092875441839348,0.6907226738645917
12478,AT3G52720,Zm00001d031779,4903,0.053543027233551026,0.2584362940623277,0.15598966064793937
12479,AT3G52720,Zm00001d003781,4903,0.9626727086943,0.9627460518208646,0.9627093802575823
12480,AT3G52720,Zm00001d050011,4903,0.15677284641698877,0.4045205435029348,0.2806466949599618
12481,AT5G21140,Zm00001d023271,4904,0.8910721425715429,0.9502740214677173,0.92067308201963
12482,AT5G25760,Zm00001d017335,4907,0.6847594295615087,0.8817264973894996,0.7832429634755042
12483,AT1G80340,Zm00001d039634,4908,0.4465102847749789,0.6262930894704414,0.5364016871227102
12484,AT1G15550,Zm00001d039634,4908,0.5052201341685548,0.6859227551318221,0.5955714446501885
12485,AT3G26580,Zm00001d005359,4909,0.8918718226994917,0.9058728151246879,0.8988723189120897
12486,AT4G09320,Zm00001d021526,4910,0.838124009655397,0.7254791322113046,0.7818015709333508
12487,AT4G09320,Zm00001d029968,4910,0.982362610511351,0.9533857234995478,0.9678741670054494
12488,AT1G77840,Zm00001d000300,4911,0.8841685548003021,0.9676816810973831,0.9259251179488426
12489,AT1G36730,Zm00001d000300,4911,0.7702696699098138,0.9245192463598924,0.8473944581348531
12490,AT4G03020,Zm00001d010305,4912,0.8076896225636729,0.7352466193209456,0.7714681209423093
12491,AT4G03020,Zm00001d010892,4912,0.9272100683536109,0.7827285403897914,0.8549693043717012
12492,AT3G48770,Zm00001d007475,4914,0.905060198142965,0.9181437883062554,0.9116019932246102
12493,AT2G30970,Zm00001d016198,4916,0.9818294904260518,0.9113986444855207,0.9466140674557862
12494,AT4G38495,Zm00001d025118,4917,0.7405037984806078,0.7977753996821999,0.7691395990814038
12495,AT1G76360,Zm00001d014850,4918,0.7268648096317029,0.7045497292213899,0.7157072694265464
12496,AT4G35600,Zm00001d014850,4918,0.7441245723932649,0.73303499043357,0.7385797814134174
12497,AT2G17220,Zm00001d014850,4918,0.8916544493313786,0.6991341570191653,0.7953943031752719
12498,AT5G53770,Zm00001d043907,4921,0.9605713270247457,0.9936375133767876,0.9771044202007666
12499,AT1G20560,Zm00001d027535,4922,0.5857339603841003,0.3015144145020592,0.44362418744307974
12500,AT1G20560,Zm00001d027534,4922,0.6102320976371356,0.5843710477672925,0.5973015727022141
12501,AT1G20560,Zm00001d015025,4922,0.48234674384214565,0.3310164917325147,0.40668161778733014
12502,AT2G17650,Zm00001d027535,4922,0.8334542726119429,0.6374939196419885,0.7354740961269657
12503,AT2G17650,Zm00001d027534,4922,0.4940048671889269,0.5442893277556182,0.5191470974722725
12504,AT2G17650,Zm00001d015025,4922,0.6051209145971241,0.2648910219685587,0.43500596828284144
12505,AT2G14750,Zm00001d048150,4923,0.5980829890266116,0.592035541719363,0.5950592653729874
12506,AT3G03900,Zm00001d048150,4923,0.7248359915293142,0.6097545156792166,0.6672952536042653
12507,AT4G38690,Zm00001d006231,4924,0.5277000310986717,0.5098420728345818,0.5187710519666268
12508,AT4G34920,Zm00001d006231,4924,0.4875205473366209,0.7764373966339138,0.6319789719852673
12509,AT5G25270,Zm00001d001962,4926,0.9171620240792573,0.8742160391737199,0.8956890316264886
12510,AT5G42220,Zm00001d001962,4926,0.9201652672264428,0.8905859843694264,0.9053756257979346
12511,AT4G19880,Zm00001d011958,4927,0.7822981918343773,0.9086162726594675,0.8454572322469225
12512,AT5G45020,Zm00001d011958,4927,0.564561476996503,0.5346953335279049,0.549628405262204
12513,AT3G52760,Zm00001d028736,4928,0.818724362107009,0.8616128532462806,0.8401686076766448
12514,AT3G52760,Zm00001d047745,4928,0.8467427843677343,0.8602364403512375,0.853489612359486
12515,AT2G36300,Zm00001d028736,4928,0.8556577369052379,0.8050213848443248,0.8303395608747814
12516,AT2G36300,Zm00001d047745,4928,0.825853785469939,0.7958188755931728,0.8108363305315559
12517,AT3G45140,Zm00001d053675,4929,0.9047344025352823,0.9226967603852515,0.9137155814602669
12518,AT3G45140,Zm00001d031449,4929,0.4570912375790424,0.5951454421636346,0.5261183398713385
12519,AT5G15170,Zm00001d021669,4930,0.9029425266930264,0.8309498329928333,0.8669461798429299
12520,AT5G24840,Zm00001d053963,4931,0.9326380558887556,0.9148295878327982,0.9237338218607769
12521,AT4G16510,Zm00001d017512,4933,0.846061575369852,0.9179427311346758,0.8820021532522639
12522,AT5G12890,Zm00001d003102,4934,0.79828068772491,0.8435710347958622,0.820925861260386
12523,AT5G12890,Zm00001d038833,4934,0.41054689235416947,0.5534044600101609,0.4819756761821652
12524,AT2G21260,Zm00001d053932,4935,0.8039197019604857,0.9216979602425658,0.8628088311015257
12525,AT2G21250,Zm00001d053932,4935,0.7012084055266782,0.9591659370237052,0.8301871712751917
12526,AT1G43245,Zm00001d003710,4936,0.8477201711907829,0.7980867140123876,0.8229034426015853
12527,AT4G34110,Zm00001d019824,4937,0.9108060479511898,0.9251483607354801,0.917977204343335
12528,AT1G49760,Zm00001d019824,4937,0.9763502006604766,0.9553523364789053,0.965851268569691
12529,AT2G23350,Zm00001d019824,4937,0.9865387178461948,0.956746765249538,0.9716427415478663
12530,AT4G11350,Zm00001d002579,4938,0.6125372073392865,0.5891299413042773,0.6008335743217819
12531,AT4G11350,Zm00001d047547,4938,0.46480963170287437,0.5572850796121542,0.5110473556575144
12532,AT5G41460,Zm00001d002579,4938,0.5560738667495965,0.3776177968025424,0.4668458317760694
12533,AT5G41460,Zm00001d047547,4938,0.8229004694418529,0.6400557771508254,0.7314781232963392
12534,AT4G23490,Zm00001d002579,4938,0.5894886489848504,0.48205726886532413,0.5357729589250873
12535,AT4G23490,Zm00001d047547,4938,0.7265893642542982,0.7423744203392029,0.7344818922967505
12536,AT5G60340,Zm00001d019481,4939,0.9879426007374827,0.9378927911275415,0.9629176959325121
12537,AT5G66590,Zm00001d033902,4940,0.8679861388777822,0.742244706034958,0.8051154224563701
12538,AT1G20160,Zm00001d019450,4941,0.8678503907079144,0.689833641404806,0.7788420160563602
12539,AT1G20160,Zm00001d040466,4941,0.6703096539162113,0.6971495281642183,0.6837295910402148
12540,AT3G05520,Zm00001d022465,4942,0.5702904023575754,0.7714693387813341,0.6708798705694548
12541,AT3G05520,Zm00001d007146,4942,0.6237406272059077,0.8503486071926581,0.7370446171992829
12542,AT2G33220,Zm00001d048204,4943,0.9772091163534586,0.9862697408956772,0.981739428624568
12543,AT2G33220,Zm00001d028181,4943,0.9666863413364813,0.8429873204267601,0.9048368308816207
12544,AT1G04630,Zm00001d048204,4943,0.9976453862899285,0.9757109965301424,0.9866781914100354
12545,AT1G04630,Zm00001d028181,4943,0.9831445199697898,0.838434348347764,0.9107894341587769
12546,AT1G08290,Zm00001d046774,4944,0.39290950286552045,0.4620618088659727,0.4274856558657466
12547,AT1G08290,Zm00001d020037,4944,0.5065825521643195,0.4064662580666083,0.4565244051154639
12548,AT1G08290,Zm00001d036812,4944,0.444518488900736,0.5298440185491455,0.48718125372494075
12549,AT3G57670,Zm00001d046774,4944,0.7870728251909113,0.6833673833381976,0.7352201042645544
12550,AT3G57670,Zm00001d020037,4944,0.850859656137545,0.7923403703343387,0.8216000132359418
12551,AT3G57670,Zm00001d036812,4944,0.6232173797147808,0.6283814897687843,0.6257994347417826
12552,AT3G06270,Zm00001d007050,4945,0.91435647963037,0.8013101144728735,0.8578332970516218
12553,AT5G42830,Zm00001d012333,4946,0.5702963259140787,0.6684826669260953,0.619389496420087
12554,AT5G42830,Zm00001d035865,4946,0.7271402550091075,0.7384347086652758,0.7327874818371917
12555,AT2G39980,Zm00001d012333,4946,0.6730641076902573,0.7972889710412816,0.7351765393657694
12556,AT2G39980,Zm00001d035865,4946,0.34103691856590695,0.6078988804934908,0.4744678995296989
12557,AT1G27440,Zm00001d042276,4947,0.5826824825625305,0.7414404773486396,0.6620614799555851
12558,AT1G27440,Zm00001d011959,4947,0.7686169976453863,0.7552745078963583,0.7619457527708723
12559,AT1G27440,Zm00001d003878,4947,0.8619663245812786,0.7044589292084185,0.7832126268948485
12560,AT1G27440,Zm00001d009465,4947,0.7732729130569994,0.7274507896358271,0.7503618513464132
12561,AT1G27440,Zm00001d042279,4947,0.8407836865253899,0.7897331128190161,0.815258399672203
12562,AT5G61840,Zm00001d042276,4947,0.7150028877337954,0.725329960761423,0.7201664242476091
12563,AT5G61840,Zm00001d011959,4947,0.8353843647726096,0.7638615948373707,0.7996229798049901
12564,AT5G61840,Zm00001d003878,4947,0.8601004042827314,0.8345299477899926,0.847315176036362
12565,AT5G61840,Zm00001d009465,4947,0.7857893879485243,0.7796932256704608,0.7827413068094926
12566,AT5G61840,Zm00001d042279,4947,0.8411746412546093,0.8516392645198949,0.8464069528872521
12567,AT1G71940,Zm00001d033664,4948,0.853780709938247,0.8349580049940006,0.8443693574661237
12568,AT1G71940,Zm00001d017689,4948,0.7019969789861833,0.7626747089535298,0.7323358439698566
12569,AT1G71940,Zm00001d000439,4948,0.8848238482384824,0.8955540422220061,0.8901889452302443
12570,AT1G71940,Zm00001d026194,4948,0.8023346217068728,0.6808055258293608,0.7415700737681168
12571,AT4G17790,Zm00001d033664,4948,0.8948674498454586,0.8948535849790835,0.894860517412271
12572,AT4G17790,Zm00001d017689,4948,0.7814398050303688,0.8591951227421604,0.8203174638862646
12573,AT4G17790,Zm00001d000439,4948,0.867500618800099,0.8814022116288873,0.8744514152144931
12574,AT4G17790,Zm00001d026194,4948,0.7150028877337954,0.7079093297013328,0.7114561087175642
12575,AT4G09580,Zm00001d033664,4948,0.8512051969335722,0.8137691733955962,0.8324871851645842
12576,AT4G09580,Zm00001d017689,4948,0.908959872840987,0.7948697992671142,0.8519148360540506
12577,AT4G09580,Zm00001d000439,4948,0.8967770916324828,0.8865583552226222,0.8916677234275525
12578,AT4G09580,Zm00001d026194,4948,0.8366036301528771,0.7295716185102312,0.7830876243315541
12579,AT2G21180,Zm00001d047913,4949,0.7409184474358405,0.5954697279242468,0.6681940876800436
12580,AT1G18335,Zm00001d018218,4950,0.8686525389844062,0.8526121218017317,0.860632330393069
12581,AT4G02715,Zm00001d032939,4951,0.8344852535176406,0.8395888056555437,0.8370370295865921
12582,AT3G12940,Zm00001d006430,4952,0.9452472979062343,0.8893796413399487,0.9173134696230916
12583,AT4G02770,Zm00001d034543,4953,0.9954875192780032,0.9848990930808228,0.990193306179413
12584,AT1G03130,Zm00001d034543,4953,0.9954875192780032,0.9866646488886006,0.991076084083302
12585,AT3G51500,Zm00001d015865,4954,0.7232551423874894,0.7892466841780977,0.7562509132827936
12586,AT4G28530,Zm00001d051140,4955,0.6518459282953485,0.6850860978694425,0.6684660130823955
12587,AT4G28530,Zm00001d041886,4955,0.644755431160869,0.7529526218503745,0.6988540265056218
12588,AT4G28530,Zm00001d018435,4955,0.7490337198453951,0.8259169179881312,0.7874753189167631
12589,AT4G28530,Zm00001d025861,4955,0.7112888178062108,0.6833933261990466,0.6973410720026287
12590,AT4G28530,Zm00001d051956,4955,0.6976942556310809,0.6666861238123033,0.6821901897216921
12591,AT2G23060,Zm00001d034143,4958,0.6328516212562594,0.13557739079677011,0.38421450602651475
12592,AT4G37580,Zm00001d034143,4958,0.7123372873072993,0.6981872425981775,0.7052622649527385
12593,AT5G12140,Zm00001d038558,4961,0.9433226709316274,0.8115935762593998,0.8774581235955136
12594,AT5G12140,Zm00001d029630,4961,0.8734061930783242,0.6522035217433603,0.7628048574108423
12595,AT5G12140,Zm00001d043175,4961,0.9794970900528678,0.9401822485974641,0.959839669325166
12596,AT5G12140,Zm00001d008268,4961,0.9263516815496023,0.8785030969290138,0.9024273892393081
12597,AT3G12490,Zm00001d038558,4961,0.7762228441956551,0.7801018257288322,0.7781623349622437
12598,AT3G12490,Zm00001d029630,4961,0.8544878344958313,0.6311054901579272,0.7427966623268792
12599,AT3G12490,Zm00001d043175,4961,0.9103913989959572,0.936264876609268,0.9233281378026126
12600,AT3G12490,Zm00001d008268,4961,0.8834688346883469,0.9023121574731653,0.8928904960807561
12601,AT2G40880,Zm00001d038558,4961,0.8122380677358687,0.8358717702039037,0.8240549189698863
12602,AT2G40880,Zm00001d029630,4961,0.3370207472566529,0.756908908129844,0.5469648276932484
12603,AT2G40880,Zm00001d043175,4961,0.4977860707568824,0.8995492427927491,0.6986676567748158
12604,AT2G40880,Zm00001d008268,4961,0.2978364209871607,0.7415377630768233,0.519687092031992
12605,AT5G47550,Zm00001d038558,4961,0.8170657662860781,0.7154464514129851,0.7662561088495317
12606,AT5G47550,Zm00001d029630,4961,0.6898870081596991,0.5977753996822,0.6438312039209495
12607,AT5G47550,Zm00001d043175,4961,0.7196232618063886,0.9080325582903654,0.813827910048377
12608,AT5G47550,Zm00001d008268,4961,0.7062656418913916,0.7330803904400558,0.7196730161657237
12609,AT5G05110,Zm00001d038558,4961,0.7826913678972854,0.8392011040128562,0.8109462359550708
12610,AT5G05110,Zm00001d029630,4961,0.9215513794482207,0.7468690209812887,0.8342102002147547
12611,AT5G05110,Zm00001d043175,4961,0.9091652227997691,0.8703181243311606,0.8897416735654649
12612,AT5G05110,Zm00001d008268,4961,0.6421964547514328,0.8037163148166164,0.7229563847840246
12613,AT2G24030,Zm00001d036711,4962,0.7678173175174374,0.7000875571553653,0.7339524373364014
12614,AT2G24030,Zm00001d046827,4962,0.8667288640099516,0.9240522748646107,0.8953905694372812
12615,AT1G08680,Zm00001d043109,4963,0.937773038932575,0.8459448065635439,0.8918589227480594
12616,AT1G08680,Zm00001d028967,4963,0.823951900721193,0.7622336803190972,0.793092790520145
12617,AT1G34420,Zm00001d023608,4964,0.5349971122662046,0.9540292505756073,0.744513181420906
12618,AT5G47320,Zm00001d013779,4965,0.9390219220953594,0.9579725654246523,0.9484972437600059
12619,AT5G47320,Zm00001d033105,4965,0.9478578938794852,0.933404676200668,0.9406312850400766
12620,AT3G28570,Zm00001d020578,4966,0.5763250255453374,0.687667412523916,0.6319962190346267
12621,AT3G28570,Zm00001d003209,4966,0.37664934026389446,0.6019752605996403,0.48931230043176743
12622,AT3G28570,Zm00001d020656,4966,0.563085876760407,0.5262898466128353,0.5446878616866211
12623,AT3G28570,Zm00001d014625,4966,0.4670576213958861,0.49715601387943054,0.4821068176376583
12624,AT3G28570,Zm00001d031221,4966,0.4646807943489271,0.5366857274630404,0.5006832609059838
12625,AT3G28570,Zm00001d014623,4966,0.38944422231107556,0.4587670655381522,0.4241056439246139
12626,AT4G25835,Zm00001d020578,4966,0.5926518281576258,0.6495249213607031,0.6210883747591645
12627,AT4G25835,Zm00001d003209,4966,0.5114065484917144,0.3103414729059247,0.41087401069881957
12628,AT4G25835,Zm00001d020656,4966,0.6382669154560398,0.5422965917566559,0.5902817536063478
12629,AT4G25835,Zm00001d014625,4966,0.40753698520591763,0.5513311930473134,0.4794340891266155
12630,AT4G25835,Zm00001d031221,4966,0.4780532231551824,0.2536274965499598,0.36584035985257113
12631,AT4G25835,Zm00001d014623,4966,0.38712292860633524,0.6264033466290496,0.5067631376176924
12632,AT5G40000,Zm00001d020578,4966,0.2904023575754883,0.4920193274313325,0.3912108425034104
12633,AT5G40000,Zm00001d003209,4966,0.9528484902335362,0.8704766640363489,0.9116625771349426
12634,AT5G40000,Zm00001d020656,4966,0.32819464806669923,0.473742581963226,0.4009686150149626
12635,AT5G40000,Zm00001d014625,4966,0.5797977105454114,0.5718779388397055,0.5758378246925584
12636,AT5G40000,Zm00001d031221,4966,0.9342929494868719,0.9242576558463318,0.9292753026666019
12637,AT5G40000,Zm00001d014623,4966,0.7979622965628563,0.7029996432856633,0.7504809699242598
12638,AT3G50930,Zm00001d020578,4966,0.24052601181749522,0.492401984628855,0.3664639982231751
12639,AT3G50930,Zm00001d003209,4966,0.9456407913025267,0.8949638421376918,0.9203023167201092
12640,AT3G50930,Zm00001d020656,4966,0.29690980750556917,0.37180659597237087,0.33435820173897
12641,AT3G50930,Zm00001d014625,4966,0.6932972842608988,0.5424068489152641,0.6178520665880814
12642,AT3G50930,Zm00001d031221,4966,0.9475828716132595,0.9137796226034381,0.9306812471083488
12643,AT3G50930,Zm00001d014623,4966,0.7644815089837081,0.6946136135162305,0.7295475612499693
12644,AT5G57480,Zm00001d020578,4966,0.5520125283220045,0.6015565716509388,0.5767845499864717
12645,AT5G57480,Zm00001d003209,4966,0.7802212448353991,0.8792900303747663,0.8297556376050828
12646,AT5G57480,Zm00001d020656,4966,0.569794304500422,0.4424100917728703,0.5061021981366461
12647,AT5G57480,Zm00001d014625,4966,0.5595317428584122,0.6678600382657197,0.613695890562066
12648,AT5G57480,Zm00001d031221,4966,0.8016460082633613,0.8214878951331914,0.8115669516982764
12649,AT5G57480,Zm00001d014623,4966,0.8126527166911013,0.7514933359276194,0.7820730263093603
