,arabidopsis,mustard,Group Number,Species 1 Score,Species 2 Score,Total Score
21172,AT3G15150,LOC103869952,7951,0.9474803417017164,0.8640647286118098,0.9057725351567631
21173,AT2G40760,LOC103865833,7952,0.9570939679719951,0.8962423173672882,0.9266681426696417
21174,AT5G55210,LOC103861300,7953,0.2973431907834583,0.7345763854671818,0.5159597881253201
21175,AT5G55210,LOC103844964,7953,0.7934846782831317,0.9079847514327949,0.8507347148579634
21176,AT5G55210,LOC103859949,7953,0.2907285979257556,0.7820336609527762,0.5363811294392659
21177,AT4G22320,LOC103861300,7953,0.9063820893962747,0.902829283472939,0.9046056864346068
21178,AT4G22320,LOC103844964,7953,0.6334021264923326,0.4385726511241928,0.5359873888082627
21179,AT4G22320,LOC103859949,7953,0.8953891167480864,0.9086382614558751,0.9020136891019808
21180,AT5G55960,LOC103845033,7955,0.8162804670968417,0.8528616996447187,0.8345710833707802
21181,AT3G22320,LOC103859952,7956,0.9519109694610621,0.9507066725447991,0.9513088210029306
21182,AT2G20585,LOC103828160,7957,0.9462995376054756,0.8393765721843314,0.8928380548949035
21183,AT2G20585,LOC103842593,7957,0.9802345933801824,0.9808044397188871,0.9805195165495347
21184,AT2G20585,LOC103867502,7957,0.9852765223751927,0.980628095744405,0.9829523090597989
21185,AT2G20585,LOC103835326,7957,0.9715980041275896,0.9725370192681725,0.972067511697881
21186,AT1G28395,LOC103828160,7957,0.9125786985030957,0.8020227691190581,0.857300733811077
21187,AT1G28395,LOC103842593,7957,0.9750881684474516,0.9786105132128315,0.9768493408301415
21188,AT1G28395,LOC103867502,7957,0.9856004597821261,0.9809392909934909,0.9832698753878084
21189,AT1G28395,LOC103835326,7957,0.9830246349173175,0.9779933093021447,0.9805089721097311
21190,AT2G33847,LOC103828160,7957,0.9012304396666578,0.7891340992194186,0.8451822694430382
21191,AT2G33847,LOC103842593,7957,0.9707829358133702,0.9767640880682555,0.9737735119408129
21192,AT2G33847,LOC103867502,7957,0.975971159121189,0.985778377116776,0.9808747681189824
21193,AT2G33847,LOC103835326,7957,0.9698894955458607,0.9640258292056743,0.9669576623757674
21194,AT1G48580,LOC103871461,7958,0.5641160949868074,0.5669666243095355,0.5655413596481714
21195,AT2G46535,LOC103836857,7960,0.8066738072224109,0.8101812712325925,0.8084275392275018
21196,AT4G27810,LOC103836857,7960,0.7481843830821077,0.7747413189491974,0.7614628510156525
21197,AT4G00950,LOC103836857,7960,0.6753049975182215,0.753460750499209,0.7143828740087153
21198,AT5G53030,LOC103836857,7960,0.15893832127276053,0.35638598584061615,0.2576621535566883
21199,AT3G26090,LOC103875323,7961,0.8901120718932051,0.8921864059542024,0.8911492389237037
21200,AT3G26090,LOC103839346,7961,0.8613756890200893,0.8484271673452453,0.8549014281826672
21201,AT3G10960,LOC103870418,7962,0.564534078737689,0.7093073312414097,0.6369207049895493
21202,AT5G50300,LOC103870418,7962,0.2585229499203218,0.5939316926428256,0.4262273212815737
21203,AT3G03710,LOC103859008,7965,0.993296585595235,0.9924223956847593,0.9928594906399972
21204,AT3G03710,LOC103855181,7965,0.9860915906894119,0.9859339747413189,0.9860127827153654
21205,AT5G02410,LOC103855464,7966,0.8611858547332306,0.9607012266279401,0.9109435406805854
21206,AT5G58250,LOC103856706,7967,0.9068000731471565,0.918238634890174,0.9125193540186652
21207,AT5G58250,LOC103845252,7967,0.9933279343765511,0.9919296698737067,0.9926288021251288
21208,AT4G16146,LOC103873832,7968,0.32026437472243263,0.7480200202276912,0.534142197475062
21209,AT4G16146,LOC103855229,7968,0.400005224796886,0.8450662586551179,0.6225357417260019
21210,AT5G64130,LOC103873832,7968,0.9270879594555762,0.9352765747776249,0.9311822671166006
21211,AT5G64130,LOC103855229,7968,0.9256830696262237,0.9542179922719846,0.9399505309491041
21212,AT2G38450,LOC103846889,7969,0.7013419020002264,0.9182127019527501,0.8097773019764882
21213,AT2G38450,LOC103857784,7969,0.8379761458995504,0.9033946215087784,0.8706853837041644
21214,AT5G05360,LOC103846889,7969,0.9442775412105855,0.9733357537408263,0.9588066474757059
21215,AT5G05360,LOC103857784,7969,0.7011468429164817,0.8341951712870517,0.7676710071017667
21216,AT3G04470,LOC103874596,7970,0.9386870085425429,0.9349342600036306,0.9368106342730868
21217,AT3G04470,LOC103837306,7970,0.9191044698137361,0.9351365369155366,0.9271205033646364
21218,AT3G04470,LOC103844219,7970,0.7420361033464824,0.8630637172272503,0.8025499102868663
21219,AT3G04470,LOC103836553,7970,0.8066198176545887,0.8256424885246751,0.8161311530896319
21220,AT1G04780,LOC103874596,7970,0.8442279056401683,0.9012784938149944,0.8727531997275813
21221,AT1G04780,LOC103837306,7970,0.7426317301914889,0.8802624413267292,0.811447085759109
21222,AT1G04780,LOC103844219,7970,0.8943128085895661,0.9189855034879801,0.906649156038773
21223,AT1G04780,LOC103836553,7970,0.9133362940515687,0.9240579860480796,0.9186971400498242
21224,AT3G24210,LOC103874596,7970,,0.7662405020616685,0.7662405020616685
21225,AT3G24210,LOC103837306,7970,,0.8179352195223153,0.8179352195223153
21226,AT3G24210,LOC103844219,7970,,0.7457638546718187,0.7457638546718187
21227,AT3G24210,LOC103836553,7970,,0.7082959466818807,0.7082959466818807
21228,AT1G48920,LOC103871689,7972,0.9904647456830116,0.9825471331137678,0.9865059393983897
21229,AT1G48920,LOC103869544,7972,0.9910028997622717,0.9885791343585487,0.9897910170604103
21230,AT1G48920,LOC103869545,7972,0.868993442879908,0.8832084230180753,0.8761009329489917
21231,AT1G48920,LOC103868665,7972,0.9888189346639149,0.9850730012188481,0.9869459679413815
21232,AT3G18610,LOC103871689,7972,0.8702055957574649,0.9720909727444829,0.921148284250974
21233,AT3G18610,LOC103869544,7972,0.8601530865487605,0.9795181660226653,0.9198356262857129
21234,AT3G18610,LOC103869545,7972,0.8879124324041904,0.9129586888306838,0.900435560617437
21235,AT3G18610,LOC103868665,7972,0.7563415972204081,0.962641010347242,0.859491303783825
21236,AT5G52800,LOC103852076,7973,0.9066694532250059,0.9530925027877907,0.9298809780063984
21237,AT3G59430,LOC103841787,7974,0.9191828417670264,0.9138974611654263,0.9165401514662264
21238,AT3G01400,LOC103858914,7975,0.8002925886256173,0.8075464847903322,0.8039195367079748
21239,AT3G01400,LOC103850072,7975,0.7710023772825831,0.8812634527112887,0.8261329149969359
21240,AT1G10560,LOC103829733,7977,0.6617793045795345,0.46781981795077926,0.5647995612651568
21241,AT1G60190,LOC103829733,7977,0.9353132825532836,0.9272218044137859,0.9312675434835347
21242,AT1G77855,LOC103869083,7978,0.8309442327572373,0.8818184175721585,0.8563813251646979
21243,AT1G22030,LOC103869083,7978,0.9219734638371488,0.9044474987681855,0.9132104813026671
21244,AT3G47640,LOC103873576,7979,0.753833694715118,0.7572780788879957,0.7555558868015568
21245,AT5G40240,LOC103864226,7980,0.7692572951226522,0.6127538186250358,0.691005556873844
21246,AT5G40240,LOC103863963,7980,0.7643459860497923,0.3304737947667332,0.5474098904082627
21247,AT5G40240,LOC103837010,7980,0.9032472112646621,0.8043982261870802,0.8538227187258711
21248,AT5G40240,LOC103863961,7980,0.42181352699913793,0.19426363424185059,0.3080385806204943
21249,AT5G40240,LOC103863964,7980,0.8120692808067087,0.597951297943518,0.7050102893751133
21250,AT5G40240,LOC103854207,7980,0.7388437524491236,0.7878685718731361,0.7633561621611298
21251,AT5G40230,LOC103864226,7980,0.7320724156848403,0.41244262337594984,0.572257519530395
21252,AT5G40230,LOC103863963,7980,0.5266268711303848,0.24605689686470789,0.3863418839975463
21253,AT5G40230,LOC103837010,7980,0.7574126805820424,0.7637301937190426,0.7605714371505425
21254,AT5G40230,LOC103863961,7980,0.4766255649311633,0.12978397863125957,0.3032047717812114
21255,AT5G40230,LOC103863964,7980,0.6355181692311711,0.45264904955784335,0.5440836093945072
21256,AT5G40230,LOC103854207,7980,0.72766399331226,0.6835040585047067,0.7055840259084833
21257,AT3G28050,LOC103864226,7980,0.7210689934428799,0.6094966416846036,0.6652828175637417
21258,AT3G28050,LOC103863963,7980,0.8755923613469527,0.6441222997328907,0.7598573305399217
21259,AT3G28050,LOC103837010,7980,0.8257477990543117,0.8900806514353882,0.85791422524485
21260,AT3G28050,LOC103863961,7980,0.5522610308524256,0.46514872539612556,0.5087048781242756
21261,AT3G28050,LOC103863964,7980,0.7136915802398183,0.7591556235574803,0.7364236018986493
21262,AT3G28050,LOC103854207,7980,0.8276496251208234,0.8963149295920749,0.8619822773564492
21263,AT4G15540,LOC103864226,7980,0.7033726063899266,0.7541764995721065,0.7287745529810166
21264,AT4G15540,LOC103863963,7980,0.898994226599441,0.946199528020539,0.92259687730999
21265,AT4G15540,LOC103837010,7980,0.6451840434703101,0.847903322009284,0.7465436827397971
21266,AT4G15540,LOC103863961,7980,0.860565845502756,0.8134488213479941,0.8370073334253751
21267,AT4G15540,LOC103863964,7980,0.8653883330285534,0.947076061305464,0.9062321971670086
21268,AT4G15540,LOC103854207,7980,0.8154758483763943,0.848188584320946,0.8318322163486702
21269,AT4G28100,LOC103859741,7981,0.8471172183181379,0.7069318741733877,0.7770245462457628
21270,AT4G28100,LOC103869614,7981,0.852368139188589,0.8626695365784083,0.8575188378834986
21271,AT4G28100,LOC103867858,7981,0.8989054050523785,0.9343274292679131,0.9166164171601459
21272,AT3G18050,LOC103859741,7981,0.9547846077483737,0.8682554912994995,0.9115200495239366
21273,AT3G18050,LOC103869614,7981,0.8965803704380991,0.916718964757138,0.9066496675976186
21274,AT3G18050,LOC103867858,7981,0.9199143133310693,0.8863359352713882,0.9031251243012288
21275,AT3G22310,LOC103834627,7982,0.9934376551111577,0.9814372033920281,0.9874374292515928
21276,AT3G22310,LOC103869091,7982,0.9946236840042842,0.988532455071186,0.9915780695377352
21277,AT3G22330,LOC103834627,7982,0.9862117610177904,0.9841290422966209,0.9851704016572056
21278,AT3G22330,LOC103869091,7982,0.9755322761827634,0.9865978579393687,0.9810650670610661
21279,AT5G06970,LOC103847103,7983,0.9586561822409154,0.9908041803895128,0.974730181315214
21280,AT2G38550,LOC103867093,7984,0.8581310901538703,0.8938098078369336,0.875970448995402
21281,AT3G55340,LOC103841440,7985,0.9964366885237336,0.9964834936853297,0.9964600911045316
21282,AT4G03240,LOC103858710,7986,0.8554873429295436,0.9458053473716967,0.9006463451506201
21283,AT3G17020,LOC103855147,7989,0.8344209618851067,0.7852182256684215,0.809819593776764
21284,AT3G17020,LOC103863271,7989,0.7265341309856579,0.8179092865848915,0.7722217087852747
21285,AT3G17020,LOC103829957,7989,0.888377439327046,0.8954954487694821,0.891936444048264
21286,AT3G17020,LOC103841315,7989,0.6454661825021553,0.5950260626021109,0.6202461225521331
21287,AT3G17020,LOC103839523,7989,0.8606024190809582,0.9073468011721687,0.8839746101265635
21288,AT3G17020,LOC103869723,7989,0.8829488753624704,0.9051010087912658,0.894024942076868
21289,AT3G53990,LOC103855147,7989,0.715149298571018,0.7082596405694873,0.7117044695702527
21290,AT3G53990,LOC103863271,7989,0.7293293973196792,0.8016078421202769,0.765468619719978
21291,AT3G53990,LOC103829957,7989,0.8098435173332637,0.9037991753325899,0.8568213463329268
21292,AT3G53990,LOC103841315,7989,0.6639880874630999,0.5500790954591426,0.6070335914611212
21293,AT3G53990,LOC103839523,7989,0.7343556519240315,0.8811389746116542,0.8077473132678429
21294,AT3G53990,LOC103869723,7989,0.6433658141539748,0.7959440885869142,0.7196549513704444
21295,AT3G03270,LOC103855147,7989,0.5799106559732491,0.6745623816809729,0.627236518827111
21296,AT3G03270,LOC103863271,7989,0.6690979388176285,0.7954358030134073,0.7322668709155179
21297,AT3G03270,LOC103829957,7989,0.6505185610909376,0.6250823370763207,0.6378004490836291
21298,AT3G03270,LOC103841315,7989,0.623067478251783,0.6571095147947408,0.6400884965232618
21299,AT3G03270,LOC103839523,7989,0.6959115964366885,0.8711340473535438,0.7835228218951162
21300,AT3G03270,LOC103869723,7989,0.7434885968807963,0.6955161951194212,0.7195023960001088
21301,AT3G56860,LOC103841585,7990,0.6648763029337235,0.9079743782578253,0.7864253405957744
21302,AT3G56860,LOC103865862,7990,0.8482039760704303,0.9238608957236586,0.8860324358970444
21303,AT2G41060,LOC103841585,7990,0.7428825204420177,0.9111641295609554,0.8270233250014866
21304,AT2G41060,LOC103865862,7990,0.9123017842681366,0.9288296465340629,0.9205657154010998
21305,AT1G70420,LOC103831573,7992,0.618958465767421,0.7223072246282226,0.6706328451978218
21306,AT1G70420,LOC103874720,7992,0.6663764001729988,0.7974205371575771,0.731898468665288
21307,AT1G70420,LOC103840744,7992,0.7158552266836182,0.8729915866141587,0.7944234066488884
21308,AT1G70420,LOC103852649,7992,0.7914522322944696,0.6990540240715288,0.7452531281829993
21309,AT1G70420,LOC103875183,7992,0.7336369520857099,0.784435050958222,0.7590360015219659
21310,AT1G23710,LOC103831573,7992,0.8613749426205342,0.9296958066440185,0.8955353746322763
21311,AT1G23710,LOC103874720,7992,0.8588446481285896,0.9334647268829475,0.8961546875057685
21312,AT1G23710,LOC103840744,7992,0.9036435494284445,0.9845106269472856,0.9440770881878651
21313,AT1G23710,LOC103852649,7992,0.7091019693752263,0.7432264608167722,0.7261642150959993
21314,AT1G23710,LOC103875183,7992,0.6689083533306215,0.7582064780477685,0.7135574156891951
21315,AT5G14730,LOC103831573,7992,0.862039238224614,0.7063325351751483,0.7841858866998812
21316,AT5G14730,LOC103874720,7992,0.8290054599127459,0.8082605050007348,0.8186329824567403
21317,AT5G14730,LOC103840744,7992,0.8726912928759895,0.906585854694047,0.8896385737850182
21318,AT5G14730,LOC103852649,7992,0.685983176154027,0.7422525349446332,0.7141178555493302
21319,AT5G14730,LOC103875183,7992,0.7939078868308994,0.7268431835273982,0.7603755351791488
21320,AT3G01513,LOC103831573,7992,0.8596462812508164,0.5924869398845697,0.7260666105676931
21321,AT3G01513,LOC103874720,7992,0.749622508424985,0.8218378384608513,0.7857301734429182
21322,AT3G01513,LOC103840744,7992,0.8557694819613888,0.8519118131939376,0.8538406475776632
21323,AT3G01513,LOC103852649,7992,0.2540609733796599,0.6084443407126947,0.4312526570461773
21324,AT3G01513,LOC103875183,7992,0.4899919015648267,0.6571198879697103,0.5735558947672685
21325,AT5G62770,LOC103831573,7992,0.8751825050578936,0.7482632135519768,0.8117228593049353
21326,AT5G62770,LOC103874720,7992,0.9115645073742203,0.919103642425133,0.9153340748996767
21327,AT5G62770,LOC103840744,7992,0.90736144854591,0.9740855861029092,0.9407235173244096
21328,AT5G62770,LOC103852649,7992,0.7296835224419539,0.7047189301798882,0.7172012263109211
21329,AT5G62770,LOC103875183,7992,0.7107175097456975,0.7807733201939784,0.7457454149698379
21330,AT3G27880,LOC103831573,7992,0.6360040753415711,0.37684015801803206,0.5064221166798015
21331,AT3G27880,LOC103874720,7992,0.6047754643538232,0.7625205662600958,0.6836480153069595
21332,AT3G27880,LOC103840744,7992,0.6680373050497662,0.6522578326732783,0.6601475688615223
21333,AT3G27880,LOC103852649,7992,0.554591290263591,0.561188765851508,0.5578900280575495
21334,AT3G27880,LOC103875183,7992,0.7210167454740197,0.7525945903892534,0.7368056679316366
21335,AT5G57160,LOC103845154,7993,0.9841270670602681,0.9599180519177407,0.9720225594890044
21336,AT5G62190,LOC103854992,7994,0.9812064056009823,0.970898057622987,0.9760522316119846
21337,AT5G62190,LOC103837405,7994,0.9839232999817131,0.9900780581416457,0.9870006790616794
21338,AT5G01590,LOC103855409,7995,0.9951879620679747,0.9970592048961385,0.9961235834820565
21339,AT1G72275,LOC103860367,7996,0.37067843987564986,0.5486579704883172,0.45966820518198354
21340,AT4G00930,LOC103838077,7998,0.9734214582408108,0.9901506703664323,0.9817860643036216
21341,AT5G37190,LOC103838077,7998,0.929783954648763,0.9197842379606339,0.9247840963046985
21342,AT2G38810,LOC103840638,7999,0.7973758457639959,0.8435725214595057,0.8204741836117508
21343,AT2G38810,LOC103871193,7999,0.8624702839677107,0.9054536967402297,0.8839619903539702
21344,AT2G38810,LOC103841363,7999,0.7669936518717835,0.9496901013977853,0.8583418766347843
21345,AT2G38810,LOC103863224,7999,0.8301418532354554,0.9624179870853973,0.8962799201604263
21346,AT2G38810,LOC103868480,7999,0.885367956320698,0.9121755141204845,0.8987717352205913
21347,AT3G54560,LOC103840638,7999,0.879908043574806,0.859370866938098,0.869639455256452
21348,AT3G54560,LOC103871193,7999,0.9148815277306095,0.9022328259121911,0.9085571768214002
21349,AT3G54560,LOC103841363,7999,0.872462708012226,0.9589014807707268,0.9156820943914764
21350,AT3G54560,LOC103863224,7999,0.9050654405809974,0.9654313944140452,0.9352484174975213
21351,AT3G54560,LOC103868480,7999,0.9033935055774707,0.9014133450895984,0.9024034253335345
21352,AT1G52740,LOC103840638,7999,0.8857545912902637,0.8589870594642256,0.8723708253772446
21353,AT1G52740,LOC103871193,7999,0.9346221165652185,0.8862270169342082,0.9104245667497134
21354,AT1G52740,LOC103841363,7999,0.7820057995245435,0.39424288789191153,0.5881243437082275
21355,AT1G52740,LOC103863224,7999,0.9047989759398104,0.44105702652939494,0.6729280012346026
21356,AT1G52740,LOC103868480,7999,0.9233940280571592,0.9200280075724176,0.9217110178147885
21357,AT2G29020,LOC103850091,8002,0.873951775124742,0.8721765514379813,0.8730641632813616
21358,AT2G29020,LOC103864935,8002,0.8024347553488859,0.8618898195931988,0.8321622874710424
21359,AT5G59410,LOC103850091,8002,0.8789101073695761,0.8280386919426364,0.8534743996561063
21360,AT5G59410,LOC103864935,8002,0.8806656391232791,0.8566917063584681,0.8686786727408736
21361,AT3G46890,LOC103846941,8003,0.6316953595095658,0.7633775057700786,0.6975364326398221
21362,AT5G05950,LOC103846941,8003,0.799743984952585,0.8837737610539145,0.8417588730032497
21363,AT3G58160,LOC103862996,8005,0.9350139763316702,0.9219003656544177,0.9284571709930439
21364,AT5G25970,LOC103855927,8006,0.36209932338880324,0.6180648842094344,0.4900821037991188
21365,AT5G25970,LOC108870161,8006,0.2772486219598213,0.584326132621042,0.4307873772904317
21366,AT3G21310,LOC103855927,8006,0.6721387706052927,0.716874562381681,0.6945066664934869
21367,AT3G21310,LOC108870161,8006,0.6234802372057786,0.646736339825212,0.6351082885154953
21368,AT5G11730,LOC103855927,8006,0.8286998092949136,0.825274240813257,0.8269870250540853
21369,AT5G11730,LOC108870161,8006,0.9326001201703283,0.873110137185239,0.9028551286777837
21370,AT1G17120,LOC103842811,8007,0.8542252642150759,0.8970721713648505,0.8756487177899632
21371,AT5G10080,LOC103846839,8008,0.9472243266543013,0.8779855294209175,0.9126049280376094
21372,AT3G32940,LOC103874905,8011,0.9665769743201232,0.9674800964705272,0.9670285353953252
21373,AT5G11890,LOC103864842,8012,0.8230100054860368,0.8952827986826067,0.8591464020843218
21374,AT5G11890,LOC103872544,8012,0.6663444708586954,0.5724436606934468,0.619394065776071
21375,AT5G11890,LOC103835947,8012,0.550625669427101,0.30545542560272465,0.42804054751491283
21376,AT5G11890,LOC103850799,8012,0.8916899605527835,0.8887580716267732,0.8902240160897783
21377,AT1G17620,LOC103864842,8012,0.6603620784242012,0.9102668499260912,0.7853144641751462
21378,AT1G17620,LOC103872544,8012,0.9265863789545182,0.8625179729663535,0.8945521759604358
21379,AT1G17620,LOC103835947,8012,0.9350296507223281,0.7489720471748945,0.8420008489486113
21380,AT1G17620,LOC103850799,8012,0.5187387340317144,0.6065921526931355,0.562665443362425
21381,AT2G02470,LOC103837114,8013,0.9230439666657958,0.8505744145639377,0.8868091906148667
21382,AT2G02470,LOC103839442,8013,0.9314506648554037,0.9335753740826223,0.932513019469013
21383,AT2G02470,LOC103874455,8013,0.9182580527182006,0.8650449936464303,0.8916515231823154
21384,AT2G02470,LOC103842964,8013,0.8994540087254107,0.8922953242913826,0.8958746665083966
21385,AT2G02470,LOC103848022,8013,0.8418244990725986,0.933030782396722,0.8874276407346603
21386,AT2G02470,LOC103836071,8013,0.8887066015308656,0.8731153237727236,0.8809109626517946
21387,AT2G02470,LOC103851351,8013,0.8954256903262886,0.8200254142786754,0.857725552302482
21388,AT2G02470,LOC103845671,8013,0.8441756576713081,0.7958818495370971,0.8200287536042026
21389,AT1G14510,LOC103837114,8013,0.8189816870869144,0.8550659993257436,0.837023843206329
21390,AT1G14510,LOC103839442,8013,0.8411243762898718,0.9310235730401182,0.886073974664995
21391,AT1G14510,LOC103874455,8013,0.812173776744429,0.8233966961437722,0.8177852364441006
21392,AT1G14510,LOC103842964,8013,0.933519684422268,0.9044838048805789,0.9190017446514234
21393,AT1G14510,LOC103848022,8013,0.8064108257791478,0.921407639843365,0.8639092328112564
21394,AT1G14510,LOC103836071,8013,0.8939366232137725,0.8994787479577813,0.896707685585777
21395,AT1G14510,LOC103851351,8013,0.7541733065127093,0.7577604315240787,0.755966869018394
21396,AT1G14510,LOC103845671,8013,0.7364403458815538,0.674956562329815,0.7056984541056844
21397,AT5G26210,LOC103837114,8013,0.9355172984316901,0.8372396981406084,0.8863784982861492
21398,AT5G26210,LOC103839442,8013,0.9190882148900906,0.8270273073831073,0.8730577611365989
21399,AT5G26210,LOC103874455,8013,0.917091181413656,0.8932340966261249,0.9051626390198904
21400,AT5G26210,LOC103842964,8013,0.8810691095494774,0.7959907678742771,0.8385299387118772
21401,AT5G26210,LOC103848022,8013,0.8319908508001196,0.8880838152537538,0.8600373330269366
21402,AT5G26210,LOC103836071,8013,0.8209549187108685,0.7899276471045876,0.805441282907728
21403,AT5G26210,LOC103851351,8013,0.866660280803806,0.8641217810741423,0.8653910309389741
21404,AT5G26210,LOC103845671,8013,0.8682857731683458,0.7868831202510308,0.8275844467096882
21405,AT3G42790,LOC103837114,8013,0.8966221688131875,0.8768807862866628,0.8867514775499251
21406,AT3G42790,LOC103839442,8013,0.8936022362130671,0.9290059905085449,0.911304113360806
21407,AT3G42790,LOC103874455,8013,0.8396248595835837,0.8129560955369415,0.8262904775602626
21408,AT3G42790,LOC103842964,8013,0.8304030930797566,0.8391742952724256,0.8347886941760911
21409,AT3G42790,LOC103848022,8013,0.7618537579351603,0.8897798293612719,0.8258167936482161
21410,AT3G42790,LOC103836071,8013,0.7903759241359491,0.8342937164492622,0.8123348202926057
21411,AT3G42790,LOC103851351,8013,0.7823036129470466,0.8129820284743653,0.797642820710706
21412,AT3G42790,LOC103845671,8013,0.662269129287599,0.6583491092035995,0.6603091192455992
21413,AT5G20510,LOC103837114,8013,0.7475796128425507,0.8338891626254505,0.7907343877340006
21414,AT5G20510,LOC103839442,8013,0.8195616395412628,0.9113404735354372,0.86545105653835
21415,AT5G20510,LOC103874455,8013,0.7931398416886544,0.8489095199813282,0.8210246808349912
21416,AT5G20510,LOC103842964,8013,0.8790616264792706,0.9293379321075698,0.9041997792934202
21417,AT5G20510,LOC103848022,8013,0.7578776875048983,0.9069266875859029,0.8324021875454006
21418,AT5G20510,LOC103836071,8013,0.8573943937929412,0.8865226524208396,0.8719585231068905
21419,AT5G20510,LOC103851351,8013,0.7333159173437133,0.8742459998444024,0.8037809585940578
21420,AT5G20510,LOC103845671,8013,0.7583322448339821,0.8260677886984259,0.792200016766204
21421,AT5G48545,LOC103837259,8014,0.9286397241307245,0.91788594694121,0.9232628355359672
21422,AT5G48545,LOC103874965,8014,0.9621672457483216,0.9934493400067426,0.977808292877532
21423,AT5G38050,LOC103831637,8015,0.7343510076601327,0.7600632763673141,0.7472071420137234
21424,AT1G71080,LOC103831637,8015,0.9477520311397895,0.969881486475973,0.9588167588078813
21425,AT3G54620,LOC103841365,8016,0.9098461297317066,0.8843938464020931,0.8971199880668999
21426,AT3G54620,LOC103836726,8016,0.7421510488779749,0.7776509945281502,0.7599010217030626
21427,AT3G54620,LOC103874593,8016,0.5587136550066616,0.3644044500920619,0.46155905254936175
21428,AT3G54620,LOC103857824,8016,0.7654013950207685,0.8158761442908639,0.7906387696558161
21429,AT4G02640,LOC103841365,8016,0.7279941714488072,0.7024886975614395,0.7152414345051233
21430,AT4G02640,LOC103836726,8016,0.845488242755674,0.785581286792355,0.8155347647740145
21431,AT4G02640,LOC103874593,8016,0.4059202754048492,0.39129690620056534,0.3986085908027073
21432,AT4G02640,LOC103857824,8016,0.7226126306562055,0.801628588470216,0.7621206095632107
21433,AT5G28770,LOC103841365,8016,0.5189268267196113,0.633841330763091,0.5763840787413512
21434,AT5G28770,LOC103836726,8016,0.11555291413046317,0.5485231192137133,0.33203801667208827
21435,AT5G28770,LOC103874593,8016,0.9139802502677709,0.9360649360753092,0.92502259317154
21436,AT5G28770,LOC103857824,8016,0.6858003082630163,0.7894038017686263,0.7376020550158213
21437,AT3G16240,LOC103840097,8017,0.8420689034602669,0.8816939394725241,0.8618814214663955
21438,AT3G16240,LOC103869842,8017,0.8523443373361084,0.859811726874303,0.8560780321052057
21439,AT2G01190,LOC103827600,8019,0.9691475743880457,0.9350535515157802,0.9521005629519129
21440,AT2G01190,LOC103839502,8019,0.9388176284646934,0.7988382044034128,0.8688279164340531
21441,AT3G18230,LOC103827600,8019,0.9688602105593145,0.8940950701485957,0.9314776403539551
21442,AT3G18230,LOC103839502,8019,0.8370594843125473,0.6213186034248767,0.729189043868712
21443,AT1G64970,LOC103853294,8021,0.9663470832571385,0.9241720909727444,0.9452595871149414
21444,AT1G64970,LOC103852208,8021,0.7695603333420413,0.8890537071134048,0.8293070202277231
21445,AT3G48420,LOC103873149,8023,0.9893779879307192,0.9959596483493685,0.9926688181400438
21446,AT5G51010,LOC103857253,8024,0.9863214817523969,0.9856538990171417,0.9859876903847693
21447,AT5G10360,LOC103855860,8026,0.9728101570051464,0.949674541635331,0.9612423493202387
21448,AT5G10360,LOC103846815,8026,0.969717077248622,0.9698296206011254,0.9697733489248737
21449,AT5G10360,LOC103851619,8026,0.9827215966979284,0.9728793340421669,0.9778004653700476
21450,AT5G10360,LOC103834600,8026,0.9756001985422816,0.9646845258162391,0.9701423621792604
21451,AT5G10360,LOC103850327,8026,0.9789388437524492,0.9756489717590311,0.9772939077557401
21452,AT4G31700,LOC103855860,8026,0.9431698842707489,0.913944140452789,0.928557012361769
21453,AT4G31700,LOC103846815,8026,0.9503644295828,0.9569616970514251,0.9536630633171126
21454,AT4G31700,LOC103851619,8026,0.9701768593745919,0.9697673815513083,0.9699721204629501
21455,AT4G31700,LOC103834600,8026,0.9683690796520285,0.9482793496019294,0.9583242146269789
21456,AT4G31700,LOC103850327,8026,0.9702656809216542,0.9714219029589481,0.9708437919403012
21457,AT3G18520,LOC103869555,8027,0.9271169861049429,0.9262830320790436,0.9267000090919932
21458,AT5G63460,LOC103837471,8028,0.9209853966927036,0.9313762609890823,0.926180828840893
21459,AT5G60210,LOC103845436,8029,0.8466725300498388,0.8189517906693291,0.8328121603595839
21460,AT5G60210,LOC103867227,8029,0.7718128013329038,0.8690386660096989,0.8204257336713013
21461,AT5G60210,LOC103851517,8029,0.8982761072941067,0.9669925572469593,0.932634332270533
21462,AT5G60210,LOC103857655,8029,0.8292681510895152,0.9436373538030652,0.8864527524462902
21463,AT2G37080,LOC103845436,8029,0.7335928315786724,0.7761105780451751,0.7548517048119238
21464,AT2G37080,LOC103867227,8029,0.8760260194884925,0.8902466222349006,0.8831363208616965
21465,AT2G37080,LOC103851517,8029,0.9575850988792811,0.95960167008117,0.9585933844802256
21466,AT2G37080,LOC103857655,8029,0.8973431907834584,0.9531184357252145,0.9252308132543364
21467,AT2G27590,LOC103864791,8030,0.9426630789728049,0.949633048935453,0.9461480639541289
21468,AT1G09645,LOC103871740,8031,0.8626818882415945,0.8628303207904359,0.8627561045160153
21469,AT1G57765,LOC103871740,8031,0.8544580579429975,0.8379191411011125,0.846188599522055
21470,AT5G51110,LOC103857201,8033,0.9877896496773687,0.9915977282746816,0.9896936889760252
21471,AT5G13020,LOC103850839,8035,0.934507171033726,0.9732579549285548,0.9538825629811405
